"","interaction_ID","sender_celltype","sender_gene","receiver_celltype","receiver_gene"
"13911","Mast:GRN_Epithelial:EGFR","Mast","GRN","Epithelial","EGFR"
"13912","Mast:GSTP1_Epithelial:EGFR","Mast","GSTP1","Epithelial","EGFR"
"13913","Mast:HSP90AA1_Epithelial:EGFR","Mast","HSP90AA1","Epithelial","EGFR"
"13914","Mast:ICAM1_Epithelial:EGFR","Mast","ICAM1","Epithelial","EGFR"
"13915","Mast:MIF_Epithelial:EGFR","Mast","MIF","Epithelial","EGFR"
"13916","Mast:NUCB2_Epithelial:ERAP1","Mast","NUCB2","Epithelial","ERAP1"
"13917","Mast:S100A4_Epithelial:EGFR","Mast","S100A4","Epithelial","EGFR"
"13918","Mast:TGFB1_Epithelial:EGFR","Mast","TGFB1","Epithelial","EGFR"
"13919","Mast:TGFB1_Epithelial:ITGAV","Mast","TGFB1","Epithelial","ITGAV"
"13920","Lymphocytes:ADAM10_Epithelial:MET","Lymphocytes","ADAM10","Epithelial","MET"
"13921","Lymphocytes:ADAM10_Epithelial:TSPAN17","Lymphocytes","ADAM10","Epithelial","TSPAN17"
"13922","Lymphocytes:ANXA1_Epithelial:EGFR","Lymphocytes","ANXA1","Epithelial","EGFR"
"13923","Lymphocytes:ANXA2_Epithelial:EGFR","Lymphocytes","ANXA2","Epithelial","EGFR"
"13924","Lymphocytes:APP_Epithelial:TSPAN12","Lymphocytes","APP","Epithelial","TSPAN12"
"13925","Lymphocytes:CARD11_Epithelial:DPP4","Lymphocytes","CARD11","Epithelial","DPP4"
"13926","Lymphocytes:CCL5_Epithelial:DPP4","Lymphocytes","CCL5","Epithelial","DPP4"
"13927","Lymphocytes:ENG_Epithelial:ITGAV","Lymphocytes","ENG","Epithelial","ITGAV"
"13928","Lymphocytes:GRN_Epithelial:EGFR","Lymphocytes","GRN","Epithelial","EGFR"
"13929","Lymphocytes:GSTP1_Epithelial:EGFR","Lymphocytes","GSTP1","Epithelial","EGFR"
"13930","Lymphocytes:ITGA5_Epithelial:CD9","Lymphocytes","ITGA5","Epithelial","CD9"
"13931","Lymphocytes:PRSS23_Epithelial:TMEM222","Lymphocytes","PRSS23","Epithelial","TMEM222"
"13932","T-cells:ANXA1_Epithelial:EGFR","T-cells","ANXA1","Epithelial","EGFR"
"13933","T-cells:ANXA2_Epithelial:EGFR","T-cells","ANXA2","Epithelial","EGFR"
"13934","T-cells:CCL5_Epithelial:DPP4","T-cells","CCL5","Epithelial","DPP4"
"13935","T-cells:GNAI2_Epithelial:EGFR","T-cells","GNAI2","Epithelial","EGFR"
"13936","T-cells:GNAI2_Epithelial:IGF1R","T-cells","GNAI2","Epithelial","IGF1R"
"13937","T-cells:GSTP1_Epithelial:EGFR","T-cells","GSTP1","Epithelial","EGFR"
"13938","T-cells:HSP90AA1_Epithelial:EGFR","T-cells","HSP90AA1","Epithelial","EGFR"
"13939","T-cells:TGFB1_Epithelial:EGFR","T-cells","TGFB1","Epithelial","EGFR"
"13940","Plasma:ADM_Epithelial:RAMP1","Plasma","ADM","Epithelial","RAMP1"
"13941","Plasma:ADRB2_Epithelial:MBP","Plasma","ADRB2","Epithelial","MBP"
"13942","Plasma:ANXA2_Epithelial:EGFR","Plasma","ANXA2","Epithelial","EGFR"
"13943","Plasma:CAV1_Epithelial:DPP4","Plasma","CAV1","Epithelial","DPP4"
"13944","Plasma:CCL4_Epithelial:SLC7A1","Plasma","CCL4","Epithelial","SLC7A1"
"13945","Plasma:GRN_Epithelial:EGFR","Plasma","GRN","Epithelial","EGFR"
"13946","Plasma:GSTP1_Epithelial:EGFR","Plasma","GSTP1","Epithelial","EGFR"
"13947","Plasma:ICAM1_Epithelial:EGFR","Plasma","ICAM1","Epithelial","EGFR"
"13948","Plasma:ICAM4_Epithelial:ITGAV","Plasma","ICAM4","Epithelial","ITGAV"
"13949","Plasma:PLA2G2A_Epithelial:EGFR","Plasma","PLA2G2A","Epithelial","EGFR"
"13950","Plasma:PLA2G2A_Epithelial:ITGAV","Plasma","PLA2G2A","Epithelial","ITGAV"
"13951","Plasma:POMC_Epithelial:VIPR1","Plasma","POMC","Epithelial","VIPR1"
"13952","B-cells:ADA_Epithelial:DPP4","B-cells","ADA","Epithelial","DPP4"
"13953","B-cells:ANXA2_Epithelial:EGFR","B-cells","ANXA2","Epithelial","EGFR"
"13954","B-cells:CPNE3_Epithelial:ERBB2","B-cells","CPNE3","Epithelial","ERBB2"
"13955","B-cells:FADD_Epithelial:FAS","B-cells","FADD","Epithelial","FAS"
"13956","B-cells:FADD_Epithelial:TRAF2","B-cells","FADD","Epithelial","TRAF2"
"13957","B-cells:GNAI2_Epithelial:EGFR","B-cells","GNAI2","Epithelial","EGFR"
"13958","B-cells:GNAI2_Epithelial:IGF1R","B-cells","GNAI2","Epithelial","IGF1R"
"13959","B-cells:GRN_Epithelial:EGFR","B-cells","GRN","Epithelial","EGFR"
"13960","B-cells:GSTP1_Epithelial:EGFR","B-cells","GSTP1","Epithelial","EGFR"
"13961","B-cells:HSP90AA1_Epithelial:EGFR","B-cells","HSP90AA1","Epithelial","EGFR"
"13962","B-cells:ICAM1_Epithelial:EGFR","B-cells","ICAM1","Epithelial","EGFR"
"13963","B-cells:ICAM1_Epithelial:IL2RG","B-cells","ICAM1","Epithelial","IL2RG"
"13964","B-cells:ICAM1_Epithelial:MET","B-cells","ICAM1","Epithelial","MET"
"13965","B-cells:LGALS9_Epithelial:MET","B-cells","LGALS9","Epithelial","MET"
"13966","B-cells:MIF_Epithelial:EGFR","B-cells","MIF","Epithelial","EGFR"
"13967","B-cells:PTK2_Epithelial:EPHA2","B-cells","PTK2","Epithelial","EPHA2"
"13968","B-cells:S100A4_Epithelial:EGFR","B-cells","S100A4","Epithelial","EGFR"
"13969","B-cells:SEMA4A_Epithelial:PLXNB1","B-cells","SEMA4A","Epithelial","PLXNB1"
"13970","B-cells:SEMA4A_Epithelial:PLXNB2","B-cells","SEMA4A","Epithelial","PLXNB2"
"13971","B-cells:TGFB1_Epithelial:EGFR","B-cells","TGFB1","Epithelial","EGFR"
"13972","B-cells:TGFB1_Epithelial:SMAD3","B-cells","TGFB1","Epithelial","SMAD3"
"13973","B-cells:TLN1_Epithelial:ITGB5","B-cells","TLN1","Epithelial","ITGB5"
"13974","B-cells:TSPAN3_Epithelial:ADAM10","B-cells","TSPAN3","Epithelial","ADAM10"
"13975","Epithelial:BAMBI_Fibroblasts:BMPR1A","Epithelial","BAMBI","Fibroblasts","BMPR1A"
"13976","Epithelial:BAMBI_Fibroblasts:TGFBR1","Epithelial","BAMBI","Fibroblasts","TGFBR1"
"13977","Epithelial:BAMBI_Fibroblasts:TGFBR2","Epithelial","BAMBI","Fibroblasts","TGFBR2"
"13978","Epithelial:MET_Fibroblasts:FAS","Epithelial","MET","Fibroblasts","FAS"
"13979","Epithelial:MTMR4_Fibroblasts:SMAD3","Epithelial","MTMR4","Fibroblasts","SMAD3"
"13980","Epithelial:PLXNB1_Fibroblasts:PLXNB2","Epithelial","PLXNB1","Fibroblasts","PLXNB2"
"13981","Epithelial:RPS27A_Fibroblasts:SMAD3","Epithelial","RPS27A","Fibroblasts","SMAD3"
"13982","Epithelial:RPS27A_Fibroblasts:TGFBR1","Epithelial","RPS27A","Fibroblasts","TGFBR1"
"13983","Epithelial:SEMA4B_Fibroblasts:PLXNB2","Epithelial","SEMA4B","Fibroblasts","PLXNB2"
"13984","Epithelial:SI_Fibroblasts:ITGAV","Epithelial","SI","Fibroblasts","ITGAV"
"13985","Epithelial:SI_Fibroblasts:LRP1","Epithelial","SI","Fibroblasts","LRP1"
"13986","Epithelial:SI_Fibroblasts:PDGFRA","Epithelial","SI","Fibroblasts","PDGFRA"
"13987","Epithelial:SI_Fibroblasts:PDGFRB","Epithelial","SI","Fibroblasts","PDGFRB"
"13988","Epithelial:TXLNA_Fibroblasts:STX4","Epithelial","TXLNA","Fibroblasts","STX4"
"13989","Epithelial:UBA52_Fibroblasts:SMAD3","Epithelial","UBA52","Fibroblasts","SMAD3"
"13990","Epithelial:UBA52_Fibroblasts:TGFBR1","Epithelial","UBA52","Fibroblasts","TGFBR1"
"13991","Epithelial:UBB_Fibroblasts:SMAD3","Epithelial","UBB","Fibroblasts","SMAD3"
"13992","Epithelial:UBB_Fibroblasts:TGFBR1","Epithelial","UBB","Fibroblasts","TGFBR1"
"13993","Epithelial:UBC_Fibroblasts:SMAD3","Epithelial","UBC","Fibroblasts","SMAD3"
"13994","Epithelial:UBC_Fibroblasts:TGFBR1","Epithelial","UBC","Fibroblasts","TGFBR1"
"13995","Fibroblasts:COL4A1_Fibroblasts:SDC4","Fibroblasts","COL4A1","Fibroblasts","SDC4"
"13996","Fibroblasts:COL4A5_Fibroblasts:ITGAV","Fibroblasts","COL4A5","Fibroblasts","ITGAV"
"13997","Fibroblasts:COL4A5_Fibroblasts:SDC4","Fibroblasts","COL4A5","Fibroblasts","SDC4"
"13998","Fibroblasts:CXCL12_Fibroblasts:SDC4","Fibroblasts","CXCL12","Fibroblasts","SDC4"
"13999","Fibroblasts:PDGFC_Fibroblasts:PDGFRB","Fibroblasts","PDGFC","Fibroblasts","PDGFRB"
"14000","Fibroblasts:RPS27A_Fibroblasts:SMAD3","Fibroblasts","RPS27A","Fibroblasts","SMAD3"
"14001","Fibroblasts:RPS27A_Fibroblasts:TGFBR1","Fibroblasts","RPS27A","Fibroblasts","TGFBR1"
"14002","Fibroblasts:SLIT3_Fibroblasts:ROBO1","Fibroblasts","SLIT3","Fibroblasts","ROBO1"
"14003","Fibroblasts:TGFB1_Fibroblasts:SMAD3","Fibroblasts","TGFB1","Fibroblasts","SMAD3"
"14004","Fibroblasts:TNFSF12_Fibroblasts:TNFRSF12A","Fibroblasts","TNFSF12","Fibroblasts","TNFRSF12A"
"14005","Fibroblasts:UBA52_Fibroblasts:SMAD3","Fibroblasts","UBA52","Fibroblasts","SMAD3"
"14006","Fibroblasts:UBA52_Fibroblasts:TGFBR1","Fibroblasts","UBA52","Fibroblasts","TGFBR1"
"14007","Fibroblasts:UBB_Fibroblasts:SMAD3","Fibroblasts","UBB","Fibroblasts","SMAD3"
"14008","Fibroblasts:UBB_Fibroblasts:TGFBR1","Fibroblasts","UBB","Fibroblasts","TGFBR1"
"14009","Fibroblasts:UBC_Fibroblasts:SMAD3","Fibroblasts","UBC","Fibroblasts","SMAD3"
"14010","Fibroblasts:UBC_Fibroblasts:TGFBR1","Fibroblasts","UBC","Fibroblasts","TGFBR1"
"14011","Endothelial:COL4A1_Fibroblasts:SDC4","Endothelial","COL4A1","Fibroblasts","SDC4"
"14012","Endothelial:CXCL12_Fibroblasts:SDC4","Endothelial","CXCL12","Fibroblasts","SDC4"
"14013","Endothelial:LAMC1_Fibroblasts:ITGAV","Endothelial","LAMC1","Fibroblasts","ITGAV"
"14014","Endothelial:LTBP1_Fibroblasts:ITGB5","Endothelial","LTBP1","Fibroblasts","ITGB5"
"14015","Endothelial:LTBP3_Fibroblasts:ITGB5","Endothelial","LTBP3","Fibroblasts","ITGB5"
"14016","Endothelial:RPS27A_Fibroblasts:SMAD3","Endothelial","RPS27A","Fibroblasts","SMAD3"
"14017","Endothelial:RPS27A_Fibroblasts:TGFBR1","Endothelial","RPS27A","Fibroblasts","TGFBR1"
"14018","Endothelial:TGFB1_Fibroblasts:SMAD3","Endothelial","TGFB1","Fibroblasts","SMAD3"
"14019","Endothelial:TLN1_Fibroblasts:ITGB5","Endothelial","TLN1","Fibroblasts","ITGB5"
"14020","Endothelial:TXLNA_Fibroblasts:STX4","Endothelial","TXLNA","Fibroblasts","STX4"
"14021","Endothelial:UBA52_Fibroblasts:SMAD3","Endothelial","UBA52","Fibroblasts","SMAD3"
"14022","Endothelial:UBA52_Fibroblasts:TGFBR1","Endothelial","UBA52","Fibroblasts","TGFBR1"
"14023","Endothelial:UBB_Fibroblasts:SMAD3","Endothelial","UBB","Fibroblasts","SMAD3"
"14024","Endothelial:UBB_Fibroblasts:TGFBR1","Endothelial","UBB","Fibroblasts","TGFBR1"
"14025","Endothelial:UBC_Fibroblasts:SMAD3","Endothelial","UBC","Fibroblasts","SMAD3"
"14026","Endothelial:UBC_Fibroblasts:TGFBR1","Endothelial","UBC","Fibroblasts","TGFBR1"
"14027","Myeloid:ADAM10_Fibroblasts:AXL","Myeloid","ADAM10","Fibroblasts","AXL"
"14028","Myeloid:ADAM10_Fibroblasts:CD44","Myeloid","ADAM10","Fibroblasts","CD44"
"14029","Myeloid:ADAM10_Fibroblasts:GPNMB","Myeloid","ADAM10","Fibroblasts","GPNMB"
"14030","Myeloid:ADAM10_Fibroblasts:NOTCH2","Myeloid","ADAM10","Fibroblasts","NOTCH2"
"14031","Myeloid:ADAM9_Fibroblasts:ITGB5","Myeloid","ADAM9","Fibroblasts","ITGB5"
"14032","Myeloid:CXCL12_Fibroblasts:ITGA5","Myeloid","CXCL12","Fibroblasts","ITGA5"
"14033","Myeloid:CXCL12_Fibroblasts:SDC4","Myeloid","CXCL12","Fibroblasts","SDC4"
"14034","Myeloid:RPS27A_Fibroblasts:SMAD3","Myeloid","RPS27A","Fibroblasts","SMAD3"
"14035","Myeloid:RPS27A_Fibroblasts:TGFBR1","Myeloid","RPS27A","Fibroblasts","TGFBR1"
"14036","Myeloid:TGFB1_Fibroblasts:SMAD3","Myeloid","TGFB1","Fibroblasts","SMAD3"
"14037","Myeloid:UBA52_Fibroblasts:SMAD3","Myeloid","UBA52","Fibroblasts","SMAD3"
"14038","Myeloid:UBA52_Fibroblasts:TGFBR1","Myeloid","UBA52","Fibroblasts","TGFBR1"
"14039","Myeloid:UBB_Fibroblasts:SMAD3","Myeloid","UBB","Fibroblasts","SMAD3"
"14040","Myeloid:UBB_Fibroblasts:TGFBR1","Myeloid","UBB","Fibroblasts","TGFBR1"
"14041","Myeloid:UBC_Fibroblasts:SMAD3","Myeloid","UBC","Fibroblasts","SMAD3"
"14042","Myeloid:UBC_Fibroblasts:TGFBR1","Myeloid","UBC","Fibroblasts","TGFBR1"
"14043","Mast:COL18A1_Fibroblasts:ITGB5","Mast","COL18A1","Fibroblasts","ITGB5"
"14044","Mast:COL18A1_Fibroblasts:PTPRS","Mast","COL18A1","Fibroblasts","PTPRS"
"14045","Mast:RPS27A_Fibroblasts:SMAD3","Mast","RPS27A","Fibroblasts","SMAD3"
"14046","Mast:RPS27A_Fibroblasts:TGFBR1","Mast","RPS27A","Fibroblasts","TGFBR1"
"14047","Mast:TGFB1_Fibroblasts:SMAD3","Mast","TGFB1","Fibroblasts","SMAD3"
"14048","Mast:UBA52_Fibroblasts:SMAD3","Mast","UBA52","Fibroblasts","SMAD3"
"14049","Mast:UBA52_Fibroblasts:TGFBR1","Mast","UBA52","Fibroblasts","TGFBR1"
"14050","Mast:UBB_Fibroblasts:SMAD3","Mast","UBB","Fibroblasts","SMAD3"
"14051","Mast:UBB_Fibroblasts:TGFBR1","Mast","UBB","Fibroblasts","TGFBR1"
"14052","Mast:UBC_Fibroblasts:SMAD3","Mast","UBC","Fibroblasts","SMAD3"
"14053","Mast:UBC_Fibroblasts:TGFBR1","Mast","UBC","Fibroblasts","TGFBR1"
"14054","Lymphocytes:ADAM10_Fibroblasts:GPNMB","Lymphocytes","ADAM10","Fibroblasts","GPNMB"
"14055","Lymphocytes:ADAM10_Fibroblasts:NOTCH2","Lymphocytes","ADAM10","Fibroblasts","NOTCH2"
"14056","Lymphocytes:APP_Fibroblasts:LRP6","Lymphocytes","APP","Fibroblasts","LRP6"
"14057","Lymphocytes:APP_Fibroblasts:NOTCH2","Lymphocytes","APP","Fibroblasts","NOTCH2"
"14058","Lymphocytes:COL9A2_Fibroblasts:SDC4","Lymphocytes","COL9A2","Fibroblasts","SDC4"
"14059","Lymphocytes:ITGA5_Fibroblasts:CD9","Lymphocytes","ITGA5","Fibroblasts","CD9"
"14060","Lymphocytes:ITGA5_Fibroblasts:ENG","Lymphocytes","ITGA5","Fibroblasts","ENG"
"14061","Lymphocytes:ITGA6_Fibroblasts:CD151","Lymphocytes","ITGA6","Fibroblasts","CD151"
"14062","Lymphocytes:ITGA6_Fibroblasts:CD63","Lymphocytes","ITGA6","Fibroblasts","CD63"
"14063","Lymphocytes:ITGA6_Fibroblasts:CD81","Lymphocytes","ITGA6","Fibroblasts","CD81"
"14064","Lymphocytes:ITGA6_Fibroblasts:CD82","Lymphocytes","ITGA6","Fibroblasts","CD82"
"14065","Lymphocytes:ITGA6_Fibroblasts:CD9","Lymphocytes","ITGA6","Fibroblasts","CD9"
"14066","Lymphocytes:JAK1_Fibroblasts:IFNAR2","Lymphocytes","JAK1","Fibroblasts","IFNAR2"
"14067","Lymphocytes:PRSS23_Fibroblasts:TMEM222","Lymphocytes","PRSS23","Fibroblasts","TMEM222"
"14068","Lymphocytes:RPS27A_Fibroblasts:SMAD3","Lymphocytes","RPS27A","Fibroblasts","SMAD3"
"14069","Lymphocytes:RPS27A_Fibroblasts:TGFBR1","Lymphocytes","RPS27A","Fibroblasts","TGFBR1"
"14070","Lymphocytes:TGFB1_Fibroblasts:SMAD3","Lymphocytes","TGFB1","Fibroblasts","SMAD3"
"14071","Lymphocytes:UBA52_Fibroblasts:SMAD3","Lymphocytes","UBA52","Fibroblasts","SMAD3"
"14072","Lymphocytes:UBA52_Fibroblasts:TGFBR1","Lymphocytes","UBA52","Fibroblasts","TGFBR1"
"14073","Lymphocytes:UBB_Fibroblasts:SMAD3","Lymphocytes","UBB","Fibroblasts","SMAD3"
"14074","Lymphocytes:UBB_Fibroblasts:TGFBR1","Lymphocytes","UBB","Fibroblasts","TGFBR1"
"14075","Lymphocytes:UBC_Fibroblasts:SMAD3","Lymphocytes","UBC","Fibroblasts","SMAD3"
"14076","Lymphocytes:UBC_Fibroblasts:TGFBR1","Lymphocytes","UBC","Fibroblasts","TGFBR1"
"14077","T-cells:CD4_Fibroblasts:CXCR4","T-cells","CD4","Fibroblasts","CXCR4"
"14078","T-cells:IL2RB_Fibroblasts:NPTN","T-cells","IL2RB","Fibroblasts","NPTN"
"14079","T-cells:RPS27A_Fibroblasts:SMAD3","T-cells","RPS27A","Fibroblasts","SMAD3"
"14080","T-cells:RPS27A_Fibroblasts:TGFBR1","T-cells","RPS27A","Fibroblasts","TGFBR1"
"14081","T-cells:TGFB1_Fibroblasts:SMAD3","T-cells","TGFB1","Fibroblasts","SMAD3"
"14082","T-cells:UBA52_Fibroblasts:SMAD3","T-cells","UBA52","Fibroblasts","SMAD3"
"14083","T-cells:UBA52_Fibroblasts:TGFBR1","T-cells","UBA52","Fibroblasts","TGFBR1"
"14084","T-cells:UBB_Fibroblasts:SMAD3","T-cells","UBB","Fibroblasts","SMAD3"
"14085","T-cells:UBB_Fibroblasts:TGFBR1","T-cells","UBB","Fibroblasts","TGFBR1"
"14086","T-cells:UBC_Fibroblasts:SMAD3","T-cells","UBC","Fibroblasts","SMAD3"
"14087","T-cells:UBC_Fibroblasts:TGFBR1","T-cells","UBC","Fibroblasts","TGFBR1"
"14088","Plasma:ADRB2_Fibroblasts:SLC52A2","Plasma","ADRB2","Fibroblasts","SLC52A2"
"14089","Plasma:ADRB2_Fibroblasts:TMEM259","Plasma","ADRB2","Fibroblasts","TMEM259"
"14090","Plasma:ATP1B1_Fibroblasts:NEGR1","Plasma","ATP1B1","Fibroblasts","NEGR1"
"14091","Plasma:COL9A3_Fibroblasts:SDC4","Plasma","COL9A3","Fibroblasts","SDC4"
"14092","Plasma:RPS27A_Fibroblasts:SMAD3","Plasma","RPS27A","Fibroblasts","SMAD3"
"14093","Plasma:RPS27A_Fibroblasts:TGFBR1","Plasma","RPS27A","Fibroblasts","TGFBR1"
"14094","Plasma:SEMA4D_Fibroblasts:PLXNB2","Plasma","SEMA4D","Fibroblasts","PLXNB2"
"14095","Plasma:TGFB1_Fibroblasts:SMAD3","Plasma","TGFB1","Fibroblasts","SMAD3"
"14096","Plasma:UBA52_Fibroblasts:SMAD3","Plasma","UBA52","Fibroblasts","SMAD3"
"14097","Plasma:UBA52_Fibroblasts:TGFBR1","Plasma","UBA52","Fibroblasts","TGFBR1"
"14098","Plasma:UBB_Fibroblasts:SMAD3","Plasma","UBB","Fibroblasts","SMAD3"
"14099","Plasma:UBB_Fibroblasts:TGFBR1","Plasma","UBB","Fibroblasts","TGFBR1"
"14100","Plasma:UBC_Fibroblasts:SMAD3","Plasma","UBC","Fibroblasts","SMAD3"
"14101","Plasma:UBC_Fibroblasts:TGFBR1","Plasma","UBC","Fibroblasts","TGFBR1"
"14102","B-cells:COPA_Fibroblasts:CD74","B-cells","COPA","Fibroblasts","CD74"
"14103","B-cells:ITGB3BP_Fibroblasts:ITGB5","B-cells","ITGB3BP","Fibroblasts","ITGB5"
"14104","B-cells:JAK1_Fibroblasts:IFNAR2","B-cells","JAK1","Fibroblasts","IFNAR2"
"14105","B-cells:RPS27A_Fibroblasts:SMAD3","B-cells","RPS27A","Fibroblasts","SMAD3"
"14106","B-cells:RPS27A_Fibroblasts:TGFBR1","B-cells","RPS27A","Fibroblasts","TGFBR1"
"14107","B-cells:SPTAN1_Fibroblasts:PTPRA","B-cells","SPTAN1","Fibroblasts","PTPRA"
"14108","B-cells:TGFB1_Fibroblasts:SMAD3","B-cells","TGFB1","Fibroblasts","SMAD3"
"14109","B-cells:UBA52_Fibroblasts:SMAD3","B-cells","UBA52","Fibroblasts","SMAD3"
"14110","B-cells:UBA52_Fibroblasts:TGFBR1","B-cells","UBA52","Fibroblasts","TGFBR1"
"14111","B-cells:UBB_Fibroblasts:SMAD3","B-cells","UBB","Fibroblasts","SMAD3"
"14112","B-cells:UBB_Fibroblasts:TGFBR1","B-cells","UBB","Fibroblasts","TGFBR1"
"14113","B-cells:UBC_Fibroblasts:SMAD3","B-cells","UBC","Fibroblasts","SMAD3"
"14114","B-cells:UBC_Fibroblasts:TGFBR1","B-cells","UBC","Fibroblasts","TGFBR1"
"14115","Epithelial:EDN3_Endothelial:EDNRB","Epithelial","EDN3","Endothelial","EDNRB"
"14116","Epithelial:LAMA3_Endothelial:ITGA9","Epithelial","LAMA3","Endothelial","ITGA9"
"14117","Fibroblasts:FZD7_Endothelial:PRNP","Fibroblasts","FZD7","Endothelial","PRNP"
"14118","Fibroblasts:JAM3_Endothelial:F11R","Fibroblasts","JAM3","Endothelial","F11R"
"14119","Fibroblasts:JAM3_Endothelial:ITGB1","Fibroblasts","JAM3","Endothelial","ITGB1"
"14120","Fibroblasts:PTK7_Endothelial:FGFR1","Fibroblasts","PTK7","Endothelial","FGFR1"
"14121","Endothelial:EDIL3_Endothelial:ITGAV","Endothelial","EDIL3","Endothelial","ITGAV"
"14122","Mast:IL1RAPL1_Endothelial:PILRB","Mast","IL1RAPL1","Endothelial","PILRB"
"14123","Mast:RPS27A_Endothelial:SMAD3","Mast","RPS27A","Endothelial","SMAD3"
"14124","Mast:TGFB1_Endothelial:CD109","Mast","TGFB1","Endothelial","CD109"
"14125","Mast:TGFB1_Endothelial:ITGAV","Mast","TGFB1","Endothelial","ITGAV"
"14126","Mast:TGFB1_Endothelial:LTBP1","Mast","TGFB1","Endothelial","LTBP1"
"14127","Mast:TGFB1_Endothelial:SMAD3","Mast","TGFB1","Endothelial","SMAD3"
"14128","Mast:UBA52_Endothelial:SMAD3","Mast","UBA52","Endothelial","SMAD3"
"14129","Mast:UBC_Endothelial:SMAD3","Mast","UBC","Endothelial","SMAD3"
"14130","Lymphocytes:ADRB2_Endothelial:PRNP","Lymphocytes","ADRB2","Endothelial","PRNP"
"14131","Lymphocytes:ADRB2_Endothelial:SLC52A2","Lymphocytes","ADRB2","Endothelial","SLC52A2"
"14132","Lymphocytes:APP_Endothelial:LRP6","Lymphocytes","APP","Endothelial","LRP6"
"14133","Lymphocytes:GNAI2_Endothelial:EDNRB","Lymphocytes","GNAI2","Endothelial","EDNRB"
"14134","Lymphocytes:GRN_Endothelial:SORT1","Lymphocytes","GRN","Endothelial","SORT1"
"14135","Lymphocytes:PIGR_Endothelial:TNFRSF10B","Lymphocytes","PIGR","Endothelial","TNFRSF10B"
"14136","Lymphocytes:PRSS23_Endothelial:TMEM222","Lymphocytes","PRSS23","Endothelial","TMEM222"
"14137","Lymphocytes:UBC_Endothelial:SMAD3","Lymphocytes","UBC","Endothelial","SMAD3"
"14138","T-cells:GNAI2_Endothelial:EDNRB","T-cells","GNAI2","Endothelial","EDNRB"
"14139","T-cells:GNAI2_Endothelial:IGF1R","T-cells","GNAI2","Endothelial","IGF1R"
"14140","T-cells:GNAI2_Endothelial:TBXA2R","T-cells","GNAI2","Endothelial","TBXA2R"
"14141","T-cells:RPS27A_Endothelial:SMAD3","T-cells","RPS27A","Endothelial","SMAD3"
"14142","T-cells:TGOLN2_Endothelial:BTN3A1","T-cells","TGOLN2","Endothelial","BTN3A1"
"14143","T-cells:UBA52_Endothelial:SMAD3","T-cells","UBA52","Endothelial","SMAD3"
"14144","T-cells:UBC_Endothelial:SMAD3","T-cells","UBC","Endothelial","SMAD3"
"14145","Plasma:ADRB2_Endothelial:PRNP","Plasma","ADRB2","Endothelial","PRNP"
"14146","Plasma:ADRB2_Endothelial:SLC52A2","Plasma","ADRB2","Endothelial","SLC52A2"
"14147","Plasma:GNAI2_Endothelial:EDNRB","Plasma","GNAI2","Endothelial","EDNRB"
"14148","Plasma:GNAI2_Endothelial:IGF1R","Plasma","GNAI2","Endothelial","IGF1R"
"14149","Plasma:GNAI2_Endothelial:TBXA2R","Plasma","GNAI2","Endothelial","TBXA2R"
"14150","Plasma:UBC_Endothelial:SMAD3","Plasma","UBC","Endothelial","SMAD3"
"14151","B-cells:GNAI2_Endothelial:EDNRB","B-cells","GNAI2","Endothelial","EDNRB"
"14152","B-cells:PIGR_Endothelial:TNFRSF10B","B-cells","PIGR","Endothelial","TNFRSF10B"
"14153","B-cells:RPS27A_Endothelial:SMAD3","B-cells","RPS27A","Endothelial","SMAD3"
"14154","B-cells:SEMA4A_Endothelial:PLXNB2","B-cells","SEMA4A","Endothelial","PLXNB2"
"14155","B-cells:UBA52_Endothelial:SMAD3","B-cells","UBA52","Endothelial","SMAD3"
"14156","B-cells:UBC_Endothelial:SMAD3","B-cells","UBC","Endothelial","SMAD3"
"14157","Epithelial:ADM_Myeloid:ADRB2","Epithelial","ADM","Myeloid","ADRB2"
"14158","Epithelial:BAMBI_Myeloid:TGFBR1","Epithelial","BAMBI","Myeloid","TGFBR1"
"14159","Epithelial:BAMBI_Myeloid:TGFBR2","Epithelial","BAMBI","Myeloid","TGFBR2"
"14160","Epithelial:MET_Myeloid:ITGAX","Epithelial","MET","Myeloid","ITGAX"
"14161","Epithelial:MET_Myeloid:ITGB1","Epithelial","MET","Myeloid","ITGB1"
"14162","Epithelial:MET_Myeloid:NRP1","Epithelial","MET","Myeloid","NRP1"
"14163","Epithelial:MET_Myeloid:TNFRSF10B","Epithelial","MET","Myeloid","TNFRSF10B"
"14164","Epithelial:PIGR_Myeloid:TNFRSF10B","Epithelial","PIGR","Myeloid","TNFRSF10B"
"14165","Epithelial:PTPRO_Myeloid:SIGLEC7","Epithelial","PTPRO","Myeloid","SIGLEC7"
"14166","Epithelial:RPS27A_Myeloid:ADRB2","Epithelial","RPS27A","Myeloid","ADRB2"
"14167","Epithelial:TGFBR2_Myeloid:TGFBR1","Epithelial","TGFBR2","Myeloid","TGFBR1"
"14168","Epithelial:UBA52_Myeloid:ADRB2","Epithelial","UBA52","Myeloid","ADRB2"
"14169","Epithelial:UBB_Myeloid:ADRB2","Epithelial","UBB","Myeloid","ADRB2"
"14170","Epithelial:UBC_Myeloid:ADRB2","Epithelial","UBC","Myeloid","ADRB2"
"14171","Fibroblasts:ADM_Myeloid:ADRB2","Fibroblasts","ADM","Myeloid","ADRB2"
