"gene_symbol"	"is_in_LR_database"	"isLigand"	"isReceptor"	"sum_pseudobulkCellType_expr"	"sum_pseudobulkCellType_expr_threshold"	"sum_pseudobulkCellType_expr_filter"
"TRNAU1AP"	FALSE	FALSE	FALSE	11.5266400514917	0.25	TRUE
"SNHG12"	FALSE	FALSE	FALSE	10.2033178537525	0.25	TRUE
"TAF12"	FALSE	FALSE	FALSE	13.6181490682819	0.25	TRUE
"AL360012.1"	FALSE	FALSE	FALSE	8.60139470100742	0.25	TRUE
"GMEB1"	FALSE	FALSE	FALSE	12.934440964386	0.25	TRUE
"YTHDF2"	FALSE	FALSE	FALSE	33.7715177034294	0.25	TRUE
"EPB41"	FALSE	FALSE	FALSE	41.6253909733494	0.25	TRUE
"SRSF4"	FALSE	FALSE	FALSE	61.5073784410491	0.25	TRUE
"MECR"	FALSE	FALSE	FALSE	4.32821737026937	0.25	TRUE
"MATN1"	TRUE	TRUE	FALSE	0.385593660614724	0.25	TRUE
