Gene;OverallAverageExpression;case_avg;control_avg
SLC35A4;4,15620466712330e-02;4,73448703908969e-02;4,04645407880559e-02
SLC35A5;2,60493237032338e-02;5,10570899840442e-02;2,13031699297788e-02
SLC35B1;4,82412129688425e-02;6,18414585941809e-02;4,56600605232462e-02
SLC35B2;2,92364950041249e-02;3,73925253490376e-02;2,76885848963907e-02
SLC35B3;2,68383708998474e-02;3,29352181777507e-02;2,56812673669180e-02
SLC35B4;1,98659546336227e-02;3,32018501841207e-02;1,73349724467823e-02
SLC35C1;1,10357969451205e-02;1,17096918234204e-02;1,09079003275802e-02
SLC35C2;4,61251501710183e-02;4,54836030511473e-02;4,62469075982765e-02
SLC35D1;1,49632082101557e-02;2,35578311847864e-02;1,33320588382197e-02
SLC35D2;9,17348648409212e-03;1,82712079681185e-02;7,44685545809809e-03
SLC35E1;3,70237589186811e-02;4,06584566928717e-02;3,63339398295775e-02
SLC35E2;1,19273455129228e-02;4,58196377794437e-02;5,49502248872602e-03
SLC35E2B;4,82888459151358e-02;5,23454445019732e-02;4,75189554549437e-02
SLC35E3;2,92775597282479e-02;3,36275033093413e-02;2,84519961449236e-02
SLC35E4;3,04626587570323e-03;2,48524729394660e-03;3,15274001773109e-03
SLC35F2;2,44037537178036e-02;6,95008232822281e-02;1,58449074585439e-02
SLC35F3;7,90713160447924e-04;5,61666609663095e-04;8,34183262459332e-04
SLC35F5;2,65834176318437e-02;7,39937138237754e-02;1,75855505834531e-02
SLC35F6;3,15380228461349e-02;4,56408029266202e-02;2,88614957967533e-02
SLC35G1;3,86043720674484e-03;2,62498019738097e-03;4,09491112501051e-03
SLC35G2;4,71006094555928e-03;4,40001472078565e-03;4,76890374835627e-03
SLC36A1;9,90384864147677e-03;1,04664704579930e-02;9,79707022602367e-03
SLC36A4;4,12090880885985e-02;6,36011020878154e-02;3,69593705990685e-02
SLC37A1;1,85241117589122e-02;2,83783991300001e-02;1,66538942166567e-02
SLC37A2;9,51480758325314e-03;1,45421673209149e-02;8,56067908886903e-03
SLC37A3;1,80935903102329e-02;9,95423146385532e-03;1,96383363810518e-02
SLC37A4;1,94267974047830e-02;2,08040939259717e-02;1,91654041636673e-02
SLC38A1;1,87028386967820e-01;2,43864547478502e-01;1,76241611585828e-01
SLC38A10;6,28518823660188e-02;8,75630743615542e-02;5,81620145937749e-02
SLC38A2;2,10929688487159e-01;2,87889877842641e-01;1,96323630152569e-01
SLC38A5;5,30153016989716e-02;3,54783768880385e-02;5,63435854381745e-02
SLC38A6;1,08439635335851e-02;1,12192521636661e-02;1,07727385577999e-02
SLC38A7;1,31572014480839e-02;1,73971462538243e-02;1,23525142236017e-02
SLC38A9;1,89053999019242e-02;2,55985406280351e-02;1,76351275090686e-02
SLC39A1;3,64381402811294e-02;4,12199156143634e-02;3,55306205615830e-02
SLC39A10;5,53199311065566e-02;1,00755737566953e-01;4,66967969225388e-02
SLC39A11;1,56396463772204e-02;3,15809740765500e-02;1,26141865354867e-02
SLC39A13;1,14393850317256e-02;1,36876424573651e-02;1,10126945650690e-02
SLC39A14;7,92092306795652e-03;1,43842769601718e-02;6,69426127336625e-03
SLC39A3;8,17244038873944e-02;1,02199199390163e-01;7,78385499152724e-02
SLC39A4;4,74128586322545e-02;4,27329069671569e-02;4,83010535236124e-02
SLC39A6;3,14268520087038e-02;4,41963942406850e-02;2,90033564286081e-02
SLC39A7;3,58531605314519e-02;4,68556567710677e-02;3,37650276507016e-02
SLC39A8;6,02466375384774e-02;5,92234200678310e-02;6,04408311103800e-02
SLC39A9;2,20798918031695e-02;4,65108246544976e-02;1,74432136273049e-02
SLC3A2;1,53587928517063e-01;1,29726851067286e-01;1,58116455435674e-01
SLC40A1;7,28323722953452e-02;9,16400775347444e-02;6,92629107053071e-02
SLC41A1;1,42602327364471e-02;1,04124636553463e-02;1,49904900308647e-02
SLC41A2;5,93252250871703e-03;8,28227006892969e-03;5,48657051427090e-03
SLC41A3;1,90062498649729e-02;1,74612831242251e-02;1,92994647664609e-02
SLC43A1;3,18319717233437e-02;3,78281551075658e-02;3,06939729082639e-02
SLC43A2;4,55173839836066e-02;7,06924630836922e-02;4,07394763797761e-02
SLC43A3;3,77057793041678e-02;5,94507216760610e-02;3,35788677226598e-02
SLC44A1;5,54550886832453e-02;1,07619750968048e-01;4,55549038381077e-02
SLC44A2;5,49718097851718e-02;3,00098832735959e-02;5,97092637574817e-02
SLC44A4;1,09688707037346e-03;1,18447589763694e-04;1,28258235322472e-03
SLC45A3;4,87660868237060e-03;1,67057686123577e-02;2,63158562001128e-03
SLC45A4;5,99047564805599e-04;1,08225786580356e-03;5,07340437999411e-04
SLC46A3;2,35237444803209e-02;3,28300787296321e-02;2,17575214231143e-02
SLC48A1;3,56099520166036e-02;5,26076661831262e-02;3,23840035522077e-02
SLC4A1;1,50499866343399e-01;7,33257636364048e-02;1,65146522692586e-01
SLC4A1AP;3,20895478966180e-02;4,51665716860805e-02;2,96076962547325e-02
SLC4A2;1,51959676645739e-02;1,72170590725873e-02;1,48123903988186e-02
SLC4A3;-2,74811175422608e-04;1,85975893884918e-03;-6,79925246339423e-04
SLC4A4;4,52854247126780e-03;3,05716650589890e-03;4,80779078604293e-03
SLC4A5;2,97714918215951e-03;1,22574399045926e-02;1,21586885282303e-03
SLC4A7;3,87081246565504e-02;5,10936422019370e-02;3,63575120438863e-02
SLC4A8;5,87795099641410e-03;1,29002877252292e-02;4,54520141815558e-03
SLC50A1;7,19783609140179e-02;8,79828224814777e-02;6,89409190726488e-02
SLC51A;1,11541042306231e-02;6,32779610054458e-03;1,20700757046930e-02
SLC52A2;5,10678918512180e-02;4,60302346355703e-02;5,20239746750472e-02
SLC5A3;4,47866025101848e-02;9,73206315535051e-02;3,48163165846452e-02
SLC5A6;3,47906499676283e-02;1,91119873698451e-02;3,77662593369584e-02
SLC6A6;3,35650938392959e-02;6,20050071471405e-02;2,81675625145435e-02
SLC6A8;1,10893228332078e-02;6,05377602325629e-03;1,20450051290632e-02
SLC6A9;7,01230418117314e-03;3,00531647172498e-03;7,77277913218780e-03
SLC7A1;3,03428220732321e-02;4,22228629184428e-02;2,80881424647793e-02
SLC7A11;3,08429416305838e-03;3,72827271057708e-03;2,96207528197121e-03
SLC7A5;4,92468331732863e-02;4,45650508814644e-02;5,01353754941523e-02
SLC7A6;3,25291970146271e-02;4,22006607746648e-02;3,06936770523841e-02
SLC7A6OS;1,93197366078749e-02;1,20524247048292e-02;2,06989793368820e-02
SLC7A7;7,67856535344304e-02;1,27453673016383e-01;6,71695123262373e-02
SLC8A1;2,38509823445492e-02;4,54819662827808e-02;1,97456986143201e-02
SLC8A1-AS1;3,45276297939405e-03;5,57892597013774e-03;3,04924447285546e-03
SLC8A3;4,66279389570807e-04;1,14551163584820e-03;3,37369807942339e-04
SLC8B1;2,88459348962871e-02;2,96158920069143e-02;2,86998068972900e-02
SLC9A1;1,11678376461694e-02;1,43589191975719e-02;1,05622112348968e-02
SLC9A3R1;1,04154957229729e-01;1,24485508528177e-01;1,00296478960297e-01
SLC9A3R2;5,11874860121189e-03;1,53105648971371e-02;3,18447239164959e-03
SLC9A6;9,25572101896326e-03;1,29039662787927e-02;8,56333079058386e-03
SLC9A7;1,88331688200996e-02;4,41557064084592e-02;1,40272754836494e-02
SLC9A8;1,91898386796386e-02;2,70966128231033e-02;1,76892342067930e-02
SLC9A9;1,26776870107430e-02;9,60593759872677e-03;1,32606657102095e-02
SLC9B1;4,41729021813296e-03;7,50053826164136e-03;3,83212922566862e-03
SLC9B2;1,84839339717366e-02;2,43530360889467e-02;1,73700535536456e-02
SLCO3A1;4,28639345406809e-02;5,10383072832028e-02;4,13125432807858e-02
SLCO4A1;1,63249760657551e-03;5,65814913560106e-03;8,68480501626763e-04
SLCO4C1;4,36924485635116e-03;7,95647203679425e-03;3,68843507799983e-03
SLCO5A1;3,45920797638410e-03;1,08424641431326e-02;2,05796051098822e-03
SLF1;4,67537930515529e-02;5,17079072914232e-02;4,58135656146175e-02
SLF2;3,47981765887101e-02;7,76396851851832e-02;2,66674069149035e-02
SLFN11;3,65478189544180e-02;6,94635686161692e-02;3,03008312103307e-02
SLFN12;6,43018254071969e-03;2,61638142359218e-02;2,68499196742071e-03
SLFN12L;1,10579891954156e-02;7,37810970176084e-03;1,17563831962453e-02
SLFN13;2,21010845609017e-02;3,34174725068759e-02;1,99533790541976e-02
SLFN14;1,85502721733033e-03;1,16735715833239e-04;2,18493268255878e-03
SLFN5;5,48761008665903e-02;2,55297154625644e-02;6,04456689862932e-02
SLFNL1-AS1;8,89820187388317e-04;4,70369751385812e-03;1,65995113958665e-04
SLIRP;2,70838259403967e-01;2,76397647841397e-01;2,69783158675893e-01
SLITRK4;7,11387450841464e-03;4,19596532804678e-02;5,00591956471366e-04
SLK;5,57507269192388e-02;1,21591711191374e-01;4,32549513092845e-02
SLMAP;4,75469620386941e-02;6,39986961649996e-02;4,44246335937358e-02
SLPI;1,26943924908267e-03;4,45112683142614e-03;6,65595692831827e-04
SLTM;1,97200711196050e-01;2,72290104845928e-01;1,82949705927687e-01
SLU7;1,13716811564681e-01;1,41829904442103e-01;1,08381306572136e-01
SLX1A;6,93683651266869e-03;4,04552069080413e-03;7,48557122748097e-03
SLX1B;3,41177486151336e-03;2,60217957975150e-03;3,56542567775815e-03
SLX4;7,33130716891728e-03;1,10367020530793e-02;6,62807067373694e-03
SLX4IP;2,35815794314083e-02;4,97971616221552e-02;1,86061976663681e-02
SMAD1;1,27365285798321e-02;3,73378312899887e-02;8,06751638663530e-03
SMAD2;9,14571014353217e-02;1,21453233548205e-01;8,57642197113805e-02
SMAD3;2,83841145449804e-02;2,99717176550290e-02;2,80828078066297e-02
SMAD4;2,40140336003136e-02;5,84511139271986e-02;1,74783167791901e-02
SMAD5;3,45552218703579e-02;7,09040479073265e-02;2,76566801965900e-02
SMAD7;2,09937735395873e-02;5,40875130280844e-03;2,39516111676215e-02
SMAGP;3,58709813277147e-02;1,71512349705707e-02;3,94237494483627e-02
SMAP1;8,00995812634121e-02;6,80616403682222e-02;8,23842282791743e-02
SMAP2;1,61851716334654e-01;2,79940407333193e-01;1,39439995108071e-01
SMARCA1;3,88942171472289e-03;1,01408018981744e-02;2,70298981537499e-03
SMARCA2;8,75888528820612e-02;1,63843393442422e-01;7,31167176517606e-02
SMARCA4;8,12809435683223e-02;9,98461159633185e-02;7,77575116061095e-02
SMARCA5;1,79464018441837e-01;3,37945975763218e-01;1,49386172571108e-01
SMARCA5-AS1;2,40993462723684e-04;3,22556826583728e-03;-3,25440612391053e-04
SMARCAD1;3,89254240256887e-02;9,00064458051017e-02;2,92309002706289e-02
SMARCAL1;1,16185667704945e-02;1,59510205569615e-02;1,07963225262040e-02
SMARCB1;1,10075588979030e-01;1,00673464100456e-01;1,11859991870911e-01
SMARCC1;1,41320284141995e-01;2,80331449331918e-01;1,14937745261471e-01
SMARCC2;7,26373063506177e-02;1,23496279510478e-01;6,29849245798417e-02
SMARCD1;5,09444154768296e-02;5,98191455853072e-02;4,92601053581339e-02
SMARCD2;2,81915530954643e-02;4,88279072476776e-02;2,42750373607089e-02
SMARCD3;1,20360070800781e-02;1,74543181520498e-02;1,10076810292334e-02
SMARCE1;1,58985009931528e-01;2,19672865278726e-01;1,47467232197016e-01
SMC1A;9,67638164187433e-02;1,39540693611565e-01;8,86453129576355e-02
SMC1B;1,75206936027070e-03;2,17456538657080e-03;1,67188502525343e-03
SMC2;8,76005267647223e-02;1,09398286610652e-01;8,34635911030590e-02
SMC3;1,64787197025213e-01;2,32729698589224e-01;1,51892580346736e-01
SMC4;1,87461276462465e-01;2,93583761652150e-01;1,67320587850946e-01
SMC5;7,98114780307805e-02;1,35827587372808e-01;6,91803378584596e-02
SMC6;6,15199496366074e-02;8,00483874259657e-02;5,80034894320961e-02
SMCHD1;2,53116476111730e-01;2,65873992551484e-01;2,50695262872988e-01
SMCO4;3,68628652287177e-02;5,95460097276044e-02;3,25578948987675e-02
SMCR5;1,30530975353828e-02;7,23671661290333e-03;1,41569721458978e-02
SMCR8;2,28388721966083e-02;3,92747433362633e-02;1,97195543433639e-02
SMDT1;4,68635076713979e-01;3,60083504231127e-01;4,89236774985180e-01
SMG1;1,44752919418304e-01;3,51385168199870e-01;1,05536764874158e-01
SMG5;2,87938339053908e-02;4,74831983423947e-02;2,52468318840936e-02
SMG6;2,86492891402168e-02;2,71018623082674e-02;2,89429709355093e-02
SMG7;3,96342656665716e-02;7,80618017372210e-02;3,23412114498005e-02
SMG8;6,10463544887245e-03;1,39364002825720e-02;4,61826678239950e-03
SMG9;2,17512776991368e-02;2,22266129576062e-02;2,16610651545494e-02
SMIM1;1,02076381150523e-01;4,80175982992964e-02;1,12336045821758e-01
SMIM10;1,59806233481314e-02;1,09874959633428e-02;1,69282549803432e-02
SMIM10L1;1,06225525396024e-01;1,41274212018996e-01;9,95737335325532e-02
SMIM12;6,96040514616025e-02;7,82023748100361e-02;6,79721998061082e-02
SMIM13;1,47045221101545e-02;1,61833233370090e-02;1,44238645758424e-02
SMIM14;8,08269589055959e-02;9,05790539184126e-02;7,89761361641946e-02
SMIM15;6,54896340304728e-02;7,57712083088762e-02;6,35383229053385e-02
SMIM19;1,07585823099084e-01;1,18591701145264e-01;1,05497048394758e-01
SMIM20;7,17368600249209e-02;6,66271545208326e-02;7,27066166911963e-02
SMIM24;3,83858462113790e-02;1,03672769051419e-01;2,59952243655449e-02
SMIM3;3,78032763580562e-02;9,49178960242066e-02;2,69636529944951e-02
SMIM4;8,56333071097349e-02;8,36596250163569e-02;8,60078866947286e-02
SMIM5;3,87632985937007e-02;1,92049955547026e-02;4,24752140334314e-02
SMIM6;1,32267252056950e-04;1,03845509914908e-03;-3,97155960567445e-05
SMIM7;1,20744815591971e-01;1,15677104058670e-01;1,21706602340395e-01
SMIM8;3,75377211948582e-02;3,68740448253232e-02;3,76636784703002e-02
SMKR1;5,97849415318022e-03;3,08362250569516e-03;6,52790371815693e-03
SMN1;2,09506366152858e-02;7,82567701333437e-03;2,34415858604828e-02
SMN2;1,17448204144104e-02;5,17083398416711e-03;1,29924788478821e-02
SMNDC1;6,81262760536723e-02;1,04816548881020e-01;6,11629321518926e-02
SMOX;1,93306753051591e-02;1,82141309959281e-02;1,95425811158174e-02
SMPD1;4,69169572053970e-02;2,83322720572960e-02;5,04440924382553e-02
SMPD2;1,32842251636795e-02;1,49656333769999e-02;1,29651154180605e-02
SMPD3;5,95675988988351e-03;1,32588356614151e-02;4,57091942384784e-03
SMPD4;3,85081235503995e-02;4,13386547201076e-02;3,79709249841165e-02
SMPDL3A;8,21248877020419e-03;1,20587216041657e-02;7,48252303581947e-03
SMPDL3B;6,74647645387587e-04;4,82661399112246e-03;-1,13342394098227e-04
SMS;1,58775301425569e-01;1,71852811575305e-01;1,56293357478732e-01
SMTN;3,90136927976920e-03;4,42391830964995e-03;3,80219616601985e-03
SMU1;8,50602785722164e-02;1,47396534567429e-01;7,32296555052630e-02
SMUG1;2,50194109069826e-02;3,12088520217702e-02;2,38447342496328e-02
SMURF1;1,40781751769683e-02;2,24114749257869e-02;1,24966216066066e-02
SMURF2;2,27205044240879e-02;3,22957311594116e-02;2,09032490166580e-02
SMYD2;3,18612072490834e-02;2,77836863116991e-02;3,26350685034634e-02
SMYD3;5,07885792702150e-02;1,07635272968301e-01;3,99998048241484e-02
SMYD4;1,97297629754568e-02;2,30307886569125e-02;1,91032705763202e-02
SMYD5;1,03449480981288e-02;1,05618035353254e-02;1,03037917133486e-02
SNAI1;7,95413886387881e-03;1,09625196773880e-02;7,38318671286712e-03
SNAI3;9,95924660268256e-03;1,83856381504778e-02;8,36002540107262e-03
SNAI3-AS1;4,64466322287727e-03;7,51972038409043e-03;4,09901419363704e-03
SNAP23;1,12503082154105e-01;1,51646169907960e-01;1,05074225391709e-01
SNAP29;7,04722523854821e-02;1,07107958662428e-01;6,35192645161522e-02
SNAP47;2,92004242867481e-02;2,00661290227979e-02;3,09339965477827e-02
SNAPC1;3,55367383061592e-02;4,75036729849769e-02;3,32655673609100e-02
SNAPC2;2,49646418469304e-02;2,62964396938192e-02;2,47118836715094e-02
SNAPC3;2,04180063384713e-02;2,58749681363614e-02;1,93823448748351e-02
SNAPC4;1,38984356150311e-02;2,13132382027998e-02;1,24912010429307e-02
SNAPC5;4,42706484309367e-02;4,19385606072808e-02;4,47132488335470e-02
SNAPIN;5,80567383086266e-02;6,82520208374044e-02;5,61218042524599e-02
SNCA;1,90231436003834e-01;1,18089790757295e-01;2,03922996376135e-01
SND1;7,63657208331483e-02;1,02397543004505e-01;7,14252143664311e-02
SND1-IT1;2,49726900912759e-02;2,10247648955698e-02;2,57219557335774e-02
SNED1;7,21032560050106e-04;3,68840527502666e-04;7,87874097414380e-04
SNF8;1,20311924399047e-01;1,03925525344104e-01;1,23421853084186e-01
SNHG10;3,60529193693353e-02;3,92178322772608e-02;3,54522594314610e-02
SNHG12;6,18234811733056e-02;7,10318427082180e-02;6,00758520825859e-02
SNHG15;1,32892321311593e-01;1,23853370447881e-01;1,34607798426508e-01
SNHG19;6,55882909233588e-02;6,52727509530300e-02;6,56481763687055e-02
SNHG21;2,76810664866333e-02;2,23174647933565e-02;2,86990093980475e-02
SNHG25;2,63290705346471e-01;2,40726283292818e-01;2,67573143676757e-01
SNHG7;1,76391497531877e-01;1,83728436276119e-01;1,74999040520100e-01
SNHG8;6,95017912858720e-01;6,03437050171640e-01;7,12398787749257e-01
SNHG9;1,82651274427305e-01;1,40559910477626e-01;1,90639676254018e-01
SNIP1;1,45762058905732e-02;1,97844376854034e-02;1,35877501961104e-02
SNN;3,70776886649893e-02;4,23336334343407e-02;3,60801776590075e-02
SNRK;6,34943281789254e-02;5,80564273913213e-02;6,45263721069177e-02
SNRNP200;1,14161761462669e-01;1,29732967906699e-01;1,11206545895164e-01
SNRNP25;8,65121574291577e-02;7,87950643922112e-02;8,79767628571728e-02
SNRNP27;1,01645138867291e-01;1,13689945022838e-01;9,93591889130348e-02
SNRNP35;3,66806527983482e-02;2,96555424684213e-02;3,80139287705771e-02
SNRNP40;9,35207337046547e-02;6,67488621504337e-02;9,86016920666584e-02
SNRNP48;4,14526098582318e-02;5,62356666162562e-02;3,86469750075440e-02
SNRNP70;1,48209501625727e-01;1,85123308484660e-01;1,41203733827483e-01
SNRPA;1,07680890231296e-01;1,11787355286803e-01;1,06901535753974e-01
SNRPA1;1,43148843673597e-01;1,22212591112886e-01;1,47122276285580e-01
SNRPB;3,64711059297951e-01;3,61026141335177e-01;3,65410409535694e-01
SNRPB2;3,10436040089213e-01;2,89194871144978e-01;3,14467341925821e-01
SNRPC;2,18804622203542e-01;2,39830087361503e-01;2,14814258183119e-01
SNRPD1;3,60894206383539e-01;3,35890753203581e-01;3,65639541585689e-01
SNRPD2;8,07812795916207e-01;7,82593426377112e-01;8,12599109278148e-01
SNRPD3;2,22225374439577e-01;2,78799527379171e-01;2,11488324739128e-01
SNRPE;4,41458858272557e-01;4,54163970662024e-01;4,39047590651437e-01
SNRPF;3,77806602488910e-01;3,11553566375616e-01;3,90380580261297e-01
SNRPG;4,33135448278273e-01;4,18857714738795e-01;4,35845179253597e-01
SNRPN;1,82702291330013e-01;5,33547833827176e-02;2,07250791825323e-01
SNTA1;1,61751388313727e-03;1,71729418877296e-03;1,59857685898279e-03
SNTB1;2,20111153596328e-02;4,19311531936121e-02;1,82305472884390e-02
SNTB2;9,61418557779273e-03;1,00839187275995e-02;9,52503624168497e-03
SNU13;3,31304871150292e-01;2,55761830636228e-01;3,45641972783764e-01
SNUPN;2,65080619046494e-02;4,83444191119508e-02;2,23638009581020e-02
SNURF;2,59441830397600e-03;1,11887941200585e-04;3,06557077384071e-03
SNW1;1,39011696168564e-01;1,66194110772464e-01;1,33852821993428e-01
SNX1;6,38330667454269e-02;1,36927548076036e-01;4,99606702870429e-02
SNX10;8,36738509959724e-02;1,26494321802671e-01;7,55470740252406e-02
SNX11;2,03411527081891e-02;2,73739050902305e-02;1,90064263723383e-02
SNX12;1,92729123484737e-02;2,11774281430614e-02;1,89114596411991e-02
SNX13;3,55254303265925e-02;5,01182445150845e-02;3,27559010792249e-02
SNX14;6,15426686743815e-02;1,05958317144709e-01;5,31131474120345e-02
SNX15;9,40347044963547e-03;2,11249745142726e-02;7,17887909180456e-03
SNX16;1,52782011808987e-02;2,40923720686791e-02;1,36053844267284e-02
SNX17;1,35822373043991e-01;1,39354217988980e-01;1,35152074104666e-01
SNX18;3,37456222574545e-02;4,84974276613273e-02;3,09459185135583e-02
SNX19;3,06464504570529e-02;4,47874847529966e-02;2,79626632474870e-02
SNX2;1,74161706723236e-01;2,48802096553753e-01;1,59995916629536e-01
SNX20;4,40223067647230e-02;6,60045733359771e-02;3,98503540895131e-02
SNX21;4,82202011818133e-03;8,64436190262763e-03;4,09658859902940e-03
SNX22;4,83692998845652e-02;4,90102500252866e-02;4,82476557563042e-02
SNX24;5,52199418639786e-03;6,44854776862345e-03;5,34614618257344e-03
SNX25;3,58839258254043e-03;1,03575054829149e-03;4,07285134975256e-03
SNX27;4,86493237628443e-02;1,11089808186025e-01;3,67989194750835e-02
SNX29;4,41061171386262e-02;6,20633143696394e-02;4,06980710763896e-02
SNX3;4,53084245256939e-01;4,40390117280766e-01;4,55493428177089e-01
SNX30;1,78131939877741e-02;3,04116321000495e-02;1,54221717783216e-02
SNX4;5,51721542737846e-02;8,83639833982769e-02;4,88727701833325e-02
SNX5;1,02078639539394e-01;1,51204299245944e-01;9,27552184640526e-02
SNX6;1,52808714075922e-01;2,09118105805833e-01;1,42121912662357e-01
SNX8;2,55711084676200e-02;2,28039864567902e-02;2,60962727876092e-02
SNX9;6,02388329689964e-02;4,17911885346043e-02;6,37399596294304e-02
SOAT1;4,93236828434807e-02;8,46087242056720e-02;4,26270338774278e-02
SOCS1;4,47241954319575e-02;7,96006632112976e-03;5,17015563104872e-02
SOCS2;4,69810366292541e-02;7,26589399526760e-02;4,21076994273469e-02
SOCS3;1,87742781235765e-01;1,11047106024217e-01;2,02298638173388e-01
SOCS4;3,13442961072342e-02;6,45194850735589e-02;2,50480701056970e-02
SOCS5;1,40543299634286e-02;2,55809482917159e-02;1,18667254225162e-02
SOCS6;8,29540265951466e-03;2,39171863953483e-02;5,33058816975279e-03
SOCS7;1,37431021624591e-02;2,28550963877141e-02;1,20137623529665e-02
SOD1;5,71821471822411e-01;4,71732878513625e-01;5,90817005029102e-01
SOD2;2,55224090905103e-01;3,22313155738445e-01;2,42491445588409e-01
SOGA1;1,14469686671914e-02;3,52585676272415e-02;6,92783213227583e-03
SON;6,12050611384364e-01;6,31474625993948e-01;6,08364182168746e-01
SORBS1;1,74099255999724e-03;1,63979120367620e-03;1,76019928137285e-03
SORBS3;1,84256569355543e-02;1,68247615031020e-02;1,87294863864665e-02
SORD;2,06038736516180e-02;2,95419491603380e-02;1,89075413872010e-02
SORL1;1,72515063839863e-01;2,97109803502288e-01;1,48868577897805e-01
SORT1;2,80498374534108e-02;6,23118512237130e-02;2,15473460227040e-02
SOS1;3,61873746584309e-02;8,19191516877339e-02;2,75080690508372e-02
SOS2;3,44449804096173e-02;6,20096458696016e-02;2,92135599173634e-02
SOX11;1,12058063845478e-02;2,76409226911057e-02;8,08663178895841e-03
SOX12;9,53757855808492e-03;1,82186025528641e-02;7,89003137903557e-03
SOX4;1,60889570882352e-01;3,62800506342789e-01;1,22569461142174e-01
SOX6;3,61079411842083e-02;2,10460455425720e-02;3,89664960840032e-02
SP1;3,73498161155046e-02;8,67964563735440e-02;2,79654770421885e-02
SP100;2,29311422440650e-01;3,03831769373456e-01;2,15168414951584e-01
SP110;7,89358496376551e-02;1,16806607911717e-01;7,17484647161971e-02
SP140;4,38238542956571e-02;4,54526450624102e-02;4,35147306675414e-02
SP140L;5,65300145663661e-02;6,65116043040565e-02;5,46356366652509e-02
SP2;2,49943215719359e-02;2,22697496894194e-02;2,55114104224974e-02
SP2-AS1;1,28192883524547e-03;4,95432817998574e-03;5,84954470883816e-04
SP3;8,57270859224931e-02;1,02114753632176e-01;8,26169164629311e-02
SP4;2,58071222882971e-02;2,77367974892796e-02;2,54408946478974e-02
SPA17;2,05402227253567e-02;1,64517550058044e-02;2,13161615388001e-02
SPAG1;1,02584659326554e-02;1,54343612253067e-02;9,27614729218264e-03
SPAG16;2,82082372379914e-02;3,22803089365438e-02;2,74354101793550e-02
SPAG4;1,05877306013811e-02;1,44519099965124e-02;9,85435883952239e-03
SPAG5;1,88149556961675e-02;2,30375302067190e-02;1,80135651312562e-02
SPAG6;6,86557717631941e-03;2,77264846396863e-02;2,90644409889101e-03
SPAG7;1,27034434869470e-01;1,26671069393015e-01;1,27103396983393e-01
SPAG9;6,93410645245180e-02;1,32193652304077e-01;5,74124482973953e-02
SPARC;1,59187486193585e-02;5,48570375848244e-02;8,52876004420376e-03
SPAST;4,04148851113664e-02;8,83819252653131e-02;3,13113551890312e-02
SPATA13;5,75433144754927e-02;6,40286249243013e-02;5,63124856076518e-02
SPATA2;1,89342059784605e-02;1,31598599837283e-02;2,00301028980171e-02
SPATA20;1,22065905525285e-02;1,82778096826104e-02;1,10543509138439e-02
SPATA24;6,18046079539875e-03;5,20865402620261e-03;6,36489727456677e-03
SPATA2L;1,89639635256293e-02;1,62893888283996e-02;1,94715635507217e-02
SPATA33;2,78994647958203e-02;2,22257759458059e-02;2,89762582783941e-02
SPATA5;1,71150010751530e-02;3,06788714843003e-02;1,45407521797437e-02
SPATA5L1;1,35317640128538e-02;1,68323287014948e-02;1,29053591042496e-02
SPATA6;6,91324658394747e-03;1,08742323004217e-02;6,16150222206612e-03
SPATA7;9,66678911024378e-03;1,59878471362403e-02;8,46713324872317e-03
SPATA9;6,47401054772482e-04;3,57831989942244e-04;7,02357554856797e-04
SPATC1L;2,53222183198064e-02;2,58614777844304e-02;2,52198737795482e-02
SPATS2;3,21080665974540e-02;5,30621141987481e-02;2,81312567146637e-02
SPATS2L;2,85208984514380e-02;5,71877797801833e-02;2,30802915030272e-02
SPC24;3,00168683665429e-02;3,00893566099679e-02;3,00031110262751e-02
SPC25;1,39196508342180e-02;2,11652997256784e-02;1,25445194673785e-02
SPCS1;4,49197456276338e-01;4,21286554655214e-01;4,54494587957837e-01
SPCS2;3,25444087065189e-01;2,74902003397495e-01;3,35036327268656e-01
SPCS3;2,20926588322659e-01;3,60892343655039e-01;1,94362880458234e-01
SPDL1;3,19424749247391e-02;5,00984271004362e-02;2,84967077193939e-02
SPDYA;4,65532372196528e-03;6,11752497934421e-03;4,37781664926903e-03
SPDYE3;3,72016605316302e-03;9,13534582233810e-03;2,69243428348756e-03
SPECC1;5,30405106487054e-02;1,09039691565711e-01;4,24125832746568e-02
SPECC1L;2,43507730731295e-02;7,04211214056019e-02;1,56072109681710e-02
SPEF2;1,22936103977428e-02;1,89795415650542e-02;1,10247062868168e-02
SPEN;9,48659981574608e-02;1,96135733440002e-01;7,56462993306671e-02
SPESP1;1,39638356807610e-03;1,11360089127158e-03;1,45005209862429e-03
SPG11;6,20234451024693e-02;1,03001005250282e-01;5,42464289732136e-02
SPG21;1,43900764907894e-01;1,75331242496655e-01;1,37935662781845e-01
SPG7;7,40165586894252e-02;7,26883043614525e-02;7,42686443503366e-02
SPHK1;1,50971326153965e-02;1,41543019843275e-02;1,52760697946364e-02
SPHK2;1,57705748753476e-02;1,35217182471014e-02;1,61973790629851e-02
SPI1;1,30250054646300e-01;2,13845507219824e-01;1,14384708328666e-01
SPIB;2,58518755894654e-02;1,53415363512859e-02;2,78466033742438e-02
SPICE1;1,81924837743215e-02;3,62999066128310e-02;1,47559268156744e-02
SPIDR;4,05005118261635e-02;8,09643212216273e-02;3,28209990102583e-02
