"","interaction_ID","sender_celltype","sender_gene","receiver_celltype","receiver_gene"
"5961","Ery:ICAM4_DC:ITGAL","Ery","ICAM4","DC","ITGAL"
"5962","Ery:ICAM4_DC:ITGB1","Ery","ICAM4","DC","ITGB1"
"5963","Ery:ICAM4_DC:ITGB2","Ery","ICAM4","DC","ITGB2"
"5964","Ery:LGALS3BP_DC:CD33","Ery","LGALS3BP","DC","CD33"
"5965","Ery:LGALS3BP_DC:ITGB1","Ery","LGALS3BP","DC","ITGB1"
"5966","Ery:LGALS9_DC:SLC1A5","Ery","LGALS9","DC","SLC1A5"
"5967","Ery:LIN7C_DC:ABCA1","Ery","LIN7C","DC","ABCA1"
"5968","Ery:TNXB_DC:ITGB1","Ery","TNXB","DC","ITGB1"
"5969","Ery:TSPAN5_DC:TSPAN13","Ery","TSPAN5","DC","TSPAN13"
"5970","Ery:TXLNA_DC:STX3","Ery","TXLNA","DC","STX3"
"5971","B:B2M_DC:TFRC","B","B2M","DC","TFRC"
"5972","B:BTK_DC:JAK2","B","BTK","DC","JAK2"
"5973","B:PECAM1_DC:CD38","B","PECAM1","DC","CD38"
"5974","HSPC:AGTRAP_DC:RACK1","HSPC","AGTRAP","DC","RACK1"
"5975","HSPC:CD47_DC:SIGLEC1","HSPC","CD47","DC","SIGLEC1"
"5976","HSPC:CFH_DC:SELL","HSPC","CFH","DC","SELL"
"5977","HSPC:ITGB1_DC:CD81","HSPC","ITGB1","DC","CD81"
"5978","HSPC:LGALS3BP_DC:CD33","HSPC","LGALS3BP","DC","CD33"
"5979","HSPC:LGALS3BP_DC:ITGB1","HSPC","LGALS3BP","DC","ITGB1"
"5980","HSPC:LGALS9_DC:CD44","HSPC","LGALS9","DC","CD44"
"5981","HSPC:LGALS9_DC:CD47","HSPC","LGALS9","DC","CD47"
"5982","HSPC:LGALS9_DC:HAVCR2","HSPC","LGALS9","DC","HAVCR2"
"5983","HSPC:LGALS9_DC:PTPRC","HSPC","LGALS9","DC","PTPRC"
"5984","HSPC:LGALS9_DC:SLC1A5","HSPC","LGALS9","DC","SLC1A5"
"5985","HSPC:LY86_DC:CD180","HSPC","LY86","DC","CD180"
"5986","HSPC:PIK3R1_DC:CBL","HSPC","PIK3R1","DC","CBL"
"5987","HSPC:PIK3R1_DC:EPN1","HSPC","PIK3R1","DC","EPN1"
"5988","HSPC:UBA52_DC:TGFBR1","HSPC","UBA52","DC","TGFBR1"
"5989","HSPC:UBA52_DC:TGFBR2","HSPC","UBA52","DC","TGFBR2"
"5990","HSPC:UBB_DC:TGFBR1","HSPC","UBB","DC","TGFBR1"
"5991","HSPC:UBB_DC:TGFBR2","HSPC","UBB","DC","TGFBR2"
"5992","HSPC:VSTM1_DC:LAMP1","HSPC","VSTM1","DC","LAMP1"
"5993","T:ADAM10_DC:AXL","T","ADAM10","DC","AXL"
"5994","T:ADAM10_DC:CD44","T","ADAM10","DC","CD44"
"5995","T:ADAM10_DC:IL6R","T","ADAM10","DC","IL6R"
"5996","T:ADAM10_DC:NOTCH2","T","ADAM10","DC","NOTCH2"
"5997","T:ADAM10_DC:TSPAN33","T","ADAM10","DC","TSPAN33"
"5998","T:B2M_DC:TFRC","T","B2M","DC","TFRC"
"5999","T:CALM1_DC:ABCA1","T","CALM1","DC","ABCA1"
"6000","T:CALM1_DC:FAS","T","CALM1","DC","FAS"
"6001","T:CALM1_DC:INSR","T","CALM1","DC","INSR"
"6002","T:CALM1_DC:PTPRA","T","CALM1","DC","PTPRA"
"6003","T:CALM1_DC:SELL","T","CALM1","DC","SELL"
"6004","T:CASP8_DC:FAS","T","CASP8","DC","FAS"
"6005","T:CD6_DC:ALCAM","T","CD6","DC","ALCAM"
"6006","T:HSP90B1_DC:TLR1","T","HSP90B1","DC","TLR1"
"6007","T:HSP90B1_DC:TLR2","T","HSP90B1","DC","TLR2"
"6008","T:ITGAL_DC:ICAM1","T","ITGAL","DC","ICAM1"
"6009","T:ITGAL_DC:ICAM3","T","ITGAL","DC","ICAM3"
"6010","T:ITGB2_DC:ICAM1","T","ITGB2","DC","ICAM1"
"6011","T:ITGB2_DC:ICAM3","T","ITGB2","DC","ICAM3"
"6012","T:LYZ_DC:ITGAL","T","LYZ","DC","ITGAL"
"6013","T:VIM_DC:CD44","T","VIM","DC","CD44"
"6014","Gran:IGSF10_DC:MILR1","Gran","IGSF10","DC","MILR1"
"6015","Gran:LGALS3BP_DC:CD33","Gran","LGALS3BP","DC","CD33"
"6016","Gran:LGALS3BP_DC:ITGB1","Gran","LGALS3BP","DC","ITGB1"
"6017","Gran:LY86_DC:CD180","Gran","LY86","DC","CD180"
"6018","Gran:TNFRSF10B_DC:TNFSF10","Gran","TNFRSF10B","DC","TNFSF10"
"6019","Gran:TNFSF13_DC:FAS","Gran","TNFSF13","DC","FAS"
"6020","Gran:VCAN_DC:TLR2","Gran","VCAN","DC","TLR2"
"6021","Gran:VSTM1_DC:LAMP1","Gran","VSTM1","DC","LAMP1"
"6022","Mono:CD22_DC:PTPRC","Mono","CD22","DC","PTPRC"
"6023","Mono:HP_DC:CD163","Mono","HP","DC","CD163"
"6024","Mono:HP_DC:ITGB2","Mono","HP","DC","ITGB2"
"6025","Mono:LGALS3BP_DC:CD33","Mono","LGALS3BP","DC","CD33"
"6026","Mono:LGALS3BP_DC:ITGB1","Mono","LGALS3BP","DC","ITGB1"
"6027","Mono:LY86_DC:CD180","Mono","LY86","DC","CD180"
"6028","Mono:SIGLEC1_DC:PTPRC","Mono","SIGLEC1","DC","PTPRC"
"6029","Mono:SIGLEC1_DC:SPN","Mono","SIGLEC1","DC","SPN"
"6030","Mono:TNFSF13_DC:FAS","Mono","TNFSF13","DC","FAS"
"6031","Mono:VCAN_DC:TLR2","Mono","VCAN","DC","TLR2"
"6032","Mono:VSTM1_DC:LAMP1","Mono","VSTM1","DC","LAMP1"
"6033","NK:AREG_DC:ICAM1","NK","AREG","DC","ICAM1"
"6034","NK:B2M_DC:LILRB1","NK","B2M","DC","LILRB1"
"6035","NK:B2M_DC:TFRC","NK","B2M","DC","TFRC"
"6036","NK:FYN_DC:SPN","NK","FYN","DC","SPN"
"6037","NK:GDF11_DC:ACTR2","NK","GDF11","DC","ACTR2"
"6038","NK:GDF11_DC:BMPR2","NK","GDF11","DC","BMPR2"
"6039","NK:GZMB_DC:IGF2R","NK","GZMB","DC","IGF2R"
"6040","NK:GZMB_DC:PGRMC1","NK","GZMB","DC","PGRMC1"
"6041","NK:HLA-DPA1_DC:CD4","NK","HLA-DPA1","DC","CD4"
"6042","NK:HLA-DPB1_DC:CD4","NK","HLA-DPB1","DC","CD4"
"6043","NK:HLA-DRA_DC:CD4","NK","HLA-DRA","DC","CD4"
"6044","NK:HLA-DRB1_DC:CD4","NK","HLA-DRB1","DC","CD4"
"6045","NK:HSP90B1_DC:TLR1","NK","HSP90B1","DC","TLR1"
"6046","NK:HSP90B1_DC:TLR2","NK","HSP90B1","DC","TLR2"
"6047","NK:ITGB2_DC:ICAM1","NK","ITGB2","DC","ICAM1"
"6048","NK:ITGB2_DC:ICAM3","NK","ITGB2","DC","ICAM3"
"6049","NK:KLRD1_DC:B2M","NK","KLRD1","DC","B2M"
"6050","NK:KLRD1_DC:HLA-A","NK","KLRD1","DC","HLA-A"
"6051","NK:KLRD1_DC:HLA-E","NK","KLRD1","DC","HLA-E"
"6052","NK:LGALS1_DC:ITGB1","NK","LGALS1","DC","ITGB1"
"6053","NK:LGALS9_DC:SLC1A5","NK","LGALS9","DC","SLC1A5"
"6054","NK:LTA_DC:LTBR","NK","LTA","DC","LTBR"
"6055","NK:LTA_DC:TNFRSF1B","NK","LTA","DC","TNFRSF1B"
"6056","NK:SPON2_DC:ITGA4","NK","SPON2","DC","ITGA4"
"6057","NK:SPON2_DC:ITGA5","NK","SPON2","DC","ITGA5"
"6058","NK:SPON2_DC:ITGB1","NK","SPON2","DC","ITGB1"
"6059","NK:SPON2_DC:ITGB2","NK","SPON2","DC","ITGB2"
"6060","NK:TGFB1_DC:ITGB1","NK","TGFB1","DC","ITGB1"
"6061","NK:THBS1_DC:CD36","NK","THBS1","DC","CD36"
"6062","NK:THBS1_DC:ITGA4","NK","THBS1","DC","ITGA4"
"6063","NK:THBS1_DC:ITGA6","NK","THBS1","DC","ITGA6"
"6064","NK:THBS1_DC:ITGB1","NK","THBS1","DC","ITGB1"
"6065","NK:THBS1_DC:PTPRJ","NK","THBS1","DC","PTPRJ"
"6066","NK:THBS1_DC:SLC7A5","NK","THBS1","DC","SLC7A5"
"6067","NK:THBS1_DC:TGFB1","NK","THBS1","DC","TGFB1"
"6068","NK:TNF_DC:FAS","NK","TNF","DC","FAS"
"6069","NK:TNF_DC:LTBR","NK","TNF","DC","LTBR"
"6070","NK:TNF_DC:PTPRS","NK","TNF","DC","PTPRS"
"6071","NK:TNF_DC:TNFRSF21","NK","TNF","DC","TNFRSF21"
"6072","NK:TNF_DC:TRPM2","NK","TNF","DC","TRPM2"
"6073","NK:TNF_DC:VSIR","NK","TNF","DC","VSIR"
"6074","DC:CD4_DC:CXCR4","DC","CD4","DC","CXCR4"
"6075","DC:CD4_DC:SIGLEC6","DC","CD4","DC","SIGLEC6"
"6076","DC:CD47_DC:SIGLEC1","DC","CD47","DC","SIGLEC1"
"6077","DC:ITGB1_DC:CD81","DC","ITGB1","DC","CD81"
"6078","DC:LGALS3BP_DC:CD33","DC","LGALS3BP","DC","CD33"
"6079","DC:LGALS3BP_DC:ITGB1","DC","LGALS3BP","DC","ITGB1"
"6080","DC:LTBR_DC:LTB","DC","LTBR","DC","LTB"
"6081","DC:LY86_DC:CD180","DC","LY86","DC","CD180"
"6082","DC:SIGLEC1_DC:SPN","DC","SIGLEC1","DC","SPN"
"6083","HSPC:ACTR2_Mono:ADRB2","HSPC","ACTR2","Mono","ADRB2"
"6084","HSPC:ADAM10_Mono:CADM1","HSPC","ADAM10","Mono","CADM1"
"6085","HSPC:ADAM10_Mono:NOTCH1","HSPC","ADAM10","Mono","NOTCH1"
"6086","HSPC:ADRB2_Mono:CXCR4","HSPC","ADRB2","Mono","CXCR4"
"6087","HSPC:ADRB2_Mono:HNRNPK","HSPC","ADRB2","Mono","HNRNPK"
"6088","HSPC:ADRB2_Mono:MBP","HSPC","ADRB2","Mono","MBP"
"6089","HSPC:ADRB2_Mono:MGLL","HSPC","ADRB2","Mono","MGLL"
"6090","HSPC:ADRB2_Mono:PRNP","HSPC","ADRB2","Mono","PRNP"
"6091","HSPC:ADRB2_Mono:SLC52A2","HSPC","ADRB2","Mono","SLC52A2"
"6092","HSPC:ADRB2_Mono:TMEM259","HSPC","ADRB2","Mono","TMEM259"
"6093","HSPC:ADRB2_Mono:VAPA","HSPC","ADRB2","Mono","VAPA"
"6094","HSPC:ADRB2_Mono:YWHAQ","HSPC","ADRB2","Mono","YWHAQ"
"6095","HSPC:ARPC5_Mono:ADRB2","HSPC","ARPC5","Mono","ADRB2"
"6096","HSPC:FYN_Mono:SPN","HSPC","FYN","Mono","SPN"
"6097","HSPC:LTBR_Mono:LTB","HSPC","LTBR","Mono","LTB"
"6098","HSPC:MMP2_Mono:PECAM1","HSPC","MMP2","Mono","PECAM1"
"6099","HSPC:PLXNB1_Mono:PLXNB2","HSPC","PLXNB1","Mono","PLXNB2"
"6100","Mono:ACTR2_Mono:ADRB2","Mono","ACTR2","Mono","ADRB2"
"6101","Mono:ADAM10_Mono:NOTCH1","Mono","ADAM10","Mono","NOTCH1"
"6102","Mono:ADRB2_Mono:CXCR4","Mono","ADRB2","Mono","CXCR4"
"6103","Mono:ADRB2_Mono:HNRNPK","Mono","ADRB2","Mono","HNRNPK"
"6104","Mono:ADRB2_Mono:MBP","Mono","ADRB2","Mono","MBP"
"6105","Mono:ADRB2_Mono:MGLL","Mono","ADRB2","Mono","MGLL"
"6106","Mono:ADRB2_Mono:PRNP","Mono","ADRB2","Mono","PRNP"
"6107","Mono:ADRB2_Mono:SLC52A2","Mono","ADRB2","Mono","SLC52A2"
"6108","Mono:ADRB2_Mono:TMEM259","Mono","ADRB2","Mono","TMEM259"
"6109","Mono:ADRB2_Mono:VAPA","Mono","ADRB2","Mono","VAPA"
"6110","Mono:ADRB2_Mono:YWHAQ","Mono","ADRB2","Mono","YWHAQ"
"6111","Mono:ARPC5_Mono:ADRB2","Mono","ARPC5","Mono","ADRB2"
"6112","Mono:CCL23_Mono:CCR1","Mono","CCL23","Mono","CCR1"
"6113","Mono:LTB_Mono:TNFRSF1A","Mono","LTB","Mono","TNFRSF1A"
"6114","Mono:LTBR_Mono:LTB","Mono","LTBR","Mono","LTB"
"6115","T:ACTR2_Mono:ADRB2","T","ACTR2","Mono","ADRB2"
"6116","T:ADAM10_Mono:NOTCH1","T","ADAM10","Mono","NOTCH1"
"6117","T:ADRB2_Mono:MGLL","T","ADRB2","Mono","MGLL"
"6118","T:ARPC5_Mono:ADRB2","T","ARPC5","Mono","ADRB2"
"6119","T:GZMB_Mono:IGF2R","T","GZMB","Mono","IGF2R"
"6120","T:ITGAM_Mono:ICAM1","T","ITGAM","Mono","ICAM1"
"6121","T:POMC_Mono:ADRB2","T","POMC","Mono","ADRB2"
"6122","T:SPON2_Mono:ITGA4","T","SPON2","Mono","ITGA4"
"6123","T:SPON2_Mono:ITGA5","T","SPON2","Mono","ITGA5"
"6124","T:SPON2_Mono:ITGAM","T","SPON2","Mono","ITGAM"
"6125","T:SPON2_Mono:ITGB1","T","SPON2","Mono","ITGB1"
"6126","T:SPON2_Mono:ITGB2","T","SPON2","Mono","ITGB2"
"6127","T:TGFBR1_Mono:TGFB1","T","TGFBR1","Mono","TGFB1"
"6128","NK:ACTR2_Mono:ADRB2","NK","ACTR2","Mono","ADRB2"
"6129","NK:ADAM10_Mono:CADM1","NK","ADAM10","Mono","CADM1"
"6130","NK:ADAM10_Mono:NOTCH1","NK","ADAM10","Mono","NOTCH1"
"6131","NK:ADRB2_Mono:CXCR4","NK","ADRB2","Mono","CXCR4"
"6132","NK:ADRB2_Mono:HNRNPK","NK","ADRB2","Mono","HNRNPK"
"6133","NK:ADRB2_Mono:MBP","NK","ADRB2","Mono","MBP"
"6134","NK:ADRB2_Mono:MGLL","NK","ADRB2","Mono","MGLL"
"6135","NK:ADRB2_Mono:PRNP","NK","ADRB2","Mono","PRNP"
"6136","NK:ADRB2_Mono:SLC52A2","NK","ADRB2","Mono","SLC52A2"
"6137","NK:ADRB2_Mono:TMEM259","NK","ADRB2","Mono","TMEM259"
"6138","NK:ADRB2_Mono:VAPA","NK","ADRB2","Mono","VAPA"
"6139","NK:ADRB2_Mono:YWHAQ","NK","ADRB2","Mono","YWHAQ"
"6140","NK:ARPC5_Mono:ADRB2","NK","ARPC5","Mono","ADRB2"
"6141","NK:CD320_Mono:JAML","NK","CD320","Mono","JAML"
"6142","NK:CD320_Mono:TMEM167A","NK","CD320","Mono","TMEM167A"
"6143","NK:FASLG_Mono:FAS","NK","FASLG","Mono","FAS"
"6144","NK:FASLG_Mono:TNFRSF10B","NK","FASLG","Mono","TNFRSF10B"
"6145","NK:FASLG_Mono:TNFRSF1A","NK","FASLG","Mono","TNFRSF1A"
"6146","NK:LTB_Mono:TNFRSF1A","NK","LTB","Mono","TNFRSF1A"
"6147","NK:POMC_Mono:ADRB2","NK","POMC","Mono","ADRB2"
"6148","NK:TGFBR1_Mono:TGFB1","NK","TGFBR1","Mono","TGFB1"
"6149","NK:TOR2A_Mono:ATP5F1B","NK","TOR2A","Mono","ATP5F1B"
"6150","DC:ACTR2_Mono:ADRB2","DC","ACTR2","Mono","ADRB2"
"6151","DC:ADAM10_Mono:NOTCH1","DC","ADAM10","Mono","NOTCH1"
"6152","DC:ADRB2_Mono:CXCR4","DC","ADRB2","Mono","CXCR4"
"6153","DC:ADRB2_Mono:HNRNPK","DC","ADRB2","Mono","HNRNPK"
"6154","DC:ADRB2_Mono:MBP","DC","ADRB2","Mono","MBP"
"6155","DC:ADRB2_Mono:MGLL","DC","ADRB2","Mono","MGLL"
"6156","DC:ADRB2_Mono:PRNP","DC","ADRB2","Mono","PRNP"
"6157","DC:ADRB2_Mono:SLC52A2","DC","ADRB2","Mono","SLC52A2"
"6158","DC:ADRB2_Mono:TMEM259","DC","ADRB2","Mono","TMEM259"
"6159","DC:ADRB2_Mono:VAPA","DC","ADRB2","Mono","VAPA"
"6160","DC:ADRB2_Mono:YWHAQ","DC","ADRB2","Mono","YWHAQ"
"6161","DC:ARPC5_Mono:ADRB2","DC","ARPC5","Mono","ADRB2"
"6162","DC:CCL23_Mono:CCR1","DC","CCL23","Mono","CCR1"
"6163","DC:FCGR1A_Mono:LILRB3","DC","FCGR1A","Mono","LILRB3"
"6164","DC:FCGR1A_Mono:PILRA","DC","FCGR1A","Mono","PILRA"
"6165","DC:ICAM4_Mono:ITGA4","DC","ICAM4","Mono","ITGA4"
"6166","DC:ICAM4_Mono:ITGAL","DC","ICAM4","Mono","ITGAL"
"6167","DC:ICAM4_Mono:ITGAM","DC","ICAM4","Mono","ITGAM"
"6168","DC:ICAM4_Mono:ITGB1","DC","ICAM4","Mono","ITGB1"
"6169","DC:ICAM4_Mono:ITGB2","DC","ICAM4","Mono","ITGB2"
"6170","DC:IL1RAP_Mono:IL1B","DC","IL1RAP","Mono","IL1B"
"6171","DC:LTBR_Mono:LTB","DC","LTBR","Mono","LTB"
"6172","Gran:ACTR2_Mono:ADRB2","Gran","ACTR2","Mono","ADRB2"
"6173","Gran:ADAM10_Mono:NOTCH1","Gran","ADAM10","Mono","NOTCH1"
"6174","Gran:ADRB2_Mono:CXCR4","Gran","ADRB2","Mono","CXCR4"
"6175","Gran:ADRB2_Mono:HNRNPK","Gran","ADRB2","Mono","HNRNPK"
"6176","Gran:ADRB2_Mono:MBP","Gran","ADRB2","Mono","MBP"
"6177","Gran:ADRB2_Mono:MGLL","Gran","ADRB2","Mono","MGLL"
"6178","Gran:ADRB2_Mono:PRNP","Gran","ADRB2","Mono","PRNP"
"6179","Gran:ADRB2_Mono:SLC52A2","Gran","ADRB2","Mono","SLC52A2"
"6180","Gran:ADRB2_Mono:TMEM259","Gran","ADRB2","Mono","TMEM259"
"6181","Gran:ADRB2_Mono:VAPA","Gran","ADRB2","Mono","VAPA"
"6182","Gran:ADRB2_Mono:YWHAQ","Gran","ADRB2","Mono","YWHAQ"
"6183","Gran:ARPC5_Mono:ADRB2","Gran","ARPC5","Mono","ADRB2"
"6184","Gran:LTBR_Mono:LTB","Gran","LTBR","Mono","LTB"
"6185","B:ACTR2_Mono:ADRB2","B","ACTR2","Mono","ADRB2"
"6186","B:ADAM10_Mono:CADM1","B","ADAM10","Mono","CADM1"
"6187","B:ADAM10_Mono:NOTCH1","B","ADAM10","Mono","NOTCH1"
"6188","B:ALOX5AP_Mono:ALOX5","B","ALOX5AP","Mono","ALOX5"
"6189","B:APP_Mono:APLP2","B","APP","Mono","APLP2"
"6190","B:APP_Mono:CD74","B","APP","Mono","CD74"
"6191","B:APP_Mono:LRP1","B","APP","Mono","LRP1"
"6192","B:APP_Mono:LRP10","B","APP","Mono","LRP10"
"6193","B:APP_Mono:NCSTN","B","APP","Mono","NCSTN"
"6194","B:APP_Mono:NOTCH2","B","APP","Mono","NOTCH2"
"6195","B:APP_Mono:PTGER2","B","APP","Mono","PTGER2"
"6196","B:APP_Mono:RPSA","B","APP","Mono","RPSA"
"6197","B:ARPC5_Mono:ADRB2","B","ARPC5","Mono","ADRB2"
"6198","B:CD320_Mono:JAML","B","CD320","Mono","JAML"
"6199","B:CD320_Mono:TMEM167A","B","CD320","Mono","TMEM167A"
"6200","B:FYN_Mono:SPN","B","FYN","Mono","SPN"
"6201","B:ICAM2_Mono:ITGAM","B","ICAM2","Mono","ITGAM"
"6202","B:ITGAM_Mono:ICAM1","B","ITGAM","Mono","ICAM1"
"6203","B:JAM3_Mono:ITGAM","B","JAM3","Mono","ITGAM"
"6204","B:JAM3_Mono:ITGB1","B","JAM3","Mono","ITGB1"
"6205","B:JAM3_Mono:ITGB2","B","JAM3","Mono","ITGB2"
"6206","B:POMC_Mono:ADRB2","B","POMC","Mono","ADRB2"
"6207","B:SEMA4B_Mono:PLXNB2","B","SEMA4B","Mono","PLXNB2"
"6208","B:TNFRSF10A_Mono:TNFSF10","B","TNFRSF10A","Mono","TNFSF10"
"6209","Ery:ACTR2_Mono:ADRB2","Ery","ACTR2","Mono","ADRB2"
"6210","Ery:ADAM10_Mono:CADM1","Ery","ADAM10","Mono","CADM1"
"6211","Ery:ADAM10_Mono:NOTCH1","Ery","ADAM10","Mono","NOTCH1"
"6212","Ery:ARPC5_Mono:ADRB2","Ery","ARPC5","Mono","ADRB2"
"6213","Ery:CCL28_Mono:CCR1","Ery","CCL28","Mono","CCR1"
"6214","Ery:CD52_Mono:SIGLEC10","Ery","CD52","Mono","SIGLEC10"
"6215","Ery:CD69_Mono:SIRPA","Ery","CD69","Mono","SIRPA"
"6216","Ery:FADD_Mono:FAS","Ery","FADD","Mono","FAS"
"6217","Ery:FADD_Mono:TRADD","Ery","FADD","Mono","TRADD"
"6218","Ery:FYN_Mono:SPN","Ery","FYN","Mono","SPN"
"6219","Ery:IL1R1_Mono:IL1B","Ery","IL1R1","Mono","IL1B"
"6220","Ery:IL1R1_Mono:IL1RAP","Ery","IL1R1","Mono","IL1RAP"
"6221","Ery:LTB_Mono:TNFRSF1A","Ery","LTB","Mono","TNFRSF1A"
"6222","Ery:POMC_Mono:ADRB2","Ery","POMC","Mono","ADRB2"
"6223","Ery:RHAG_Mono:ICAM4","Ery","RHAG","Mono","ICAM4"
"6224","Ery:SELPLG_Mono:ITGAM","Ery","SELPLG","Mono","ITGAM"
"6225","Ery:SELPLG_Mono:ITGB2","Ery","SELPLG","Mono","ITGB2"
"6226","Ery:SELPLG_Mono:SELL","Ery","SELPLG","Mono","SELL"
"6227","Ery:TNFSF13_Mono:FAS","Ery","TNFSF13","Mono","FAS"
"6228","Ery:TNFSF13_Mono:TNFRSF14","Ery","TNFSF13","Mono","TNFRSF14"
"6229","Ery:TNFSF13_Mono:TNFRSF1A","Ery","TNFSF13","Mono","TNFRSF1A"
"6230","HSPC:ACTR2_Gran:ADRB2","HSPC","ACTR2","Gran","ADRB2"
"6231","HSPC:ADRB2_Gran:CXCR4","HSPC","ADRB2","Gran","CXCR4"
"6232","HSPC:ADRB2_Gran:HNRNPK","HSPC","ADRB2","Gran","HNRNPK"
"6233","HSPC:ADRB2_Gran:MBP","HSPC","ADRB2","Gran","MBP"
"6234","HSPC:ADRB2_Gran:MGLL","HSPC","ADRB2","Gran","MGLL"
"6235","HSPC:ADRB2_Gran:PRNP","HSPC","ADRB2","Gran","PRNP"
"6236","HSPC:ADRB2_Gran:SLC52A2","HSPC","ADRB2","Gran","SLC52A2"
"6237","HSPC:ADRB2_Gran:TMEM259","HSPC","ADRB2","Gran","TMEM259"
"6238","HSPC:ADRB2_Gran:VAPA","HSPC","ADRB2","Gran","VAPA"
"6239","HSPC:ADRB2_Gran:YWHAQ","HSPC","ADRB2","Gran","YWHAQ"
"6240","HSPC:ARPC5_Gran:ADRB2","HSPC","ARPC5","Gran","ADRB2"
"6241","HSPC:CALM1_Gran:HMMR","HSPC","CALM1","Gran","HMMR"
"6242","HSPC:CALM1_Gran:KCNN4","HSPC","CALM1","Gran","KCNN4"
"6243","HSPC:CASP8_Gran:FAS","HSPC","CASP8","Gran","FAS"
"6244","HSPC:HLA-A_Gran:LILRA1","HSPC","HLA-A","Gran","LILRA1"
"6245","HSPC:HLA-A_Gran:LILRB2","HSPC","HLA-A","Gran","LILRB2"
"6246","HSPC:HLA-B_Gran:LILRA1","HSPC","HLA-B","Gran","LILRA1"
"6247","HSPC:HLA-B_Gran:SIGLEC10","HSPC","HLA-B","Gran","SIGLEC10"
"6248","HSPC:MMP2_Gran:PECAM1","HSPC","MMP2","Gran","PECAM1"
"6249","HSPC:PLXNB1_Gran:PLXNB2","HSPC","PLXNB1","Gran","PLXNB2"
"6250","HSPC:SELL_Gran:VCAN","HSPC","SELL","Gran","VCAN"
"6251","HSPC:TYROBP_Gran:TREM1","HSPC","TYROBP","Gran","TREM1"
"6252","HSPC:UBC_Gran:ADRB2","HSPC","UBC","Gran","ADRB2"
"6253","HSPC:UBC_Gran:LDLR","HSPC","UBC","Gran","LDLR"
"6254","HSPC:UBC_Gran:SMAD3","HSPC","UBC","Gran","SMAD3"
"6255","HSPC:UBC_Gran:TGFBR1","HSPC","UBC","Gran","TGFBR1"
"6256","HSPC:UBC_Gran:TGFBR2","HSPC","UBC","Gran","TGFBR2"
"6257","HSPC:UBC_Gran:TLR4","HSPC","UBC","Gran","TLR4"
"6258","Mono:ACTR2_Gran:ADRB2","Mono","ACTR2","Gran","ADRB2"
"6259","Mono:ADRB2_Gran:CXCR4","Mono","ADRB2","Gran","CXCR4"
"6260","Mono:ADRB2_Gran:HNRNPK","Mono","ADRB2","Gran","HNRNPK"
"6261","Mono:ADRB2_Gran:MBP","Mono","ADRB2","Gran","MBP"
"6262","Mono:ADRB2_Gran:MGLL","Mono","ADRB2","Gran","MGLL"
"6263","Mono:ADRB2_Gran:PRNP","Mono","ADRB2","Gran","PRNP"
"6264","Mono:ADRB2_Gran:SLC52A2","Mono","ADRB2","Gran","SLC52A2"
"6265","Mono:ADRB2_Gran:TMEM259","Mono","ADRB2","Gran","TMEM259"
"6266","Mono:ADRB2_Gran:VAPA","Mono","ADRB2","Gran","VAPA"
"6267","Mono:ADRB2_Gran:YWHAQ","Mono","ADRB2","Gran","YWHAQ"
"6268","Mono:ARPC5_Gran:ADRB2","Mono","ARPC5","Gran","ADRB2"
"6269","Mono:CALM1_Gran:HMMR","Mono","CALM1","Gran","HMMR"
"6270","Mono:CALM1_Gran:KCNN4","Mono","CALM1","Gran","KCNN4"
"6271","Mono:CCL23_Gran:CCR1","Mono","CCL23","Gran","CCR1"
"6272","Mono:CD52_Gran:SIGLEC10","Mono","CD52","Gran","SIGLEC10"
"6273","Mono:ICAM4_Gran:ITGA4","Mono","ICAM4","Gran","ITGA4"
"6274","Mono:ICAM4_Gran:ITGAL","Mono","ICAM4","Gran","ITGAL"
"6275","Mono:ICAM4_Gran:ITGAM","Mono","ICAM4","Gran","ITGAM"
"6276","Mono:ICAM4_Gran:ITGB1","Mono","ICAM4","Gran","ITGB1"
"6277","Mono:ICAM4_Gran:ITGB2","Mono","ICAM4","Gran","ITGB2"
"6278","Mono:IL1RN_Gran:IL1RAP","Mono","IL1RN","Gran","IL1RAP"
"6279","Mono:IL1RN_Gran:IL2RG","Mono","IL1RN","Gran","IL2RG"
"6280","Mono:LTB_Gran:TNFRSF1A","Mono","LTB","Gran","TNFRSF1A"
"6281","Mono:SELL_Gran:VCAN","Mono","SELL","Gran","VCAN"
"6282","Mono:TNFRSF10B_Gran:TNFSF10","Mono","TNFRSF10B","Gran","TNFSF10"
"6283","T:ACTR2_Gran:ADRB2","T","ACTR2","Gran","ADRB2"
"6284","T:ADRB2_Gran:MGLL","T","ADRB2","Gran","MGLL"
"6285","T:ARPC5_Gran:ADRB2","T","ARPC5","Gran","ADRB2"
"6286","T:CALM1_Gran:HMMR","T","CALM1","Gran","HMMR"
"6287","T:CALM1_Gran:KCNN4","T","CALM1","Gran","KCNN4"
"6288","T:CD27_Gran:CD70","T","CD27","Gran","CD70"
"6289","T:CD52_Gran:SIGLEC10","T","CD52","Gran","SIGLEC10"
"6290","T:HLA-B_Gran:SIGLEC10","T","HLA-B","Gran","SIGLEC10"
"6291","T:LILRB1_Gran:HLA-F","T","LILRB1","Gran","HLA-F"
"6292","T:LILRB1_Gran:LILRA5","T","LILRB1","Gran","LILRA5"
"6293","T:UBC_Gran:ADRB2","T","UBC","Gran","ADRB2"
