"","interaction_ID","AML1012-D0","AML210A-D0","AML328-D0","AML419A-D0","AML420B-D0","AML556-D0","AML707B-D0","AML916-D0","AML921A-D0","BM1","BM2","BM3","BM4","BM-A","BM-B","BM-C1","BM-E","BM-F","BM-G","BM-H","BM-J","BM-K","BM-L","BM-M","BM-N","BM-O","BM-P","BM-Q","BM-R","BM-Sk2","BM-T","BM-U","BM-W"
"787","HSPC:CD82_Ery:CD37",0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,NA,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005,0.274507734849005
"788","HSPC:CLEC1B_Ery:KLRB1",0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,NA,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511
"789","HSPC:CLEC2B_Ery:KLRB1",0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,NA,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511,0.191960066391511
"790","HSPC:CLEC2B_Ery:KLRF1",2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,NA,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084,2.65069994875084
"791","HSPC:CLEC2D_Ery:KLRB1",0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,NA,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728,0.901590470787728
"792","HSPC:CLEC4G_Ery:LAG3",0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,NA,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942,0.178059208001942
"793","HSPC:CXADR_Ery:JAML",0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,NA,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764,0.835556816084764
"794","HSPC:GSTO1_Ery:RYR1",0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,NA,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134,0.0151904815873134
"795","HSPC:IGSF10_Ery:MILR1",0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,NA,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852
"796","HSPC:IL17RC_Ery:IGSF8",0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,NA,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519
"797","HSPC:LILRB4_Ery:LAIR1",0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,NA,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114,0.554093274518114
"798","HSPC:LIN7B_Ery:AQP1",0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,NA,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196,0.119466594315196
"799","HSPC:LMAN1_Ery:MCFD2",3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,NA,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319,3.09970054790319
"800","HSPC:LY86_Ery:CD180",8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,NA,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158,8.68972029118158
"801","HSPC:MPZL3_Ery:MPZL2",1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,NA,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999,1.30106741164999
"802","HSPC:MS4A1_Ery:CD53",0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,NA,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009
"803","HSPC:MS4A1_Ery:CD82",0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,NA,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292
"804","HSPC:NETO2_Ery:FCRL1",0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,NA,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292
"805","HSPC:NT5E_Ery:FCRL1",0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,NA,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292
"806","HSPC:NUCB2_Ery:ERAP1",2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,NA,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554,2.55348889966554
"807","HSPC:PAPLN_Ery:CD200",0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,NA,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852,0.587263156814852
"808","HSPC:PAPLN_Ery:SIRPA",0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,NA,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344,0.500614314959344
"809","HSPC:PCSK1N_Ery:GPR171",0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,NA,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803,0.135604675141803
"810","HSPC:PRSS23_Ery:TMEM222",5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,NA,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927,5.71364258052927
"811","HSPC:QDPR_Ery:DYSF",1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,NA,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985,1.69555769252985
"812","HSPC:RPS19_Ery:C5AR1",1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,NA,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787,1.70641792106787
"813","HSPC:SDK2_Ery:CLEC4A",0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,NA,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442,0.798327015108442
"814","HSPC:SEMA6B_Ery:PLXNA4",0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,NA,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663,0.494887757375663
"815","HSPC:SIRPA_Ery:TIGIT",0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,NA,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009
"816","HSPC:TCTN1_Ery:B9D1",0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,NA,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162
"817","HSPC:TCTN1_Ery:CC2D2A",0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,NA,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162
"818","HSPC:TCTN1_Ery:CEP290",0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,NA,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519
"819","HSPC:TCTN1_Ery:MKS1",0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,NA,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162
"820","HSPC:TCTN1_Ery:TCTN2",0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,NA,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519
"821","HSPC:TCTN1_Ery:TCTN3",0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,NA,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162
"822","HSPC:TCTN1_Ery:TMEM216",0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,NA,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162
"823","HSPC:TCTN1_Ery:TMEM67",6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,NA,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045,6.82746680675045
"824","HSPC:TCTN3_Ery:FCRL1",0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,NA,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292,0.192300889340292
"825","HSPC:TSPAN5_Ery:TSPAN13",0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,NA,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162,0.928669943314162
"826","HSPC:VSTM1_Ery:ADGRG3",2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,NA,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,NA,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698,2.9527785371698
"827","HSPC:VSTM1_Ery:LAMP1",0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,NA,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613,0.872818759328613
"828","Mono:ADAMTS3_Ery:CCBE1",0.0698596518136343,NA,0.0698596518136343,0.0698596518136343,NA,NA,0.0698596518136343,NA,NA,NA,NA,NA,0.0698596518136343,NA,NA,NA,NA,NA,NA,0.0698596518136343,NA,0.0698596518136343,0.0698596518136343,NA,NA,NA,NA,NA,NA,NA,0.0698596518136343,0.0698596518136343,0.0698596518136343
"829","Mono:ADGRA3_Ery:SIGLEC10",0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,NA,NA,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793,0.125588400276793
"830","Mono:ALOX5AP_Ery:ALOX5",0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,NA,NA,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716,0.682896081868716
"831","Mono:ATP1B1_Ery:NEGR1",0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,NA,NA,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009,0.175891634195009
"832","Mono:C1orf112_Ery:PLSCR4",0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,NA,NA,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961,0.752950997146961
"833","Mono:CD320_Ery:JAML",0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,NA,NA,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553,0.212763277092553
"834","Mono:CD320_Ery:TMEM167A",0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,NA,NA,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519,0.549416069151519
"835","Mono:CD52_Ery:SIGLEC10",0.338547582262702,0.338547582262702,0.338547582262702,0.338547582262702,0.338547582262702,0.338547582262702,0.338547582262702,NA,NA,0.338547582262702,0.338547582262702,0.338547582262702,0.338547582262702,0.338547582262702,0.338547582262702,0.338547582262702,0.338547582262702,0.338547582262702,0.338547582262702,0.338547582262702,0.338547582262702,0.338547582262702,0.338547582262702,0.338547582262702,0.338547582262702,0.338547582262702,0.338547582262702,0.338547582262702,0.338547582262702,0.338547582262702,0.338547582262702,0.338547582262702,0.338547582262702
