"","interaction_ID","sender_celltype","sender_gene","receiver_celltype","receiver_gene"
"8421","DC:PLAU_Gran:PLAUR","DC","PLAU","Gran","PLAUR"
"8422","DC:PLAU_Gran:ST14","DC","PLAU","Gran","ST14"
"8423","DC:SEMA7A_Gran:ITGB1","DC","SEMA7A","Gran","ITGB1"
"8424","DC:TXLNA_Gran:STX1A","DC","TXLNA","Gran","STX1A"
"8425","DC:TXLNA_Gran:STX3","DC","TXLNA","Gran","STX3"
"8426","DC:TXLNA_Gran:STX4","DC","TXLNA","Gran","STX4"
"8427","Gran:AREG_Gran:ICAM1","Gran","AREG","Gran","ICAM1"
"8428","Gran:ATP1B1_Gran:NEGR1","Gran","ATP1B1","Gran","NEGR1"
"8429","Gran:FGFR1_Gran:SDC4","Gran","FGFR1","Gran","SDC4"
"8430","Gran:HLA-B_Gran:SIGLEC10","Gran","HLA-B","Gran","SIGLEC10"
"8431","Gran:HLA-DRA_Gran:CD9","Gran","HLA-DRA","Gran","CD9"
"8432","Gran:HP_Gran:ITGAM","Gran","HP","Gran","ITGAM"
"8433","Gran:HP_Gran:ITGB2","Gran","HP","Gran","ITGB2"
"8434","Gran:HP_Gran:TLR4","Gran","HP","Gran","TLR4"
"8435","Gran:ICAM4_Gran:ITGA4","Gran","ICAM4","Gran","ITGA4"
"8436","Gran:ICAM4_Gran:ITGAM","Gran","ICAM4","Gran","ITGAM"
"8437","Gran:ICAM4_Gran:ITGAV","Gran","ICAM4","Gran","ITGAV"
"8438","Gran:ICAM4_Gran:ITGB1","Gran","ICAM4","Gran","ITGB1"
"8439","Gran:ICAM4_Gran:ITGB2","Gran","ICAM4","Gran","ITGB2"
"8440","Gran:IL1RN_Gran:IL1B","Gran","IL1RN","Gran","IL1B"
"8441","Gran:TXLNA_Gran:STX1A","Gran","TXLNA","Gran","STX1A"
"8442","Gran:TXLNA_Gran:STX3","Gran","TXLNA","Gran","STX3"
"8443","Gran:TXLNA_Gran:STX4","Gran","TXLNA","Gran","STX4"
"8444","HSPC:HLA-DRA_T:CD82","HSPC","HLA-DRA","T","CD82"
"8445","HSPC:HLA-DRB1_T:CD82","HSPC","HLA-DRB1","T","CD82"
"8446","HSPC:ICOSLG_T:CD28","HSPC","ICOSLG","T","CD28"
"8447","HSPC:PRSS2_T:F2R","HSPC","PRSS2","T","F2R"
"8448","HSPC:SPON2_T:ITGA5","HSPC","SPON2","T","ITGA5"
"8449","NK:BSG_T:SLC16A1","NK","BSG","T","SLC16A1"
"8450","NK:CCL5_T:CXCR3","NK","CCL5","T","CXCR3"
"8451","NK:GZMB_T:PGRMC1","NK","GZMB","T","PGRMC1"
"8452","NK:HLA-DRB1_T:CD82","NK","HLA-DRB1","T","CD82"
"8453","NK:PRSS23_T:TMEM222","NK","PRSS23","T","TMEM222"
"8454","NK:RPS27A_T:RIPK1","NK","RPS27A","T","RIPK1"
"8455","NK:SPON2_T:ITGA5","NK","SPON2","T","ITGA5"
"8456","NK:TNFSF10_T:CCR6","NK","TNFSF10","T","CCR6"
"8457","NK:TNFSF10_T:RIPK1","NK","TNFSF10","T","RIPK1"
"8458","T:BSG_T:SLC16A1","T","BSG","T","SLC16A1"
"8459","T:CCL5_T:CXCR3","T","CCL5","T","CXCR3"
"8460","T:CD59_T:CD2","T","CD59","T","CD2"
"8461","T:CD82_T:CD37","T","CD82","T","CD37"
"8462","T:GZMB_T:PGRMC1","T","GZMB","T","PGRMC1"
"8463","T:HLA-DRA_T:CD82","T","HLA-DRA","T","CD82"
"8464","T:HLA-DRB1_T:CD82","T","HLA-DRB1","T","CD82"
"8465","T:RPS27A_T:RIPK1","T","RPS27A","T","RIPK1"
"8466","T:SPON2_T:ITGA5","T","SPON2","T","ITGA5"
"8467","T:TNFSF10_T:CCR6","T","TNFSF10","T","CCR6"
"8468","T:TSPAN3_T:ADAM10","T","TSPAN3","T","ADAM10"
"8469","T:UBC_T:RIPK1","T","UBC","T","RIPK1"
"8470","Mono:CD59_T:CD2","Mono","CD59","T","CD2"
"8471","Mono:HLA-DRA_T:CD82","Mono","HLA-DRA","T","CD82"
"8472","Mono:HLA-DRB1_T:CD82","Mono","HLA-DRB1","T","CD82"
"8473","Mono:HLA-F_T:CD8B","Mono","HLA-F","T","CD8B"
"8474","Mono:ICOSLG_T:CD28","Mono","ICOSLG","T","CD28"
"8475","Mono:SDC2_T:PTPRJ","Mono","SDC2","T","PTPRJ"
"8476","B:ADAM10_T:TSPAN14","B","ADAM10","T","TSPAN14"
"8477","B:BSG_T:SLC16A1","B","BSG","T","SLC16A1"
"8478","B:HLA-DRA_T:CD82","B","HLA-DRA","T","CD82"
"8479","B:HLA-DRB1_T:CD82","B","HLA-DRB1","T","CD82"
"8480","B:MS4A1_T:CD82","B","MS4A1","T","CD82"
"8481","B:RPS27A_T:RIPK1","B","RPS27A","T","RIPK1"
"8482","B:SPON2_T:ITGA4","B","SPON2","T","ITGA4"
"8483","B:SPON2_T:ITGA5","B","SPON2","T","ITGA5"
"8484","B:SPON2_T:ITGB1","B","SPON2","T","ITGB1"
"8485","B:SPON2_T:ITGB2","B","SPON2","T","ITGB2"
"8486","DC:BICD1_T:F2R","DC","BICD1","T","F2R"
"8487","DC:GZMB_T:IGF2R","DC","GZMB","T","IGF2R"
"8488","DC:GZMB_T:PGRMC1","DC","GZMB","T","PGRMC1"
"8489","DC:HLA-DRA_T:CD82","DC","HLA-DRA","T","CD82"
"8490","DC:HLA-DRB1_T:CD82","DC","HLA-DRB1","T","CD82"
"8491","DC:HLA-F_T:CD8B","DC","HLA-F","T","CD8B"
"8492","DC:SEMA7A_T:ITGB1","DC","SEMA7A","T","ITGB1"
"8493","DC:SPON2_T:ITGA4","DC","SPON2","T","ITGA4"
"8494","DC:SPON2_T:ITGA5","DC","SPON2","T","ITGA5"
"8495","DC:SPON2_T:ITGB1","DC","SPON2","T","ITGB1"
"8496","DC:SPON2_T:ITGB2","DC","SPON2","T","ITGB2"
"8497","Gran:ADAM10_T:TSPAN14","Gran","ADAM10","T","TSPAN14"
"8498","Gran:HLA-DRA_T:CD82","Gran","HLA-DRA","T","CD82"
"8499","Gran:HLA-DRB1_T:CD82","Gran","HLA-DRB1","T","CD82"
"8500","Gran:HP_T:ITGB2","Gran","HP","T","ITGB2"
"8501","HSPC:HBEGF_NK:CD44","HSPC","HBEGF","NK","CD44"
"8502","HSPC:HBEGF_NK:CD6","HSPC","HBEGF","NK","CD6"
"8503","HSPC:PRSS2_NK:F2R","HSPC","PRSS2","NK","F2R"
"8504","NK:ADAM10_NK:NOTCH1","NK","ADAM10","NK","NOTCH1"
"8505","NK:CCL5_NK:CXCR3","NK","CCL5","NK","CXCR3"
"8506","NK:LMAN1_NK:MCFD2","NK","LMAN1","NK","MCFD2"
"8507","NK:PRSS23_NK:TMEM222","NK","PRSS23","NK","TMEM222"
"8508","T:ADAM10_NK:NOTCH1","T","ADAM10","NK","NOTCH1"
"8509","T:ADAM17_NK:ITGA5","T","ADAM17","NK","ITGA5"
"8510","T:ADAM17_NK:NOTCH1","T","ADAM17","NK","NOTCH1"
"8511","T:CCL5_NK:CXCR3","T","CCL5","NK","CXCR3"
"8512","T:CD82_NK:CD37","T","CD82","NK","CD37"
"8513","T:IL2RB_NK:NPTN","T","IL2RB","NK","NPTN"
"8514","T:TSPAN3_NK:ADAM10","T","TSPAN3","NK","ADAM10"
"8515","B:ADAM10_NK:NOTCH1","B","ADAM10","NK","NOTCH1"
"8516","B:ADAM17_NK:ITGA5","B","ADAM17","NK","ITGA5"
"8517","B:ADAM17_NK:NOTCH1","B","ADAM17","NK","NOTCH1"
"8518","DC:ADM_NK:RAMP1","DC","ADM","NK","RAMP1"
"8519","DC:YBX1_NK:NOTCH1","DC","YBX1","NK","NOTCH1"
"8520","Gran:YBX1_NK:NOTCH1","Gran","YBX1","NK","NOTCH1"
"8521","HSPC:CD99_B:PILRB","HSPC","CD99","B","PILRB"
"8522","HSPC:CXCL8_B:SDC3","HSPC","CXCL8","B","SDC3"
"8523","HSPC:FGFRL1_B:FGFR1","HSPC","FGFRL1","B","FGFR1"
"8524","HSPC:HLA-C_B:LILRB1","HSPC","HLA-C","B","LILRB1"
"8525","HSPC:ITM2B_B:ROR2","HSPC","ITM2B","B","ROR2"
"8526","HSPC:MMP2_B:FGFR1","HSPC","MMP2","B","FGFR1"
"8527","HSPC:RTN4_B:RTN4R","HSPC","RTN4","B","RTN4R"
"8528","NK:B2M_B:LILRB1","NK","B2M","B","LILRB1"
"8529","NK:CCL5_B:CXCR3","NK","CCL5","B","CXCR3"
"8530","NK:CXCL8_B:SDC3","NK","CXCL8","B","SDC3"
"8531","NK:GNAI2_B:CXCR3","NK","GNAI2","B","CXCR3"
"8532","NK:GRN_B:TNFRSF1B","NK","GRN","B","TNFRSF1B"
"8533","NK:HLA-C_B:LILRB1","NK","HLA-C","B","LILRB1"
"8534","NK:ITM2B_B:ROR2","NK","ITM2B","B","ROR2"
"8535","NK:NCAM1_B:FGFR1","NK","NCAM1","B","FGFR1"
"8536","NK:PIK3R1_B:CBL","NK","PIK3R1","B","CBL"
"8537","NK:RTN4_B:RTN4R","NK","RTN4","B","RTN4R"
"8538","NK:UBA52_B:RIPK1","NK","UBA52","B","RIPK1"
"8539","NK:UBA52_B:TGFBR1","NK","UBA52","B","TGFBR1"
"8540","NK:UBC_B:RIPK1","NK","UBC","B","RIPK1"
"8541","NK:UBC_B:TGFBR1","NK","UBC","B","TGFBR1"
"8542","T:B2M_B:LILRB1","T","B2M","B","LILRB1"
"8543","T:CCL5_B:CXCR3","T","CCL5","B","CXCR3"
"8544","T:CD82_B:CD37","T","CD82","B","CD37"
"8545","T:COL6A2_B:CD44","T","COL6A2","B","CD44"
"8546","T:COL6A2_B:ITGB1","T","COL6A2","B","ITGB1"
"8547","T:GNAI2_B:CXCR3","T","GNAI2","B","CXCR3"
"8548","T:ITM2B_B:ROR2","T","ITM2B","B","ROR2"
"8549","T:PIK3R1_B:CBL","T","PIK3R1","B","CBL"
"8550","T:RTN4_B:RTN4R","T","RTN4","B","RTN4R"
"8551","T:UBA52_B:RIPK1","T","UBA52","B","RIPK1"
"8552","T:UBA52_B:TGFBR1","T","UBA52","B","TGFBR1"
"8553","T:UBC_B:RIPK1","T","UBC","B","RIPK1"
"8554","T:UBC_B:TGFBR1","T","UBC","B","TGFBR1"
"8555","Mono:CD99_B:PILRB","Mono","CD99","B","PILRB"
"8556","Mono:CXCL8_B:SDC3","Mono","CXCL8","B","SDC3"
"8557","Mono:FGFRL1_B:FGFR1","Mono","FGFRL1","B","FGFR1"
"8558","Mono:HLA-C_B:LILRB1","Mono","HLA-C","B","LILRB1"
"8559","Mono:ITGA6_B:CD63","Mono","ITGA6","B","CD63"
"8560","Mono:ITGA6_B:CD81","Mono","ITGA6","B","CD81"
"8561","Mono:ITGA6_B:CD82","Mono","ITGA6","B","CD82"
"8562","Mono:ITM2B_B:ROR2","Mono","ITM2B","B","ROR2"
"8563","Mono:RTN4_B:RTN4R","Mono","RTN4","B","RTN4R"
"8564","B:APP_B:APLP2","B","APP","B","APLP2"
"8565","B:APP_B:CD74","B","APP","B","CD74"
"8566","B:APP_B:LRP10","B","APP","B","LRP10"
"8567","B:APP_B:NOTCH2","B","APP","B","NOTCH2"
"8568","B:APP_B:RPSA","B","APP","B","RPSA"
"8569","B:B2M_B:LILRB1","B","B2M","B","LILRB1"
"8570","B:FGFRL1_B:FGFR1","B","FGFRL1","B","FGFR1"
"8571","B:HLA-C_B:LILRB1","B","HLA-C","B","LILRB1"
"8572","B:ITM2B_B:ROR2","B","ITM2B","B","ROR2"
"8573","B:ROR1_B:FZD3","B","ROR1","B","FZD3"
"8574","B:ROR2_B:FZD3","B","ROR2","B","FZD3"
"8575","B:RTN4_B:RTN4R","B","RTN4","B","RTN4R"
"8576","B:SPON2_B:ITGB1","B","SPON2","B","ITGB1"
"8577","B:SPON2_B:ITGB2","B","SPON2","B","ITGB2"
"8578","DC:CD99_B:PILRB","DC","CD99","B","PILRB"
"8579","DC:CXCL8_B:SDC3","DC","CXCL8","B","SDC3"
"8580","DC:FCGR2A_B:CD72","DC","FCGR2A","B","CD72"
"8581","DC:FGF9_B:FGFR1","DC","FGF9","B","FGFR1"
"8582","DC:GRN_B:TNFRSF1B","DC","GRN","B","TNFRSF1B"
"8583","DC:HLA-C_B:LILRB1","DC","HLA-C","B","LILRB1"
"8584","DC:ITM2B_B:ROR2","DC","ITM2B","B","ROR2"
"8585","DC:NECTIN1_B:FGFR1","DC","NECTIN1","B","FGFR1"
"8586","DC:RTN4_B:RTN4R","DC","RTN4","B","RTN4R"
"8587","DC:SEMA7A_B:ITGB1","DC","SEMA7A","B","ITGB1"
"8588","Gran:CD99_B:PILRB","Gran","CD99","B","PILRB"
"8589","Gran:CXCL8_B:SDC3","Gran","CXCL8","B","SDC3"
"8590","Gran:FGFRL1_B:FGFR1","Gran","FGFRL1","B","FGFR1"
"8591","Gran:HLA-C_B:LILRB1","Gran","HLA-C","B","LILRB1"
"8592","Gran:HP_B:CD22","Gran","HP","B","CD22"
"8593","Gran:HP_B:ITGB2","Gran","HP","B","ITGB2"
"8594","Gran:ICAM4_B:ITGB1","Gran","ICAM4","B","ITGB1"
"8595","Gran:ICAM4_B:ITGB2","Gran","ICAM4","B","ITGB2"
"8596","Gran:ITGA6_B:CD82","Gran","ITGA6","B","CD82"
"8597","Gran:ITM2B_B:ROR2","Gran","ITM2B","B","ROR2"
"8598","Gran:RTN4_B:RTN4R","Gran","RTN4","B","RTN4R"
"8599","HSPC:ADAM10_HSPC:NOTCH1","HSPC","ADAM10","HSPC","NOTCH1"
"8600","HSPC:ADAM10_HSPC:TSPAN33","HSPC","ADAM10","HSPC","TSPAN33"
"8601","HSPC:CTSG_HSPC:F2R","HSPC","CTSG","HSPC","F2R"
"8602","HSPC:LIN7C_HSPC:ABCA1","HSPC","LIN7C","HSPC","ABCA1"
"8603","HSPC:MMP2_HSPC:FGFR1","HSPC","MMP2","HSPC","FGFR1"
"8604","HSPC:PRSS2_HSPC:F2R","HSPC","PRSS2","HSPC","F2R"
"8605","HSPC:UBC_HSPC:RIPK1","HSPC","UBC","HSPC","RIPK1"
"8606","NK:ADAM10_HSPC:NOTCH1","NK","ADAM10","HSPC","NOTCH1"
"8607","NK:ADAM10_HSPC:TSPAN33","NK","ADAM10","HSPC","TSPAN33"
"8608","NK:NCAM1_HSPC:FGFR1","NK","NCAM1","HSPC","FGFR1"
"8609","NK:TNFSF10_HSPC:RIPK1","NK","TNFSF10","HSPC","RIPK1"
"8610","NK:UBA52_HSPC:RIPK1","NK","UBA52","HSPC","RIPK1"
"8611","NK:UBA52_HSPC:SMAD3","NK","UBA52","HSPC","SMAD3"
"8612","NK:UBC_HSPC:RIPK1","NK","UBC","HSPC","RIPK1"
"8613","T:CD59_HSPC:STAB1","T","CD59","HSPC","STAB1"
"8614","T:CD82_HSPC:CD37","T","CD82","HSPC","CD37"
"8615","T:TNFSF10_HSPC:RIPK1","T","TNFSF10","HSPC","RIPK1"
"8616","T:TSPAN3_HSPC:ADAM10","T","TSPAN3","HSPC","ADAM10"
"8617","T:UBA52_HSPC:RIPK1","T","UBA52","HSPC","RIPK1"
"8618","T:UBC_HSPC:RIPK1","T","UBC","HSPC","RIPK1"
"8619","Mono:ADM_HSPC:RAMP1","Mono","ADM","HSPC","RAMP1"
"8620","Mono:ATP1B1_HSPC:NEGR1","Mono","ATP1B1","HSPC","NEGR1"
"8621","Mono:CD59_HSPC:STAB1","Mono","CD59","HSPC","STAB1"
"8622","B:ADAM10_HSPC:NOTCH1","B","ADAM10","HSPC","NOTCH1"
"8623","B:ADAM10_HSPC:TSPAN33","B","ADAM10","HSPC","TSPAN33"
"8624","B:LIN7C_HSPC:ABCA1","B","LIN7C","HSPC","ABCA1"
"8625","B:UBA52_HSPC:RIPK1","B","UBA52","HSPC","RIPK1"
"8626","B:UBA52_HSPC:SMAD3","B","UBA52","HSPC","SMAD3"
"8627","B:UBC_HSPC:RIPK1","B","UBC","HSPC","RIPK1"
"8628","DC:ADM_HSPC:RAMP1","DC","ADM","HSPC","RAMP1"
"8629","DC:NRXN2_HSPC:FGFRL1","DC","NRXN2","HSPC","FGFRL1"
"8630","DC:PTPRS_HSPC:SLITRK4","DC","PTPRS","HSPC","SLITRK4"
"8631","DC:SEMA7A_HSPC:ITGB1","DC","SEMA7A","HSPC","ITGB1"
"8632","DC:YBX1_HSPC:NOTCH1","DC","YBX1","HSPC","NOTCH1"
"8633","Gran:CD59_HSPC:STAB1","Gran","CD59","HSPC","STAB1"
"8634","Gran:CTSG_HSPC:F2R","Gran","CTSG","HSPC","F2R"
"8635","Gran:HP_HSPC:ITGB2","Gran","HP","HSPC","ITGB2"
"8636","HSPC:ATP1B1_DC:NEGR1","HSPC","ATP1B1","DC","NEGR1"
"8637","HSPC:CXCL8_DC:ADRA2A","HSPC","CXCL8","DC","ADRA2A"
"8638","HSPC:RPS27A_DC:RIPK1","HSPC","RPS27A","DC","RIPK1"
"8639","HSPC:SDK2_DC:CLEC4A","HSPC","SDK2","DC","CLEC4A"
"8640","HSPC:TGFB1_DC:CD109","HSPC","TGFB1","DC","CD109"
"8641","HSPC:TGFB1_DC:TGFBR3","HSPC","TGFB1","DC","TGFBR3"
"8642","HSPC:UBC_DC:RIPK1","HSPC","UBC","DC","RIPK1"
"8643","NK:BSG_DC:SLC16A7","NK","BSG","DC","SLC16A7"
"8644","NK:CXCL8_DC:ADRA2A","NK","CXCL8","DC","ADRA2A"
"8645","NK:RPS27A_DC:RIPK1","NK","RPS27A","DC","RIPK1"
"8646","NK:RYK_DC:FZD2","NK","RYK","DC","FZD2"
"8647","NK:RYK_DC:FZD3","NK","RYK","DC","FZD3"
"8648","NK:TGFB1_DC:CD109","NK","TGFB1","DC","CD109"
"8649","NK:TGFB1_DC:TGFBR3","NK","TGFB1","DC","TGFBR3"
"8650","NK:UBA52_DC:NOTCH1","NK","UBA52","DC","NOTCH1"
"8651","NK:UBA52_DC:RIPK1","NK","UBA52","DC","RIPK1"
"8652","NK:UBB_DC:RIPK1","NK","UBB","DC","RIPK1"
"8653","NK:UBC_DC:RIPK1","NK","UBC","DC","RIPK1"
"8654","T:AREG_DC:ICAM1","T","AREG","DC","ICAM1"
"8655","T:CD82_DC:CD37","T","CD82","DC","CD37"
"8656","T:COL6A2_DC:CD44","T","COL6A2","DC","CD44"
"8657","T:COL6A2_DC:ITGAV","T","COL6A2","DC","ITGAV"
"8658","T:COL6A2_DC:ITGB1","T","COL6A2","DC","ITGB1"
"8659","T:RPS27A_DC:RIPK1","T","RPS27A","DC","RIPK1"
"8660","T:TGFB1_DC:CD109","T","TGFB1","DC","CD109"
"8661","T:TGFB1_DC:TGFBR3","T","TGFB1","DC","TGFBR3"
"8662","T:UBA52_DC:RIPK1","T","UBA52","DC","RIPK1"
"8663","T:UBB_DC:RIPK1","T","UBB","DC","RIPK1"
"8664","T:UBC_DC:RIPK1","T","UBC","DC","RIPK1"
"8665","Mono:ATP1B1_DC:NEGR1","Mono","ATP1B1","DC","NEGR1"
"8666","Mono:CD69_DC:SIRPA","Mono","CD69","DC","SIRPA"
"8667","Mono:RPS27A_DC:RIPK1","Mono","RPS27A","DC","RIPK1"
"8668","Mono:SDC2_DC:PTPRJ","Mono","SDC2","DC","PTPRJ"
"8669","Mono:SEMA6B_DC:PLXNA4","Mono","SEMA6B","DC","PLXNA4"
"8670","Mono:TGFB1_DC:CD109","Mono","TGFB1","DC","CD109"
"8671","Mono:TGFB1_DC:TGFBR3","Mono","TGFB1","DC","TGFBR3"
"8672","Mono:UBC_DC:RIPK1","Mono","UBC","DC","RIPK1"
"8673","B:CD47_DC:SIRPA","B","CD47","DC","SIRPA"
"8674","B:RPS27A_DC:RIPK1","B","RPS27A","DC","RIPK1"
"8675","B:SEMA7A_DC:ITGB1","B","SEMA7A","DC","ITGB1"
"8676","B:TGFB1_DC:CD109","B","TGFB1","DC","CD109"
"8677","B:TGFB1_DC:TGFBR3","B","TGFB1","DC","TGFBR3"
"8678","B:UBC_DC:RIPK1","B","UBC","DC","RIPK1"
"8679","DC:CD47_DC:SIRPA","DC","CD47","DC","SIRPA"
"8680","DC:CXCL8_DC:ADRA2A","DC","CXCL8","DC","ADRA2A"
"8681","DC:RPS27A_DC:RIPK1","DC","RPS27A","DC","RIPK1"
"8682","DC:SEMA7A_DC:ITGB1","DC","SEMA7A","DC","ITGB1"
"8683","DC:TGFB1_DC:CD109","DC","TGFB1","DC","CD109"
"8684","DC:TGFB1_DC:TGFBR3","DC","TGFB1","DC","TGFBR3"
"8685","DC:UBC_DC:RIPK1","DC","UBC","DC","RIPK1"
"8686","DC:VCAN_DC:TLR2","DC","VCAN","DC","TLR2"
"8687","Gran:ATP1B1_DC:NEGR1","Gran","ATP1B1","DC","NEGR1"
"8688","Gran:CD47_DC:SIRPA","Gran","CD47","DC","SIRPA"
"8689","Gran:CXCL8_DC:ADRA2A","Gran","CXCL8","DC","ADRA2A"
"8690","Gran:HP_DC:ITGAM","Gran","HP","DC","ITGAM"
"8691","Gran:HP_DC:ITGB2","Gran","HP","DC","ITGB2"
"8692","Gran:RPS27A_DC:RIPK1","Gran","RPS27A","DC","RIPK1"
"8693","Gran:TGFB1_DC:CD109","Gran","TGFB1","DC","CD109"
"8694","Gran:TGFB1_DC:TGFBR3","Gran","TGFB1","DC","TGFBR3"
"8695","Gran:UBC_DC:RIPK1","Gran","UBC","DC","RIPK1"
"8696","Mono:CCL7_Mono:CCR1","Mono","CCL7","Mono","CCR1"
"8697","T:CCL5_Mono:CCRL2","T","CCL5","Mono","CCRL2"
"8698","T:GNAI2_Mono:S1PR3","T","GNAI2","Mono","S1PR3"
"8699","T:HLA-A_Mono:APLP2","T","HLA-A","Mono","APLP2"
"8700","T:HLA-A_Mono:LILRA1","T","HLA-A","Mono","LILRA1"
"8701","T:HLA-A_Mono:LILRB1","T","HLA-A","Mono","LILRB1"
"8702","T:HLA-A_Mono:LILRB2","T","HLA-A","Mono","LILRB2"
"8703","T:PSAP_Mono:LRP1","T","PSAP","Mono","LRP1"
"8704","T:PSAP_Mono:SORT1","T","PSAP","Mono","SORT1"
"8705","T:TIMP1_Mono:CD63","T","TIMP1","Mono","CD63"
"8706","HSPC:CXADR_Mono:JAML","HSPC","CXADR","Mono","JAML"
"8707","NK:CCL5_Mono:CCRL2","NK","CCL5","Mono","CCRL2"
"8708","NK:GNAI2_Mono:S1PR3","NK","GNAI2","Mono","S1PR3"
"8709","NK:GNAI2_Mono:S1PR4","NK","GNAI2","Mono","S1PR4"
"8710","NK:HLA-B_Mono:CANX","NK","HLA-B","Mono","CANX"
"8711","NK:HLA-B_Mono:LILRA1","NK","HLA-B","Mono","LILRA1"
"8712","NK:HLA-B_Mono:LILRB1","NK","HLA-B","Mono","LILRB1"
"8713","NK:HLA-B_Mono:LILRB2","NK","HLA-B","Mono","LILRB2"
"8714","NK:HMGB1_Mono:CD163","NK","HMGB1","Mono","CD163"
"8715","NK:HMGB1_Mono:THBD","NK","HMGB1","Mono","THBD"
"8716","NK:TNF_Mono:TNFRSF21","NK","TNF","Mono","TNFRSF21"
"8717","DC:ANXA2_Mono:TLR2","DC","ANXA2","Mono","TLR2"
"8718","DC:GZMB_Mono:PGRMC1","DC","GZMB","Mono","PGRMC1"
"8719","DC:IRAK4_Mono:TLR4","DC","IRAK4","Mono","TLR4"
"8720","Gran:PLAU_Mono:IGF2R","Gran","PLAU","Mono","IGF2R"
"8721","Gran:PLAU_Mono:ITGA5","Gran","PLAU","Mono","ITGA5"
"8722","Gran:PLAU_Mono:ITGAM","Gran","PLAU","Mono","ITGAM"
"8723","Gran:PLAU_Mono:ITGB1","Gran","PLAU","Mono","ITGB1"
"8724","Gran:PLAU_Mono:ITGB2","Gran","PLAU","Mono","ITGB2"
"8725","Gran:PLAU_Mono:LRP1","Gran","PLAU","Mono","LRP1"
"8726","Gran:PLAU_Mono:PLAUR","Gran","PLAU","Mono","PLAUR"
"8727","Gran:SDC2_Mono:PTPRJ","Gran","SDC2","Mono","PTPRJ"
"8728","B:FCGRT_Mono:CD300E","B","FCGRT","Mono","CD300E"
"8729","B:FCGRT_Mono:IGFLR1","B","FCGRT","Mono","IGFLR1"
"8730","B:FCGRT_Mono:LILRA2","B","FCGRT","Mono","LILRA2"
"8731","B:FCGRT_Mono:LILRB2","B","FCGRT","Mono","LILRB2"
"8732","B:GNAI2_Mono:S1PR3","B","GNAI2","Mono","S1PR3"
"8733","B:HMGB1_Mono:CD163","B","HMGB1","Mono","CD163"
"8734","B:HMGB1_Mono:THBD","B","HMGB1","Mono","THBD"
"8735","B:TIMP1_Mono:CD63","B","TIMP1","Mono","CD63"
"8736","B:TIMP2_Mono:CD44","B","TIMP2","Mono","CD44"
"8737","B:TIMP2_Mono:ITGB1","B","TIMP2","Mono","ITGB1"
"8738","Ery:AGRN_Mono:ITGB1","Ery","AGRN","Mono","ITGB1"
"8739","Ery:AGRN_Mono:LRP1","Ery","AGRN","Mono","LRP1"
"8740","Ery:FADD_Mono:ABCA1","Ery","FADD","Mono","ABCA1"
"8741","Ery:NID1_Mono:ITGB1","Ery","NID1","Mono","ITGB1"
"8742","Mono:CCL7_Gran:CCR1","Mono","CCL7","Gran","CCR1"
"8743","Mono:CD22_Gran:PTPRC","Mono","CD22","Gran","PTPRC"
"8744","T:CD47_Gran:SIRPA","T","CD47","Gran","SIRPA"
"8745","T:IRAK4_Gran:TLR4","T","IRAK4","Gran","TLR4"
"8746","HSPC:ICAM4_Gran:ITGAV","HSPC","ICAM4","Gran","ITGAV"
"8747","NK:LGALS1_Gran:CD69","NK","LGALS1","Gran","CD69"
"8748","NK:LGALS1_Gran:ITGB1","NK","LGALS1","Gran","ITGB1"
"8749","NK:LGALS1_Gran:PTPRC","NK","LGALS1","Gran","PTPRC"
"8750","NK:TNF_Gran:TNFRSF21","NK","TNF","Gran","TNFRSF21"
"8751","DC:APP_Gran:TNFRSF21","DC","APP","Gran","TNFRSF21"
"8752","DC:CXCL8_Gran:SDC2","DC","CXCL8","Gran","SDC2"
"8753","DC:HLA-A_Gran:APLP2","DC","HLA-A","Gran","APLP2"
"8754","DC:HLA-A_Gran:LILRB2","DC","HLA-A","Gran","LILRB2"
"8755","DC:TNFSF13_Gran:SDC2","DC","TNFSF13","Gran","SDC2"
"8756","Gran:HLA-A_Gran:LILRB2","Gran","HLA-A","Gran","LILRB2"
"8757","Gran:PLAU_Gran:ITGA5","Gran","PLAU","Gran","ITGA5"
"8758","Gran:PLAU_Gran:ITGAM","Gran","PLAU","Gran","ITGAM"
"8759","Gran:PLAU_Gran:ITGAV","Gran","PLAU","Gran","ITGAV"
"8760","Gran:PLAU_Gran:ITGB1","Gran","PLAU","Gran","ITGB1"
"8761","Gran:PLAU_Gran:ITGB2","Gran","PLAU","Gran","ITGB2"
"8762","Gran:PLAU_Gran:LRP1","Gran","PLAU","Gran","LRP1"
"8763","Gran:PLAU_Gran:PLAUR","Gran","PLAU","Gran","PLAUR"
"8764","B:LGALS1_Gran:CD69","B","LGALS1","Gran","CD69"
"8765","B:LGALS1_Gran:ITGB1","B","LGALS1","Gran","ITGB1"
"8766","B:LGALS1_Gran:PTPRC","B","LGALS1","Gran","PTPRC"
"8767","Ery:CD4_Gran:CXCR4","Ery","CD4","Gran","CXCR4"
"8768","Ery:DAG1_Gran:SARAF","Ery","DAG1","Gran","SARAF"
"8769","Ery:FADD_Gran:ABCA1","Ery","FADD","Gran","ABCA1"
"8770","Ery:GDF11_Gran:ACTR2","Ery","GDF11","Gran","ACTR2"
"8771","Ery:PLTP_Gran:ABCA1","Ery","PLTP","Gran","ABCA1"
