Gene;OverallAverageExpression;case_avg;control_avg
PIK3C2B;1,29655191215931e-02;1,02684124498758e-02;1,52292361977606e-02
MDM4;3,79132491024007e-01;4,35093490087903e-01;3,32163689044931e-01
AL512306.3;2,55927281934799e-03;2,97319860410244e-03;2,21185946820381e-03
LRRN2;1,52966127885667e-03;1,97766386401532e-03;1,15364682128052e-03
AL512306.2;2,46234427599851e-03;4,17911684239344e-03;1,02143449842210e-03
RBBP5;4,60035250389288e-02;4,86528175310360e-02;4,37799390321036e-02
DSTYK;7,68784183924403e-02;8,19619380800877e-02;7,26117535086841e-02
TMCC2;3,20235526263686e-03;5,34152760175131e-03;1,40691980444820e-03
NUAK2;3,14649195261710e-02;2,01806957675726e-02;4,09359168291322e-02
KLHDC8A;5,13484265370809e-04;8,93024922222574e-04;1,94930803980239e-04
CDK18;5,69304464873403e-03;9,45866697432839e-03;2,53250834135182e-03
MFSD4A;2,30158957491462e-03;1,64990700763671e-03;2,84855531833786e-03
ELK4;1,17988529299129e-01;1,29700370616212e-01;1,08158626959388e-01
SLC45A3;2,75042459755960e-03;3,81259218127636e-03;1,85893338505958e-03
NUCKS1;4,13125182340279e-01;4,30388336089103e-01;3,98635990518720e-01
RAB29;9,02221877542814e-02;8,12470443955885e-02;9,77551435306237e-02
SLC41A1;2,01854697196794e-02;2,29121237289138e-02;1,78969531748094e-02
AC119673.2;4,73840264200545e-03;5,83376244231470e-03;3,81905276589225e-03
RAB7B;3,45275896897366e-03;5,00267230284496e-03;2,15189633819380e-03
CTSE;7,24132171944392e-03;9,44701983872770e-03;5,39005029964726e-03
RHEX;3,28061478220993e-03;3,93539501736285e-03;2,73104912542824e-03
FAM72A;9,17549018683460e-03;1,34515302858896e-02;5,58655353404580e-03
SRGAP2;1,01011341571332e-01;1,45623132514991e-01;6,35680791239958e-02
IKBKE;3,72039093812985e-02;3,91759119988104e-02;3,55487816674710e-02
AC244034.2;1,60222419723445e-03;1,28006522146762e-03;1,87261645955443e-03
RASSF5;1,69699490518173e-01;1,61924715552510e-01;1,76224961326462e-01
EIF2D;5,23191084428000e-02;5,87670440136260e-02;4,69072713765216e-02
AL591846.2;1,38004390668176e-03;1,00331905072210e-03;1,69623402937706e-03
DYRK3;1,03092794364139e-02;1,25408244265082e-02;8,43631439825475e-03
MAPKAPK2;1,73611922224624e-01;2,24250022500879e-01;1,31110699153959e-01
IL10;1,04501856433120e-02;6,51907248545609e-03;1,37496205811666e-02
IL19;1,14409315860548e-03;1,19565874319465e-03;1,10081348576157e-03
IL24;2,95071193158712e-03;9,26940386359445e-04;4,64928998681720e-03
FCMR;8,48849121830668e-02;5,65002817689552e-02;1,08708505533275e-01
PIGR;5,23691178100939e-04;5,70697475278532e-04;4,84238175101779e-04
PFKFB2;1,27460801406906e-02;1,29577184875742e-02;1,25684492947044e-02
YOD1;5,33647457789557e-02;7,06471920565627e-02;3,88593614844386e-02
CD55;3,77772762313731e-01;4,31308119065603e-01;3,32839833806026e-01
CR2;2,85914804113273e-03;1,29120161745511e-03;4,17514608118605e-03
CR1;7,32946438422258e-02;8,88690372420659e-02;6,02228507760216e-02
CR1L;9,91163570827693e-03;1,61471779011007e-02;4,67806319552565e-03
CD46;2,52028932379419e-01;2,68342657517674e-01;2,38336608468532e-01
MIR29B2CHG;4,61260889945492e-02;6,17296638028840e-02;3,30298035886801e-02
CD34;1,66149584858850e-02;2,45936452764325e-02;9,91834180306997e-03
LINC02767;1,07216776836187e-03;1,50909717305132e-03;7,05447176682262e-04
PLXNA2;3,36267955517186e-03;2,70041043179317e-03;3,91853073426379e-03
LAMB3;5,87188460005347e-03;8,32982218469283e-03;3,80890528193880e-03
HSD11B1-AS1;3,91543437590180e-03;4,59301700542122e-03;3,34673036984893e-03
G0S2;3,26450977599922e-01;4,24472131858211e-01;2,44180534592620e-01
TRAF3IP3;2,24362343981364e-01;1,91391722291994e-01;2,52035020080068e-01
C1orf74;1,59400482848922e-03;1,53302918042697e-03;1,64518249127739e-03
IRF6;1,07995187228673e-03;1,39172663046440e-03;8,18275220263397e-04
UTP25;2,47414954185445e-02;2,46222329913930e-02;2,48415939410535e-02
HHAT;8,77093069022295e-03;9,53165650972142e-03;8,13244351211527e-03
RCOR3;1,01903050454768e-01;1,22091086026886e-01;8,49589668787993e-02
TRAF5;6,63343901090266e-02;5,78034972008972e-02;7,34944806436706e-02
LINC00467;2,93002780857880e-02;3,50609701926901e-02;2,44652534908453e-02
SLC30A1;5,21921233345188e-02;5,91633302882573e-02;4,63410977194930e-02
NEK2;8,33630188424783e-03;1,04106367282726e-02;6,59528538781161e-03
LPGAT1;1,77640119775543e-01;1,54359142681604e-01;1,97180149819612e-01
INTS7;1,50937935418649e-02;1,71857897294992e-02;1,33379536476239e-02
DTL;1,59340894851216e-02;1,83359425437695e-02;1,39181826467598e-02
PPP2R5A;1,37706949953278e-01;1,45623593059254e-01;1,31062407350329e-01
AL360091.3;3,13483925017255e-03;2,33387838037027e-03;3,80709623478742e-03
PACC1;2,72807180708471e-02;2,88244687457219e-02;2,59850278407556e-02
NENF;1,85344543598147e-01;1,89724458242442e-01;1,81668423674372e-01
AC092803.1;1,99410912797597e-02;2,90867446203553e-02;1,22650242346874e-02
ATF3;1,49587228956714e-01;2,16059450847934e-01;9,37962195154246e-02
BATF3;2,65781056876909e-02;2,27623375943684e-02;2,97807299969657e-02
NSL1;1,06839812979354e-01;1,01700539760690e-01;1,11153272534430e-01
TATDN3;4,78352966711807e-02;4,86842887728567e-02;4,71227264424061e-02
FLVCR1-DT;8,76028537580902e-03;8,73989869307117e-03;8,77739618656189e-03
FLVCR1;2,75831911800225e-02;3,12268394871831e-02;2,45250292693494e-02
VASH2;3,06186735054271e-03;3,07016476858017e-03;3,05490321853546e-03
ANGEL2;7,86663559035793e-02;8,86746744383139e-02;7,02662426235301e-02
RPS6KC1;4,82118037771821e-02;5,41647826717625e-02;4,32153903542210e-02
SMYD2;2,64533169586161e-02;2,87692745871368e-02;2,45095032836366e-02
PTPN14;3,08110363413875e-03;4,78466018006590e-03;1,65128623623187e-03
CENPF;7,20501199806332e-02;9,36844865603278e-02;5,38921117816700e-02
KCTD3;2,05465225214216e-02;2,73177383379240e-02;1,48633520962518e-02
GPATCH2;5,73245855793522e-02;5,93694094499651e-02;5,56083380307472e-02
RRP15;6,73217414297947e-02;7,82797555133409e-02;5,81245361942997e-02
TGFB2;1,91586661645053e-03;2,29595973631092e-03;1,59684946559609e-03
LYPLAL1;4,56001032441855e-02;4,59863797501211e-02;4,52758962961334e-02
AC096642.1;1,86968669696388e-03;1,07097263595254e-03;2,54005790543196e-03
ZC3H11B;2,18178921351290e-03;2,89627106234314e-03;1,58211520774623e-03
EPRS;1,49207307480959e-01;1,49077457207445e-01;1,49316292522071e-01
BPNT1;1,78556197590025e-02;2,03846965508730e-02;1,57329323693152e-02
IARS2;8,67027880503046e-02;7,90827539294386e-02;9,30983828338805e-02
RAB3GAP2;9,35834761665501e-02;1,12400157780110e-01;7,77903879909538e-02
C1orf115;5,14326187466787e-03;7,51046280701157e-03;3,15643902132705e-03
MARC2;3,73545581270255e-03;5,50353985657021e-03;2,25147963772467e-03
MARC1;7,86369046113601e-02;1,28546677302941e-01;3,67469764545222e-02
HLX-AS1;1,67005345753135e-03;1,67497520456350e-03;1,66592257056343e-03
HLX;7,61494219429358e-02;1,13833901463840e-01;4,45203430145761e-02
DUSP10;7,39564812428544e-02;1,27896539868426e-01;2,86838811337782e-02
AL513314.2;2,30973084821551e-03;2,98890947270363e-03;1,73968730261012e-03
TAF1A;7,88710328758906e-03;8,48148671589877e-03;7,38822946455303e-03
TAF1A-AS1;2,51016378522344e-03;2,22936404127228e-03;2,74584270071882e-03
MIA3;1,65517698344022e-01;1,81474369569708e-01;1,52125054474517e-01
AL592148.3;3,92698488625338e-03;3,89983127372250e-03;3,94977527011560e-03
AIDA;8,96486517638651e-02;9,39347448719107e-02;8,60512774885093e-02
BROX;1,37257294318402e-01;1,59218980029980e-01;1,18824562870273e-01
FAM177B;2,80755625034460e-03;1,14098715878237e-03;4,20632959169715e-03
AL392172.1;2,39671991713452e-02;2,31892399534180e-02;2,46201505672432e-02
DISP1;4,62091806855817e-03;3,23487380014086e-03;5,78424323906116e-03
TLR5;3,28723436274641e-02;3,08130284311952e-02;3,46007539361439e-02
CAPN2;2,18308889052701e-01;2,20156490682059e-01;2,16758172723166e-01
TP53BP2;1,09976078878362e-01;1,44364868411229e-01;8,11131158704083e-02
FBXO28;4,95281930881072e-02;5,65957769457941e-02;4,35962770709686e-02
DEGS1;1,31264739280891e-01;1,56470859338744e-01;1,10108911446110e-01
AC092809.2;1,80315547986923e-03;1,04849551111130e-03;2,43655150973021e-03
NVL;3,42666328439415e-02;4,04036222237203e-02;2,91157770024045e-02
CNIH4;1,62108223831184e-01;2,10603768413820e-01;1,21405275912608e-01
WDR26;2,10035928074132e-01;2,88509259930919e-01;1,44172229314730e-01
CNIH3;3,38405044865724e-03;3,99792444672578e-03;2,86881793426874e-03
DNAH14;1,13428425981855e-02;1,63926168882496e-02;7,10450067011822e-03
LBR;2,84886778445558e-01;2,87889054300855e-01;2,82366928862941e-01
ENAH;6,38698728079023e-03;8,66834947455791e-03;4,47221000886778e-03
SRP9;2,76533017194208e-01;2,86520477732497e-01;2,68150410304701e-01
EPHX1;1,52935367972846e-02;1,79949915149747e-02;1,30261703489882e-02
AL591895.1;1,27588749465713e-02;1,53607963830349e-02;1,05750480893198e-02
TMEM63A;4,90110169109375e-02;4,24743584619535e-02;5,44973202548900e-02
PYCR2;5,80578782465889e-02;6,24839031018999e-02;5,43430574167070e-02
SDE2;7,58029745993879e-02;1,04679131289288e-01;5,15668367860502e-02
AL512343.2;1,58224440985692e-03;1,84261739244359e-03;1,36370994363249e-03
H3F3A;1,16422787306652e+00;1,12953246452847e+00;1,19334818543526e+00
ACBD3;1,70227466685229e-01;1,89779727563623e-01;1,53816997165341e-01
LIN9;9,04940016233540e-03;1,00626580351486e-02;8,19895951299032e-03
PARP1;1,69370116512213e-01;1,47145637585371e-01;1,88023413759660e-01
ITPKB;6,70369549618529e-02;7,64736219563869e-02;5,91166363323971e-02
ITPKB-IT1;2,81309366738857e-03;2,49477300549907e-03;3,08026438242645e-03
ITPKB-AS1;2,88294194696608e-03;2,80843302180121e-03;2,94547826708693e-03
PSEN2;8,27455224366133e-03;1,02052316993439e-02;6,65410760264476e-03
COQ8A;5,06779453846903e-02;5,83706101431632e-02;4,42213907524263e-02
CDC42BPA;2,53552141551514e-02;3,65876901614568e-02;1,59276494207821e-02
ZNF678;1,92947949124927e-02;1,85980450417084e-02;1,98795862360437e-02
SNAP47;3,52841308828854e-02;3,62432513846675e-02;3,44791284405445e-02
JMJD4;2,29926463362011e-02;2,13412616696770e-02;2,43786751900586e-02
ARF1;5,02507696904277e-01;5,91323535066867e-01;4,27963396676521e-01
C1orf35;9,55926616636036e-02;9,96806624791570e-02;9,21615488527550e-02
MRPL55;1,52196432558310e-01;1,73158648428410e-01;1,34602569283618e-01
GUK1;5,71022432298377e-01;6,05851137307197e-01;5,41790242449888e-01
IBA57;3,66212703913887e-02;4,11685429708986e-02;3,28046847530943e-02
OBSCN;1,81855422824760e-02;2,03945423969621e-02;1,63314994547098e-02
TRIM11;8,85939882150614e-02;1,34229487770158e-01;5,02915136761042e-02
HIST3H2A;1,17675509496987e-01;2,13729053934120e-01;3,70565072717992e-02
HIST3H2BB;1,47633855980906e-02;2,94269497505429e-02;2,45606348974867e-03
RNF187;1,00411459231904e-01;1,15079156328669e-01;8,81006682890827e-02
RHOU;6,73876589198829e-02;7,23816487798440e-02;6,31961375971453e-02
AL162595.1;1,50163381844481e-03;1,81452096499933e-03;1,23902352423729e-03
RAB4A;1,26363552970824e-01;1,05883257415233e-01;1,43552934191934e-01
CCSAP;5,57049278360043e-02;6,68003819315922e-02;4,63923673921040e-02
NUP133;2,74296884313223e-02;2,98171610963191e-02;2,54258512463455e-02
ABCB10;4,00224709141496e-02;5,55350136548675e-02;2,70025899190159e-02
TAF5L;3,81093305803452e-02;4,41978104059487e-02;3,29991894451619e-02
URB2;1,47514701837338e-02;1,76633886440659e-02;1,23074587502283e-02
LINC01736;2,83613303126675e-03;1,39307046901374e-03;4,04731440514623e-03
GALNT2;8,44945691546797e-02;9,20154698558195e-02;7,81821783531363e-02
COG2;5,77597174493630e-02;5,41644057343104e-02;6,07773098230185e-02
C1orf198;6,33112816770445e-03;8,30160233458746e-03;4,67728330257730e-03
TTC13;2,36145318096683e-02;2,23780999974024e-02;2,46522852794488e-02
ARV1;3,58433449082863e-02;3,19234310064881e-02;3,91333801633460e-02
FAM89A;2,66392758288071e-02;1,98292932452337e-02;3,23549837110697e-02
C1orf131;7,67679440827916e-02;7,85115221763988e-02;7,53045360739357e-02
GNPAT;5,82532491181871e-02;6,23712889949156e-02;5,47969241285072e-02
EXOC8;3,53544980202531e-02;4,52016206351094e-02;2,70896785942674e-02
SPRTN;5,90631733039116e-02;6,41467350163925e-02;5,47964731481603e-02
EGLN1;6,61702198199294e-02;7,16806739852889e-02;6,15452232180635e-02
AL445524.1;4,17665971568363e-02;4,83680086031929e-02;3,62259457711759e-02
TSNAX;1,41851265072891e-01;1,31890232165826e-01;1,50211690904189e-01
DISC1;3,03163014707475e-02;3,02890868461882e-02;3,03391430628071e-02
AL136171.2;5,68836699089480e-03;4,90372446815023e-03;6,34692777236104e-03
SIPA1L2;1,07149128999590e-02;9,82456873244351e-03;1,14621904610602e-02
MAP10;7,17459428752275e-03;5,83722817781571e-03;8,29706323966984e-03
NTPCR;4,38032882935089e-02;4,09635340839706e-02;4,61867313229080e-02
PCNX2;2,48595737847295e-02;2,87406713617270e-02;2,16021175812166e-02
MAP3K21;9,00796358810270e-03;1,07047748194793e-02;7,58380762134807e-03
KCNK1;1,05551521732702e-03;1,26554057095180e-03;8,79238177781593e-04
SLC35F3;2,10225107390721e-03;8,15427003059324e-04;3,18229942859349e-03
COA6-AS1;3,01643389597792e-02;3,25118471232187e-02;2,81940445061910e-02
COA6;9,08943137004256e-02;9,73306470333920e-02;8,54922145448646e-02
TARBP1;5,66407939686305e-02;7,19945919993546e-02;4,37541494948893e-02
IRF2BP2;5,03287717305850e-01;7,24048951763282e-01;3,17999911881788e-01
AL160408.2;5,32519293591785e-03;8,72986013872929e-03;2,46761100692274e-03
AL391832.2;3,57995781730820e-02;6,03908312668520e-02;1,51598162621163e-02
AL391832.3;6,18388504828358e-03;9,71213338442120e-03;3,22257984992869e-03
TOMM20;5,15674122581913e-01;5,22344574500646e-01;5,10075524620426e-01
RBM34;5,33486417370702e-02;6,80052480496550e-02;4,10471594351722e-02
ARID4B;3,93056182067211e-01;4,50174625455656e-01;3,45115921854885e-01
GGPS1;4,21544155230971e-02;4,82407624902801e-02;3,70460645240172e-02
TBCE;2,02633032954886e-02;2,26276012959705e-02;1,82789169110110e-02
TBCE.1;1,01335671468907e-02;9,04688537027341e-03;1,10456334436688e-02
B3GALNT2;3,02878945101189e-02;3,01856937244154e-02;3,03736729727287e-02
LYST;3,45021511514308e-01;3,75052867262975e-01;3,19815799948798e-01
NID1;1,46821013025571e-02;1,39363865263552e-02;1,53079895147441e-02
GPR137B;2,62799189628002e-02;3,15327078195708e-02;2,18711842407870e-02
ERO1B;7,49972110216179e-02;8,60248347692689e-02;6,57415814801980e-02
EDARADD;4,37530417037244e-03;4,91425163434109e-03;3,92295848077235e-03
LGALS8;1,20957689287551e-01;1,32230411133385e-01;1,11496345691136e-01
AL359921.2;1,60018854188240e-03;1,70287197971202e-03;1,51400498299984e-03
HEATR1;5,57852120620145e-02;6,96711316332315e-02;4,41305772708598e-02
MTR;7,62855054457507e-02;8,10456254464580e-02;7,22902741695083e-02
CHRM3;2,67550782210588e-03;3,06346873555850e-03;2,34988712868739e-03
CHRM3-AS2;1,35215405830010e-02;1,11865701153666e-02;1,54813119837239e-02
RGS7;9,57300533924938e-04;4,38549190693672e-04;1,39269535396359e-03
FH;4,98262861506483e-02;4,81309016896870e-02;5,12492446102421e-02
KMO;1,83514061493298e-02;1,66881150605975e-02;1,97474282198261e-02
OPN3;3,60834756308776e-02;2,38094443537145e-02;4,63852313926682e-02
CHML;8,24302058928851e-02;9,44676572478427e-02;7,23270147690419e-02
EXO1;6,75738101502358e-03;8,29583433306619e-03;5,46613692614145e-03
CEP170;1,27649969371097e-01;1,32046262385711e-01;1,23960102865861e-01
SDCCAG8;1,03383993256034e-01;1,15009775762154e-01;9,36263212073584e-02
AKT3;5,14092460574125e-02;5,15003450951843e-02;5,13327854377458e-02
AKT3-IT1;3,35993652396189e-03;3,77523416993489e-03;3,01137175166735e-03
ZBTB18;5,81722471978713e-02;6,07038770035769e-02;5,60474170301191e-02
ADSS;1,35024141337588e-01;1,35000916262482e-01;1,35043634448358e-01
DESI2;7,67592845965341e-02;7,38018738933701e-02;7,92414782673281e-02
BX323046.2;1,97576818993585e-03;2,40895903426200e-03;1,61218542110302e-03
COX20;1,67639462725528e-01;1,86212316350759e-01;1,52051022585033e-01
HNRNPU;8,04297522646081e-01;8,48440812745674e-01;7,67247479114419e-01
BX323046.1;2,73586906358818e-03;4,00982285770647e-03;1,66662290130804e-03
AL356512.1;2,02244142314792e-02;2,77115054151138e-02;1,39404002023177e-02
EFCAB2;5,08760285222414e-02;5,81532068317726e-02;4,47681971270849e-02
KIF26B;2,12623442140383e-03;3,26111213811843e-03;1,17371663868929e-03
SMYD3;3,37638913446170e-02;3,71123171320267e-02;3,09535135747187e-02
TFB2M;2,98901586356187e-02;3,63428019870346e-02;2,44743702672195e-02
CNST;9,44348289133638e-02;1,15120238340484e-01;7,70732929241804e-02
AL591623.1;3,94528762393569e-03;5,98884912584496e-03;2,23009959797418e-03
SCCPDH;7,54489069816252e-02;7,41017878390346e-02;7,65795617824503e-02
LINC01341;1,68709313942326e-03;1,63804329234966e-03;1,72826132070739e-03
AHCTF1;1,41164443382639e-01;1,69683798142629e-01;1,17227774118326e-01
ZNF695;2,75086590325978e-03;2,60424741636862e-03;2,87392472623396e-03
ZNF670;4,74574964036082e-03;3,40042836758947e-03;5,87489546541813e-03
ZNF669;4,19707587312886e-02;4,69199764416006e-02;3,78168152621673e-02
ZNF124;4,13444568948954e-02;4,78474612385479e-02;3,58863998838451e-02
AL390728.6;6,46380083641135e-02;8,75740540055856e-02;4,53874838213460e-02
AL390728.5;9,82530863456365e-03;1,35451561909420e-02;6,70319169257714e-03
ZNF496;1,54985603998713e-02;2,01248836771830e-02;1,16156264719917e-02
NLRP3;1,52549907545476e-01;2,06331168434903e-01;1,07410588463336e-01
GCSAML;5,12601199868878e-03;8,07192327106329e-03;2,65346995128721e-03
TRIM58;2,42473660494169e-02;3,35470661186677e-02;1,64420055604324e-02
OR2L2;1,33546040692205e-03;1,58391301418290e-03;1,12693086837154e-03
SH3BP5L;1,02070867183036e-02;1,04717984591464e-02;9,98491067525283e-03
ZNF672;3,15093553744630e-02;2,98071339574773e-02;3,29380521811025e-02
ZNF692;1,77889972649093e-02;2,18196488837516e-02;1,44060183885692e-02
PGBD2;1,18831647838375e-02;7,18571659012760e-03;1,58257947888058e-02
SH3YL1;4,39834437119264e-02;4,20836268237536e-02;4,55779849944222e-02
ACP1;2,06827133404510e-01;2,25121332827996e-01;1,91472571397740e-01
ALKAL2;1,18877840691992e-03;8,90867484946273e-04;1,43881895901240e-03
TMEM18;1,09687960961883e-01;1,08700165782103e-01;1,10517030438324e-01
EIPR1;3,23306229432982e-02;3,31445267921482e-02;3,16475027462661e-02
TRAPPC12;4,97368744610684e-02;4,75375535581353e-02;5,15827933993696e-02
ADI1;1,50755078965510e-01;1,52670173093821e-01;1,49147715294586e-01
AC231981.1;3,60042561868490e-03;2,75726283216767e-03;4,30810322663531e-03
AC108488.1;5,30948613755403e-03;6,78136628355373e-03;4,07411778690224e-03
RNASEH1;1,06430681523250e-01;1,13231666931474e-01;1,00722525088502e-01
RNASEH1-AS1;1,54999049587411e-02;1,38136524526064e-02;1,69151988486326e-02
AC108488.3;4,65256243332495e-03;5,28783955974899e-03;4,11936599201808e-03
RPS7;1,35912996914326e+00;1,28522979079308e+00;1,42115536006212e+00
NRIR;2,45874644271383e-03;4,45675547405633e-03;7,81791203970176e-04
CMPK2;3,50596762208016e-02;5,76916445711407e-02;1,60643677448032e-02
RSAD2;3,35612278400759e-02;5,82841886983835e-02;1,28109218713707e-02
RNF144A;1,31171915986593e-02;1,75796656067274e-02;9,37177851583715e-03
LINC01871;4,37800749846412e-02;4,34809375156400e-02;4,40311449937738e-02
LINC00299;1,68835327499508e-02;1,31702478513650e-02;2,00001415670026e-02
LINC01814;2,05539192874340e-03;2,41250065504621e-03;1,75566588147313e-03
ID2;4,45093230116315e-01;5,07744650081676e-01;3,92509069946104e-01
KIDINS220;1,57358694154477e-01;1,69735263891944e-01;1,46970876515347e-01
MBOAT2;3,72204265953604e-02;4,43250039833083e-02;3,12574614220881e-02
ASAP2;3,13334923484120e-03;1,74110277012668e-03;4,30187999020849e-03
ITGB1BP1;1,13416151160526e-01;1,02537209721619e-01;1,22546989686166e-01
CPSF3;5,36544957726969e-02;5,67371580587775e-02;5,10671768022482e-02
IAH1;1,45376407393226e-01;1,63877165944744e-01;1,29848477595605e-01
ADAM17;2,00960689284180e-01;2,70692460641819e-01;1,42433897137253e-01
AC073195.1;7,39493857618168e-03;1,17178558728598e-02;3,76665727534640e-03
YWHAQ;2,89189321675844e-01;3,41682039269889e-01;2,45131493916139e-01
TAF1B;4,94005816829921e-02;5,46650672343535e-02;4,49820297714856e-02
AC010969.2;8,34615618203163e-03;8,48792272532836e-03;8,22716965908269e-03
GRHL1;3,22195131294708e-03;4,37468409482864e-03;2,25444753937857e-03
AC104794.3;2,15039557004569e-02;2,29110294418234e-02;2,03229802169288e-02
KLF11;8,98070327394529e-02;9,61263911549653e-02;8,45031121694483e-02
RRM2;3,18135400371001e-02;4,00837074223407e-02;2,48722798603895e-02
HPCAL1;8,11239716134943e-02;8,29934001235371e-02;7,95549356961408e-02
ODC1;2,41852842752557e-01;2,49100042413119e-01;2,35770172831472e-01
ODC1-DT;3,44039696077138e-03;4,15842613983790e-03;2,83774563411680e-03
NOL10;5,48393175788905e-02;6,47151987260652e-02;4,65503607387724e-02
