id_gene,ensembl,gene_name,hgnc_symbol,protein_id
2728,ENSG00000223952,TNF,TNF,311
2729,ENSG00000232810,TNF,TNF,311
2730,ENSG00000104689,TNFRSF10A,TNFRSF10A,20
2731,ENSG00000120889,TNFRSF10B,TNFRSF10B,60
2732,ENSG00000173535,TNFRSF10C,TNFRSF10C,63
2733,ENSG00000173530,TNFRSF10D,TNFRSF10D,2094
2734,ENSG00000141655,TNFRSF11A,TNFRSF11A,2227
2735,ENSG00000164761,TNFRSF11B,TNFRSF11B,29
2736,ENSG00000006327,TNFRSF12A,TNFRSF12A,1994
2737,ENSG00000240505,TNFRSF13B,TNFRSF13B,64
2738,ENSG00000159958,TNFRSF13C,TNFRSF13C,1842
2739,ENSG00000273936,TNFRSF14,TNFRSF14,1772
2740,ENSG00000157873,TNFRSF14,TNFRSF14,1772
2741,ENSG00000048462,TNFRSF17,TNFRSF17,1240
2742,ENSG00000186891,TNFRSF18,TNFRSF18,2207
2743,ENSG00000127863,TNFRSF19,TNFRSF19,2025
2744,ENSG00000067182,TNFRSF1A,TNFRSF1A,702
2745,ENSG00000028137,TNFRSF1B,TNFRSF1B,720
2746,ENSG00000146072,TNFRSF21,TNFRSF21,177
2747,ENSG00000215788,TNFRSF25,TNFRSF25,1773
2748,ENSG00000186827,TNFRSF4,TNFRSF4,1025
2749,ENSG00000243509,TNFRSF6B,TNFRSF6B,220
2750,ENSG00000120949,TNFRSF8,TNFRSF8,858
2751,ENSG00000049249,TNFRSF9,TNFRSF9,1271
2752,ENSG00000121858,TNFSF10,TNFSF10,1091
2753,ENSG00000120659,TNFSF11,TNFSF11,62
2754,ENSG00000239697,TNFSF12,TNFSF12,109
2755,ENSG00000161955,TNFSF13,TNFSF13,187
2756,ENSG00000102524,TNFSF13B,TNFSF13B,2180
2757,ENSG00000125735,TNFSF14,TNFSF14,111
2758,ENSG00000181634,TNFSF15,TNFSF15,208
2759,ENSG00000120337,TNFSF18,TNFSF18,2158
2760,ENSG00000117586,TNFSF4,TNFSF4,784
2761,ENSG00000106952,TNFSF8,TNFSF8,924
2762,ENSG00000125657,TNFSF9,TNFSF9,1004
2763,ENSG00000120332,TNN,TNN,2171
2764,ENSG00000116147,TNR,TNR,1758
2765,ENSG00000231608,TNXB,TNXB,762
2766,ENSG00000229341,TNXB,TNXB,762
2767,ENSG00000206258,TNXB,TNXB,762
2768,ENSG00000168477,TNXB,TNXB,762
2769,ENSG00000229353,TNXB,TNXB,762
2770,ENSG00000236236,TNXB,TNXB,762
2771,ENSG00000236221,TNXB,TNXB,762
2772,ENSG00000233323,TNXB,TNXB,762
2773,ENSG00000160404,TOR2A,TOR2A,1665
2774,ENSG00000141510,TP53,TP53,397
2775,ENSG00000129167,TPH1,TPH1,676
2776,ENSG00000277603,TPO,TPO,443
2777,ENSG00000115705,TPO,TPO,443
2778,ENSG00000172236,TPSAB1,TPSAB1,1421
2779,ENSG00000197253,TPSB2,TPSB2,716
2780,ENSG00000116176,TPSG1,TPSG1,2022
2781,ENSG00000102871,TRADD,TRADD,1419
2782,ENSG00000127191,TRAF2,TRAF2,1307
2783,ENSG00000131323,TRAF3,TRAF3,1311
2784,ENSG00000124731,TREM1,TREM1,1996
2785,ENSG00000095970,TREM2,TREM2,2054
2786,ENSG00000161911,TREML1,TREML1,1618
2787,ENSG00000112195,TREML2,TREML2,1494
2788,ENSG00000188056,TREML4,TREML4,1558
2789,ENSG00000170893,TRH,TRH,723
2790,ENSG00000072657,TRHDE,TRHDE,2131
2791,ENSG00000174417,TRHR,TRHR,937
2792,ENSG00000087077,TRIP6,TRIP6,1420
2793,ENSG00000138741,TRPC3,TRPC3,1342
2794,ENSG00000072315,TRPC5,TRPC5,2136
2795,ENSG00000083067,TRPM3,TRPM3,1979
2796,ENSG00000196689,TRPV1,TRPV1,1695
2797,ENSG00000165125,TRPV6,TRPV6,1930
2798,ENSG00000276971,TRPV6,TRPV6,1930
2799,ENSG00000134200,TSHB,TSHB,293
2800,ENSG00000165409,TSHR,TSHR,663
2801,ENSG00000145777,TSLP,TSLP,1777
2802,ENSG00000117472,TSPAN1,TSPAN1,141
2803,ENSG00000182612,TSPAN10,TSPAN10,1934
2804,ENSG00000000012,TSPAN10,TSPAN10,1934
2805,ENSG00000106025,TSPAN12,TSPAN12,242
2806,ENSG00000108219,TSPAN14,TSPAN14,1705
2807,ENSG00000099282,TSPAN15,TSPAN15,241
2808,ENSG00000048140,TSPAN17,TSPAN17,1803
2809,ENSG00000140391,TSPAN3,TSPAN3,142
2810,ENSG00000158457,TSPAN33,TSPAN33,1600
2811,ENSG00000168785,TSPAN5,TSPAN5,1179
2812,ENSG00000118271,TTR,TTR,357
2813,ENSG00000276887,TTYH1,TTYH1,1944
2814,ENSG00000275650,TTYH1,TTYH1,1944
2815,ENSG00000167614,TTYH1,TTYH1,1944
2816,ENSG00000276537,TTYH1,TTYH1,1944
2817,ENSG00000084652,TXLNA,TXLNA,990
2818,ENSG00000105397,TYK2,TYK2,873
2819,ENSG00000092445,TYRO3,TYRO3,1266
2820,ENSG00000011600,TYROBP,TYROBP,123
2821,ENSG00000221983,UBA52,UBA52,1183
2822,ENSG00000170315,UBB,UBB,523
2823,ENSG00000150991,UBC,UBC,524
2824,ENSG00000163794,UCN,UCN,1135
2825,ENSG00000145040,UCN2,UCN2,1843
2826,ENSG00000178473,UCN3,UCN3,1779
2827,ENSG00000111981,ULBP1,ULBP1,1908
2828,ENSG00000131015,ULBP2,ULBP2,1907
2829,ENSG00000131019,ULBP3,ULBP3,1906
2830,ENSG00000113763,UNC5A,UNC5A,1577
2831,ENSG00000107731,UNC5B,UNC5B,1649
2832,ENSG00000182168,UNC5C,UNC5C,212
2833,ENSG00000156687,UNC5D,UNC5D,1562
2834,ENSG00000049247,UTS2,UTS2,219
2835,ENSG00000188958,UTS2B,UTS2B,1580
2836,ENSG00000181408,UTS2R,UTS2R,2128
2837,ENSG00000173218,VANGL1,VANGL1,1714
2838,ENSG00000162738,VANGL2,VANGL2,2141
2839,ENSG00000101558,VAPA,VAPA,2070
2840,ENSG00000274334,VASN,VASN,1512
2841,ENSG00000168140,VASN,VASN,1512
2842,ENSG00000125753,VASP,VASP,1090
2843,ENSG00000162692,VCAM1,VCAM1,700
2844,ENSG00000038427,VCAN,VCAN,608
2845,ENSG00000035403,VCL,VCL,688
2846,ENSG00000112715,VEGFA,VEGFA,646
2847,ENSG00000173511,VEGFB,VEGFB,1078
2848,ENSG00000150630,VEGFC,VEGFC,1079
2849,ENSG00000165197,VEGFD,VEGFD,124
2850,ENSG00000128564,VGF,VGF,83
2851,ENSG00000026025,VIM,VIM,486
2852,ENSG00000146469,VIP,VIP,303
2853,ENSG00000114812,VIPR1,VIPR1,911
2854,ENSG00000106018,VIPR2,VIPR2,1006
2855,ENSG00000147852,VLDLR,VLDLR,1216
2856,ENSG00000176834,VSIG10,VSIG10,1656
2857,ENSG00000186806,VSIG10L,VSIG10L,1609
2858,ENSG00000155659,VSIG4,VSIG4,2181
2859,ENSG00000243284,VSIG8,VSIG8,537
2860,ENSG00000107738,VSIR,VSIR,1957
2861,ENSG00000275577,VSTM1,VSTM1,1543
2862,ENSG00000274887,VSTM1,VSTM1,1543
2863,ENSG00000277607,VSTM1,VSTM1,1543
2864,ENSG00000276159,VSTM1,VSTM1,1543
2865,ENSG00000276066,VSTM1,VSTM1,1543
2866,ENSG00000276363,VSTM1,VSTM1,1543
2867,ENSG00000274953,VSTM1,VSTM1,1543
2868,ENSG00000189068,VSTM1,VSTM1,1543
2869,ENSG00000275330,VSTM1,VSTM1,1543
2870,ENSG00000275962,VSTM1,VSTM1,1543
2871,ENSG00000187135,VSTM2B,VSTM2B,6
2872,ENSG00000132821,VSTM2L,VSTM2L,1825
2873,ENSG00000165633,VSTM4,VSTM4,1631
2874,ENSG00000134258,VTCN1,VTCN1,1595
2875,ENSG00000109072,VTN,VTN,374
2876,ENSG00000110799,VWF,VWF,389
2877,ENSG00000239779,WBP1,WBP1,1805
2878,ENSG00000173714,WFIKKN2,WFIKKN2,1731
2879,ENSG00000156076,WIF1,WIF1,2209
2880,ENSG00000116729,WLS,WLS,1499
2881,ENSG00000125084,WNT1,WNT1,395
2882,ENSG00000135925,WNT10A,WNT10A,1918
2883,ENSG00000169884,WNT10B,WNT10B,48
2884,ENSG00000085741,WNT11,WNT11,253
2885,ENSG00000002745,WNT16,WNT16,2102
2886,ENSG00000105989,WNT2,WNT2,508
2887,ENSG00000134245,WNT2B,WNT2B,1775
2888,ENSG00000108379,WNT3,WNT3,1149
2889,ENSG00000277626,WNT3,WNT3,1149
2890,ENSG00000277641,WNT3,WNT3,1149
2891,ENSG00000154342,WNT3A,WNT3A,1150
2892,ENSG00000162552,WNT4,WNT4,1151
2893,ENSG00000114251,WNT5A,WNT5A,1002
2894,ENSG00000111186,WNT5B,WNT5B,1932
2895,ENSG00000115596,WNT6,WNT6,2222
2896,ENSG00000154764,WNT7A,WNT7A,49
2897,ENSG00000188064,WNT7B,WNT7B,1152
2898,ENSG00000061492,WNT8A,WNT8A,1931
2899,ENSG00000075290,WNT8B,WNT8B,1776
2900,ENSG00000143816,WNT9A,WNT9A,65
2901,ENSG00000276799,WNT9B,WNT9B,66
2902,ENSG00000158955,WNT9B,WNT9B,66
2903,ENSG00000143184,XCL1,XCL1,1051
2904,ENSG00000143185,XCL2,XCL2,2088
2905,ENSG00000173578,XCR1,XCR1,1038
2906,ENSG00000143324,XPR1,XPR1,2092
2907,ENSG00000134684,YARS,YARS,1121
2908,ENSG00000134684,YARS1,YARS1,1121
2909,ENSG00000065978,YBX1,YBX1,1186
2910,ENSG00000174851,YIF1A,YIF1A,206
2911,ENSG00000167645,YIF1B,YIF1B,1484
2912,ENSG00000134308,YWHAQ,YWHAQ,833
2913,ENSG00000283056,ZG16B,ZG16B,1796
2914,ENSG00000162078,ZG16B,ZG16B,1796
2915,ENSG00000183579,ZNRF3,ZNRF3,2144
2916,ENSG00000188372,ZP3,ZP3,748
2917,ENSG00000186075,ZPBP2,ZPBP2,1571
2918,ENSG00000159840,ZYX,ZYX,1434
2919,ENSG00000285443,ZYX,ZYX,1434
