,ID,community,CPDB,NicheNet
1686,PVR,True,True,True
1687,GPI,True,True,True
1688,HAS2,True,False,True
1689,IL26,True,True,False
1690,PTPRS,True,True,True
1691,LY96,True,False,False
1692,ISLR2,True,False,False
1693,PLXDC2,True,False,False
1694,GPR152,False,True,False
1695,SEMA4C,False,True,False
1696,NELL2,True,True,False
1697,SERPING1,True,False,True
1698,IL17B,True,False,True
1699,CEACAM16,True,False,False
1700,F10,True,True,False
1701,S1PR5,True,False,False
1702,IL36A,True,True,False
1703,TNFSF11,True,True,True
1704,GAST,True,True,True
1705,KEL,True,False,False
1706,IL1RAPL2,True,False,False
1707,TNFSF14,True,True,True
1708,ITGB7,True,True,True
1709,TLR5,True,False,False
1710,SERPINF1,True,False,False
1711,PTGER3,True,True,False
1712,CHRNA10,True,False,False
1713,NPFF,True,False,True
1714,LTBR,True,True,True
1715,SCN5A,True,False,False
1716,CDH7,True,False,False
1717,FLRT3,True,False,False
1718,HLA-DRB3,True,False,False
1719,ITGAL,True,True,True
1720,PTCH2,True,True,True
1721,GPRC5B,False,True,False
1722,ENTPD1,True,True,False
1723,EFEMP2,True,False,False
1724,HTR2C,True,True,True
1725,C3,True,True,True
1726,CD38,True,True,False
1727,RHBDF2,True,False,False
1728,CDH2,True,False,True
1729,NLGN3,True,False,True
1730,CLEC14A,True,False,False
1731,EFEMP1,True,False,False
1732,P2RY6,False,True,False
1733,ADORA1,True,True,False
1734,S100A8,True,False,False
1735,BTC,True,True,True
1736,CDH3,False,False,True
1737,TYK2,True,False,False
1738,WNT16,True,True,False
1739,CNGA2,True,False,True
1740,SPINT1,True,False,False
1741,SLAMF1,False,True,False
1742,PSPN,True,True,True
1743,CCR5,True,True,True
1744,TIMP1,True,True,False
1745,RIMS2,True,False,False
1746,MCHR2,True,True,True
1747,PPBP,True,True,True
1748,LAMC1,True,True,False
1749,ERFE,False,True,False
1750,UTS2B,True,True,True
1751,CLEC11A,True,False,True
1752,CRABP2,False,True,False
1753,ICOS,True,True,True
1754,OXTR,True,True,True
1755,NAMPT,True,True,True
1756,IFNGR2,True,True,True
1757,C3AR1,True,True,True
1758,GPR39,True,False,True
1759,P2RX7,True,False,False
1760,LRP8,True,True,True
1761,A1BG,True,False,False
1762,EDIL3,True,False,False
1763,PDYN,True,True,True
1764,RTN4,True,False,True
1765,DLK1,True,True,True
1766,TNFSF13,True,True,True
1767,ANPEP,True,False,False
1768,CELSR3,False,True,False
1769,ZPBP2,True,False,False
1770,KIR2DL3,True,True,True
1771,AGRN,True,True,True
1772,TPO,True,True,False
1773,CDH10,True,False,False
1774,SCN10A,True,False,False
1775,EPHB4,True,True,True
1776,FZD10,True,True,True
1777,ITGA1,True,True,True
1778,MST1,True,True,True
1779,POMC,True,True,True
1780,ACVR2A,True,True,True
1781,KIR3DS1,True,True,False
1782,LGI4,True,False,False
1783,ALDH1A1,False,True,False
1784,PTGER4,True,True,False
1785,FLOT1,True,False,False
1786,LAMA5,True,False,False
1787,IL18,True,True,True
1788,SMAD3,True,False,False
1789,SIGLEC15,False,True,False
1790,COL21A1,False,True,False
1791,CSF2RB,True,True,True
1792,F11R,True,True,True
1793,ADGRL4,True,False,False
1794,MFRP,True,False,False
1795,RNASE2,True,False,False
1796,NRCAM,True,False,True
1797,SCGB3A2,True,False,False
1798,HRH2,True,True,True
1799,SERPINA1,True,False,True
1800,KL,True,True,False
1801,IGFBP7,True,False,False
1802,HTR7,True,True,True
1803,LRP10,True,False,False
1804,TSPAN1,True,False,False
1805,CXCR2,True,True,True
1806,VEGFC,True,True,True
1807,TNC,True,True,True
1808,NPPC,True,True,True
1809,ADAM15,True,False,True
