,ID,community,CPDB,NicheNet
2409,DHCR7,False,True,False
2410,GABRG3,False,False,True
2411,HTR1E,True,True,True
2412,HJV,True,False,False
2413,VANGL1,True,False,False
2414,ULBP1,True,True,False
2415,ANXA2,True,False,False
2416,KIR2DL4,True,False,True
2417,NRSN1,True,False,False
2418,GRM8,True,False,True
2419,MFAP5,True,False,False
2420,STX3,True,False,False
2421,TRIM27,False,False,True
2422,CFC1B,True,False,False
2423,NPTN,True,False,True
2424,SLC16A7,True,False,False
2425,FGF22,True,True,True
2426,SPTAN1,True,False,False
2427,CER1,True,True,False
2428,PRLHR,True,True,True
2429,ANGPTL5,True,False,False
2430,UBASH3B,False,True,False
2431,CHAD,True,False,True
2432,ACE,True,False,False
2433,PTAFR,True,False,True
2434,LIN7C,True,False,False
2435,TMIGD3,True,False,False
2436,SUSD2,False,True,False
2437,PGF,True,True,True
2438,OSCAR,True,False,False
2439,GUCA2B,True,True,True
2440,PLTP,True,False,False
2441,SFRP4,True,True,True
2442,PCDHGB6,True,False,False
2443,HHIP,True,True,True
2444,P2RY6,True,True,True
2445,EPHA6,True,False,True
2446,FGF4,True,True,True
2447,TGFBR2,True,True,True
2448,WISP3,False,True,True
2449,EDN2,True,True,True
2450,SDK2,True,False,True
2451,CD52,True,True,False
2452,GUCA1B,True,False,False
2453,IFNK,True,True,True
2454,ULBP3,True,True,False
2455,EFNB3,True,True,True
2456,NPNT,True,False,True
2457,CD40,True,True,True
2458,CCR7,True,True,True
2459,TMPRSS6,True,False,False
2460,KCNQ3,True,False,False
2461,LPAR3,True,False,True
2462,KIR2DS4,True,False,True
2463,INS,True,True,True
2464,GNAI1,True,False,False
2465,SEMA5B,True,False,False
2466,SGCG,True,False,False
2467,GABRB2,True,False,True
2468,HSP90AB1,True,False,False
2469,FGF11,True,False,True
2470,ENTPD1,True,True,False
2471,IL23A,True,True,True
2472,RBP3,True,False,False
2473,WNT7A,True,True,True
2474,GPHA2,True,True,True
2475,CLEC4G,True,False,False
2476,DPEP2,False,True,False
2477,OR2T6,False,False,True
2478,CHRNA5,True,True,False
2479,NECTIN2,True,True,True
2480,S100A12,True,False,False
2481,MAGI1,True,False,False
2482,KCND2,True,False,False
2483,ALKAL2,True,False,False
2484,APOC3,True,False,False
2485,HLA-DQB2,True,True,True
2486,GRPR,True,True,True
2487,ITPR3,False,False,True
2488,ITGB8,True,True,True
2489,SAA1,True,True,True
2490,TMEM161A,True,False,False
2491,TGFBR1,True,True,True
2492,CXCL1,True,True,True
2493,CHRNA1,True,True,True
2494,GRM6,False,False,True
2495,SLC2A2,True,False,False
2496,ASGR2,True,True,False
2497,GALR3,True,True,True
2498,CNR1,True,True,True
2499,FGF1,True,True,True
2500,TMEM81,True,False,False
2501,SLAMF1,True,True,False
2502,MCHR1,True,True,True
2503,TAS2R41,False,False,True
2504,IL12A,True,True,True
2505,VIM,True,False,False
2506,AHSG,True,False,False
2507,GDF3,True,True,True
2508,MILR1,True,False,False
2509,LRP8,True,True,True
2510,JAM3,True,True,True
2511,FKBP1B,False,False,True
