,ID,community,CPDB,NicheNet
412,AXL_GAS6,True,False,False
413,PDGFRA_PDGFC,True,False,False
414,HLA-A_KIR2DL3,True,False,False
415,WNT3_FZD3,True,True,True
416,DLL4_NOTCH4,True,True,True
417,SLIT3_ROBO2,True,False,False
418,COL1A2_GP6,True,False,False
419,PTMA_VIPR1,True,False,False
420,SFRP4_WNT9A,True,True,False
421,INSL3_CD40,False,True,False
422,SAA1_FPR2,True,True,True
423,COL1A1_SDC1,True,False,True
424,NRG1_SIGLEC7,True,False,False
425,VTN_ITGB1,True,True,True
426,C3_ITGAM,True,True,True
427,ICAM1_ITGAL,True,True,True
428,CALM3_CACNA1C,True,False,False
429,CDH2_CDH2,False,False,True
430,CADM3_CADM1,False,True,True
431,GPC3_CD81,True,False,False
432,WNT5A_LRP6,True,True,True
433,WNT4_CER1,False,True,False
434,MT-RNR2_FPR2,True,True,False
435,GDF1_BMPR2,True,False,False
436,SHH_CDON,True,True,True
437,SST_SSTR1,True,True,True
438,GDF1_HTR4,True,True,False
439,ARF1_INSR,True,False,True
440,WNT9B_FZD4,True,True,False
441,CALM1_SCTR,True,False,True
442,IL12A_IL12RB2,True,True,True
443,INHBE_ACVR1,True,False,True
444,FLT1_EGFR,True,False,False
445,AMELY_LAMP2,True,False,False
446,CALR_MPL,True,False,False
447,ALDH1A2_RARG,False,True,False
448,LHB_ADRB2,True,False,True
449,CD34_SELL,True,True,True
450,AGRP_MC1R,True,False,False
451,MUC7_SELL,True,False,False
452,FGFR2_ESR1,False,True,False
453,CFP_NCR1,True,False,False
454,ADM_PTH1R,True,False,True
455,AGRP_SDC1,True,False,False
456,FRZB_WNT4,True,True,False
457,MFNG_NOTCH1,True,False,False
458,IL23A_LILRA1,True,False,False
459,EFNB1_EPHA4,True,True,True
460,COL1A1_ITGA5,True,False,True
461,IL4_CD53,True,False,False
462,WNT5B_SFRP5,False,True,False
463,COL19A1_ITGA1,False,True,False
464,WNT9B_LRP5,True,True,True
465,POMC_MC4R,True,True,True
466,CD14_TLR1,True,False,False
467,INHBA_ACTR2,True,False,False
468,SLIT1_GPC1,True,False,True
469,FN1_MAG,True,False,True
470,ALOX5_FPR2,False,True,False
471,DHRS9_PGR,False,True,False
472,GDF1_ACVR1,True,False,False
473,LAMA1_CD44,True,False,True
474,EFNA4_EPHA5,True,True,True
475,WNT7A_LRP5,True,True,True
476,BMPR2_BMP6,True,False,False
477,SHBG_GPRC6A,True,False,False
478,FGB_TLR4,True,False,False
479,OMG_RTN4RL1,True,False,False
480,ANGPTL3_ITGB3,True,False,True
481,SAA1_CD36,True,False,False
