,ID,community,CPDB,NicheNet
527,NPS_NMUR1,False,False,True
528,PTHLH_GLP2R,False,False,True
529,GRP_CCKAR,False,False,True
530,TNFRSF12A_LILRA1,True,False,False
531,PNOC_SUCNR1,False,False,True
532,SST_GRM6,False,False,True
533,CDH5_ACVRL1,False,False,True
534,CD300LB_SIGLEC5,True,False,False
535,AVP_P2RY1,False,False,True
536,NMU_F2RL3,False,False,True
537,CXCL5_CCR1,False,False,True
538,GCG_PTH2R,False,False,True
539,PLG_FLT1,True,False,False
540,CXCL9_GPER1,False,False,True
541,RLN3_HTR4,False,False,True
542,PYY_GABBR1,False,False,True
543,WNT11_FZD10,True,True,False
544,INSL5_CNR1,False,False,True
545,RLN3_OXGR1,False,False,True
546,CXCL5_TAS2R10,False,False,True
547,MPIG6B_IL1RL1,True,False,False
548,SERPINF1_WNT3,True,False,False
549,ACVR2B_BMPR1A,True,False,False
550,LAMB1_SV2C,True,False,False
551,INSL5_TAS2R3,False,False,True
552,FGF13_FGFR3,True,False,True
553,POMC_RAMP2,True,False,True
554,INSL5_SSTR2,False,False,True
555,CALM3_SCN4A,True,False,False
556,F13A1_ITGA4,True,False,False
557,VTN_KDR,True,False,False
558,APP_CXCR3,False,False,True
559,ANXA1_CXCR3,False,False,True
560,KNG1_NPY2R,False,False,True
561,ITGB1_ITGA3,False,False,True
562,WNT7B_FZD10,True,True,True
563,PTGS2_PTGDR2,True,False,True
564,TAC3_GRPR,False,False,True
565,CXCL12_CASR,False,False,True
566,HMGB1_NTRK1,False,False,True
567,GDF9_BMPR2,True,True,True
568,WNT10B_LRP5,True,False,True
569,C5_S1PR5,False,False,True
570,GAL_CCR9,False,False,True
571,GCG_GPR150,False,False,True
572,EDN2_CHRM5,False,False,True
573,CCL5_CXCR2,False,False,True
574,CXCL11_CXCR1,False,False,True
575,NTS_NGFR,True,False,True
576,CCL17_ACKR2,True,False,True
577,PPY_C5AR1,False,False,True
578,CP_SLC40A1,True,False,False
579,APLN_OPRL1,False,False,True
580,COL4A5_SDC1,True,False,False
581,CRH_GPR150,False,False,True
582,IAPP_MC3R,False,False,True
583,COL4A2_ITGA10,True,True,False
584,SEMA4D_PLXNB3,True,False,False
585,IAPP_TAAR1,False,False,True
586,EFNA5_EPHA7,True,True,True
587,ANXA1_APLNR,False,False,True
588,APP_NMUR2,False,False,True
589,CCL27_S1PR3,False,False,True
590,CD40LG_ITGB1,False,True,False
591,PTCH1_GAS1,False,True,False
592,PTHLH_NPSR1,False,False,True
593,LHB_GPBAR1,False,False,True
594,CXCL3_CNR2,False,False,True
595,CCL19_TAS2R4,False,False,True
596,ITGB1_VTN,False,False,True
597,EDN1_HTR2C,False,False,True
598,LPA_ITGB2,True,False,False
599,CD59_CD2,True,False,False
600,XCL1_CYSLTR2,False,False,True
601,COL2A1_LAIR1,True,False,False
602,TJP1_CLDN8,True,False,False
603,CCL25_NMUR2,False,False,True
604,BMP3_BMP8A,True,False,False
605,DLL1_NOTCH1,True,True,True
606,APOE_LRP5,True,False,True
607,VEGFD_FLT1,True,False,False
608,MMP7_SDC1,True,False,False
609,GHR_EPOR,True,False,False
610,EDN2_OPN4,False,False,True
611,MMP15_DDR1,True,False,False
612,ADM_PTH1R,True,False,True
613,FAM19A5_S1PR2,False,True,False
614,PF4_OPRL1,False,False,True
615,ROBO2_ROBO1,False,False,True
616,POMC_GALR2,False,False,True
617,IL6_MUSK,True,False,False
618,ALDH1A1_RARG,False,True,False
619,CCL21_S1PR5,False,False,True
620,BMP7_BMPR2,True,True,True
621,IL1B_ADRB2,True,True,True
622,UCN_CRHR1,True,True,True
623,CLDN2_CLDN3,True,False,False
624,CCL3_CXCR5,False,False,True
625,PROK1_P2RY2,False,False,True
626,UTS2_FAS,False,False,True
627,CALCB_ADORA2B,False,False,True
628,ZP3_PCDH17,False,False,True
629,COL26A1_ITGB1,False,True,False
630,NMS_OPRK1,False,False,True
631,CCL5_TAS2R38,False,False,True
