"","X","interaction_ID","sender_celltype","sender_gene","receiver_celltype","receiver_gene","mean_case","mean_control","log2","sender_log2FC","receiver_log2FC"
"577",577,"HSPC:APP_Mono:PTGER2","HSPC","APP","Mono","PTGER2",0.205857142857143,0.172166666666667,0.25783765997324,NA,0.300360041056194
"578",578,"Mono:APP_Mono:PTGER2","Mono","APP","Mono","PTGER2",0.193571428571429,0.163333333333333,0.245046775902215,NA,0.300360041056194
"579",579,"NK:ARF6_DC:PLD1","NK","ARF6","DC","PLD1",0.2686,0.136,0.98185265328974,0.261820497321048,NA
"580",580,"NK:ARF6_Ery:PLD1","NK","ARF6","Ery","PLD1",0.223,0.182166666666667,0.291784714969556,0.261820497321048,NA
"581",581,"NK:ARF6_Gran:PLD1","NK","ARF6","Gran","PLD1",0.3505,0.200833333333333,0.803415703614455,0.261820497321048,NA
"582",582,"NK:ARF6_HSPC:PLD1","NK","ARF6","HSPC","PLD1",0.329166666666667,0.167666666666667,0.973222348146301,0.261820497321048,NA
"583",583,"NK:ARF6_Mono:PLD1","NK","ARF6","Mono","PLD1",0.331,0.1805,0.874832379920047,0.261820497321048,NA
"584",584,"B:CALR_NK:HLA-F","B","CALR","NK","HLA-F",0.482166666666667,0.368,0.389826151151431,NA,0.256943668055095
"585",585,"DC:CALR_NK:HLA-F","DC","CALR","NK","HLA-F",0.4834,0.487333333333333,-0.0116914323530609,NA,0.256943668055095
"586",586,"Ery:CALR_NK:HLA-F","Ery","CALR","NK","HLA-F",0.5622,0.621166666666667,-0.143896959514713,NA,0.256943668055095
"587",587,"Gran:CALR_NK:HLA-F","Gran","CALR","NK","HLA-F",0.680833333333333,0.529,0.364033950197864,NA,0.256943668055095
"588",588,"HSPC:CALR_NK:HLA-F","HSPC","CALR","NK","HLA-F",0.681833333333333,0.598166666666667,0.188871614071969,NA,0.256943668055095
"589",589,"Mono:CALR_B:HLA-F","Mono","CALR","B","HLA-F",0.381,0.304,0.325719674049737,0.301620408675452,NA
"590",590,"Mono:CALR_DC:HLA-F","Mono","CALR","DC","HLA-F",0.329333333333333,0.3015,0.127390538963437,0.301620408675452,NA
"591",591,"Mono:CALR_Ery:HLA-F","Mono","CALR","Ery","HLA-F",0.218333333333333,0.158833333333333,0.459018692514871,0.301620408675452,NA
"592",592,"Mono:CALR_Gran:HLA-F","Mono","CALR","Gran","HLA-F",0.311714285714286,0.283,0.139422221434121,0.301620408675452,NA
"593",593,"Mono:CALR_HSPC:HLA-F","Mono","CALR","HSPC","HLA-F",0.289285714285714,0.230666666666667,0.326685543686177,0.301620408675452,NA
"594",594,"Mono:CALR_Mono:HLA-F","Mono","CALR","Mono","HLA-F",0.322857142857143,0.355,-0.136923079147099,0.301620408675452,NA
"595",595,"Mono:CALR_NK:HLA-F","Mono","CALR","NK","HLA-F",0.501666666666667,0.394333333333333,0.347313413307276,0.301620408675452,0.256943668055095
"596",596,"Mono:CALR_T:HLA-F","Mono","CALR","T","HLA-F",0.455142857142857,0.361833333333333,0.330994119573717,0.301620408675452,NA
"597",597,"NK:CALR_B:HLA-F","NK","CALR","B","HLA-F",0.498666666666667,0.329166666666667,0.599257521935809,0.276264775361162,NA
"598",598,"NK:CALR_DC:HLA-F","NK","CALR","DC","HLA-F",0.4362,0.3265,0.417906778206957,0.276264775361162,NA
"599",599,"NK:CALR_Ery:HLA-F","NK","CALR","Ery","HLA-F",0.3568,0.191666666666667,0.896516159922361,0.276264775361162,NA
"600",600,"NK:CALR_Gran:HLA-F","NK","CALR","Gran","HLA-F",0.413,0.308166666666667,0.422430962736406,0.276264775361162,NA
"601",601,"NK:CALR_HSPC:HLA-F","NK","CALR","HSPC","HLA-F",0.392833333333333,0.2555,0.62059406159139,0.276264775361162,NA
"602",602,"NK:CALR_Mono:HLA-F","NK","CALR","Mono","HLA-F",0.404833333333333,0.380166666666667,0.0906960433237277,0.276264775361162,NA
"603",603,"NK:CALR_NK:HLA-F","NK","CALR","NK","HLA-F",0.604333333333333,0.4195,0.526673708583179,0.276264775361162,0.256943668055095
"604",604,"NK:CALR_T:HLA-F","NK","CALR","T","HLA-F",0.573666666666667,0.387,0.567879125174637,0.276264775361162,NA
"605",605,"T:CALR_NK:HLA-F","T","CALR","NK","HLA-F",0.5225,0.365833333333333,0.514244503266681,NA,0.256943668055095
"606",606,"Mono:CALR_Ery:SCARF1","Mono","CALR","Ery","SCARF1",0.155333333333333,0.200166666666667,-0.365834291051354,0.301620408675452,NA
"607",607,"Mono:CALR_HSPC:SCARF1","Mono","CALR","HSPC","SCARF1",0.263,0.215,0.290726139702842,0.301620408675452,NA
"608",608,"NK:CALR_Ery:SCARF1","NK","CALR","Ery","SCARF1",0.2112,0.225,-0.091315166745946,0.276264775361162,NA
"609",609,"NK:CALR_HSPC:SCARF1","NK","CALR","HSPC","SCARF1",0.3675,0.240333333333333,0.61270749120406,0.276264775361162,NA
"610",610,"DC:THBS1_Mono:CD36","DC","THBS1","Mono","CD36",0.3755,0.265666666666667,0.499195684244956,NA,0.282537866386678
"612",612,"Gran:THBS1_Mono:CD36","Gran","THBS1","Mono","CD36",0.360857142857143,0.325,0.150988093814131,NA,0.282537866386678
"613",613,"Mono:THBS1_Mono:CD36","Mono","THBS1","Mono","CD36",0.418571428571429,0.442,-0.0785725321394253,NA,0.282537866386678
"614",614,"NK:THBS1_Mono:CD36","NK","THBS1","Mono","CD36",0.3285,0.2505,0.391082767127121,NA,0.282537866386678
"615",615,"T:THBS1_Mono:CD36","T","THBS1","Mono","CD36",0.304857142857143,0.2455,0.312410324452128,NA,0.282537866386678
"616",616,"DC:TLR2_Mono:CD36","DC","TLR2","Mono","CD36",0.228666666666667,0.2745,-0.263560073553543,NA,0.282537866386678
"618",618,"Gran:TLR2_Mono:CD36","Gran","TLR2","Mono","CD36",0.406142857142857,0.309166666666667,0.393602490832914,NA,0.282537866386678
"619",619,"HSPC:TLR2_Mono:CD36","HSPC","TLR2","Mono","CD36",0.350428571428571,0.249333333333333,0.491044637333517,NA,0.282537866386678
"620",620,"Mono:TLR2_Mono:CD36","Mono","TLR2","Mono","CD36",0.453142857142857,0.342833333333333,0.402458555842597,NA,0.282537866386678
"621",621,"B:S100A8_Mono:CD36","B","S100A8","Mono","CD36",0.331857142857143,0.2565,0.37160350114415,NA,0.282537866386678
"622",622,"DC:S100A8_Mono:CD36","DC","S100A8","Mono","CD36",0.479666666666667,0.4335,0.146000192797307,NA,0.282537866386678
"624",624,"Gran:S100A8_DC:CD36","Gran","S100A8","DC","CD36",0.663833333333333,0.951333333333333,-0.519129855111577,-0.386327559613375,NA
"625",625,"Gran:S100A8_Ery:CD36","Gran","S100A8","Ery","CD36",0.968833333333333,1.19216666666667,-0.299265532955729,-0.386327559613375,NA
"626",626,"Gran:S100A8_Gran:CD36","Gran","S100A8","Gran","CD36",0.711428571428571,0.9905,-0.477438059991647,-0.386327559613375,NA
"627",627,"Gran:S100A8_HSPC:CD36","Gran","S100A8","HSPC","CD36",0.526142857142857,0.839666666666667,-0.674362146170951,-0.386327559613375,NA
"628",628,"Gran:S100A8_Mono:CD36","Gran","S100A8","Mono","CD36",0.816714285714286,1.036,-0.343120634810404,-0.386327559613375,0.282537866386678
"629",629,"HSPC:S100A8_Mono:CD36","HSPC","S100A8","Mono","CD36",0.338428571428571,0.190166666666667,0.831586985615101,NA,0.282537866386678
"630",630,"Mono:S100A8_Mono:CD36","Mono","S100A8","Mono","CD36",1.02371428571429,0.956666666666667,0.0977248853112382,NA,0.282537866386678
"631",631,"NK:S100A8_Mono:CD36","NK","S100A8","Mono","CD36",0.3645,0.292,0.31995044544692,NA,0.282537866386678
"632",632,"T:S100A8_Mono:CD36","T","S100A8","Mono","CD36",0.386,0.261666666666667,0.560870694210247,NA,0.282537866386678
"633",633,"B:S100A9_Mono:CD36","B","S100A9","Mono","CD36",0.322571428571429,0.255666666666667,0.335354581933619,NA,0.282537866386678
"634",634,"DC:S100A9_Mono:CD36","DC","S100A9","Mono","CD36",0.549833333333333,0.553166666666667,-0.00871985151336929,NA,0.282537866386678
"636",636,"Gran:S100A9_DC:CD36","Gran","S100A9","DC","CD36",0.719166666666667,0.988833333333333,-0.459401223393674,-0.390436315698909,NA
"637",637,"Gran:S100A9_Ery:CD36","Gran","S100A9","Ery","CD36",0.999666666666667,1.23,-0.299139294079018,-0.390436315698909,NA
"638",638,"Gran:S100A9_Gran:CD36","Gran","S100A9","Gran","CD36",0.765714285714286,1.02783333333333,-0.424728266969331,-0.390436315698909,NA
"639",639,"Gran:S100A9_HSPC:CD36","Gran","S100A9","HSPC","CD36",0.580142857142857,0.8775,-0.596990925325201,-0.390436315698909,NA
"640",640,"Gran:S100A9_Mono:CD36","Gran","S100A9","Mono","CD36",0.871,1.0735,-0.301577567259908,-0.390436315698909,0.282537866386678
"642",642,"Mono:S100A9_Mono:CD36","Mono","S100A9","Mono","CD36",1.10685714285714,1.071,0.0475105517953937,NA,0.282537866386678
"643",643,"NK:S100A9_Mono:CD36","NK","S100A9","Mono","CD36",0.388666666666667,0.306666666666667,0.341862022256121,NA,0.282537866386678
"644",644,"T:S100A9_Mono:CD36","T","S100A9","Mono","CD36",0.430714285714286,0.2705,0.671102580903028,NA,0.282537866386678
"645",645,"B:TGFB1_Mono:CXCR4","B","TGFB1","Mono","CXCR4",0.431571428571429,0.225166666666667,0.938606088065808,NA,0.331253411563129
"647",647,"B:TGFB1_T:CXCR4","B","TGFB1","T","CXCR4",0.634714285714286,0.342,0.892110989066502,NA,0.412216701695699
"648",648,"DC:TGFB1_Mono:CXCR4","DC","TGFB1","Mono","CXCR4",0.452333333333333,0.3325,0.444031974309146,NA,0.331253411563129
"649",649,"DC:TGFB1_NK:CXCR4","DC","TGFB1","NK","CXCR4",0.6284,0.377166666666667,0.736481001861098,NA,0.477840038972092
"650",650,"DC:TGFB1_T:CXCR4","DC","TGFB1","T","CXCR4",0.656333333333333,0.449333333333333,0.546642614719695,NA,0.412216701695699
"651",651,"Ery:TGFB1_Mono:CXCR4","Ery","TGFB1","Mono","CXCR4",0.337833333333333,0.216,0.645280370582274,NA,0.331253411563129
"652",652,"Ery:TGFB1_NK:CXCR4","Ery","TGFB1","NK","CXCR4",0.5116,0.260166666666667,0.975580132737522,NA,0.477840038972092
"653",653,"Ery:TGFB1_T:CXCR4","Ery","TGFB1","T","CXCR4",0.5235,0.332833333333333,0.653389610207992,NA,0.412216701695699
"654",654,"Gran:TGFB1_Mono:CXCR4","Gran","TGFB1","Mono","CXCR4",0.480285714285714,0.319,0.590336473413694,NA,0.331253411563129
"655",655,"Gran:TGFB1_NK:CXCR4","Gran","TGFB1","NK","CXCR4",0.651666666666667,0.363333333333333,0.842840472530426,NA,0.477840038972092
"656",656,"Gran:TGFB1_T:CXCR4","Gran","TGFB1","T","CXCR4",0.683285714285714,0.436166666666667,0.647609445601823,NA,0.412216701695699
"657",657,"HSPC:TGFB1_Mono:CXCR4","HSPC","TGFB1","Mono","CXCR4",0.439142857142857,0.283,0.633888284801285,NA,0.331253411563129
"658",658,"HSPC:TGFB1_NK:CXCR4","HSPC","TGFB1","NK","CXCR4",0.605166666666667,0.327666666666667,0.885103608459626,NA,0.477840038972092
"659",659,"HSPC:TGFB1_T:CXCR4","HSPC","TGFB1","T","CXCR4",0.642428571428571,0.400666666666667,0.681133566621382,NA,0.412216701695699
"660",660,"Mono:TGFB1_Mono:CXCR4","Mono","TGFB1","Mono","CXCR4",0.509428571428571,0.3815,0.41719681873286,NA,0.331253411563129
"661",661,"Mono:TGFB1_NK:CXCR4","Mono","TGFB1","NK","CXCR4",0.6805,0.426166666666667,0.675177406983502,NA,0.477840038972092
"662",662,"Mono:TGFB1_T:CXCR4","Mono","TGFB1","T","CXCR4",0.712714285714286,0.498833333333333,0.514765969173877,NA,0.412216701695699
"663",663,"NK:TGFB1_B:CXCR4","NK","TGFB1","B","CXCR4",0.891333333333333,0.630666666666667,0.499087376753957,0.295412803381332,NA
"664",664,"NK:TGFB1_DC:CXCR4","NK","TGFB1","DC","CXCR4",0.7534,0.557333333333333,0.434875591700304,0.295412803381332,NA
"666",666,"NK:TGFB1_Gran:CXCR4","NK","TGFB1","Gran","CXCR4",0.693,0.511666666666667,0.437651102600828,0.295412803381332,NA
"667",667,"NK:TGFB1_HSPC:CXCR4","NK","TGFB1","HSPC","CXCR4",0.514833333333333,0.377333333333333,0.448265912795755,0.295412803381332,NA
"668",668,"NK:TGFB1_Mono:CXCR4","NK","TGFB1","Mono","CXCR4",0.661333333333333,0.438,0.594446750064546,0.295412803381332,0.331253411563129
"669",669,"NK:TGFB1_NK:CXCR4","NK","TGFB1","NK","CXCR4",0.824166666666667,0.482166666666667,0.773404197716874,0.295412803381332,0.477840038972092
"670",670,"NK:TGFB1_T:CXCR4","NK","TGFB1","T","CXCR4",0.879833333333333,0.554833333333333,0.665175795530365,0.295412803381332,0.412216701695699
"671",671,"T:TGFB1_B:CXCR4","T","TGFB1","B","CXCR4",0.790428571428571,0.514833333333333,0.618529631478738,0.27420084052862,NA
"672",672,"T:TGFB1_DC:CXCR4","T","TGFB1","DC","CXCR4",0.638,0.4415,0.531142986116403,0.27420084052862,NA
"674",674,"T:TGFB1_Gran:CXCR4","T","TGFB1","Gran","CXCR4",0.593571428571429,0.396,0.583921219520493,0.27420084052862,NA
"675",675,"T:TGFB1_HSPC:CXCR4","T","TGFB1","HSPC","CXCR4",0.418857142857143,0.261833333333333,0.677809501503168,0.27420084052862,NA
"676",676,"T:TGFB1_Mono:CXCR4","T","TGFB1","Mono","CXCR4",0.569428571428571,0.322,0.822454194666837,0.27420084052862,0.331253411563129
"678",678,"T:TGFB1_T:CXCR4","T","TGFB1","T","CXCR4",0.772714285714286,0.439333333333333,0.814619105808998,0.27420084052862,0.412216701695699
"679",679,"DC:CD4_Mono:CXCR4","DC","CD4","Mono","CXCR4",0.256666666666667,0.277666666666667,-0.113458049783284,NA,0.331253411563129
"680",680,"DC:CD4_NK:CXCR4","DC","CD4","NK","CXCR4",0.336,0.322,0.0614005446641433,NA,0.477840038972092
"681",681,"DC:CD4_T:CXCR4","DC","CD4","T","CXCR4",0.386833333333333,0.3945,-0.0283131833901323,NA,0.412216701695699
"682",682,"Ery:CD4_Mono:CXCR4","Ery","CD4","Mono","CXCR4",0.201,0.1665,0.271673324107667,NA,0.331253411563129
"683",683,"Ery:CD4_NK:CXCR4","Ery","CD4","NK","CXCR4",0.3476,0.211,0.720185083219853,NA,0.477840038972092
"684",684,"Ery:CD4_T:CXCR4","Ery","CD4","T","CXCR4",0.305,0.283666666666667,0.104612611485442,NA,0.412216701695699
"685",685,"Gran:CD4_Mono:CXCR4","Gran","CD4","Mono","CXCR4",0.379571428571429,0.202666666666667,0.905262577710473,NA,0.331253411563129
"687",687,"Gran:CD4_T:CXCR4","Gran","CD4","T","CXCR4",0.582714285714286,0.319666666666667,0.866220365437944,NA,0.412216701695699
"690",690,"HSPC:CD4_T:CXCR4","HSPC","CD4","T","CXCR4",0.526,0.2765,0.927783319057595,NA,0.412216701695699
"691",691,"Mono:CD4_Mono:CXCR4","Mono","CD4","Mono","CXCR4",0.399571428571429,0.257833333333333,0.632014635690708,NA,0.331253411563129
"692",692,"Mono:CD4_NK:CXCR4","Mono","CD4","NK","CXCR4",0.564,0.302333333333333,0.899555112591427,NA,0.477840038972092
"693",693,"Mono:CD4_T:CXCR4","Mono","CD4","T","CXCR4",0.602714285714286,0.374833333333333,0.685225005105087,NA,0.412216701695699
"694",694,"T:CD4_Mono:CXCR4","T","CD4","Mono","CXCR4",0.315571428571429,0.173666666666667,0.861645719740319,NA,0.331253411563129
"696",696,"T:CD4_T:CXCR4","T","CD4","T","CXCR4",0.518857142857143,0.291166666666667,0.833492173037708,NA,0.412216701695699
"697",697,"B:MIF_Mono:CXCR4","B","MIF","Mono","CXCR4",0.612857142857143,0.436666666666667,0.489018414625648,NA,0.331253411563129
"698",698,"B:MIF_NK:CXCR4","B","MIF","NK","CXCR4",0.7675,0.481166666666667,0.673630048742716,NA,0.477840038972092
"699",699,"B:MIF_T:CXCR4","B","MIF","T","CXCR4",0.816142857142857,0.553666666666667,0.559804035285124,NA,0.412216701695699
"700",700,"DC:MIF_Mono:CXCR4","DC","MIF","Mono","CXCR4",0.711,0.5785,0.297532600511925,NA,0.331253411563129
"701",701,"DC:MIF_NK:CXCR4","DC","MIF","NK","CXCR4",0.8896,0.623333333333333,0.513152923782302,NA,0.477840038972092
"702",702,"DC:MIF_T:CXCR4","DC","MIF","T","CXCR4",0.914833333333333,0.695666666666667,0.395112738814723,NA,0.412216701695699
"703",703,"Ery:MIF_B:CXCR4","Ery","MIF","B","CXCR4",0.6525,0.848166666666667,-0.378369883798796,-0.480775155305684,NA
"704",704,"Ery:MIF_DC:CXCR4","Ery","MIF","DC","CXCR4",0.501,0.774666666666667,-0.628765059488164,-0.480775155305684,NA
"705",705,"Ery:MIF_Ery:CXCR4","Ery","MIF","Ery","CXCR4",0.1555,0.237666666666667,-0.612024995592129,-0.480775155305684,NA
"706",706,"Ery:MIF_Gran:CXCR4","Ery","MIF","Gran","CXCR4",0.486,0.729166666666667,-0.585292297280116,-0.480775155305684,NA
"707",707,"Ery:MIF_HSPC:CXCR4","Ery","MIF","HSPC","CXCR4",0.297333333333333,0.595,-1.00080845899616,-0.480775155305684,NA
"708",708,"Ery:MIF_Mono:CXCR4","Ery","MIF","Mono","CXCR4",0.433666666666667,0.655166666666667,-0.595275401706299,-0.480775155305684,0.331253411563129
"709",709,"Ery:MIF_NK:CXCR4","Ery","MIF","NK","CXCR4",0.6018,0.699833333333333,-0.217727275667886,-0.480775155305684,0.477840038972092
"710",710,"Ery:MIF_T:CXCR4","Ery","MIF","T","CXCR4",0.619333333333333,0.772166666666667,-0.318196180650619,-0.480775155305684,0.412216701695699
"711",711,"Gran:MIF_Mono:CXCR4","Gran","MIF","Mono","CXCR4",0.730285714285714,0.625,0.224604819339941,NA,0.331253411563129
"712",712,"Gran:MIF_NK:CXCR4","Gran","MIF","NK","CXCR4",0.902666666666667,0.669666666666667,0.430750174841705,NA,0.477840038972092
"713",713,"Gran:MIF_T:CXCR4","Gran","MIF","T","CXCR4",0.933428571428571,0.742333333333333,0.330472475313825,NA,0.412216701695699
"714",714,"HSPC:MIF_Mono:CXCR4","HSPC","MIF","Mono","CXCR4",0.781857142857143,0.714833333333333,0.129298119235484,NA,0.331253411563129
"715",715,"HSPC:MIF_NK:CXCR4","HSPC","MIF","NK","CXCR4",0.937833333333333,0.759333333333333,0.304598216349445,NA,0.477840038972092
"716",716,"HSPC:MIF_T:CXCR4","HSPC","MIF","T","CXCR4",0.984857142857143,0.832,0.243330943168573,NA,0.412216701695699
"717",717,"Mono:MIF_Mono:CXCR4","Mono","MIF","Mono","CXCR4",0.650142857142857,0.462833333333333,0.490263987812896,NA,0.331253411563129
"718",718,"Mono:MIF_NK:CXCR4","Mono","MIF","NK","CXCR4",0.814833333333333,0.507166666666667,0.684045071493541,NA,0.477840038972092
"719",719,"Mono:MIF_T:CXCR4","Mono","MIF","T","CXCR4",0.853285714285714,0.579833333333333,0.557390621485321,NA,0.412216701695699
"720",720,"NK:MIF_Mono:CXCR4","NK","MIF","Mono","CXCR4",0.691833333333333,0.488,0.503543378319565,NA,0.331253411563129
"721",721,"NK:MIF_NK:CXCR4","NK","MIF","NK","CXCR4",0.854666666666667,0.5325,0.682580330784384,NA,0.477840038972092
"722",722,"NK:MIF_T:CXCR4","NK","MIF","T","CXCR4",0.910166666666667,0.605166666666667,0.588798226674057,NA,0.412216701695699
"723",723,"T:MIF_Mono:CXCR4","T","MIF","Mono","CXCR4",0.678428571428571,0.511166666666667,0.40840316825487,NA,0.331253411563129
"724",724,"T:MIF_NK:CXCR4","T","MIF","NK","CXCR4",0.837333333333333,0.5555,0.592015146781379,NA,0.477840038972092
"725",725,"T:MIF_T:CXCR4","T","MIF","T","CXCR4",0.881285714285714,0.628,0.488845259981293,NA,0.412216701695699
"726",726,"B:CD74_Mono:CXCR4","B","CD74","Mono","CXCR4",1.05485714285714,0.855833333333333,0.301645855103769,NA,0.331253411563129
"727",727,"B:CD74_NK:CXCR4","B","CD74","NK","CXCR4",1.23,0.9,0.450661409009565,NA,0.477840038972092
"728",728,"B:CD74_T:CXCR4","B","CD74","T","CXCR4",1.258,0.973,0.370620212098178,NA,0.412216701695699
"729",729,"DC:CD74_Mono:CXCR4","DC","CD74","Mono","CXCR4",1.09166666666667,0.936333333333333,0.221438282185777,NA,0.331253411563129
"730",730,"DC:CD74_NK:CXCR4","DC","CD74","NK","CXCR4",1.2628,0.980666666666667,0.364791419891949,NA,0.477840038972092
"731",731,"DC:CD74_T:CXCR4","DC","CD74","T","CXCR4",1.2955,1.05316666666667,0.298775250430171,NA,0.412216701695699
"732",732,"Ery:CD74_Mono:CXCR4","Ery","CD74","Mono","CXCR4",0.355333333333333,0.179,0.989213444773763,NA,0.331253411563129
"734",734,"Ery:CD74_T:CXCR4","Ery","CD74","T","CXCR4",0.540666666666667,0.296,0.869142237867167,NA,0.412216701695699
"735",735,"Gran:CD74_Mono:CXCR4","Gran","CD74","Mono","CXCR4",0.810714285714286,0.7335,0.144396599334645,NA,0.331253411563129
"736",736,"Gran:CD74_NK:CXCR4","Gran","CD74","NK","CXCR4",0.9585,0.778,0.301008276681959,NA,0.477840038972092
"737",737,"Gran:CD74_T:CXCR4","Gran","CD74","T","CXCR4",1.01385714285714,0.851,0.252623347259149,NA,0.412216701695699
"738",738,"HSPC:CD74_Mono:CXCR4","HSPC","CD74","Mono","CXCR4",0.690142857142857,0.569,0.278466373067891,NA,0.331253411563129
"739",739,"HSPC:CD74_NK:CXCR4","HSPC","CD74","NK","CXCR4",0.829166666666667,0.613333333333333,0.434990759373999,NA,0.477840038972092
"740",740,"HSPC:CD74_T:CXCR4","HSPC","CD74","T","CXCR4",0.893142857142857,0.686,0.380682374769248,NA,0.412216701695699
"741",741,"Mono:CD74_Mono:CXCR4","Mono","CD74","Mono","CXCR4",0.829428571428571,0.750833333333333,0.143625044589313,NA,0.331253411563129
"742",742,"Mono:CD74_NK:CXCR4","Mono","CD74","NK","CXCR4",0.982666666666667,0.7955,0.304840188042866,NA,0.477840038972092
"743",743,"Mono:CD74_T:CXCR4","Mono","CD74","T","CXCR4",1.03257142857143,0.868,0.250474636362516,NA,0.412216701695699
"744",744,"NK:CD74_Mono:CXCR4","NK","CD74","Mono","CXCR4",0.575333333333333,0.327333333333333,0.813637534864262,NA,0.331253411563129
"745",745,"NK:CD74_NK:CXCR4","NK","CD74","NK","CXCR4",0.737833333333333,0.372,0.987992346268678,NA,0.477840038972092
"746",746,"NK:CD74_T:CXCR4","NK","CD74","T","CXCR4",0.7935,0.444666666666667,0.835505962371753,NA,0.412216701695699
"747",747,"T:CD74_Mono:CXCR4","T","CD74","Mono","CXCR4",0.563571428571429,0.320166666666667,0.815775359898846,NA,0.331253411563129
"748",748,"T:CD74_NK:CXCR4","T","CD74","NK","CXCR4",0.719333333333333,0.364666666666667,0.98008212669546,NA,0.477840038972092
"749",749,"T:CD74_T:CXCR4","T","CD74","T","CXCR4",0.766714285714286,0.437,0.811055781214862,NA,0.412216701695699
"750",750,"DC:ADRB2_Mono:CXCR4","DC","ADRB2","Mono","CXCR4",0.214833333333333,0.1725,0.316621495974963,NA,0.331253411563129
"751",751,"DC:ADRB2_NK:CXCR4","DC","ADRB2","NK","CXCR4",0.2982,0.216833333333333,0.459693701399441,NA,0.477840038972092
"752",752,"DC:ADRB2_T:CXCR4","DC","ADRB2","T","CXCR4",0.344833333333333,0.2895,0.252335891149617,NA,0.412216701695699
"753",753,"Gran:ADRB2_Mono:CXCR4","Gran","ADRB2","Mono","CXCR4",0.198714285714286,0.177833333333333,0.160169822381366,NA,0.331253411563129
"754",754,"Gran:ADRB2_NK:CXCR4","Gran","ADRB2","NK","CXCR4",0.275333333333333,0.222333333333333,0.30845502023486,NA,0.477840038972092
"755",755,"Gran:ADRB2_T:CXCR4","Gran","ADRB2","T","CXCR4",0.292,0.294833333333333,-0.0139312730892851,NA,0.412216701695699
"756",756,"HSPC:ADRB2_Mono:CXCR4","HSPC","ADRB2","Mono","CXCR4",0.21,0.1585,0.405906487526715,NA,0.331253411563129
"757",757,"HSPC:ADRB2_NK:CXCR4","HSPC","ADRB2","NK","CXCR4",0.380333333333333,0.203166666666667,0.90460066566847,NA,0.477840038972092
"758",758,"HSPC:ADRB2_T:CXCR4","HSPC","ADRB2","T","CXCR4",0.371285714285714,0.275666666666667,0.429604977964478,NA,0.412216701695699
"759",759,"Mono:ADRB2_Mono:CXCR4","Mono","ADRB2","Mono","CXCR4",0.268857142857143,0.165666666666667,0.698556449829803,NA,0.331253411563129
"760",760,"Mono:ADRB2_NK:CXCR4","Mono","ADRB2","NK","CXCR4",0.406833333333333,0.21,0.954048561393875,NA,0.477840038972092
"761",761,"Mono:ADRB2_T:CXCR4","Mono","ADRB2","T","CXCR4",0.443714285714286,0.282833333333333,0.64967884350819,NA,0.412216701695699
"762",762,"NK:ADRB2_Mono:CXCR4","NK","ADRB2","Mono","CXCR4",0.3325,0.189333333333333,0.812425911605026,NA,0.331253411563129
"764",764,"NK:ADRB2_T:CXCR4","NK","ADRB2","T","CXCR4",0.550666666666667,0.306166666666667,0.846862060308096,NA,0.412216701695699
"765",765,"T:ADRB2_Mono:CXCR4","T","ADRB2","Mono","CXCR4",0.315857142857143,0.173,0.868500160121897,NA,0.331253411563129
"767",767,"T:ADRB2_T:CXCR4","T","ADRB2","T","CXCR4",0.519285714285714,0.289833333333333,0.841305010163921,NA,0.412216701695699
"768",768,"B:HMGB1_Mono:CXCR4","B","HMGB1","Mono","CXCR4",0.787285714285714,0.620666666666667,0.343068632937264,NA,0.331253411563129
"769",769,"B:HMGB1_NK:CXCR4","B","HMGB1","NK","CXCR4",0.938,0.665333333333333,0.495510607899272,NA,0.477840038972092
"770",770,"B:HMGB1_T:CXCR4","B","HMGB1","T","CXCR4",0.990142857142857,0.737833333333333,0.424341723674007,NA,0.412216701695699
"771",771,"DC:HMGB1_Mono:CXCR4","DC","HMGB1","Mono","CXCR4",0.856833333333333,0.718833333333333,0.253357296015826,NA,0.331253411563129
"772",772,"DC:HMGB1_NK:CXCR4","DC","HMGB1","NK","CXCR4",1.0378,0.763166666666667,0.443458376698996,NA,0.477840038972092
"773",773,"DC:HMGB1_T:CXCR4","DC","HMGB1","T","CXCR4",1.0605,0.836166666666667,0.342882183487414,NA,0.412216701695699
"774",774,"Ery:HMGB1_Mono:CXCR4","Ery","HMGB1","Mono","CXCR4",0.872833333333333,0.908666666666667,-0.0580449573558583,NA,0.331253411563129
"775",775,"Ery:HMGB1_NK:CXCR4","Ery","HMGB1","NK","CXCR4",1.033,0.953333333333333,0.115787607920464,NA,0.477840038972092
"776",776,"Ery:HMGB1_T:CXCR4","Ery","HMGB1","T","CXCR4",1.05833333333333,1.02566666666667,0.0452321482133456,NA,0.412216701695699
