interaction_ID,AML.0024,AML.0160,AML.0693,AML.1371,AML.2123,AML.3133,AML.4340,healthy.1,healthy.2,healthy.3,healthy.4,healthy.4003,healthy.5
NK:ARF6_T:SMAP1,1,0,0,1,1,1,1,1,1,1,1,1,1
B:TYROBP_Mono:TREM1,1,0,0,0,0,1,0,0,0,0,0,0,0
DC:TYROBP_Mono:TREM1,1,1,1,1,0,1,1,1,1,1,1,1,1
Gran:TYROBP_Mono:TREM1,1,1,1,1,1,1,1,1,1,1,1,1,1
HSPC:TYROBP_Mono:TREM1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mono:TYROBP_Mono:TREM1,1,1,1,1,1,1,1,1,1,1,1,1,1
NK:TYROBP_Mono:TREM1,1,0,1,1,1,1,1,1,1,1,1,1,1
T:TYROBP_Mono:TREM1,1,0,1,1,1,1,0,0,0,1,0,1,0
B:CIRBP_Mono:TREM1,1,1,1,1,1,1,1,1,1,1,1,1,1
DC:CIRBP_Mono:TREM1,1,1,1,1,0,1,1,1,1,1,1,1,1
Ery:CIRBP_DC:TREM1,1,1,0,1,0,1,0,1,1,1,1,0,1
Ery:CIRBP_Gran:TREM1,1,1,1,1,1,1,0,1,1,1,1,1,1
Ery:CIRBP_HSPC:TREM1,1,0,0,0,0,1,0,0,0,0,0,0,0
Ery:CIRBP_Mono:TREM1,1,1,1,1,1,1,0,1,1,1,1,1,1
Gran:CIRBP_Mono:TREM1,1,1,1,1,1,1,1,1,1,1,1,1,1
HSPC:CIRBP_Mono:TREM1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mono:CIRBP_Mono:TREM1,1,1,1,1,1,1,1,1,1,1,1,1,1
NK:CIRBP_Mono:TREM1,1,0,1,1,1,1,1,1,1,1,1,1,1
T:CIRBP_Mono:TREM1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gran:ADCY9_Ery:GNAS,1,0,0,1,1,0,0,0,0,0,0,0,0
HSPC:ADCY9_Ery:GNAS,1,0,0,0,0,0,0,0,0,0,0,0,0
Ery:ATP5F1B_DC:TOR2A,1,1,0,1,0,1,0,1,1,1,1,1,0
Ery:ATP5F1B_Ery:TOR2A,1,1,1,1,1,1,0,1,1,1,1,1,1
Ery:ATP5F1B_Gran:TOR2A,1,1,0,1,1,1,0,1,1,1,1,1,0
Ery:ATP5F1B_HSPC:TOR2A,1,0,0,1,0,1,0,1,1,1,1,1,1
Ery:ATP5F1B_Mono:TOR2A,1,0,0,1,0,1,0,1,1,1,1,1,0
Ery:ATP5F1B_NK:TOR2A,0,0,0,1,0,0,0,0,0,0,0,0,0
NK:ATP5F1B_DC:TOR2A,1,0,0,1,0,1,1,1,1,1,1,1,0
NK:ATP5F1B_Ery:TOR2A,1,0,1,1,1,1,0,1,1,1,1,1,1
NK:ATP5F1B_Gran:TOR2A,1,0,0,1,1,1,1,1,1,1,1,1,0
NK:ATP5F1B_HSPC:TOR2A,1,0,0,1,0,1,1,1,1,1,1,1,1
NK:ATP5F1B_Mono:TOR2A,1,0,0,1,0,1,1,1,1,1,1,1,0
NK:ATP5F1B_NK:TOR2A,0,0,0,1,0,0,0,0,0,0,0,0,0
DC:FCER1A_Ery:PEAR1,1,1,0,0,0,0,0,0,0,0,0,0,0
DC:RXRA_HSPC:FABP5,1,1,0,1,0,1,1,1,1,1,1,1,0
DC:RXRA_Mono:FABP5,1,1,0,1,0,1,1,1,1,1,1,0,0
Ery:RXRA_HSPC:FABP5,1,1,1,1,1,1,0,1,1,1,1,1,1
Ery:RXRA_Mono:FABP5,1,1,1,1,1,1,0,1,1,1,1,0,0
Gran:RXRA_HSPC:FABP5,1,1,1,1,0,1,1,1,1,1,1,1,1
Gran:RXRA_Mono:FABP5,1,1,1,1,0,1,1,1,1,1,1,0,0
HSPC:RXRA_HSPC:FABP5,1,0,0,0,0,0,0,1,0,1,1,0,0
HSPC:RXRA_Mono:FABP5,1,0,0,0,0,0,0,1,0,1,1,0,0
Mono:RXRA_HSPC:FABP5,1,1,1,1,1,1,1,1,1,1,1,1,1
Mono:RXRA_Mono:FABP5,1,1,1,1,1,1,1,1,1,1,1,0,0
T:RXRA_HSPC:FABP5,0,0,0,0,0,0,1,0,0,0,0,0,0
T:RXRA_Mono:FABP5,0,0,0,0,0,0,1,0,0,0,0,0,0
B:CD72_B:SEMA4D,0,0,0,1,0,0,1,0,0,0,0,0,0
B:CD72_DC:SEMA4D,0,0,0,1,0,0,1,0,0,1,1,0,0
B:CD72_Ery:SEMA4D,0,0,0,1,1,0,0,0,0,1,1,1,1
B:CD72_Gran:SEMA4D,1,0,0,1,1,0,0,0,0,1,1,1,0
B:CD72_HSPC:SEMA4D,0,0,0,1,1,0,1,0,0,1,1,1,1
B:CD72_Mono:SEMA4D,1,0,0,1,0,0,1,0,0,1,1,1,0
B:CD72_NK:SEMA4D,1,0,0,1,1,0,1,0,0,1,1,1,0
B:CD72_T:SEMA4D,1,0,0,1,1,0,1,0,0,1,1,1,1
Ery:RACK1_DC:AGTRAP,0,0,0,1,0,1,0,1,1,1,1,1,1
Ery:RACK1_Ery:AGTRAP,1,0,1,1,1,1,0,1,1,1,1,1,1
Ery:RACK1_Gran:AGTRAP,1,1,1,1,1,1,0,1,1,1,1,1,1
Ery:RACK1_HSPC:AGTRAP,1,1,1,0,0,1,0,1,1,1,1,1,1
Ery:RACK1_Mono:AGTRAP,1,1,1,1,1,1,0,1,1,1,1,1,1
Ery:RACK1_NK:AGTRAP,1,0,0,1,0,0,0,0,0,1,1,1,1
Ery:RACK1_T:AGTRAP,1,0,0,1,1,0,0,0,0,1,0,1,0
Ery:NUCB2_DC:ERAP1,0,0,0,1,0,0,0,0,0,1,1,1,0
Ery:NUCB2_Ery:ERAP1,0,0,1,0,1,0,0,1,1,1,1,1,1
Ery:NUCB2_Gran:ERAP1,1,0,1,1,1,1,0,0,0,1,1,1,0
Ery:NUCB2_HSPC:ERAP1,0,1,1,1,1,1,0,1,1,1,1,1,1
Ery:NUCB2_Mono:ERAP1,0,0,1,1,0,0,0,0,0,0,0,0,0
Ery:NUCB2_NK:ERAP1,0,0,0,1,0,0,0,0,0,0,0,0,0
Ery:NUCB2_T:ERAP1,0,0,0,1,0,0,0,0,0,0,0,0,0
Gran:CLEC2B_Ery:KLRF1,0,0,0,1,0,0,0,0,0,0,0,0,0
Gran:CLEC2B_NK:KLRF1,1,0,1,1,1,1,1,1,1,1,1,1,0
Gran:CLEC2B_T:KLRF1,1,0,0,1,1,0,1,0,0,1,0,0,0
Mono:CLEC2B_Ery:KLRF1,0,0,0,1,0,0,0,0,0,0,0,0,0
Mono:CLEC2B_NK:KLRF1,1,0,1,1,1,1,1,1,1,1,1,1,1
Mono:CLEC2B_T:KLRF1,1,0,0,1,1,0,1,0,0,1,0,0,0
Mono:CD36_DC:TLR6,0,1,0,1,0,0,0,0,0,0,1,0,0
Gran:HLA-DPB1_Ery:NRG1,0,1,0,0,0,0,0,0,0,0,0,0,0
Gran:HLA-DPB1_Mono:NRG1,0,0,0,0,1,0,1,1,1,0,1,0,0
HSPC:HLA-DPB1_Ery:NRG1,0,1,0,0,0,0,0,0,0,0,0,0,0
HSPC:HLA-DPB1_Mono:NRG1,0,0,0,0,1,0,1,1,1,0,1,0,0
Mono:HLA-DPB1_Ery:NRG1,0,1,0,0,0,0,0,0,0,0,0,0,0
Mono:HLA-DPB1_Mono:NRG1,0,0,0,0,1,0,1,1,1,0,1,0,0
Ery:CALM1_Ery:PTH2R,0,1,0,1,0,0,0,1,1,0,1,0,0
Ery:CALM1_Ery:KCNQ5,0,1,0,0,0,0,0,0,0,1,0,0,0
Ery:CALM1_Gran:KCNQ5,0,0,1,0,0,0,0,0,0,0,0,0,0
Ery:CALM1_HSPC:KCNQ5,0,1,1,0,1,0,0,0,1,1,1,0,0
Ery:ITGA6_B:CD81,0,1,0,0,0,0,0,0,0,0,0,0,0
Gran:ITGA6_B:CD81,0,0,1,0,0,0,1,0,0,1,0,0,0
HSPC:ITGA6_B:CD81,0,1,1,0,1,1,1,0,1,1,1,1,0
Mono:ITGA6_B:CD81,0,0,0,0,0,0,1,0,0,0,0,0,0
T:ITGA6_B:CD81,0,0,0,0,0,0,0,0,0,0,1,0,0
DC:CD4_Mono:HLA-DQA1,0,1,0,1,0,0,1,1,1,1,1,1,1
Ery:CD4_Mono:HLA-DQA1,0,0,0,0,0,0,0,1,1,1,1,0,0
Gran:CD4_Mono:HLA-DQA1,0,1,0,0,1,1,0,1,1,1,1,1,0
Mono:CD4_Mono:HLA-DQA1,0,1,0,1,1,1,1,1,1,1,1,1,1
T:CD4_Mono:HLA-DQA1,0,0,0,0,0,1,0,0,0,0,0,0,0
DC:CD4_Mono:HLA-DMB,0,1,1,1,0,0,1,1,1,1,1,1,1
Ery:CD4_Mono:HLA-DMB,0,0,0,0,0,0,0,1,1,1,1,0,0
Gran:CD4_Mono:HLA-DMB,0,1,1,0,1,1,0,1,1,1,1,1,0
Mono:CD4_Mono:HLA-DMB,0,1,1,1,1,1,1,1,1,1,1,1,1
T:CD4_Mono:HLA-DMB,0,0,0,0,0,1,0,0,0,0,0,0,0
Mono:CD36_DC:THBS3,0,0,0,0,0,1,0,0,0,0,0,0,0
Mono:CD36_Ery:THBS3,0,1,0,0,0,0,0,0,0,0,0,0,0
DC:ITGA6_Ery:CD82,0,0,1,0,0,1,0,0,0,0,0,0,0
Ery:ITGA6_Ery:CD82,0,1,0,0,0,0,0,0,0,0,0,0,0
Gran:ITGA6_Ery:CD82,0,0,1,0,0,0,0,0,0,1,0,0,0
HSPC:ITGA6_Ery:CD82,0,1,1,0,1,1,0,0,1,1,1,1,0
T:ITGA6_Ery:CD82,0,0,0,0,0,0,0,0,0,0,1,0,0
Ery:GSTP1_Ery:TRAF2,0,1,0,1,1,1,0,1,1,1,1,1,1
Ery:GSTP1_HSPC:TRAF2,0,0,0,0,0,0,0,0,1,0,0,0,0
Ery:MPIG6B_Mono:IGFBP7,0,0,0,0,0,0,0,1,0,0,0,0,0
HSPC:MPIG6B_Mono:IGFBP7,0,1,0,0,0,0,0,1,1,1,1,0,0
Gran:HLA-DPB1_Gran:LAG3,0,0,0,0,1,0,0,0,0,0,0,0,0
Gran:HLA-DPB1_HSPC:LAG3,0,1,0,0,0,0,0,0,0,0,0,0,0
Gran:HLA-DPB1_T:LAG3,0,0,0,1,1,0,0,0,0,0,0,0,0
HSPC:HLA-DPB1_Gran:LAG3,0,0,0,0,1,0,0,0,0,0,0,0,0
HSPC:HLA-DPB1_HSPC:LAG3,0,1,0,0,0,0,0,0,0,0,0,0,0
HSPC:HLA-DPB1_T:LAG3,0,0,0,1,1,0,0,0,0,0,0,0,0
Mono:HLA-DPB1_Gran:LAG3,0,0,0,0,1,0,0,0,0,0,0,0,0
Mono:HLA-DPB1_HSPC:LAG3,0,1,0,0,0,0,0,0,0,0,0,0,0
Mono:HLA-DPB1_T:LAG3,0,0,0,1,1,0,0,0,0,0,0,0,0
Mono:HLA-DQA1_Gran:LAG3,0,0,0,0,1,0,0,0,0,0,0,0,0
Mono:HLA-DQA1_HSPC:LAG3,0,1,0,0,0,0,0,0,0,0,0,0,0
Mono:HLA-DQA1_T:LAG3,0,0,0,1,1,0,0,0,0,0,0,0,0
B:CD79B_Ery:KREMEN1,0,1,1,1,1,1,0,0,1,0,1,1,0
Ery:CD63_DC:KIT,0,0,0,1,0,0,0,0,0,0,0,0,0
Ery:CD63_Ery:KIT,0,1,1,0,0,0,0,1,1,1,1,1,1
Ery:CD63_HSPC:KIT,0,1,0,1,1,0,0,1,1,1,1,1,1
Mono:CD63_DC:KIT,0,0,0,1,0,0,0,0,0,0,0,0,0
Mono:CD63_Ery:KIT,0,1,1,0,0,0,0,1,1,1,1,1,1
Mono:CD63_HSPC:KIT,0,1,0,1,1,0,1,1,1,1,1,1,1
Mono:FLT3_T:FLT3LG,0,1,1,1,0,0,0,0,0,0,0,0,0
Mono:ADM_DC:GPR84,0,0,0,0,0,0,0,0,1,0,0,0,0
Mono:ADM_Gran:GPR84,0,0,0,0,1,0,0,1,1,1,0,0,0
Mono:ADM_Mono:GPR84,0,0,1,0,0,0,1,1,1,0,0,0,0
Gran:HP_NK:ITGB2,0,0,0,0,0,0,1,0,1,1,1,0,0
Mono:HP_NK:ITGB2,0,0,1,0,1,0,0,0,0,1,1,0,0
NK:TGFB1_DC:ITGAV,0,0,0,0,0,1,1,0,0,0,0,0,0
NK:TGFB1_Ery:ITGAV,0,0,0,1,0,0,0,1,1,0,0,0,0
NK:TGFB1_Gran:ITGAV,0,0,1,0,0,0,1,1,0,0,0,0,0
NK:TGFB1_HSPC:ITGAV,0,0,0,0,1,0,1,1,1,0,1,0,0
NK:TGFB1_Mono:ITGAV,0,0,0,0,0,0,1,0,0,0,0,0,0
NK:TGFB1_T:ITGAV,0,0,0,0,0,0,1,0,0,0,0,0,0
T:TGFB1_DC:ITGAV,0,0,0,0,0,1,1,0,0,0,0,0,0
T:TGFB1_Ery:ITGAV,0,0,0,1,0,0,0,1,1,0,0,0,0
T:TGFB1_Gran:ITGAV,0,0,1,0,0,0,1,1,0,0,0,0,0
T:TGFB1_HSPC:ITGAV,0,0,0,0,1,0,1,1,1,0,1,0,0
T:TGFB1_Mono:ITGAV,0,0,0,0,0,0,1,0,0,0,0,0,0
T:TGFB1_T:ITGAV,0,0,0,0,0,0,1,0,0,0,0,0,0
HSPC:CFH_B:SELL,0,0,1,0,0,0,0,0,0,1,1,0,0
DC:THBS1_HSPC:GP1BB,0,0,0,0,0,1,0,1,1,0,0,0,0
Gran:THBS1_HSPC:GP1BB,0,0,0,0,0,1,0,1,1,1,0,0,0
Mono:THBS1_HSPC:GP1BB,0,0,1,0,0,0,0,1,1,1,1,1,1
NK:THBS1_HSPC:GP1BB,0,0,1,0,0,0,0,0,0,0,0,0,0
NK:ITGA6_B:CD81,0,0,0,0,0,0,0,0,0,0,1,1,0
DC:GZMB_DC:IGF2R,0,0,1,0,0,0,1,1,0,0,1,1,1
DC:GZMB_Ery:IGF2R,0,0,0,0,0,0,0,0,1,0,1,0,1
DC:GZMB_Gran:IGF2R,0,0,0,0,0,0,0,0,1,0,1,0,0
DC:GZMB_Mono:IGF2R,0,0,1,0,0,0,1,1,1,0,1,1,1
DC:GZMB_NK:IGF2R,0,0,1,0,0,0,1,1,1,0,1,1,1
DC:GZMB_T:IGF2R,0,0,0,0,0,0,1,0,0,0,1,1,0
NK:ITGB2_NK:CD226,0,0,1,1,1,1,1,1,1,1,1,1,1
NK:ITGB2_T:CD226,0,0,0,1,0,0,0,0,0,1,1,1,0
NK:ITGB2_DC:MDK,0,0,0,0,0,0,1,1,0,0,0,0,0
NK:ITGB2_Ery:MDK,0,0,0,1,0,1,0,0,0,0,0,0,0
NK:ITGB2_HSPC:MDK,0,0,1,0,1,1,1,1,1,1,1,1,1
Gran:ITGA4_DC:MDK,0,0,0,0,0,0,1,1,0,0,0,0,0
Gran:ITGA4_Ery:MDK,0,0,0,1,0,1,0,0,0,0,0,0,0
Gran:ITGA4_HSPC:MDK,0,0,1,0,1,1,1,1,1,1,1,1,1
Ery:NCL_DC:MDK,0,0,0,0,0,0,0,1,0,0,0,0,0
Ery:NCL_Ery:MDK,0,0,0,1,0,1,0,0,0,0,0,0,0
Ery:NCL_HSPC:MDK,0,0,1,0,1,1,0,1,1,1,1,1,1
NK:HLA-F_NK:KIR3DL1,0,0,1,0,0,0,0,0,0,0,0,0,0
NK:ITGA6_Ery:CD82,0,0,0,0,0,0,0,0,0,0,1,1,0
B:SELL_Ery:CD34,0,0,0,0,0,0,0,0,0,1,0,0,0
B:SELL_HSPC:CD34,0,0,1,0,1,0,0,0,0,1,1,1,1
Gran:HLA-DPB1_NK:LAG3,0,0,1,1,0,0,0,0,0,0,0,0,0
HSPC:HLA-DPB1_NK:LAG3,0,0,1,1,0,0,0,0,0,0,0,0,0
Mono:HLA-DPB1_NK:LAG3,0,0,1,1,0,0,0,0,0,0,0,0,0
B:CD44_Ery:EPCAM,0,0,1,0,1,0,0,1,1,1,1,1,1
DC:CD44_Ery:EPCAM,0,0,1,0,0,0,0,1,1,1,1,1,1
Ery:CD44_Ery:EPCAM,0,0,1,0,1,0,0,1,1,1,1,1,1
Gran:CD44_Ery:EPCAM,0,0,1,0,1,0,0,1,1,1,1,1,1
HSPC:CD44_Ery:EPCAM,0,0,1,0,1,0,0,1,1,1,1,1,1
HSPC:CD44_HSPC:EPCAM,0,0,0,0,0,0,0,1,1,1,0,0,1
Mono:CD44_Ery:EPCAM,0,0,1,0,1,0,0,1,1,1,1,1,1
NK:CD44_Ery:EPCAM,0,0,1,0,1,0,0,1,1,1,1,1,1
T:CD44_Ery:EPCAM,0,0,1,0,1,0,0,1,1,1,1,1,1
T:CD44_HSPC:EPCAM,0,0,0,0,0,0,0,1,1,1,0,0,1
Ery:CXADR_Mono:JAML,0,0,1,0,1,0,0,1,1,1,1,1,1
HSPC:CXADR_Mono:JAML,0,0,0,0,0,0,0,1,0,0,0,0,0
NK:LAMP1_Gran:VSTM1,0,0,1,0,0,0,0,1,1,1,1,0,0
NK:LAMP1_HSPC:VSTM1,0,0,1,0,0,0,0,0,0,0,0,0,0
NK:LAMP1_Mono:VSTM1,0,0,1,1,0,0,0,1,1,1,1,1,0
DC:PGRMC1_DC:GZMB,0,0,1,0,0,0,1,1,1,0,1,0,0
Ery:PGRMC1_DC:GZMB,0,0,1,0,0,0,0,1,1,0,1,1,1
Gran:PGRMC1_DC:GZMB,0,0,1,0,0,0,1,1,1,0,1,1,0
HSPC:PGRMC1_DC:GZMB,0,0,1,0,0,0,1,1,1,0,1,1,1
Mono:PGRMC1_DC:GZMB,0,0,0,0,0,0,1,1,1,0,0,0,0
T:PGRMC1_DC:GZMB,0,0,0,0,0,0,1,0,0,0,0,0,0
DC:LILRA4_Mono:BST2,0,0,1,0,0,0,0,1,1,0,1,1,1
Gran:CCL5_DC:CCR5,0,0,0,1,0,0,0,0,0,0,0,0,0
Mono:CCL3_DC:CCR5,0,0,0,1,0,0,0,0,0,0,0,0,0
Ery:S100A4_DC:CCR5,0,0,0,1,0,0,0,0,0,0,0,0,0
HSPC:S100A4_DC:CCR5,0,0,0,1,0,0,0,0,0,0,0,0,0
Mono:IL1B_DC:IL1R1,0,0,0,0,0,0,0,0,0,1,0,0,0
Gran:S100A8_DC:AGER,0,0,0,1,0,1,0,0,0,0,0,0,0
Gran:S100A8_Ery:AGER,0,0,0,0,0,0,0,0,0,0,0,1,0
Gran:S100A9_DC:AGER,0,0,0,1,0,1,0,0,0,0,0,0,0
Gran:S100A9_Ery:AGER,0,0,0,0,0,0,0,0,0,0,0,1,0
HSPC:CD44_B:COL4A4,0,0,0,1,0,0,0,0,0,0,0,0,0
T:CD44_B:COL4A4,0,0,0,1,0,0,0,0,0,0,0,0,0
B:HLA-B_NK:CD3D,0,0,0,1,1,0,0,0,0,0,0,0,0
DC:HLA-B_NK:CD3D,0,0,0,1,0,0,0,0,0,0,0,0,0
Ery:HLA-B_NK:CD3D,0,0,0,1,1,0,0,0,0,0,0,0,0
Gran:HLA-B_NK:CD3D,0,0,0,1,1,0,0,0,0,0,0,0,0
HSPC:HLA-B_NK:CD3D,0,0,0,1,1,0,0,0,0,0,0,0,0
Mono:HLA-B_NK:CD3D,0,0,0,1,1,0,0,0,0,0,0,0,0
NK:HLA-B_NK:CD3D,0,0,0,1,1,0,0,0,0,0,0,0,0
T:HLA-B_NK:CD3D,0,0,0,1,1,0,0,0,0,0,0,0,0
B:HLA-B_NK:CD3G,0,0,0,1,1,0,0,0,0,0,0,0,0
DC:HLA-B_NK:CD3G,0,0,0,1,0,0,0,0,0,0,0,0,0
Ery:HLA-B_NK:CD3G,0,0,0,1,1,0,0,0,0,0,0,0,0
Gran:HLA-B_NK:CD3G,0,0,0,1,1,0,0,0,0,0,0,0,0
HSPC:HLA-B_NK:CD3G,0,0,0,1,1,0,0,0,0,0,0,0,0
Mono:HLA-B_NK:CD3G,0,0,0,1,1,0,0,0,0,0,0,0,0
NK:HLA-B_NK:CD3G,0,0,0,1,1,0,0,0,0,0,0,0,0
T:HLA-B_NK:CD3G,0,0,0,1,1,0,0,0,0,0,0,0,0
B:HLA-A_NK:CD3G,0,0,0,1,1,0,0,0,0,0,0,0,0
DC:HLA-A_NK:CD3G,0,0,0,1,0,0,0,0,0,0,0,0,0
Gran:HLA-A_NK:CD3G,0,0,0,1,1,0,0,0,0,0,0,0,0
HSPC:HLA-A_NK:CD3G,0,0,0,1,1,0,0,0,0,0,0,0,0
Mono:HLA-A_NK:CD3G,0,0,0,1,1,0,0,0,0,0,0,0,0
NK:HLA-A_NK:CD3G,0,0,0,1,1,0,0,0,0,0,0,0,0
T:HLA-A_NK:CD3G,0,0,0,1,1,0,0,0,0,0,0,0,0
NK:HLA-F_NK:KIR3DL2,0,0,0,1,0,0,1,0,0,0,0,0,0
NK:HLA-F_T:KIR3DL2,0,0,0,1,0,0,0,0,0,0,0,0,0
NK:CD3D_B:B2M,0,0,0,1,1,0,0,0,0,0,0,0,0
NK:CD3D_DC:B2M,0,0,0,1,0,0,0,0,0,0,0,0,0
NK:CD3D_Ery:B2M,0,0,0,1,1,0,0,0,0,0,0,0,0
NK:CD3D_Gran:B2M,0,0,0,1,1,0,0,0,0,0,0,0,0
NK:CD3D_HSPC:B2M,0,0,0,1,1,0,0,0,0,0,0,0,0
NK:CD3D_Mono:B2M,0,0,0,1,1,0,0,0,0,0,0,0,0
NK:CD3D_NK:B2M,0,0,0,1,1,0,0,0,0,0,0,0,0
NK:CD3D_T:B2M,0,0,0,1,1,0,0,0,0,0,0,0,0
NK:CD3G_B:B2M,0,0,0,1,1,0,0,0,0,0,0,0,0
NK:CD3G_DC:B2M,0,0,0,1,0,0,0,0,0,0,0,0,0
NK:CD3G_Ery:B2M,0,0,0,1,1,0,0,0,0,0,0,0,0
NK:CD3G_Gran:B2M,0,0,0,1,1,0,0,0,0,0,0,0,0
NK:CD3G_HSPC:B2M,0,0,0,1,1,0,0,0,0,0,0,0,0
NK:CD3G_Mono:B2M,0,0,0,1,1,0,0,0,0,0,0,0,0
NK:CD3G_NK:B2M,0,0,0,1,1,0,0,0,0,0,0,0,0
NK:CD3G_T:B2M,0,0,0,1,1,0,0,0,0,0,0,0,0
HSPC:CD44_Ery:LAMB3,0,0,0,1,0,0,0,0,0,0,0,0,0
T:CD44_Ery:LAMB3,0,0,0,1,0,0,0,0,0,0,0,0,0
NK:CD8A_B:HLA-B,0,0,0,1,1,0,1,0,0,0,0,0,0
NK:CD8A_DC:HLA-B,0,0,0,1,0,0,1,0,0,0,0,0,0
NK:CD8A_Ery:HLA-B,0,0,0,1,1,0,0,0,0,0,0,0,0
NK:CD8A_Gran:HLA-B,0,0,0,1,1,0,1,0,0,0,0,0,0
NK:CD8A_HSPC:HLA-B,0,0,0,1,1,0,1,0,0,0,0,0,0
NK:CD8A_Mono:HLA-B,0,0,0,1,1,0,1,0,0,0,0,0,0
NK:CD8A_NK:HLA-B,0,0,0,1,1,0,1,0,0,0,0,0,0
NK:CD8A_T:HLA-B,0,0,0,1,1,0,1,0,0,0,0,0,0
NK:CD8A_B:HLA-A,0,0,0,1,1,0,1,0,0,0,0,0,0
NK:CD8A_DC:HLA-A,0,0,0,1,0,0,1,0,0,0,0,0,0
NK:CD8A_Gran:HLA-A,0,0,0,1,1,0,1,0,0,0,0,0,0
NK:CD8A_HSPC:HLA-A,0,0,0,1,1,0,1,0,0,0,0,0,0
NK:CD8A_Mono:HLA-A,0,0,0,1,1,0,1,0,0,0,0,0,0
NK:CD8A_NK:HLA-A,0,0,0,1,1,0,1,0,0,0,0,0,0
NK:CD8A_T:HLA-A,0,0,0,1,1,0,1,0,0,0,0,0,0
NK:CD3D_B:HLA-A,0,0,0,1,1,0,0,0,0,0,0,0,0
NK:CD3D_DC:HLA-A,0,0,0,1,0,0,0,0,0,0,0,0,0
NK:CD3D_Gran:HLA-A,0,0,0,1,1,0,0,0,0,0,0,0,0
NK:CD3D_HSPC:HLA-A,0,0,0,1,1,0,0,0,0,0,0,0,0
NK:CD3D_Mono:HLA-A,0,0,0,1,1,0,0,0,0,0,0,0,0
NK:CD3D_NK:HLA-A,0,0,0,1,1,0,0,0,0,0,0,0,0
NK:CD3D_T:HLA-A,0,0,0,1,1,0,0,0,0,0,0,0,0
NK:CD8A_B:HLA-E,0,0,0,1,1,0,1,0,0,0,0,0,0
NK:CD8A_DC:HLA-E,0,0,0,1,0,0,1,0,0,0,0,0,0
NK:CD8A_Gran:HLA-E,0,0,0,1,1,0,1,0,0,0,0,0,0
NK:CD8A_HSPC:HLA-E,0,0,0,1,1,0,1,0,0,0,0,0,0
NK:CD8A_Mono:HLA-E,0,0,0,1,1,0,1,0,0,0,0,0,0
NK:CD8A_NK:HLA-E,0,0,0,1,1,0,1,0,0,0,0,0,0
NK:CD8A_T:HLA-E,0,0,0,1,1,0,1,0,0,0,0,0,0
Mono:HLA-DQA1_NK:LAG3,0,0,0,1,0,0,0,0,0,0,0,0,0
DC:DAG1_NK:SARAF,0,0,0,0,0,1,0,0,0,0,0,0,0
Ery:DAG1_NK:SARAF,0,0,0,1,0,0,0,1,1,1,1,1,1
HSPC:DAG1_NK:SARAF,0,0,0,0,0,0,0,0,0,0,1,0,0
Mono:DAG1_NK:SARAF,0,0,0,0,1,0,1,0,0,0,0,0,0
Ery:NMU_NK:NMUR1,0,0,0,1,0,0,0,0,0,0,0,1,0
Gran:CD48_DC:CD244,0,0,0,1,0,0,0,0,0,0,0,0,0
Gran:CD48_HSPC:CD244,0,0,0,0,1,0,0,0,0,0,0,0,0
Gran:CD48_NK:CD244,0,0,0,1,0,0,0,0,0,0,0,0,0
Mono:CD48_DC:CD244,0,0,0,1,0,0,0,0,0,0,0,0,0
Mono:CD48_HSPC:CD244,0,0,0,0,1,0,0,0,0,0,0,0,0
Mono:CD48_NK:CD244,0,0,0,1,0,0,0,0,0,0,0,0,0
NK:CD48_DC:CD244,0,0,0,1,0,0,0,0,0,0,0,0,0
NK:CD48_HSPC:CD244,0,0,0,0,1,0,0,0,0,0,0,0,0
NK:CD48_NK:CD244,0,0,0,1,0,0,0,0,0,0,0,0,0
B:CD79B_DC:CD244,0,0,0,1,0,0,0,0,0,0,0,0,0
B:CD79B_HSPC:CD244,0,0,0,0,1,0,0,0,0,0,0,0,0
B:CD79B_NK:CD244,0,0,0,1,0,0,0,0,0,0,0,0,0
Ery:APOC1_Gran:VLDLR,0,0,0,0,0,1,0,0,0,0,0,0,0
Ery:APOC1_Mono:VLDLR,0,0,0,0,1,0,0,0,0,0,0,0,0
Mono:MET_HSPC:CD44,0,0,0,0,1,0,0,0,0,0,0,0,0
Mono:MET_T:CD44,0,0,0,0,1,0,0,0,0,0,0,0,0
NK:ITGB2_HSPC:ICAM5,0,0,0,0,1,0,0,0,0,0,0,0,0
Mono:NRG1_Mono:MS4A4A,0,0,0,0,1,0,0,0,0,0,0,0,0
Mono:MET_Ery:CD82,0,0,0,0,1,0,0,0,0,0,0,0,0
Mono:C3_NK:ITGB2,0,0,0,0,0,1,0,0,0,0,0,0,0
DC:PLD2_NK:ARF1,0,0,0,0,0,1,0,0,0,0,0,0,0
DC:PLD2_T:ARF1,0,0,0,0,0,1,0,0,0,0,0,0,0
Mono:C3_DC:ITGAX,0,0,0,0,0,1,0,0,0,0,0,0,0
Mono:C3_B:CD81,0,0,0,0,0,1,0,0,0,0,0,0,0
DC:PLAU_NK:ITGB2,0,0,0,0,0,0,1,0,0,0,0,0,0
Gran:PLAU_NK:ITGB2,0,0,0,0,0,0,0,1,0,0,0,0,0
DC:PROC_NK:ITGB2,0,0,0,0,0,0,1,1,0,0,1,0,0
