"","interaction_ID","sender_celltype","sender_gene","receiver_celltype","receiver_gene"
"8348","Mono:TLR2_Mono:CD36","Mono","TLR2","Mono","CD36"
"8349","Gran:APOA1_Mono:CD14","Gran","APOA1","Mono","CD14"
"8350","Gran:APOA1_Mono:LDLR","Gran","APOA1","Mono","LDLR"
"8351","Gran:APOA1_Mono:LRP1","Gran","APOA1","Mono","LRP1"
"8352","Gran:APP_Mono:VLDLR","Gran","APP","Mono","VLDLR"
"8353","Gran:CCL4_Mono:CCR1","Gran","CCL4","Mono","CCR1"
"8354","Gran:NID1_Mono:ITGB1","Gran","NID1","Mono","ITGB1"
"8355","Gran:RNASE2_Mono:TLR2","Gran","RNASE2","Mono","TLR2"
"8356","Gran:S100A9_Mono:ALCAM","Gran","S100A9","Mono","ALCAM"
"8357","Gran:S100A9_Mono:CD36","Gran","S100A9","Mono","CD36"
"8358","Gran:S100A9_Mono:CD68","Gran","S100A9","Mono","CD68"
"8359","Gran:S100A9_Mono:ITGB2","Gran","S100A9","Mono","ITGB2"
"8360","Gran:S100A9_Mono:TLR4","Gran","S100A9","Mono","TLR4"
"8361","Gran:SPON2_Mono:ITGA4","Gran","SPON2","Mono","ITGA4"
"8362","Gran:SPON2_Mono:ITGA5","Gran","SPON2","Mono","ITGA5"
"8363","Gran:SPON2_Mono:ITGAM","Gran","SPON2","Mono","ITGAM"
"8364","Gran:SPON2_Mono:ITGB1","Gran","SPON2","Mono","ITGB1"
"8365","Gran:SPON2_Mono:ITGB2","Gran","SPON2","Mono","ITGB2"
"8366","Gran:TFPI_Mono:LRP1","Gran","TFPI","Mono","LRP1"
"8367","Gran:TFPI_Mono:VLDLR","Gran","TFPI","Mono","VLDLR"
"8368","Gran:TLR2_Mono:CD14","Gran","TLR2","Mono","CD14"
"8369","Gran:TLR2_Mono:CD36","Gran","TLR2","Mono","CD36"
"8370","Gran:TXLNA_Mono:STX1A","Gran","TXLNA","Mono","STX1A"
"8371","T:AREG_Gran:ICAM1","T","AREG","Gran","ICAM1"
"8372","T:B2M_Gran:CD3D","T","B2M","Gran","CD3D"
"8373","T:B2M_Gran:CD3G","T","B2M","Gran","CD3G"
"8374","T:B2M_Gran:KIR2DL1","T","B2M","Gran","KIR2DL1"
"8375","T:B2M_Gran:KLRD1","T","B2M","Gran","KLRD1"
"8376","T:CCL4_Gran:SLC7A1","T","CCL4","Gran","SLC7A1"
"8377","T:GNAI2_Gran:F2R","T","GNAI2","Gran","F2R"
"8378","T:GNAI2_Gran:FPR1","T","GNAI2","Gran","FPR1"
"8379","T:GNAI2_Gran:S1PR5","T","GNAI2","Gran","S1PR5"
"8380","T:GZMA_Gran:F2R","T","GZMA","Gran","F2R"
"8381","T:HLA-A_Gran:CD3D","T","HLA-A","Gran","CD3D"
"8382","T:HLA-A_Gran:CD3G","T","HLA-A","Gran","CD3G"
"8383","T:HLA-A_Gran:CD8A","T","HLA-A","Gran","CD8A"
"8384","T:HLA-A_Gran:CD8B","T","HLA-A","Gran","CD8B"
"8385","T:HLA-A_Gran:KIR2DL1","T","HLA-A","Gran","KIR2DL1"
"8386","T:HLA-A_Gran:KLRD1","T","HLA-A","Gran","KLRD1"
"8387","T:HLA-B_Gran:CD3D","T","HLA-B","Gran","CD3D"
"8388","T:HLA-B_Gran:CD3G","T","HLA-B","Gran","CD3G"
"8389","T:HLA-B_Gran:CD8A","T","HLA-B","Gran","CD8A"
"8390","T:HLA-B_Gran:CD8B","T","HLA-B","Gran","CD8B"
"8391","T:HLA-B_Gran:KIR2DL1","T","HLA-B","Gran","KIR2DL1"
"8392","T:HLA-B_Gran:KLRD1","T","HLA-B","Gran","KLRD1"
"8393","T:HLA-DRA_Gran:LAG3","T","HLA-DRA","Gran","LAG3"
"8394","T:HLA-DRB1_Gran:LAG3","T","HLA-DRB1","Gran","LAG3"
"8395","T:PECAM1_Gran:CD38","T","PECAM1","Gran","CD38"
"8396","T:TGFB1_Gran:CD109","T","TGFB1","Gran","CD109"
"8397","T:TGFB1_Gran:SDC2","T","TGFB1","Gran","SDC2"
"8398","T:TNF_Gran:NOTCH1","T","TNF","Gran","NOTCH1"
"8399","T:TNF_Gran:RIPK1","T","TNF","Gran","RIPK1"
"8400","T:TNF_Gran:SEMA4C","T","TNF","Gran","SEMA4C"
"8401","T:TNF_Gran:TNFRSF21","T","TNF","Gran","TNFRSF21"
"8402","T:TNFSF9_Gran:HLA-DPA1","T","TNFSF9","Gran","HLA-DPA1"
"8403","T:UBA52_Gran:NOTCH1","T","UBA52","Gran","NOTCH1"
"8404","T:UBA52_Gran:RIPK1","T","UBA52","Gran","RIPK1"
"8405","T:YBX1_Gran:NOTCH1","T","YBX1","Gran","NOTCH1"
"8406","Ery:APOE_Gran:LRP1","Ery","APOE","Gran","LRP1"
"8407","Ery:APOE_Gran:SDC2","Ery","APOE","Gran","SDC2"
"8408","Ery:B2M_Gran:CD3D","Ery","B2M","Gran","CD3D"
"8409","Ery:B2M_Gran:CD3G","Ery","B2M","Gran","CD3G"
"8410","Ery:B2M_Gran:KIR2DL1","Ery","B2M","Gran","KIR2DL1"
"8411","Ery:B2M_Gran:KLRD1","Ery","B2M","Gran","KLRD1"
"8412","Ery:CCL5_Gran:CCR1","Ery","CCL5","Gran","CCR1"
"8413","Ery:CD59_Gran:CD2","Ery","CD59","Gran","CD2"
"8414","Ery:CD59_Gran:STAB1","Ery","CD59","Gran","STAB1"
"8415","Ery:CXADR_Gran:JAML","Ery","CXADR","Gran","JAML"
"8416","Ery:GNAI2_Gran:F2R","Ery","GNAI2","Gran","F2R"
"8417","Ery:GNAI2_Gran:FPR1","Ery","GNAI2","Gran","FPR1"
"8418","Ery:GNAI2_Gran:S1PR5","Ery","GNAI2","Gran","S1PR5"
"8419","Ery:HLA-A_Gran:CD3D","Ery","HLA-A","Gran","CD3D"
"8420","Ery:HLA-A_Gran:CD3G","Ery","HLA-A","Gran","CD3G"
"8421","Ery:HLA-A_Gran:CD8A","Ery","HLA-A","Gran","CD8A"
"8422","Ery:HLA-A_Gran:CD8B","Ery","HLA-A","Gran","CD8B"
"8423","Ery:HLA-A_Gran:KIR2DL1","Ery","HLA-A","Gran","KIR2DL1"
"8424","Ery:HLA-A_Gran:KLRD1","Ery","HLA-A","Gran","KLRD1"
"8425","Ery:HLA-B_Gran:CD3D","Ery","HLA-B","Gran","CD3D"
"8426","Ery:HLA-B_Gran:CD3G","Ery","HLA-B","Gran","CD3G"
"8427","Ery:HLA-B_Gran:CD8A","Ery","HLA-B","Gran","CD8A"
"8428","Ery:HLA-B_Gran:CD8B","Ery","HLA-B","Gran","CD8B"
"8429","Ery:HLA-B_Gran:KIR2DL1","Ery","HLA-B","Gran","KIR2DL1"
"8430","Ery:HLA-B_Gran:KLRD1","Ery","HLA-B","Gran","KLRD1"
"8431","Ery:HLA-DRA_Gran:CD82","Ery","HLA-DRA","Gran","CD82"
"8432","Ery:HLA-DRA_Gran:CD9","Ery","HLA-DRA","Gran","CD9"
"8433","Ery:HLA-DRA_Gran:LAG3","Ery","HLA-DRA","Gran","LAG3"
"8434","Ery:IL18_Gran:IL18R1","Ery","IL18","Gran","IL18R1"
"8435","Ery:MICB_Gran:KLRK1","Ery","MICB","Gran","KLRK1"
"8436","Ery:TGFB1_Gran:CD109","Ery","TGFB1","Gran","CD109"
"8437","Ery:TGFB1_Gran:SDC2","Ery","TGFB1","Gran","SDC2"
"8438","Ery:TXLNA_Gran:STX1A","Ery","TXLNA","Gran","STX1A"
"8439","Ery:UBA52_Gran:NOTCH1","Ery","UBA52","Gran","NOTCH1"
"8440","Ery:UBA52_Gran:RIPK1","Ery","UBA52","Gran","RIPK1"
"8441","Ery:YBX1_Gran:NOTCH1","Ery","YBX1","Gran","NOTCH1"
"8442","HSPC:APOA1_Gran:ABCA1","HSPC","APOA1","Gran","ABCA1"
"8443","HSPC:APOA1_Gran:CD14","HSPC","APOA1","Gran","CD14"
"8444","HSPC:APOA1_Gran:LDLR","HSPC","APOA1","Gran","LDLR"
"8445","HSPC:APOA1_Gran:LRP1","HSPC","APOA1","Gran","LRP1"
"8446","HSPC:BICD1_Gran:F2R","HSPC","BICD1","Gran","F2R"
"8447","HSPC:CD59_Gran:CD2","HSPC","CD59","Gran","CD2"
"8448","HSPC:CD59_Gran:STAB1","HSPC","CD59","Gran","STAB1"
"8449","HSPC:CXCL8_Gran:SDC2","HSPC","CXCL8","Gran","SDC2"
"8450","HSPC:GNAI2_Gran:F2R","HSPC","GNAI2","Gran","F2R"
"8451","HSPC:GNAI2_Gran:FPR1","HSPC","GNAI2","Gran","FPR1"
"8452","HSPC:GNAI2_Gran:S1PR5","HSPC","GNAI2","Gran","S1PR5"
"8453","HSPC:HLA-A_Gran:CD3D","HSPC","HLA-A","Gran","CD3D"
"8454","HSPC:HLA-A_Gran:CD3G","HSPC","HLA-A","Gran","CD3G"
"8455","HSPC:HLA-A_Gran:CD8A","HSPC","HLA-A","Gran","CD8A"
"8456","HSPC:HLA-A_Gran:CD8B","HSPC","HLA-A","Gran","CD8B"
"8457","HSPC:HLA-A_Gran:KIR2DL1","HSPC","HLA-A","Gran","KIR2DL1"
"8458","HSPC:HLA-A_Gran:KLRD1","HSPC","HLA-A","Gran","KLRD1"
"8459","HSPC:HLA-B_Gran:CD3D","HSPC","HLA-B","Gran","CD3D"
"8460","HSPC:HLA-B_Gran:CD3G","HSPC","HLA-B","Gran","CD3G"
"8461","HSPC:HLA-B_Gran:CD8A","HSPC","HLA-B","Gran","CD8A"
"8462","HSPC:HLA-B_Gran:CD8B","HSPC","HLA-B","Gran","CD8B"
"8463","HSPC:HLA-B_Gran:KIR2DL1","HSPC","HLA-B","Gran","KIR2DL1"
"8464","HSPC:HLA-B_Gran:KLRD1","HSPC","HLA-B","Gran","KLRD1"
"8465","HSPC:IL18_Gran:IL18R1","HSPC","IL18","Gran","IL18R1"
"8466","HSPC:MMP2_Gran:F2R","HSPC","MMP2","Gran","F2R"
"8467","HSPC:MMP2_Gran:FGFR1","HSPC","MMP2","Gran","FGFR1"
"8468","HSPC:MMP2_Gran:SDC2","HSPC","MMP2","Gran","SDC2"
"8469","HSPC:SPON2_Gran:ITGA4","HSPC","SPON2","Gran","ITGA4"
"8470","HSPC:SPON2_Gran:ITGA5","HSPC","SPON2","Gran","ITGA5"
"8471","HSPC:SPON2_Gran:ITGAM","HSPC","SPON2","Gran","ITGAM"
"8472","HSPC:SPON2_Gran:ITGB1","HSPC","SPON2","Gran","ITGB1"
"8473","HSPC:SPON2_Gran:ITGB2","HSPC","SPON2","Gran","ITGB2"
"8474","HSPC:TGFB1_Gran:CD109","HSPC","TGFB1","Gran","CD109"
"8475","HSPC:TGFB1_Gran:SDC2","HSPC","TGFB1","Gran","SDC2"
"8476","HSPC:TNFSF13_Gran:SDC2","HSPC","TNFSF13","Gran","SDC2"
"8477","HSPC:UBA52_Gran:NOTCH1","HSPC","UBA52","Gran","NOTCH1"
"8478","HSPC:UBA52_Gran:RIPK1","HSPC","UBA52","Gran","RIPK1"
"8479","HSPC:YBX1_Gran:NOTCH1","HSPC","YBX1","Gran","NOTCH1"
"8480","B:B2M_Gran:CD3D","B","B2M","Gran","CD3D"
"8481","B:B2M_Gran:CD3G","B","B2M","Gran","CD3G"
"8482","B:B2M_Gran:KIR2DL1","B","B2M","Gran","KIR2DL1"
"8483","B:B2M_Gran:KLRD1","B","B2M","Gran","KLRD1"
"8484","B:CALM3_Gran:PDE1B","B","CALM3","Gran","PDE1B"
"8485","B:CASP8_Gran:FADD","B","CASP8","Gran","FADD"
"8486","B:CCL5_Gran:CCR1","B","CCL5","Gran","CCR1"
"8487","B:GNAI2_Gran:F2R","B","GNAI2","Gran","F2R"
"8488","B:GNAI2_Gran:FPR1","B","GNAI2","Gran","FPR1"
"8489","B:GNAI2_Gran:S1PR5","B","GNAI2","Gran","S1PR5"
"8490","B:HLA-A_Gran:CD3D","B","HLA-A","Gran","CD3D"
"8491","B:HLA-A_Gran:CD3G","B","HLA-A","Gran","CD3G"
"8492","B:HLA-A_Gran:CD8A","B","HLA-A","Gran","CD8A"
"8493","B:HLA-A_Gran:CD8B","B","HLA-A","Gran","CD8B"
"8494","B:HLA-A_Gran:KIR2DL1","B","HLA-A","Gran","KIR2DL1"
"8495","B:HLA-A_Gran:KLRD1","B","HLA-A","Gran","KLRD1"
"8496","B:HLA-B_Gran:CD3D","B","HLA-B","Gran","CD3D"
"8497","B:HLA-B_Gran:CD3G","B","HLA-B","Gran","CD3G"
"8498","B:HLA-B_Gran:CD8A","B","HLA-B","Gran","CD8A"
"8499","B:HLA-B_Gran:CD8B","B","HLA-B","Gran","CD8B"
"8500","B:HLA-B_Gran:KIR2DL1","B","HLA-B","Gran","KIR2DL1"
"8501","B:HLA-B_Gran:KLRD1","B","HLA-B","Gran","KLRD1"
"8502","B:HLA-C_Gran:CD8B","B","HLA-C","Gran","CD8B"
"8503","B:HLA-C_Gran:KIR2DL1","B","HLA-C","Gran","KIR2DL1"
"8504","B:HLA-DRA_Gran:LAG3","B","HLA-DRA","Gran","LAG3"
"8505","B:HLA-DRB1_Gran:LAG3","B","HLA-DRB1","Gran","LAG3"
"8506","B:SPTAN1_Gran:PTPRA","B","SPTAN1","Gran","PTPRA"
"8507","B:SYK_Gran:LAT","B","SYK","Gran","LAT"
"8508","B:TGFB1_Gran:CD109","B","TGFB1","Gran","CD109"
"8509","B:TGFB1_Gran:SDC2","B","TGFB1","Gran","SDC2"
"8510","B:UBA52_Gran:NOTCH1","B","UBA52","Gran","NOTCH1"
"8511","B:UBA52_Gran:RIPK1","B","UBA52","Gran","RIPK1"
"8512","B:YBX1_Gran:NOTCH1","B","YBX1","Gran","NOTCH1"
"8513","NK:B2M_Gran:CD3D","NK","B2M","Gran","CD3D"
"8514","NK:B2M_Gran:CD3G","NK","B2M","Gran","CD3G"
"8515","NK:B2M_Gran:KIR2DL1","NK","B2M","Gran","KIR2DL1"
"8516","NK:B2M_Gran:KLRD1","NK","B2M","Gran","KLRD1"
"8517","NK:CCL4_Gran:SLC7A1","NK","CCL4","Gran","SLC7A1"
"8518","NK:CXCL8_Gran:SDC2","NK","CXCL8","Gran","SDC2"
"8519","NK:GNAI2_Gran:F2R","NK","GNAI2","Gran","F2R"
"8520","NK:GNAI2_Gran:FPR1","NK","GNAI2","Gran","FPR1"
"8521","NK:GNAI2_Gran:S1PR5","NK","GNAI2","Gran","S1PR5"
"8522","NK:GZMA_Gran:F2R","NK","GZMA","Gran","F2R"
"8523","NK:HLA-A_Gran:CD3D","NK","HLA-A","Gran","CD3D"
"8524","NK:HLA-A_Gran:CD3G","NK","HLA-A","Gran","CD3G"
"8525","NK:HLA-A_Gran:CD8A","NK","HLA-A","Gran","CD8A"
"8526","NK:HLA-A_Gran:CD8B","NK","HLA-A","Gran","CD8B"
"8527","NK:HLA-A_Gran:KIR2DL1","NK","HLA-A","Gran","KIR2DL1"
"8528","NK:HLA-A_Gran:KLRD1","NK","HLA-A","Gran","KLRD1"
"8529","NK:HLA-B_Gran:CD3D","NK","HLA-B","Gran","CD3D"
"8530","NK:HLA-B_Gran:CD3G","NK","HLA-B","Gran","CD3G"
"8531","NK:HLA-B_Gran:CD8A","NK","HLA-B","Gran","CD8A"
"8532","NK:HLA-B_Gran:CD8B","NK","HLA-B","Gran","CD8B"
"8533","NK:HLA-B_Gran:KIR2DL1","NK","HLA-B","Gran","KIR2DL1"
"8534","NK:HLA-B_Gran:KLRD1","NK","HLA-B","Gran","KLRD1"
"8535","NK:HLA-DRA_Gran:LAG3","NK","HLA-DRA","Gran","LAG3"
"8536","NK:HLA-DRB1_Gran:LAG3","NK","HLA-DRB1","Gran","LAG3"
"8537","NK:ICAM1_Gran:ITGAM","NK","ICAM1","Gran","ITGAM"
"8538","NK:S100A8_Gran:CD36","NK","S100A8","Gran","CD36"
"8539","NK:S100A8_Gran:CD68","NK","S100A8","Gran","CD68"
"8540","NK:S100A8_Gran:CD69","NK","S100A8","Gran","CD69"
"8541","NK:S100A8_Gran:ITGB2","NK","S100A8","Gran","ITGB2"
"8542","NK:S100A8_Gran:TLR4","NK","S100A8","Gran","TLR4"
"8543","NK:TGFB1_Gran:CD109","NK","TGFB1","Gran","CD109"
"8544","NK:TGFB1_Gran:SDC2","NK","TGFB1","Gran","SDC2"
"8545","NK:TIMP1_Gran:CD63","NK","TIMP1","Gran","CD63"
"8546","NK:TNFSF14_Gran:TNFRSF14","NK","TNFSF14","Gran","TNFRSF14"
"8547","NK:UBA52_Gran:NOTCH1","NK","UBA52","Gran","NOTCH1"
"8548","NK:UBA52_Gran:RIPK1","NK","UBA52","Gran","RIPK1"
"8549","NK:YBX1_Gran:NOTCH1","NK","YBX1","Gran","NOTCH1"
"8550","Mono:ADAM28_Gran:ITGA4","Mono","ADAM28","Gran","ITGA4"
"8551","Mono:CD14_Gran:RIPK1","Mono","CD14","Gran","RIPK1"
"8552","Mono:CXCL8_Gran:SDC2","Mono","CXCL8","Gran","SDC2"
"8553","Mono:ENTPD1_Gran:ADORA2A","Mono","ENTPD1","Gran","ADORA2A"
"8554","Mono:GNAI2_Gran:F2R","Mono","GNAI2","Gran","F2R"
"8555","Mono:GNAI2_Gran:FPR1","Mono","GNAI2","Gran","FPR1"
"8556","Mono:GNAI2_Gran:S1PR5","Mono","GNAI2","Gran","S1PR5"
"8557","Mono:HLA-A_Gran:CD3D","Mono","HLA-A","Gran","CD3D"
"8558","Mono:HLA-A_Gran:CD3G","Mono","HLA-A","Gran","CD3G"
"8559","Mono:HLA-A_Gran:CD8A","Mono","HLA-A","Gran","CD8A"
"8560","Mono:HLA-A_Gran:CD8B","Mono","HLA-A","Gran","CD8B"
"8561","Mono:HLA-A_Gran:KIR2DL1","Mono","HLA-A","Gran","KIR2DL1"
"8562","Mono:HLA-A_Gran:KLRD1","Mono","HLA-A","Gran","KLRD1"
"8563","Mono:HLA-B_Gran:CD3D","Mono","HLA-B","Gran","CD3D"
"8564","Mono:HLA-B_Gran:CD3G","Mono","HLA-B","Gran","CD3G"
"8565","Mono:HLA-B_Gran:CD8A","Mono","HLA-B","Gran","CD8A"
"8566","Mono:HLA-B_Gran:CD8B","Mono","HLA-B","Gran","CD8B"
"8567","Mono:HLA-B_Gran:KIR2DL1","Mono","HLA-B","Gran","KIR2DL1"
"8568","Mono:HLA-B_Gran:KLRD1","Mono","HLA-B","Gran","KLRD1"
"8569","Mono:IL18_Gran:IL18R1","Mono","IL18","Gran","IL18R1"
"8570","Mono:LIN7C_Gran:ABCA1","Mono","LIN7C","Gran","ABCA1"
"8571","Mono:TGFB1_Gran:CD109","Mono","TGFB1","Gran","CD109"
"8572","Mono:TGFB1_Gran:SDC2","Mono","TGFB1","Gran","SDC2"
"8573","Mono:THBS1_Gran:CD36","Mono","THBS1","Gran","CD36"
"8574","Mono:THBS1_Gran:CD47","Mono","THBS1","Gran","CD47"
"8575","Mono:THBS1_Gran:ITGA4","Mono","THBS1","Gran","ITGA4"
"8576","Mono:THBS1_Gran:LRP1","Mono","THBS1","Gran","LRP1"
"8577","Mono:THBS1_Gran:PTPRJ","Mono","THBS1","Gran","PTPRJ"
"8578","Mono:TNFSF13_Gran:SDC2","Mono","TNFSF13","Gran","SDC2"
"8579","Mono:UBA52_Gran:NOTCH1","Mono","UBA52","Gran","NOTCH1"
"8580","Mono:UBA52_Gran:RIPK1","Mono","UBA52","Gran","RIPK1"
"8581","Mono:YBX1_Gran:NOTCH1","Mono","YBX1","Gran","NOTCH1"
"8582","Gran:APOA1_Gran:ABCA1","Gran","APOA1","Gran","ABCA1"
"8583","Gran:APOA1_Gran:CD14","Gran","APOA1","Gran","CD14"
"8584","Gran:APOA1_Gran:LDLR","Gran","APOA1","Gran","LDLR"
"8585","Gran:APOA1_Gran:LRP1","Gran","APOA1","Gran","LRP1"
"8586","Gran:BICD1_Gran:F2R","Gran","BICD1","Gran","F2R"
"8587","Gran:CD14_Gran:PLXND1","Gran","CD14","Gran","PLXND1"
"8588","Gran:CD14_Gran:RIPK1","Gran","CD14","Gran","RIPK1"
"8589","Gran:CXCL8_Gran:SDC2","Gran","CXCL8","Gran","SDC2"
"8590","Gran:ENTPD1_Gran:ADORA2A","Gran","ENTPD1","Gran","ADORA2A"
"8591","Gran:GNAI2_Gran:F2R","Gran","GNAI2","Gran","F2R"
"8592","Gran:GNAI2_Gran:FPR1","Gran","GNAI2","Gran","FPR1"
"8593","Gran:GNAI2_Gran:S1PR5","Gran","GNAI2","Gran","S1PR5"
"8594","Gran:GZMA_Gran:F2R","Gran","GZMA","Gran","F2R"
"8595","Gran:IFNG_Gran:IFNGR1","Gran","IFNG","Gran","IFNGR1"
"8596","Gran:IFNG_Gran:IFNGR2","Gran","IFNG","Gran","IFNGR2"
"8597","Gran:IL18R1_Gran:NETO2","Gran","IL18R1","Gran","NETO2"
"8598","Gran:NRP2_Gran:FCRL6","Gran","NRP2","Gran","FCRL6"
"8599","Gran:SDC2_Gran:PTPRJ","Gran","SDC2","Gran","PTPRJ"
"8600","Gran:TGFB1_Gran:CD109","Gran","TGFB1","Gran","CD109"
"8601","Gran:TGFB1_Gran:SDC2","Gran","TGFB1","Gran","SDC2"
"8602","Gran:TNFSF13_Gran:SDC2","Gran","TNFSF13","Gran","SDC2"
"8603","Gran:TXLNA_Gran:STX1A","Gran","TXLNA","Gran","STX1A"
"8604","Gran:UBA52_Gran:NOTCH1","Gran","UBA52","Gran","NOTCH1"
"8605","Gran:UBA52_Gran:RIPK1","Gran","UBA52","Gran","RIPK1"
"8606","T:CCL5_T:CXCR3","T","CCL5","T","CXCR3"
"8607","T:GNAI2_T:CXCR3","T","GNAI2","T","CXCR3"
"8608","T:GNAI2_T:S1PR5","T","GNAI2","T","S1PR5"
"8609","T:TNFSF9_T:HLA-DPA1","T","TNFSF9","T","HLA-DPA1"
"8610","Ery:CCL5_T:CXCR3","Ery","CCL5","T","CXCR3"
"8611","Ery:CD69_T:KLRB1","Ery","CD69","T","KLRB1"
"8612","Ery:GNAI2_T:CXCR3","Ery","GNAI2","T","CXCR3"
"8613","Ery:GNAI2_T:F2R","Ery","GNAI2","T","F2R"
"8614","Ery:GNAI2_T:S1PR1","Ery","GNAI2","T","S1PR1"
"8615","Ery:GNAI2_T:S1PR5","Ery","GNAI2","T","S1PR5"
"8616","Ery:PIK3CA_T:IFNAR2","Ery","PIK3CA","T","IFNAR2"
"8617","HSPC:ICAM5_T:ITGAL","HSPC","ICAM5","T","ITGAL"
"8618","HSPC:ICAM5_T:ITGB2","HSPC","ICAM5","T","ITGB2"
"8619","HSPC:MMP2_T:PECAM1","HSPC","MMP2","T","PECAM1"
"8620","HSPC:SPON2_T:ITGA4","HSPC","SPON2","T","ITGA4"
"8621","HSPC:SPON2_T:ITGB1","HSPC","SPON2","T","ITGB1"
"8622","HSPC:SPON2_T:ITGB2","HSPC","SPON2","T","ITGB2"
"8623","HSPC:TGFBR1_T:TGFBR2","HSPC","TGFBR1","T","TGFBR2"
"8624","B:CCL5_T:CXCR3","B","CCL5","T","CXCR3"
"8625","B:GNAI2_T:CXCR3","B","GNAI2","T","CXCR3"
"8626","B:GNAI2_T:S1PR5","B","GNAI2","T","S1PR5"
"8627","B:HLA-B_T:CD8B","B","HLA-B","T","CD8B"
"8628","NK:CALM2_T:SELL","NK","CALM2","T","SELL"
"8629","NK:CCL5_T:CXCR3","NK","CCL5","T","CXCR3"
"8630","NK:GNAI2_T:CXCR3","NK","GNAI2","T","CXCR3"
"8631","NK:GNAI2_T:F2R","NK","GNAI2","T","F2R"
"8632","NK:GNAI2_T:S1PR1","NK","GNAI2","T","S1PR1"
"8633","NK:GNAI2_T:S1PR5","NK","GNAI2","T","S1PR5"
"8634","NK:TNFSF14_T:TNFRSF14","NK","TNFSF14","T","TNFRSF14"
"8635","Mono:MET_T:CD44","Mono","MET","T","CD44"
"8636","Mono:MET_T:FAS","Mono","MET","T","FAS"
"8637","Mono:TNFSF12_T:TNFRSF25","Mono","TNFSF12","T","TNFRSF25"
"8638","Gran:BICD1_T:F2R","Gran","BICD1","T","F2R"
"8639","Gran:CD2_T:CD53","Gran","CD2","T","CD53"
"8640","Gran:SDC2_T:PTPRJ","Gran","SDC2","T","PTPRJ"
"8641","Gran:TNFSF12_T:TNFRSF25","Gran","TNFSF12","T","TNFRSF25"
"8642","T:AREG_NK:ICAM1","T","AREG","NK","ICAM1"
"8643","T:CD5_NK:TNFRSF25","T","CD5","NK","TNFRSF25"
"8644","T:PECAM1_NK:CD38","T","PECAM1","NK","CD38"
"8645","T:TNFSF12_NK:TNFRSF25","T","TNFSF12","NK","TNFRSF25"
"8646","T:TNFSF9_NK:HLA-DPA1","T","TNFSF9","NK","HLA-DPA1"
"8647","Ery:CD59_NK:STAB1","Ery","CD59","NK","STAB1"
"8648","Ery:CD99_NK:PILRB","Ery","CD99","NK","PILRB"
"8649","Ery:POMC_NK:ADRB2","Ery","POMC","NK","ADRB2"
"8650","Ery:TXLNA_NK:STX4","Ery","TXLNA","NK","STX4"
"8651","Ery:YBX1_NK:NOTCH1","Ery","YBX1","NK","NOTCH1"
"8652","HSPC:APP_NK:APLP2","HSPC","APP","NK","APLP2"
"8653","HSPC:APP_NK:LRP10","HSPC","APP","NK","LRP10"
"8654","HSPC:CD59_NK:STAB1","HSPC","CD59","NK","STAB1"
"8655","HSPC:GDF11_NK:ACTR2","HSPC","GDF11","NK","ACTR2"
"8656","HSPC:IL17RC_NK:IGSF8","HSPC","IL17RC","NK","IGSF8"
"8657","B:AREG_NK:ICAM1","B","AREG","NK","ICAM1"
"8658","B:ARRB2_NK:ADRB2","B","ARRB2","NK","ADRB2"
"8659","B:GNAI2_NK:ADCY7","B","GNAI2","NK","ADCY7"
"8660","B:HSPA8_NK:ADRB2","B","HSPA8","NK","ADRB2"
"8661","B:TNFSF9_NK:HLA-DPA1","B","TNFSF9","NK","HLA-DPA1"
"8662","NK:ICAM1_NK:ITGAM","NK","ICAM1","NK","ITGAM"
"8663","NK:TNFSF14_NK:TNFRSF14","NK","TNFSF14","NK","TNFRSF14"
"8664","NK:YBX1_NK:NOTCH1","NK","YBX1","NK","NOTCH1"
"8665","Mono:ADM_NK:ADRB2","Mono","ADM","NK","ADRB2"
"8666","Mono:APP_NK:APLP2","Mono","APP","NK","APLP2"
"8667","Mono:APP_NK:LRP10","Mono","APP","NK","LRP10"
"8668","Mono:APP_NK:PTGER2","Mono","APP","NK","PTGER2"
"8669","Mono:APP_NK:RPSA","Mono","APP","NK","RPSA"
"8670","Mono:APP_NK:SORL1","Mono","APP","NK","SORL1"
"8671","Mono:INSR_NK:ADRB2","Mono","INSR","NK","ADRB2"
"8672","Mono:MET_NK:CD151","Mono","MET","NK","CD151"
"8673","Mono:MET_NK:CD44","Mono","MET","NK","CD44"
"8674","Mono:MET_NK:FAS","Mono","MET","NK","FAS"
"8675","Mono:MET_NK:ITGA5","Mono","MET","NK","ITGA5"
"8676","Mono:MET_NK:ITGAX","Mono","MET","NK","ITGAX"
"8677","Mono:NRG1_NK:HLA-DPB1","Mono","NRG1","NK","HLA-DPB1"
"8678","Mono:POMC_NK:ADRB2","Mono","POMC","NK","ADRB2"
"8679","Mono:THBS1_NK:CD47","Mono","THBS1","NK","CD47"
"8680","Mono:YBX1_NK:NOTCH1","Mono","YBX1","NK","NOTCH1"
"8681","Gran:AREG_NK:ICAM1","Gran","AREG","NK","ICAM1"
"8682","Gran:CD2_NK:CD53","Gran","CD2","NK","CD53"
"8683","Gran:CD59_NK:STAB1","Gran","CD59","NK","STAB1"
"8684","Gran:CD69_NK:KLRB1","Gran","CD69","NK","KLRB1"
"8685","Gran:GZMA_NK:F2R","Gran","GZMA","NK","F2R"
