id_gene,ensembl,gene_name,hgnc_symbol,protein_id
578,ENSG00000164404,GDF9,GDF9,85
579,ENSG00000168621,GDNF,GDNF,648
580,ENSG00000151892,GFRA1,GFRA1,772
581,ENSG00000168546,GFRA2,GFRA2,29
582,ENSG00000146013,GFRA3,GFRA3,91
583,ENSG00000125861,GFRA4,GFRA4,1149
584,ENSG00000187871,GFRAL,GFRAL,979
585,ENSG00000100031,GGT1,GGT1,444
586,ENSG00000286070,GGT1,GGT1,444
587,ENSG00000099998,GGT5,GGT5,630
588,ENSG00000259384,GH1,GH1,169
589,ENSG00000136487,GH2,GH2,170
590,ENSG00000112964,GHR,GHR,338
591,ENSG00000118702,GHRH,GHRH,176
592,ENSG00000106128,GHRHR,GHRHR,822
593,ENSG00000157017,GHRL,GHRL,1234
594,ENSG00000121853,GHSR,GHSR,1065
595,ENSG00000159224,GIP,GIP,311
596,ENSG00000010310,GIPR,GIPR,709
597,ENSG00000090863,GLG1,GLG1,1067
598,ENSG00000112164,GLP1R,GLP1R,679
599,ENSG00000065325,GLP2R,GLP2R,135
600,ENSG00000101958,GLRA2,GLRA2,496
601,ENSG00000147437,GNRH1,GNRH1,157
602,ENSG00000125787,GNRH2,GNRH2,73
603,ENSG00000109163,GNRHR,GNRHR,577
604,to_be_reviewed,GNRHR2,GNRHR2,1097
605,ENSG00000185245,GP1BA,GP1BA,272
606,ENSG00000203618,GP1BB,GP1BB,363
607,ENSG00000147257,GPC3,GPC3,735
608,ENSG00000164850,GPER1,GPER1,1112
609,ENSG00000149735,GPHA2,GPHA2,1106
610,ENSG00000179600,GPHB5,GPHB5,1005
611,ENSG00000105220,GPI,GPI,263
612,ENSG00000282019,GPI,GPI,263
613,ENSG00000183671,GPR1,GPR1,687
614,ENSG00000283448,GPR1,GPR1,687
615,ENSG00000165370,GPR101,GPR101,1096
616,ENSG00000101850,GPR143,GPR143,744
617,ENSG00000154165,GPR15,GPR15,720
618,ENSG00000173250,GPR151,GPR151,1046
619,ENSG00000175514,GPR152,GPR152,1044
620,ENSG00000144230,GPR17,GPR17,864
621,ENSG00000183150,GPR19,GPR19,920
622,ENSG00000170128,GPR25,GPR25,17
623,ENSG00000178623,GPR35,GPR35,1178
624,ENSG00000170775,GPR37,GPR37,61
625,ENSG00000170075,GPR37L1,GPR37L1,93
626,ENSG00000126251,GPR42,GPR42,67
627,ENSG00000135898,GPR55,GPR55,1267
628,ENSG00000119737,GPR75,GPR75,133
629,ENSG00000167191,GPRC5B,GPRC5B,1212
630,ENSG00000111291,GPRC5D,GPRC5D,1211
631,ENSG00000183454,GRIN2A,GRIN2A,853
632,ENSG00000273079,GRIN2B,GRIN2B,858
633,ENSG00000161509,GRIN2C,GRIN2C,903
634,ENSG00000105464,GRIN2D,GRIN2D,62
635,ENSG00000030582,GRN,GRN,545
636,ENSG00000134443,GRP,GRP,273
637,ENSG00000126010,GRPR,GRPR,569
638,ENSG00000197273,GUCA2A,GUCA2A,823
639,ENSG00000044012,GUCA2B,GUCA2B,935
640,ENSG00000070019,GUCY2C,GUCY2C,512
641,ENSG00000135077,HAVCR2,HAVCR2,1042
642,ENSG00000113070,HBEGF,HBEGF,1108
643,ENSG00000161610,HCRT,HCRT,76
644,ENSG00000121764,HCRTR1,HCRTR1,77
645,ENSG00000137252,HCRTR2,HCRTR2,78
646,ENSG00000126264,HCST,HCST,1230
647,ENSG00000140287,HDC,HDC,439
648,ENSG00000013583,HEBP1,HEBP1,1201
649,ENSG00000010704,HFE,HFE,946
650,ENSG00000019991,HGF,HGF,383
651,ENSG00000164161,HHIP,HHIP,1101
652,ENSG00000235657,HLA-A,HLA-A,7
653,ENSG00000231834,HLA-A,HLA-A,7
654,ENSG00000224320,HLA-A,HLA-A,7
655,ENSG00000223980,HLA-A,HLA-A,7
656,ENSG00000206505,HLA-A,HLA-A,7
657,ENSG00000206503,HLA-A,HLA-A,7
658,ENSG00000229215,HLA-A,HLA-A,7
659,ENSG00000223532,HLA-B,HLA-B,8
660,ENSG00000206450,HLA-B,HLA-B,8
661,ENSG00000234745,HLA-B,HLA-B,8
662,ENSG00000228964,HLA-B,HLA-B,8
663,ENSG00000224608,HLA-B,HLA-B,8
664,ENSG00000232126,HLA-B,HLA-B,8
665,ENSG00000206452,HLA-C,HLA-C,9
666,ENSG00000206435,HLA-C,HLA-C,9
667,ENSG00000228299,HLA-C,HLA-C,9
668,ENSG00000204525,HLA-C,HLA-C,9
669,ENSG00000237022,HLA-C,HLA-C,9
670,ENSG00000225691,HLA-C,HLA-C,9
671,ENSG00000231389,HLA-DPA1,HLA-DPA1,10
672,ENSG00000223865,HLA-DPB1,HLA-DPB1,11
673,ENSG00000232629,HLA-DQB2,HLA-DQB2,12
674,ENSG00000196126,HLA-DRB1,HLA-DRB1,13
675,ENSG00000229252,HLA-E,HLA-E,375
676,ENSG00000236632,HLA-E,HLA-E,375
677,ENSG00000206493,HLA-E,HLA-E,375
678,ENSG00000230254,HLA-E,HLA-E,375
679,ENSG00000204592,HLA-E,HLA-E,375
680,ENSG00000233904,HLA-E,HLA-E,375
681,ENSG00000225201,HLA-E,HLA-E,375
682,ENSG00000204642,HLA-F,HLA-F,563
683,ENSG00000229698,HLA-F,HLA-F,563
684,ENSG00000237508,HLA-F,HLA-F,563
685,ENSG00000235220,HLA-F,HLA-F,563
686,ENSG00000206509,HLA-F,HLA-F,563
687,ENSG00000137403,HLA-F,HLA-F,563
688,ENSG00000233095,HLA-G,HLA-G,422
689,ENSG00000206506,HLA-G,HLA-G,422
690,ENSG00000237216,HLA-G,HLA-G,422
691,ENSG00000235346,HLA-G,HLA-G,422
692,ENSG00000276051,HLA-G,HLA-G,422
693,ENSG00000230413,HLA-G,HLA-G,422
694,ENSG00000235680,HLA-G,HLA-G,422
695,ENSG00000204632,HLA-G,HLA-G,422
696,ENSG00000196639,HRH1,HRH1,618
697,ENSG00000113749,HRH2,HRH2,505
698,ENSG00000101180,HRH3,HRH3,1271
699,ENSG00000134489,HRH4,HRH4,1156
700,ENSG00000108786,HSD17B1,HSD17B1,379
701,ENSG00000149084,HSD17B12,HSD17B12,950
702,ENSG00000130948,HSD17B3,HSD17B3,638
703,ENSG00000025423,HSD17B6,HSD17B6,42
704,ENSG00000203857,HSD3B1,HSD3B1,378
705,ENSG00000178394,HTR1A,HTR1A,298
706,ENSG00000135312,HTR1B,HTR1B,538
707,ENSG00000179546,HTR1D,HTR1D,537
708,ENSG00000168830,HTR1E,HTR1E,543
709,ENSG00000179097,HTR1F,HTR1F,576
710,ENSG00000102468,HTR2A,HTR2A,539
711,ENSG00000135914,HTR2B,HTR2B,664
712,ENSG00000147246,HTR2C,HTR2C,541
713,ENSG00000166736,HTR3A,HTR3A,690
714,ENSG00000149305,HTR3B,HTR3B,121
715,ENSG00000178084,HTR3C,HTR3C,1051
716,ENSG00000186090,HTR3D,HTR3D,989
717,ENSG00000186038,HTR3E,HTR3E,2
718,ENSG00000164270,HTR4,HTR4,875
719,ENSG00000157219,HTR5A,HTR5A,699
720,ENSG00000158748,HTR6,HTR6,731
721,ENSG00000148680,HTR7,HTR7,608
722,ENSG00000121351,IAPP,IAPP,340
723,ENSG00000090339,ICAM1,ICAM1,253
724,ENSG00000108622,ICAM2,ICAM2,370
725,ENSG00000076662,ICAM3,ICAM3,599
726,ENSG00000105371,ICAM4,ICAM4,900
727,ENSG00000163600,ICOS,ICOS,1281
728,ENSG00000160223,ICOSLG,ICOSLG,101
729,ENSG00000119912,IDE,IDE,387
730,ENSG00000197919,IFNA1,IFNA1,183
731,ENSG00000233816,IFNA13,IFNA13,183
732,ENSG00000197919,IFNA1,IFNA1,14
733,ENSG00000186803,IFNA10,IFNA10,185
734,ENSG00000228083,IFNA14,IFNA14,189
735,ENSG00000147885,IFNA16,IFNA16,241
736,ENSG00000234829,IFNA17,IFNA17,190
737,ENSG00000188379,IFNA2,IFNA2,184
738,ENSG00000137080,IFNA21,IFNA21,187
739,ENSG00000236637,IFNA4,IFNA4,240
740,ENSG00000147873,IFNA5,IFNA5,188
741,ENSG00000120235,IFNA6,IFNA6,239
742,ENSG00000214042,IFNA7,IFNA7,186
743,ENSG00000120242,IFNA8,IFNA8,597
744,ENSG00000142166,IFNAR1,IFNAR1,419
745,ENSG00000159110,IFNAR2,IFNAR2,710
746,ENSG00000171855,IFNB1,IFNB1,191
747,ENSG00000184995,IFNE,IFNE,999
748,ENSG00000111537,IFNG,IFNG,192
749,ENSG00000027697,IFNGR1,IFNGR1,394
750,ENSG00000262795,IFNGR2,IFNGR2,642
751,ENSG00000159128,IFNGR2,IFNGR2,642
752,ENSG00000147896,IFNK,IFNK,1220
753,ENSG00000182393,IFNL1,IFNL1,1007
754,ENSG00000183709,IFNL2,IFNL2,1013
755,ENSG00000197110,IFNL3,IFNL3,1012
756,ENSG00000185436,IFNLR1,IFNLR1,1008
757,ENSG00000177047,IFNW1,IFNW1,238
758,ENSG00000017427,IGF1,IGF1,242
759,ENSG00000140443,IGF1R,IGF1R,278
760,ENSG00000167244,IGF2,IGF2,179
761,ENSG00000284779,IGF2,,179
762,ENSG00000197081,IGF2R,IGF2R,351
763,ENSG00000146674,IGFBP3,IGFBP3,425
764,ENSG00000188293,IGFL1,IGFL1,969
765,ENSG00000204866,IGFL2,IGFL2,973
766,ENSG00000188624,IGFL3,IGFL3,976
767,ENSG00000126246,IGFLR1,IGFLR1,1162
768,ENSG00000163501,IHH,IHH,897
769,ENSG00000136634,IL10,IL10,487
770,ENSG00000110324,IL10RA,IL10RA,876
771,ENSG00000243646,IL10RB,IL10RB,844
772,ENSG00000095752,IL11,IL11,464
773,ENSG00000137070,IL11RA,IL11RA,898
774,ENSG00000168811,IL12A,IL12A,558
775,ENSG00000113302,IL12B,IL12B,559
776,ENSG00000096996,IL12RB1,IL12RB1,670
777,ENSG00000081985,IL12RB2,IL12RB2,1115
778,ENSG00000169194,IL13,IL13,614
779,ENSG00000131724,IL13RA1,IL13RA1,795
780,ENSG00000123496,IL13RA2,IL13RA2,899
781,ENSG00000164136,IL15,IL15,654
782,ENSG00000134470,IL15RA,IL15RA,861
783,ENSG00000172349,IL16,IL16,882
784,ENSG00000112115,IL17A,IL17A,928
785,ENSG00000124391,IL17C,IL17C,1219
786,ENSG00000112116,IL17F,IL17F,1098
787,ENSG00000177663,IL17RA,IL17RA,1083
788,ENSG00000056736,IL17RB,IL17RB,1200
789,ENSG00000163702,IL17RC,IL17RC,1022
790,ENSG00000163701,IL17RE,IL17RE,1030
791,ENSG00000150782,IL18,IL18,887
792,ENSG00000115604,IL18R1,IL18R1,870
793,ENSG00000115607,IL18RAP,IL18RAP,120
794,ENSG00000142224,IL19,IL19,1240
795,ENSG00000115008,IL1A,IL1A,193
796,ENSG00000125538,IL1B,IL1B,194
797,ENSG00000136697,IL1F10,IL1F10,1050
798,ENSG00000115594,IL1R1,IL1R1,388
799,ENSG00000115590,IL1R2,IL1R2,536
800,ENSG00000196083,IL1RAP,IL1RAP,1192
801,ENSG00000169306,IL1RAPL1,IL1RAPL1,1216
802,ENSG00000115602,IL1RL1,IL1RL1,811
803,ENSG00000115598,IL1RL2,IL1RL2,1169
804,ENSG00000136689,IL1RN,IL1RN,433
805,ENSG00000109471,IL2,IL2,783
806,ENSG00000162891,IL20,IL20,1208
807,ENSG00000016402,IL20RA,IL20RA,1242
808,ENSG00000174564,IL20RB,IL20RB,978
809,ENSG00000138684,IL21,IL21,1172
810,ENSG00000103522,IL21R,IL21R,1173
811,ENSG00000127318,IL22,IL22,1148
812,ENSG00000142677,IL22RA1,IL22RA1,1019
813,ENSG00000110944,IL23A,IL23A,1190
814,ENSG00000162594,IL23R,IL23R,957
815,ENSG00000162892,IL24,IL24,856
816,ENSG00000166090,IL25,IL25,1152
817,ENSG00000111536,IL26,IL26,1193
818,ENSG00000197272,IL27,IL27,1028
819,ENSG00000104998,IL27RA,IL27RA,971
820,ENSG00000134460,IL2RA,IL2RA,196
821,ENSG00000100385,IL2RB,IL2RB,389
822,ENSG00000147168,IL2RG,IL2RG,585
823,ENSG00000164399,IL3,IL3,296
824,ENSG00000137033,IL33,IL33,132
825,ENSG00000157368,IL34,IL34,987
826,ENSG00000136694,IL36A,IL36A,1239
827,ENSG00000136696,IL36B,IL36B,1214
828,ENSG00000136688,IL36G,IL36G,1215
829,ENSG00000136695,IL36RN,IL36RN,1228
830,ENSG00000125571,IL37,IL37,1213
831,ENSG00000185291,IL3RA,IL3RA,530
832,ENSG00000113520,IL4,IL4,249
833,ENSG00000077238,IL4R,IL4R,502
834,ENSG00000113525,IL5,IL5,250
835,ENSG00000091181,IL5RA,IL5RA,810
836,ENSG00000136244,IL6,IL6,252
837,ENSG00000160712,IL6R,IL6R,297
838,ENSG00000134352,IL6ST,IL6ST,649
839,ENSG00000104432,IL7,IL7,364
840,ENSG00000168685,IL7R,IL7R,418
841,ENSG00000145839,IL9,IL9,393
842,ENSG00000124334,IL9R,IL9R,808
843,ENSG00000123999,INHA,INHA,248
844,ENSG00000122641,INHBA,INHBA,286
845,ENSG00000163083,INHBB,INHBB,307
846,ENSG00000175189,INHBC,INHBC,766
847,ENSG00000139269,INHBE,INHBE,780
848,ENSG00000254647,INS,INS,178
849,ENSG00000248099,INSL3,INSL3,734
850,ENSG00000172410,INSL5,INSL5,1272
851,ENSG00000171105,INSR,INSR,256
852,ENSG00000213949,ITGA1,ITGA1,773
853,ENSG00000143127,ITGA10,ITGA10,107
854,ENSG00000137809,ITGA11,ITGA11,1248
855,ENSG00000164171,ITGA2,ITGA2,420
856,ENSG00000005961,ITGA2B,ITGA2B,287
857,ENSG00000005884,ITGA3,ITGA3,521
858,ENSG00000115232,ITGA4,ITGA4,371
859,ENSG00000161638,ITGA5,ITGA5,293
860,ENSG00000091409,ITGA6,ITGA6,495
861,ENSG00000135424,ITGA7,ITGA7,877
862,ENSG00000077943,ITGA8,ITGA8,752
863,ENSG00000144668,ITGA9,ITGA9,880
864,ENSG00000156886,ITGAD,ITGAD,867
865,ENSG00000083457,ITGAE,ITGAE,643
866,ENSG00000005844,ITGAL,ITGAL,458
867,ENSG00000169896,ITGAM,ITGAM,343
868,ENSG00000138448,ITGAV,ITGAV,264
869,ENSG00000140678,ITGAX,ITGAX,459
870,ENSG00000150093,ITGB1,ITGB1,254
871,ENSG00000160255,ITGB2,ITGB2,246
872,ENSG00000259207,ITGB3,ITGB3,245
873,ENSG00000132470,ITGB4,ITGB4,405
874,ENSG00000082781,ITGB5,ITGB5,429
875,ENSG00000115221,ITGB6,ITGB6,434
876,ENSG00000139626,ITGB7,ITGB7,522
877,ENSG00000105855,ITGB8,ITGB8,523
878,ENSG00000101384,JAG1,JAG1,793
879,ENSG00000184916,JAG2,JAG2,1262
880,ENSG00000154721,JAM2,JAM2,779
881,ENSG00000166086,JAM3,JAM3,1130
882,ENSG00000128052,KDR,KDR,629
883,ENSG00000273794,KIR2DL1,KIR2DL1,682
884,ENSG00000125498,KIR2DL1,KIR2DL1,682
885,ENSG00000278495,KIR2DL1,KIR2DL1,682
886,ENSG00000273510,KIR2DL1,KIR2DL1,682
887,ENSG00000278821,KIR2DL1,KIR2DL1,682
888,ENSG00000277833,KIR2DL1,KIR2DL1,682
889,ENSG00000278738,KIR2DL1,KIR2DL1,682
890,ENSG00000278207,KIR2DL1,KIR2DL1,682
891,ENSG00000275196,KIR2DL1,KIR2DL1,682
892,ENSG00000275276,KIR2DL1,KIR2DL1,682
893,ENSG00000274782,KIR2DL1,KIR2DL1,682
894,ENSG00000278755,KIR2DL1,KIR2DL1,682
895,ENSG00000277616,KIR2DL1,KIR2DL1,682
896,ENSG00000275750,KIR2DL1,KIR2DL1,682
897,ENSG00000274926,KIR2DL1,KIR2DL1,682
898,ENSG00000277356,KIR2DL1,KIR2DL1,682
899,ENSG00000276625,KIR2DL1,KIR2DL1,682
900,ENSG00000276820,KIR2DL1,KIR2DL1,682
901,ENSG00000278805,KIR2DL1,KIR2DL1,682
902,ENSG00000274692,KIR2DL1,KIR2DL1,682
903,ENSG00000284145,KIR2DL1,KIR2DL1,682
904,ENSG00000284530,KIR2DL1,KIR2DL1,682
905,ENSG00000284401,KIR2DL1,KIR2DL1,682
906,ENSG00000284514,KIR2DL1,KIR2DL1,682
907,ENSG00000283723,KIR2DL1,KIR2DL1,682
908,ENSG00000284551,KIR2DL1,KIR2DL1,682
909,ENSG00000284347,KIR2DL1,KIR2DL1,682
910,ENSG00000275522,KIR2DL1,KIR2DL1,682
911,ENSG00000278503,KIR2DL1,KIR2DL1,682
912,ENSG00000284100,KIR2DL1,KIR2DL1,682
913,ENSG00000275080,KIR2DL1,KIR2DL1,682
914,ENSG00000278248,KIR2DL1,KIR2DL1,682
915,ENSG00000276310,KIR2DL1,KIR2DL1,682
916,ENSG00000275623,KIR2DL3,KIR2DL3,683
917,ENSG00000273947,KIR2DL3,KIR2DL3,683
918,ENSG00000278369,KIR2DL3,KIR2DL3,683
919,ENSG00000275008,KIR2DL3,KIR2DL3,683
920,ENSG00000284132,KIR2DL3,KIR2DL3,683
921,ENSG00000284044,KIR2DL3,KIR2DL3,683
922,ENSG00000284504,KIR2DL3,KIR2DL3,683
923,ENSG00000273887,KIR2DL3,KIR2DL3,683
924,ENSG00000284236,KIR2DL3,KIR2DL3,683
