,ID,community,CPDB,NicheNet
1907,BMPR1B,True,True,True
1908,FST,True,False,False
1909,CXCL9,True,True,True
1910,PLA2R1,True,False,False
1911,MFAP2,True,False,False
1912,HGF,True,True,True
1913,BAMBI,True,False,True
1914,ITGB7,True,True,True
1915,GIPR,True,True,True
1916,EPHB6,True,True,True
1917,PTCH1,True,True,True
1918,GAS6,True,True,True
1919,GPR152,False,True,False
1920,SIGLEC15,False,True,False
1921,CLEC4A,True,False,False
1922,PLXNA1,True,True,True
1923,RBP4,True,True,False
1924,BMP15,True,True,True
1925,APP,True,True,True
1926,LRIG2,True,False,False
1927,LPA,True,False,False
1928,COL1A1,True,True,True
1929,ITGA11,True,True,True
1930,BSG,True,True,False
1931,LGALS1,True,False,False
1932,NPTN,True,False,False
1933,F9,True,False,True
1934,SLAMF9,True,False,False
1935,KIR3DS1,True,True,False
1936,CHAT,False,True,False
1937,RXFP1,True,True,True
1938,DDC,False,True,False
1939,CCL16,True,True,True
1940,TSPAN1,True,False,False
1941,F8,True,False,True
1942,CCKAR,True,True,True
1943,PLA2G10,True,False,False
1944,CD1B,True,False,False
1945,DAGLA,False,True,False
1946,COL21A1,False,True,False
1947,LRP5,True,True,True
1948,CHRM1,True,True,False
1949,CAMP,True,True,True
1950,GPR42,True,True,False
1951,ACVRL1,True,True,True
1952,FAM19A1,False,True,False
1953,FGFRL1,True,True,False
1954,NLGN1,True,False,True
1955,PDGFRB,True,True,True
1956,C3AR1,True,True,True
1957,CXCL2,True,True,True
1958,CCL4L2,False,True,False
1959,CHRM3,True,True,False
1960,TBXAS1,False,True,False
1961,MAS1,True,False,True
1962,CD5,True,False,False
1963,IFNE,True,True,True
1964,IFNW1,True,True,True
1965,SAA1,True,True,True
1966,FBLN2,True,False,False
1967,TPSB2,True,False,False
1968,PROS1,True,True,True
1969,ANGPTL4,True,False,False
1970,ICAM3,True,True,True
1971,S100A9,True,False,False
1972,ALOX5AP,False,True,True
1973,EFNA3,True,True,True
1974,SRD5A1,False,True,False
1975,HLA-DPA1,True,True,False
1976,NRXN2,True,False,True
1977,UNC5A,True,True,True
1978,NMUR2,True,True,True
1979,RYR1,True,False,False
1980,CHRNB2,True,True,False
1981,PROKR2,True,True,True
1982,GP9,True,False,True
1983,TG,True,True,False
1984,KIR2DL4,True,False,True
1985,APOA1,True,True,False
1986,GRIN2A,True,True,False
1987,APELA,True,True,False
1988,NOV,False,True,True
1989,FPR3,True,True,True
1990,FZD2,True,True,True
1991,TYROBP,True,True,False
1992,LTA,True,True,True
1993,CD55,True,True,False
1994,HLA-DRB4,True,False,False
1995,P4HB,True,True,False
1996,HMGB1,True,False,False
1997,OBP2A,True,False,False
1998,NRXN3,True,False,True
1999,MST1,True,True,True
2000,AVP,True,True,True
2001,ARTN,True,True,True
2002,EPHA7,True,True,True
2003,TSPAN15,True,False,False
2004,WNT2B,True,True,False
2005,NR3C2,False,True,False
2006,APLP2,True,False,False
2007,COL8A1,True,True,False
2008,FCGR2A,True,True,False
2009,MST1R,True,True,True
2010,NTRK1,True,True,True
2011,MC5R,True,True,True
2012,ANTXR1,True,True,False
2013,IL17RE,True,True,True
2014,CDH11,True,False,False
2015,ITGB6,True,True,True
2016,EPGN,True,True,True
2017,SHANK1,True,False,False
2018,KCNJ10,True,False,False
2019,PSG9,True,False,False
2020,CD63,True,False,False
2021,ITGAD,True,True,True
2022,BMP1,True,False,False
2023,ACVR2B,True,True,True
2024,ST14,True,False,False
2025,PTK7,True,False,False
2026,ADAM2,True,False,True
2027,BCAN,True,False,False
2028,IGFBP4,True,False,False
2029,DMP1,True,False,False
2030,CCL17,True,True,True
2031,TRPV2,False,False,True
2032,COL1A2,True,True,False
2033,LTBR,True,True,True
2034,LILRA1,True,False,False
2035,PITPNM3,True,False,False
2036,SUSD2,False,True,False
2037,CD48,True,True,False
2038,GUCA2B,True,True,True
2039,SIGLEC10,True,True,False
2040,F7,True,False,True
2041,ESAM,True,False,True
2042,LTBP1,True,False,False
2043,FGF7,True,True,True
2044,RLN3,True,True,True
2045,PYY,True,True,True
2046,ITGB3,True,True,True
2047,F2RL2,True,False,True
2048,IL1RL2,True,True,False
2049,THY1,True,True,False
2050,ROBO2,True,True,True
2051,HLA-DRB5,True,False,False
2052,COL16A1,True,True,False
2053,CHRNA6,False,True,False
2054,TULP1,False,True,False
2055,SYK,True,False,False
2056,CXCL5,True,True,True
2057,IL6R,True,True,True
2058,KIR3DL2,True,True,True
2059,GDF11,True,True,True
2060,IL31,True,False,True
2061,ADCYAP1R1,True,True,True
2062,IL22RA1,True,True,True
2063,INHA,True,True,True
2064,DPEP3,False,True,False
2065,FGF22,True,True,True
2066,GPR1,False,True,True
2067,CHRM5,False,True,False
2068,INSL3,True,True,True
2069,FLOT1,True,False,False
