,ID,community,CPDB,NicheNet,CellChat,community_curated,NicheNet_curated
16153,C5_TAS2R16,False,False,True,False,False,False
16154,KNG1_LPAR1,False,False,True,False,False,False
16155,EFNA5_ITGB1,True,False,False,False,False,False
16156,CXCL10_GALR1,False,False,True,False,False,False
16157,SAA1_HTR2C,False,False,True,False,False,False
16158,QRFP_GPR17,False,False,True,False,False,False
16159,EDN3_CHRM1,False,False,True,False,False,False
16160,GNRH1_GRM1,False,False,True,False,False,False
16161,SIGLEC9_SIGLEC15,True,False,False,False,False,False
16162,HEBP1_GRM7,True,False,False,False,True,False
16163,PMCH_GRM6,False,False,True,False,False,False
16164,AGT_GRM2,False,False,True,False,False,False
16165,WNT1_FZD9,True,True,True,False,True,True
16166,MPZL1_MPZL1,False,False,False,True,False,False
16167,THBS2_ITGA3_ITGB1,False,False,False,True,False,False
16168,WNT5A_ADRB2,True,False,True,False,True,False
16169,AVP_PROKR2,False,False,True,False,False,False
16170,SEMA3C_NRP1_NRP2,False,False,False,True,False,False
16171,BMP8A_BMPR1A_ACVR2A,False,False,False,True,False,False
16172,CCL17_CCR4,True,True,True,True,True,True
16173,CSF2_CSF1R,True,True,True,False,False,True
16174,CATSPER3_CATSPERB,False,True,False,False,False,False
16175,NRG1_ITGB4,False,True,False,False,False,False
16176,NOG_GDF5,True,False,False,False,False,False
16177,MMP9_ITGB2,True,False,False,False,True,False
16178,GCG_TBXA2R,False,False,True,False,False,False
16179,SAA1_OPRD1,False,False,True,False,False,False
16180,CXCL16_GABBR1,False,False,True,False,False,False
16181,XCL2_CASR,False,False,True,False,False,False
16182,COL4A3_ITGAV,True,False,False,False,False,False
16183,PF4_FPR2,False,False,True,False,False,False
16184,MFNG_NOTCH1,True,False,False,False,True,False
16185,CCL5_FPR1,False,False,True,False,False,False
16186,WNT4_FZD2_LRP6,False,False,False,True,False,False
16187,XCL2_P2RY6,False,False,True,False,False,False
16188,CD28_CD4,False,False,True,False,False,False
16189,CXCL16_CXCR1,False,False,True,False,False,False
16190,TGFB1_TGFBR1_TGFBR2,False,False,False,True,False,False
16191,GRP_F2R,False,False,True,False,False,False
16192,APOA1_DERL1,False,False,True,False,False,False
16193,IL12B_IL23R,True,True,True,False,True,False
16194,SRC_ERBB2,True,False,False,False,False,False
16195,MMP14_CD44,True,False,False,False,False,False
16196,AGT_HTR2C,False,False,True,False,False,False
16197,CCL19_LPAR1,False,False,True,False,False,False
16198,OXT_PTAFR,False,False,True,False,False,False
16199,SCT_NPSR1,False,False,True,False,False,False
16200,CCL25_CCR10,True,False,True,False,True,False
16201,FSHB_TAAR1,False,False,True,False,False,False
16202,GHRL_UTS2R,False,False,True,False,False,False
16203,KNG1_SSTR1,False,False,True,False,False,False
16204,FST_TGFB2,True,False,False,False,False,False
16205,EPGN_ERBB4,False,False,True,False,False,False
16206,PODXL2_SELP,False,True,False,False,False,False
16207,NPTN_NCAM1,True,False,False,False,False,False
16208,FGB_ITGAX,False,True,False,False,False,False
16209,PMCH_SSTR4,False,False,True,False,False,False
16210,RLN2_GCGR,False,False,True,False,False,False
16211,TAC1_FPR2,False,False,True,False,False,False
16212,PMCH_BDKRB1,False,False,True,False,False,False
16213,POMC_TAS2R13,False,False,True,False,False,False
16214,UCN3_IL10RB,True,False,True,False,True,False
16215,CD6_DAG1,True,False,False,False,False,False
16216,UBB_RIPK1,True,False,False,False,False,False
16217,NECTIN4_NECTIN1,False,True,False,False,False,False
16218,FSHB_PTGER4,False,False,True,False,False,False
16219,TAC1_TRHR,False,False,True,False,False,False
16220,CXCL5_CCR10,False,False,True,False,False,False
16221,IGFL3_IGFLR1,True,True,False,True,True,False
16222,PDGFB_PDGFRA,True,True,True,True,True,True
16223,PMCH_CNR2,False,False,True,False,False,False
16224,KNG1_AGTR1,False,False,True,False,False,False
16225,COL4A3_ITGA9_ITGB1,False,False,False,True,False,False
16226,ADCYAP1_RAMP2,True,False,True,False,True,False
16227,IFNA4_IFNAR2,True,True,True,False,True,True
16228,WNT8A_SFRP5,False,True,False,False,False,False
16229,CORT_OPRD1,False,False,True,False,False,False
16230,BMP5_BMPR1B,True,True,True,False,True,True
16231,INSL3_PTGER4,False,False,True,False,False,False
16232,FSHB_MC1R,False,False,True,False,False,False
16233,SDK1_IL4R,False,False,True,False,False,False
16234,CXCL10_CCR3,True,False,True,False,True,True
16235,CXCL12_HCAR2,False,False,True,False,False,False
16236,BMPR2_BMPR1A,False,True,False,False,False,False
16237,PF4_GRM7,True,False,True,False,True,False
16238,SHH_PTCH2,True,True,True,True,True,False
16239,KNG1_HCRTR2,False,False,True,False,False,False
16240,COL6A5_SDC1,True,False,False,True,False,False
16241,PTHLH_PTGER2,False,False,True,False,False,False
16242,NMS_HTR2C,False,False,True,False,False,False
16243,LGALS9_DAG1,False,True,False,False,False,False
16244,F11R_ITGAL,False,True,True,False,False,True
16245,SAA1_TAS2R60,False,False,True,False,False,False
16246,NPW_NPY1R,False,False,True,False,False,False
16247,GPC3_UNC5D,True,False,False,False,True,False
16248,COL1A2_ITGB1,True,True,False,False,True,False
16249,L1CAM_LVRN,True,False,False,False,False,False
16250,GDF7_BMPR1A,True,True,True,False,True,True
16251,GAL_BDKRB2,False,False,True,False,False,False
16252,PTGS2_ALOX5,True,False,False,False,True,False
16253,HPGDS_PTGDR2,True,False,False,False,True,False
16254,EDN3_ADRA1A,False,False,True,False,False,False
16255,PKD1_ATP5B,False,False,True,False,False,False
16256,COL1A1_ITGA5,True,False,True,False,True,False
16257,CXCL12_S1PR1,False,False,True,False,False,False
16258,IFNA4_IFNAR1_IFNAR2,False,False,False,True,False,False
16259,CXCL16_CHRM2,False,False,True,False,False,False
16260,GPC4_IGDCC4,True,False,False,False,False,False
16261,CCL21_RXFP4,False,False,True,False,False,False
16262,FLRT2_ADGRL2,False,False,False,True,False,False
16263,CCL21_CCR5,False,False,True,False,False,False
16264,APLN_PTGDR2,False,False,True,False,False,False
16265,IL13_IL4,True,False,False,False,True,False
16266,ADM_RAMP3,True,True,True,False,True,False
16267,BMP4_GREM2,True,False,False,False,True,False
16268,INSL3_CALCR,False,False,True,False,False,False
16269,CCL25_CCR1,False,False,True,False,False,False
16270,GHRL_PROKR2,False,False,True,False,False,False
16271,FN1_ITGA2B_ITGB3,False,False,False,True,False,False
16272,FRZB_WNT7A,True,True,False,False,False,False
16273,CCL21_CCR8,False,False,True,False,False,False
16274,CTLA4_CD86,False,True,False,False,False,False
16275,VEGFA_NRP1,True,True,True,False,True,True
16276,PDLIM3_CCR10,True,False,False,False,False,False
16277,HCRT_NMUR1,False,False,True,False,False,False
16278,ANXA1_ADRA2A,True,False,False,False,True,False
16279,DSG2_FAS,False,False,True,False,False,False
16280,KITLG_PTPN6,False,False,True,False,False,False
16281,IL23A_ESR2,False,False,True,False,False,False
16282,EDN1_LPAR6,False,False,True,False,False,False
16283,ITGA4_PTCH1,False,False,True,False,False,False
16284,COL4A6_ITGA3,True,False,False,False,False,False
16285,NMB_CYSLTR1,False,False,True,False,False,False
16286,CDH9_CDH10,False,False,True,False,False,False
16287,EFEMP2_AQP1,True,False,False,False,True,False
16288,CXCL11_HTR1B,False,False,True,False,False,False
16289,LAMB1_NTRK1,False,False,True,False,False,False
16290,PPY_TAS2R31,False,False,True,False,False,False
16291,GCG_P2RY10,False,False,True,False,False,False
16292,APOB_TLR4,True,False,False,False,True,False
16293,APLN_SUCNR1,False,False,True,False,False,False
16294,CXCL5_TAS2R39,False,False,True,False,False,False
16295,UTS2_FPR2,False,False,True,False,False,False
16296,NTS_NMUR2,False,False,True,False,False,False
16297,ADCYAP1_GPR25,False,False,True,False,False,False
16298,MXRA5_SIGLEC7,True,False,False,False,True,False
16299,GAL_GPR55,False,False,True,False,False,False
16300,GRP_GRPR,True,True,True,True,True,True
16301,PTH2_HTR4,False,False,True,False,False,False
16302,EDN1_CHRM1,False,False,True,False,False,False
16303,CD79B_CD244,True,False,False,False,False,False
16304,PTGS2_ERBB2,False,False,True,False,False,False
16305,EDN1_EDNRB,True,False,True,True,True,False
16306,VEGFC_ITGA9,True,False,False,False,True,False
16307,AVP_QRFPR,False,False,True,False,False,False
16308,CXCL16_PTGER3,False,False,True,False,False,False
16309,WNT7B_FZD3_LRP5,False,False,False,True,False,False
16310,EDN2_CCKBR,False,False,True,False,False,False
16311,GH2_GHR,True,True,True,False,True,True
16312,COL5A3_DDR1,True,False,False,False,False,False
16313,DCC_ADORA2B,True,False,False,False,False,False
16314,NPFF_QRFPR,False,False,True,False,False,False
16315,GNRH1_PTAFR,False,False,True,False,False,False
16316,OXT_CASR,False,False,True,False,False,False
16317,PMCH_P2RY12,False,False,True,False,False,False
16318,RLN1_HTR4,False,False,True,False,False,False
16319,GAS1_PTCH2,False,True,False,False,False,False
16320,TSHB_AVPR2,False,False,True,False,False,False
16321,COL18A1_PTCH1,False,False,True,False,False,False
16322,AVP_P2RY1,False,False,True,False,False,False
16323,CSF1R_LY6G6F,True,False,False,False,False,False
16324,LAMC3_ITGA7_ITGB1,False,False,False,True,False,False
16325,ALDH1A2_RXRB,False,True,False,False,False,False
16326,EGFL8_NCR3,True,False,False,False,False,False
16327,PDYN_P2RY13,False,False,True,False,False,False
16328,CXCL16_RXFP4,False,False,True,False,False,False
16329,HCRT_GRM5,False,False,True,False,False,False
16330,FGF4_NRP1,True,False,True,False,True,False
16331,NMS_CCR6,False,False,True,False,False,False
16332,NCAM1_PTPRZ1,True,False,False,False,True,False
16333,GAST_HRH1,False,False,True,False,False,False
16334,CALCB_DRD1,False,False,True,False,False,False
16335,FGG_ITGB2,True,True,False,False,True,False
16336,SFRP2_WNT8B,True,True,False,False,False,False
16337,APOA1_OR2T6,False,False,True,False,False,False
16338,ICOSL_CTLA4,False,False,False,True,False,False
16339,WNT9B_FZD3,True,True,True,False,False,False
16340,AGT_C3AR1,False,False,True,False,False,False
16341,PNOC_HRH4,False,False,True,False,False,False
16342,NPFF_GHSR,False,False,True,False,False,False
16343,CGA_DRD5,False,False,True,False,False,False
16344,GAST_PROKR2,False,False,True,False,False,False
16345,INSL3_RAMP2,True,False,True,False,True,False
16346,F2_ADRA1D,False,False,True,False,False,False
16347,TNXB_ITGA8_ITGB1,False,False,False,True,False,False
16348,WNT9A_FZD2,True,True,False,False,False,False
16349,NPFF_CHRM3,False,False,True,False,False,False
16350,APP_NPBWR1,False,False,True,False,False,False
16351,ROR2_FZD9,True,False,False,False,False,False
16352,UBB_LDLR,True,False,False,False,False,False
16353,GNRH1_P2RY6,False,False,True,False,False,False
16354,HLA-F_CD8B2,True,False,False,True,False,False
16355,CALCA_PTGDR,False,False,True,False,False,False
16356,PYY_SSTR2,False,False,True,False,False,False
16357,EDN1_GPR4,False,False,True,False,False,False
16358,F2_CHRM1,False,False,True,False,False,False
16359,PYY_LPAR1,False,False,True,False,False,False
16360,SDK2_CLEC4A,True,False,False,False,False,False
16361,ICAM5_SORT1,False,False,True,False,False,False
16362,PTH_MC2R,False,False,True,False,False,False
16363,COL6A2_SDC4,True,False,False,True,False,False
16364,COL4A3_SDC1,True,False,False,True,False,False
16365,LHB_VIPR1,True,False,True,False,True,False
16366,HSD3B1_CATSPER4,False,True,False,False,False,False
16367,HCRT_TACR3,False,False,True,False,False,False
16368,TNFRSF17_CD300E,True,False,False,False,False,False
16369,CCL27_TAS2R46,False,False,True,False,False,False
16370,POMC_GIPR,False,False,True,False,False,False
16371,FGA_ITGAV,True,False,False,False,True,False
16372,EGFR_ERBB4,True,False,False,False,True,False
16373,ACE_AGTR2,True,False,False,False,False,False
16374,SEMA3B_NRP2_PLXNA1,False,False,False,True,False,False
16375,PILRA_LILRB5,True,False,False,False,False,False
16376,EFNA3_TGFBR1,False,False,True,False,False,False
16377,SAA1_ADRA1B,False,False,True,False,False,False
16378,NPFF_HRH1,False,False,True,False,False,False
16379,TGFB1_LPP,True,False,False,False,True,False
16380,ANXA1_CXCR3,False,False,True,False,False,False
16381,CCL5_CDH1,False,False,True,False,False,False
16382,DSG2_EGFR,False,False,True,False,False,False
16383,PTHLH_GPR20,True,False,True,False,True,False
16384,ADM_CALCR_RAMP2,False,False,False,True,False,False
16385,CLMP_JAML,True,False,False,False,False,False
16386,EFNB2_UNC5C,False,False,True,False,False,False
16387,CALM2_CNGA2,False,False,True,False,False,True
16388,THBS2_NOTCH3,True,False,False,False,True,False
16389,LHB_GHRHR,False,False,True,False,False,False
16390,POMC_CXCR2,False,False,True,False,False,False
16391,TSHB_DRD1,False,False,True,False,False,False
16392,DDC_DRD2,False,True,False,False,False,False
16393,VIP_GLP1R,False,False,True,False,False,False
16394,NRG1_DLG4,False,False,True,False,False,False
16395,PYY_CXCR6,False,False,True,False,False,False
16396,CCL5_SUCNR1,False,False,True,False,False,False
16397,LHB_NPSR1,False,False,True,False,False,False
16398,INSL3_ADRB1,False,False,True,False,False,False
16399,EFNA4_EPHA7,True,True,True,True,True,True
16400,COL1A2_DDR2,True,False,False,False,False,False
16401,WNT7A_FZD9_LRP6,False,False,False,True,False,False
16402,KISS1_NTSR1,False,False,True,False,False,False
16403,RLN3_GABBR1,False,False,True,False,False,False
16404,COL4A5_ITGA9_ITGB1,False,False,False,True,False,False
16405,CCL19_HRH3,False,False,True,False,False,False
16406,JAM3_JAM2,False,True,True,False,False,True
16407,PCSK1N_GPR171,True,False,False,False,True,False
16408,VTN_KDR,True,False,False,False,True,False
16409,UTS2_PROKR1,False,False,True,False,False,False
16410,NPW_CCR4,False,False,True,False,False,False
16411,PDYN_OPRM1,True,True,True,True,True,True
16412,UTS2_CASR,False,False,True,False,False,False
16413,NMS_CCR10,False,False,True,False,False,False
16414,CALM1_AQP6,True,False,False,False,True,False
16415,COL9A3_ITGA2_ITGB1,False,False,False,True,False,False
16416,PROK1_P2RY10,False,False,True,False,False,False
16417,CD14_TLR9,True,False,False,False,True,False
16418,SOST_WNT16,True,False,False,False,False,False
16419,PMCH_GALR1,False,False,True,False,False,False
16420,CXCL13_FPR1,False,False,True,False,False,False
16421,AVP_SCTR,False,False,True,False,False,False
16422,SEMA3E_NRP2,True,False,False,False,True,False
16423,PROK1_EDNRB,False,False,True,False,False,False
16424,NRG3_EGFR,True,False,False,False,True,False
16425,CCL25_S1PR5,False,False,True,False,False,False
16426,WNT9A_FZD7,True,True,False,False,False,False
16427,CXCL16_TAS2R4,False,False,True,False,False,False
16428,PPARD_SULT1A1,False,True,False,False,False,False
16429,EFNA1_EPHA6,True,False,True,False,True,True
16430,CCL2_CCR1,True,False,True,False,True,True
16431,XCL1_P2RY1,False,False,True,False,False,False
16432,CCL20_TAS2R46,False,False,True,False,False,False
16433,DRD2_CALM2,True,False,False,False,False,False
16434,QRFP_NPFFR1,False,False,True,False,False,False
16435,SAA1_EDNRA,False,False,True,False,False,False
16436,INHA_ACVR1,True,True,True,False,True,True
16437,CXCL9_HTR1B,False,False,True,False,False,False
16438,CCL5_DPP4,True,False,False,False,True,False
16439,LILRB2_HLA-G,False,True,False,False,False,False
16440,CXCL12_GALR2,False,False,True,False,False,False
16441,ITGB2_PTCH1,False,False,True,False,False,False
16442,IL13_IL4R_IL13RA2,False,False,False,True,False,False
16443,MMP2_SDC2,True,False,False,False,True,False
16444,EGFR_FGFR1,True,False,False,False,False,False
16445,NAMPT_NTRK1,True,True,True,False,False,False
16446,PCDH7_XPR1,False,False,True,False,False,False
16447,RLN1_RAMP2,False,False,True,False,False,False
16448,CXCL11_TAS2R41,False,False,True,False,False,False
16449,LEFTY2_BMP7,True,False,False,False,False,False
16450,VWF_COL4A5,True,False,False,False,False,False
16451,LAMB3_ITGA6_ITGB1,False,False,False,True,False,False
16452,PTH_GPR84,True,False,True,False,True,False
16453,BMP2_ACVR2A,True,True,True,False,True,True
16454,TGFB2_TGFBR3,True,True,True,False,True,True
16455,INSL5_HTR1D,False,False,True,False,False,False
16456,APP_BACE1,True,False,False,False,False,False
16457,BMPR2_ACVR1,True,False,False,False,True,False
16458,PLG_F2RL1,True,False,True,True,True,False
16459,GCG_LTB4R2,False,False,True,False,False,False
16460,NECTIN2_PVRIG,True,False,False,False,True,False
16461,CXCL13_CNR1,False,False,True,False,False,False
16462,CXCL5_HCAR1,False,False,True,False,False,False
16463,ARF1_FAS,False,False,True,False,False,False
16464,AVP_F2R,False,False,True,False,False,False
16465,GAST_NMUR1,False,False,True,False,False,False
16466,NECTIN3_NECTIN1,True,True,True,True,True,True
16467,C1QB_LRP1,True,False,False,False,True,False
16468,VEGFA_PTPRB,False,False,True,False,False,False
16469,ADCYAP1_RXFP1,False,False,True,False,False,False
16470,EDN2_LPAR2,False,False,True,False,False,False
16471,AGT_OPRM1,False,False,True,False,False,False
16472,CHGB_FGFR3,False,False,True,False,False,False
16473,CXCL5_P2RY12,False,False,True,False,False,False
16474,CCL19_SSTR3,False,False,True,False,False,False
16475,INHBB_ACVR1B_ACVR2A,False,False,False,True,False,False
16476,SPON2_ITGA4,True,False,False,False,True,False
16477,HLA-DRB1_CD4,True,False,False,True,False,False
16478,WNT5A_ROR2,True,True,True,False,True,False
16479,PDYN_S1PR3,False,False,True,False,False,False
16480,GCG_CHRM3,False,False,True,False,False,False
16481,IFNA10_IFNAR2,True,True,True,False,True,True
16482,ADM2_DRD1,False,False,True,False,False,False
16483,VSIR_IGSF11,True,False,False,True,False,False
16484,SHH_PTCH1,True,True,True,True,True,True
16485,ITGA4_JAM3,False,False,True,False,False,False
16486,TAC1_KISS1R,False,False,True,False,False,False
16487,TFF3_ACKR3,True,False,False,False,True,False
16488,NPS_NMUR1,False,False,True,False,False,False
16489,GCG_FFAR1,False,False,True,False,False,False
16490,WNT2B_FZD1_LRP6,False,False,False,True,False,False
16491,PNOC_TAS2R13,False,False,True,False,False,False
16492,SELPLG_ITGAM,True,False,False,False,True,False
16493,ANXA1_NPY5R,False,False,True,False,False,False
16494,GIP_INSR,True,False,False,False,True,False
16495,CXCL9_S1PR3,False,False,True,False,False,False
16496,CCL19_CHRM4,False,False,True,False,False,False
16497,NGF_ROR1,False,False,True,False,False,False
16498,CCL27_OPRD1,False,False,True,False,False,False
16499,CCL27_LPAR1,False,False,True,False,False,False
16500,COL4A5_ITGA10_ITGB1,False,False,False,True,False,False
16501,CCL27_PTGER3,False,False,True,False,False,False
16502,CCK_CYSLTR1,False,False,True,False,False,False
16503,BMP5_PTPRD,True,False,False,False,True,False
16504,SOST_WNT6,True,False,False,False,False,False
16505,FLRT2_UNC5A,True,False,False,True,False,False
16506,IHH_GAS1,False,True,False,False,False,False
16507,WNT2B_FZD5_LRP5,False,False,False,True,False,False
16508,RTN4_RTN4RL1,True,False,False,False,True,False
16509,PNOC_CXCR3,False,False,True,False,False,False
16510,XCL2_GRM5,False,False,True,False,False,False
16511,HLA-C_LILRB1,True,False,False,False,True,False
16512,NMS_HRH3,False,False,True,False,False,False
16513,POMC_CHRM4,False,False,True,False,False,False
16514,ITGAM_GP1BA,False,False,True,False,False,False
16515,EFNA3_EPHA7,True,True,True,True,True,True
16516,NPS_ADCYAP1R1,True,False,True,False,True,False
16517,SEMA7A_UNC5D,True,False,False,False,False,False
16518,CXCL5_ADRA2C,False,False,True,False,False,False
16519,WNT8B_FZD1,True,True,True,False,False,False
16520,CGA_GIPR,False,False,True,False,False,False
16521,CX3CL1_ITGB4,False,False,True,False,False,False
16522,CD99_LRP6,False,False,True,False,False,False
16523,FGA_CDH5,True,False,True,False,True,False
16524,DLL4_NOTCH1,True,True,True,True,True,True
16525,PPBP_MTNR1B,False,False,True,False,False,False
16526,ITGB4_EGFR,True,False,False,False,False,False
16527,IFNA13_IFNAR2,False,False,True,False,False,True
16528,RLN3_SSTR3,False,False,True,False,False,False
16529,PDYN_CCR2,False,False,True,False,False,False
16530,PTPRT_DLG4,False,False,True,False,False,False
16531,CCL5_OPRD1,False,False,True,False,False,False
16532,COL4A6_ITGAV_ITGB8,False,False,False,True,False,False
16533,QRFP_TACR3,False,False,True,False,False,False
16534,ARTN_GFRA2,True,False,True,False,True,False
16535,PNOC_CXCR1,False,False,True,False,False,False
16536,HEBP1_SSTR1,False,False,True,False,False,False
16537,GJA1_GJA5,False,False,False,True,False,False
16538,WNT2_FZD10,True,True,False,False,False,False
16539,GNRH1_F2RL2,False,False,True,False,False,False
16540,APOA1_ABCA7,False,False,True,False,False,False
16541,KIT_EPOR,True,False,False,False,False,False
16542,XCL1_AVPR1B,False,False,True,False,False,False
16543,XCL1_GPRC6A,False,False,True,False,False,False
16544,IRS4_MTNR1B,True,False,False,False,False,False
16545,CCK_P2RY6,False,False,True,False,False,False
16546,FGA_ITGA5,True,False,False,False,True,False
16547,CXCL16_CCR8,False,False,True,False,False,False
16548,CCL25_S1PR2,False,False,True,False,False,False
16549,ADCYAP1_GHRHR,False,False,True,False,False,False
16550,CXCL5_CCR1,False,False,True,False,False,False
16551,CCL28_SSTR4,False,False,True,False,False,False
16552,CDH13_NCAM2,True,False,False,False,False,False
16553,CD226_TIGIT,False,False,True,False,False,False
16554,ADM2_GPER1,False,True,False,False,False,False
16555,PLXNB1_ERBB2,True,False,False,False,False,False
16556,CCL28_TAS2R39,False,False,True,False,False,False
16557,IL13RA1_IL4R,True,False,False,False,True,False
16558,PLG_ITGA2B,False,True,False,False,False,False
16559,TAC3_EDNRA,False,False,True,False,False,False
16560,CADM3_PEAR1,True,False,False,False,False,False
16561,TGFB1_ITGB8,True,False,True,False,False,False
16562,PTGS2_MTNR1B,False,False,True,False,False,False
16563,XCL1_NPFFR1,False,False,True,False,False,False
16564,RLN3_GCGR,False,False,True,False,False,False
16565,TNF_SEMA4C,True,True,False,False,False,False
16566,LTC4S_CYSLTR2,False,True,False,False,False,False
16567,LGALS3_GPR52,False,False,True,False,False,False
16568,APLN_LPAR5,False,False,True,False,False,False
16569,MSTN_TGFBR1_ACVR2B,False,False,False,True,False,False
16570,NTS_TBXA2R,False,False,True,False,False,False
16571,C3_CCR10,False,False,True,False,False,False
16572,NRXN3_NLGN1,False,False,False,True,False,False
16573,EFNA2_EPHB2,False,False,True,False,False,False
16574,PPBP_CCR8,False,False,True,False,False,False
16575,CDH1_PKD1,False,False,True,False,False,False
16576,LEFTY2_TDGF1,False,True,False,False,False,False
16577,CLEC3A_CLEC10A,True,False,False,False,True,False
16578,FSHB_GHRHR,False,False,True,False,False,False
16579,EFNA5_EPHA3,True,True,True,True,True,True
16580,VEGFD_NRP2,True,False,True,False,True,False
16581,LAMA1_PTPRF,False,False,True,False,False,False
16582,PTPRF_RYK,False,False,True,False,False,False
16583,LAMB3_CD151,True,False,False,False,True,False
16584,PIK3CB_FGFR1,False,False,True,False,False,False
16585,IL16_KCNJ4,True,False,True,False,True,False
16586,UTS2B_PTAFR,False,False,True,False,False,False
16587,CXCL5_GRM3,False,False,True,False,False,False
16588,APOB_TREM2_TYROBP,False,False,False,True,False,False
16589,PROK2_BDKRB2,False,False,True,False,False,False
16590,GJA3_GJA5,False,False,False,True,False,False
16591,ADRB2_HNRNPK,True,False,False,False,False,False
16592,OMG_LINGO1,True,False,True,False,True,True
16593,TAC3_HTR2A,False,False,True,False,False,False
16594,ADGRB1_RTN4RL2,True,False,False,False,True,False
16595,NMB_PROKR2,False,False,True,False,False,False
16596,KNG1_HRH4,False,False,True,False,False,False
16597,CCL5_GPER1,False,False,True,False,False,False
16598,DUSP18_RPSA,True,False,True,False,True,True
16599,PNOC_SSTR4,False,False,True,False,False,False
16600,FGFR2_XPR1,True,True,False,False,False,False
16601,WNT4_SFRP2,False,True,False,False,False,False
16602,ADM_MC2R,False,False,True,False,False,False
16603,THBS4_ITGA3,True,False,False,False,False,False
16604,F10_ITGAM,True,True,False,False,True,False
16605,PTH_GIPR,False,False,True,False,False,False
16606,NPS_PROKR1,False,False,True,False,False,False
16607,CXCL6_C5AR1,False,False,True,False,False,False
16608,TGFB1_VASN,True,False,False,False,True,False
16609,CCL20_HTR1D,False,False,True,False,False,False
16610,CXCL10_TAS2R39,False,False,True,False,False,False
16611,CCL25_CHRM2,False,False,True,False,False,False
16612,PTH_MC1R,False,False,True,False,False,False
16613,PMCH_CXCR5,False,False,True,False,False,False
16614,CDH1_CDH1,False,False,True,True,False,True
16615,PNOC_RXFP3,False,False,True,False,False,False
16616,RSPO3_WNT3,True,False,False,False,False,False
16617,SERPINF1_WNT7B,True,False,False,False,False,False
16618,ADRB2_PRNP,True,False,False,False,False,False
16619,APLN_NMUR2,False,False,True,False,False,False
16620,FBN1_EBP,False,False,True,False,False,False
16621,CDH18_CDH9,False,False,True,False,False,False
16622,C5_ADORA1,False,False,True,False,False,False
16623,IFNA5_IFNAR1,True,True,True,False,True,True
16624,C3_ADRA2A,True,False,False,False,True,False
16625,CORT_P2RY13,False,False,True,False,False,False
16626,FSHB_NPSR1,False,False,True,False,False,False
16627,KRTAP4-12_DLK2,True,False,False,False,False,False
16628,IHH_BOC,True,True,False,False,True,False
16629,XCL2_GPR4,False,False,True,False,False,False
16630,NRG1_ERBB4,True,True,True,True,False,True
16631,APOB_SDC1,False,False,True,False,False,False
16632,PCDHB10_PCDHB10,False,False,False,True,False,False
16633,TAC1_CCKBR,False,False,True,False,False,False
16634,POMC_CRHR1,False,False,True,False,False,False
16635,SLC6A8_LIFR,True,False,False,False,True,False
16636,GNAI2_OPRD1,True,False,False,False,True,False
16637,NPFF_F2RL1,False,False,True,False,False,False
16638,NPY_RXFP4,False,False,True,False,False,False
16639,CXCL12_DRD4,False,False,True,False,False,False
16640,CXCL10_GPR17,False,False,True,False,False,False
16641,INSL5_NPY4R,False,False,True,False,False,False
16642,WNT10B_FZD4_LRP6,False,False,False,True,False,False
16643,PTHLH_GIPR,False,False,True,False,False,False
16644,CCL20_GALR2,False,False,True,False,False,False
16645,WIF1_WNT5B,False,True,False,False,False,False
16646,PYY_ACKR3,False,False,True,False,False,False
16647,APOE_LRP2,True,False,True,False,True,False
16648,ADRA2B_GNAI2,True,False,False,False,False,False
16649,NTF3_NTRK2,True,True,True,True,True,True
16650,NPY_P2RY14,False,False,True,False,False,False
16651,ICAM1_CSF2RB,False,False,True,False,False,False
16652,VIP_HRH2,False,False,True,False,False,False
16653,QRFP_HCRTR1,False,False,True,False,False,False
16654,PENK_PTGER3,False,False,True,False,False,False
16655,PDYN_P2RY4,False,False,True,False,False,False
16656,CCL14_CCR3,True,True,True,False,True,False
16657,SCT_RAMP2,True,False,True,False,True,False
16658,IFNA17_IFNAR1,True,True,True,False,True,True
16659,NTN4_NTRK2,False,True,False,True,False,False
16660,GRP_FFAR1,False,False,True,False,False,False
16661,GDF3_ACVR1B_ACVR2B,False,False,False,True,False,False
16662,WNT1_FZD8_LRP6,False,False,False,True,False,False
16663,NPFF_HTR2C,False,False,True,False,False,False
16664,APLN_P2RY12,False,False,True,False,False,False
16665,ANGPT4_TEK,True,True,True,False,True,True
16666,LAMC1_ITGA9,True,False,False,False,False,False
16667,WNT4_FZD9_LRP5,False,False,False,True,False,False
16668,PPBP_TAS2R40,False,False,True,False,False,False
16669,PTH2_MC4R,False,False,True,False,False,False
16670,ITGB2_ICAM1,False,True,True,False,False,True
16671,CCL5_TAS2R4,False,False,True,False,False,False
16672,CCL25_TAS2R7,False,False,True,False,False,False
16673,ICAM5_CD209,True,False,False,True,True,False
16674,CCL28_FPR2,False,False,True,False,False,False
16675,AVP_HTR6,False,False,True,False,False,False
16676,AGT_AGTR1B,False,False,False,True,False,False
16677,LAMB1_ITGA3_ITGB1,False,False,False,True,False,False
16678,GDF10_ACVR1B,True,True,False,False,True,False
16679,DPEP1_CYSLTR1,False,True,False,False,False,False
16680,GHRL_EDNRB,False,False,True,False,False,False
16681,NTS_GPR68,False,False,True,False,False,False
16682,INSL5_GALR1,False,False,True,False,False,False
16683,SFRP4_WNT16,True,True,False,False,False,False
