cluster,gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Ery,IDH2,3.670377649669954e-44,-0.34084173960936326,0.568,0.953,5.788185553529518e-40
Ery,TALDO1,4.0998562959064293e-44,-0.3561208613375574,0.649,0.989,6.465473378644439e-40
Ery,MRPL13,4.350790921594816e-44,-0.2976072838493004,0.389,0.836,6.861197283355024e-40
Ery,LMAN1,4.4210964665671965e-44,-0.2749712978960832,0.394,0.81,6.972069127776469e-40
Ery,CKLF,4.926370538099309e-44,-0.2588791499976801,0.357,0.8,7.76888633858261e-40
Ery,HMGN1,5.504744408820269e-44,-0.4592994263986381,0.548,0.98,8.680981932709564e-40
Ery,ANKRD12,9.534680076157946e-44,-0.3058035066857149,0.523,0.918,1.503619048010108e-39
Ery,SLC40A1,1.4914962847343183e-43,-0.29108807607457776,0.435,0.867,2.35208964102602e-39
Ery,GTF2I,1.6404591828640688e-43,-0.3428752615810571,0.484,0.913,2.5870041313766365e-39
Ery,CCNI,1.961721568555395e-43,-0.34238474039926836,0.613,0.946,3.093634913611858e-39
Ery,PIN1,2.155722512002719e-43,-0.2698598706051356,0.424,0.853,3.3995744014282876e-39
Ery,MTCH2,2.2401330787068733e-43,-0.2800277488161893,0.404,0.84,3.532689865120739e-39
Ery,PET100,2.241685841726342e-43,0.4204368711945836,0.726,0.795,3.535138572402441e-39
Ery,XRCC5,2.487146520245646e-43,-0.4067051034513136,0.589,0.982,3.922230062427384e-39
Ery,GTPBP4,3.0325282240402496e-43,-0.26895301542018996,0.373,0.818,4.782297009311474e-39
Ery,PTGES3,3.4017965004935257e-43,-0.40419815528087555,0.636,0.984,5.36463308127829e-39
Ery,CFAP298,5.875954720459706e-43,-0.26980290150053193,0.364,0.831,9.266380594164957e-39
Ery,MRPS9,6.949696507421305e-43,-0.26287466988413744,0.383,0.815,1.0959671392203398e-38
Ery,DTYMK,8.631881911264927e-43,-0.314901212680775,0.442,0.876,1.361247777406479e-38
Ery,ERGIC3,8.84443077919668e-43,-0.27419062900755975,0.397,0.836,1.3947667338793162e-38
Ery,PSMB7,1.090814190729946e-42,-0.3047172971939165,0.458,0.889,1.720213978781125e-38
Ery,SNRPA1,1.2551395557497734e-42,-0.2857594708680099,0.408,0.836,1.9793550794173927e-38
Ery,PGP,1.3394670638397851e-42,-0.2528030133080407,0.406,0.807,2.112339559675341e-38
Ery,DNAJC21,1.3671111665906008e-42,-0.25470213102283995,0.404,0.805,2.1559343097133775e-38
Ery,BSG,1.5810032221013e-42,0.26161400980380844,0.882,0.975,2.49324208125375e-38
Ery,RPL35A,1.6457374814228597e-42,-0.344691435530849,0.856,0.99,2.59532800820385e-38
Ery,ADI1,1.9036435028223253e-42,-0.2577980285544902,0.36,0.766,3.002045803950807e-38
Ery,SNU13,2.3259032119625944e-42,-0.39383804954194934,0.498,0.954,3.6679493652650115e-38
Ery,TMEM59,2.3970935148960115e-42,-0.32219085990280305,0.552,0.928,3.78021647299101e-38
Ery,PSMC4,3.618819406920679e-42,-0.26168099988542265,0.401,0.828,5.70687820471391e-38
Ery,PUF60,5.859695536563855e-42,-0.26034747415007403,0.373,0.774,9.240739861161198e-38
Ery,SNRPE,6.440598407676103e-42,-0.4551160118512061,0.502,0.966,1.0156823688905214e-37
Ery,UBE2D2,6.857608393423528e-42,-0.28938972456012557,0.5,0.89,1.0814448436428904e-37
Ery,S100A6,7.268382798146893e-42,-0.4908019183202019,0.689,0.977,1.146223967267765e-37
Ery,LMNA,8.364888874317816e-42,-0.37248332642579673,0.507,0.921,1.3191429754799196e-37
Ery,ANAPC5,8.702751969371436e-42,-0.3025814224692768,0.468,0.894,1.3724239855698756e-37
Ery,SRPK1,9.002950519460837e-42,-0.29639141923828594,0.435,0.869,1.419765296918974e-37
Ery,CHMP4A,1.145679601921159e-41,-0.25329506243211464,0.377,0.802,1.8067367322296678e-37
Ery,PTMA,1.2205794725647202e-41,-0.2736372136895424,0.95,0.993,1.9248538282345636e-37
Ery,GGCT,1.2627849387821436e-41,-0.2784127468545056,0.372,0.813,1.9914118484594405e-37
Ery,DAZAP1,1.3736822133060033e-41,-0.2817549143431858,0.445,0.853,2.166296850383567e-37
Ery,TXNDC17,1.8250593303979245e-41,-0.27241689433307786,0.356,0.756,2.878118564037527e-37
Ery,KPNB1,2.1510786791141485e-41,-0.35181615735803073,0.497,0.941,3.3922510769630123e-37
Ery,MKI67,2.55277473171036e-41,0.43347348767652627,0.849,0.848,4.025725751907237e-37
Ery,NCL,3.206754705427022e-41,-0.4318898641478297,0.695,0.982,5.057052170458413e-37
Ery,NDUFS3,5.216039528738242e-41,-0.2824227652230265,0.437,0.854,8.225694336820208e-37
Ery,MYL12A,6.211067828648184e-41,-0.2867619995305371,0.452,0.83,9.794853965778186e-37
Ery,SET,7.060962553343883e-41,-0.43183289238256495,0.632,0.987,1.1135137946623304e-36
Ery,NMI,8.980558859266794e-41,-0.256847828552293,0.389,0.809,1.4162341321063734e-36
Ery,XIST,1.4869136426372674e-40,0.5356321012320083,0.745,0.468,2.3448628144389706e-36
Ery,APEX1,1.68777896274214e-40,-0.3801489065173711,0.46,0.933,2.6616274242443546e-36
Ery,SSB,2.1854407788473767e-40,-0.41381164114161484,0.555,0.971,3.446440108242313e-36
Ery,ATP5F1D,2.5649439521739765e-40,-0.3578780308867253,0.628,0.972,4.044916612578361e-36
Ery,NDUFA10,4.1647348596049095e-40,-0.2908203838982364,0.452,0.89,6.567786873596943e-36
Ery,OSBP2,4.3939974467485916e-40,0.5603556526241769,0.484,0.213,6.92933397352253e-36
Ery,SLC43A3,4.684444030985517e-40,-0.25846145656289077,0.376,0.769,7.387368236864161e-36
Ery,AC103591.3,4.793698023834066e-40,0.4526153118275539,0.349,0.072,7.559661783586322e-36
Ery,YEATS4,5.322416934838325e-40,-0.2707375307962462,0.426,0.869,8.393451506240039e-36
Ery,METTL9,5.69701548269543e-40,-0.2595935301294142,0.437,0.836,8.984193416210694e-36
Ery,MCM5,7.119117295258098e-40,-0.2834319399358891,0.438,0.881,1.1226847974622021e-35
Ery,SMS,7.52657797518461e-40,-0.3310004466354455,0.406,0.863,1.1869413466866129e-35
Ery,ATP5F1B,1.401833426856623e-39,-0.3825336343935176,0.572,0.974,2.2106913141528946e-35
Ery,NAA10,1.580168735707822e-39,-0.26481724610308005,0.401,0.809,2.4919260962112355e-35
Ery,TCP1,1.7783787086387825e-39,-0.33283026153517903,0.485,0.931,2.80450322352336e-35
Ery,IGKC,1.801244045335218e-39,0.570633599705963,0.245,0.002,2.8405618594936387e-35
Ery,HNRNPAB,2.118694326309622e-39,-0.41123857580474565,0.659,0.989,3.3411809525902737e-35
Ery,HNRNPR,2.8027781683965737e-39,-0.3670146055583454,0.587,0.964,4.4199811715613967e-35
Ery,NDUFA4,3.048788949461374e-39,-0.39025372633945166,0.612,0.975,4.8079401733005863e-35
Ery,UQCRFS1,4.1551135796041354e-39,-0.3234876585308686,0.498,0.917,6.552614115035721e-35
Ery,SUMO3,8.217471567844065e-39,-0.27712740635767585,0.457,0.871,1.295895266249009e-34
Ery,MSH6,1.5242136640048912e-38,-0.2532566706780612,0.357,0.751,2.4036849481357136e-34
Ery,CHCHD1,1.658926861213052e-38,-0.25451425329012844,0.403,0.817,2.616127660132983e-34
Ery,PPM1G,3.0816474730461833e-38,-0.36756106670727673,0.55,0.956,4.859758064993831e-34
Ery,C20orf27,3.6728239983143913e-38,-0.28796716229358665,0.42,0.856,5.792043445341795e-34
Ery,AK2,4.479530895837878e-38,-0.2591554750820278,0.36,0.758,7.064220222736334e-34
Ery,JPX,5.823358660327281e-38,-0.25481947387363996,0.366,0.697,9.183436607336122e-34
Ery,HMBS,6.433366857377797e-38,0.32459347400262395,0.86,0.908,1.0145419534084785e-33
Ery,ZNF451,6.847279075880345e-38,0.4879639937460014,0.761,0.746,1.0798159102663304e-33
Ery,RHOA,8.069082377118194e-38,-0.32932387728090873,0.563,0.949,1.2724942908715392e-33
Ery,NDUFA6,8.320105876322466e-38,-0.3307125237149152,0.509,0.913,1.3120806966960528e-33
Ery,NDUFB11,1.0329285368118423e-37,-0.3796713454666747,0.594,0.974,1.6289283025522755e-33
Ery,ANKRD11,1.2683232238786991e-37,-0.2712142947272136,0.505,0.905,2.0001457240567086e-33
Ery,HMGN2,1.4197322479326777e-37,-0.30259857818641267,0.783,0.99,2.2389177549898328e-33
Ery,MTDH,1.6604353924141878e-37,-0.37795587545335985,0.585,0.969,2.6185066138371743e-33
Ery,MRPL41,1.9680305570796046e-37,-0.26807278467501505,0.406,0.831,3.103584188514537e-33
Ery,MCM6,2.232207211245466e-37,-0.2515564176584977,0.373,0.802,3.5201907721340996e-33
Ery,PAK1IP1,2.4146511541583907e-37,-0.2593304385459969,0.36,0.789,3.807904870107782e-33
Ery,THOC7,2.6977596403965797e-37,-0.31522655556283086,0.47,0.9,4.254366952905406e-33
Ery,TRIM28,4.071529951736616e-37,-0.26332328664278365,0.422,0.861,6.420802733888643e-33
Ery,MRPL20,6.204887341553998e-37,-0.36458273510393346,0.49,0.933,9.785107337630655e-33
Ery,CHPT1,7.563780979241466e-37,-0.27038527416756963,0.492,0.869,1.1928082604263792e-32
Ery,BUD31,1.3001674315499158e-36,-0.2586574619244627,0.449,0.849,2.0503640395542173e-32
Ery,EDF1,1.8151475482735475e-36,-0.33976563089471756,0.579,0.959,2.8624876836273847e-32
Ery,CPEB4,1.957889557199355e-36,0.7258827944646867,0.559,0.349,3.0875918317033825e-32
Ery,PCBP1,2.1783195837035075e-36,-0.3314862335302067,0.656,0.971,3.435209983500431e-32
Ery,POLR1D,2.642249580182229e-36,-0.28348398818615095,0.444,0.881,4.166827587947375e-32
Ery,LARS,4.412914417364961e-36,-0.2905002042211271,0.43,0.9,6.959166036184544e-32
Ery,OCIAD1,6.147491070274778e-36,-0.2838161973438105,0.491,0.885,9.694593417823325e-32
Ery,SUPT4H1,6.422118300718214e-36,-0.2861904166382039,0.451,0.882,1.0127680560232624e-31
Ery,SSNA1,6.91606514651182e-36,-0.2601364654161329,0.464,0.876,1.0906634736049141e-31
Ery,ETFA,8.320712449041066e-36,-0.28012810048413805,0.472,0.881,1.312176353213776e-31
Ery,GDI2,8.859057511454847e-36,-0.2933002392483621,0.467,0.892,1.3970733695564294e-31
Ery,NDUFAF3,1.0851681968797109e-35,-0.2867603173813633,0.475,0.874,1.7113102464793042e-31
Ery,DDX39B,1.6539109753334993e-35,-0.2776778243604049,0.508,0.887,2.6082176081009284e-31
Ery,PSMA4,2.831431408651172e-35,-0.3788223664381364,0.501,0.957,4.4651673314428986e-31
Ery,NUTF2,7.35723172960384e-35,-0.2645367399442028,0.419,0.817,1.1602354437585255e-30
Ery,POLR2F,8.340247697639373e-35,-0.28204138443395865,0.445,0.892,1.3152570619177292e-30
Ery,COPS3,1.017334319827835e-34,-0.27934781002077,0.493,0.889,1.604336222368496e-30
Ery,SOX6,1.1974937683781462e-34,0.6399255693594499,0.573,0.37,1.8884476727323366e-30
Ery,MZT2B,1.352460461672774e-34,-0.32533534769663985,0.623,0.972,2.1328301480579648e-30
Ery,NHP2,1.605013855830317e-34,-0.35048332539627314,0.432,0.936,2.5311068506444098e-30
Ery,SEC62,1.9381837446175864e-34,0.2965281828488707,0.786,0.89,3.0565157652619336e-30
Ery,SF3B5,2.000280481566181e-34,-0.33689487517487027,0.506,0.956,3.1544423194298676e-30
Ery,SSRP1,2.0733525266850285e-34,-0.28736897537916484,0.466,0.907,3.26967693458229e-30
Ery,MRPL37,2.1234245207343558e-34,-0.2502249060651855,0.426,0.833,3.348640469198079e-30
Ery,BRK1,2.551853871938268e-34,-0.27011152315787323,0.514,0.915,4.024273556046649e-30
Ery,PPP1CA,3.1591518115537992e-34,-0.25232482581775106,0.471,0.881,4.9819824068203414e-30
Ery,RPL22,3.5004573039751116e-34,-0.34249672179852486,0.822,0.99,5.520221168368751e-30
Ery,APOC1,4.100664892985705e-34,-0.32977421461020207,0.385,0.846,6.466748536238458e-30
Ery,SSR4,4.30320086253187e-34,-0.30564696833044447,0.544,0.949,6.786147760212759e-30
Ery,C19orf53,4.873274577221019e-34,-0.32373695012053627,0.51,0.933,7.685154008277547e-30
Ery,NEDD8,5.786834764192305e-34,-0.32500601663166806,0.551,0.944,9.125838423131266e-30
Ery,PLIN2,7.23123967032862e-34,-0.2651264882075257,0.453,0.866,1.1403664960108233e-29
Ery,IFI44L,8.7403753850633e-34,0.40978819574088077,0.262,0.033,1.3783571982244825e-29
Ery,SNHG5,9.377520481065615e-34,-0.3885855655665157,0.517,0.954,1.4788349798640475e-29
Ery,ATP5PF,1.1156834850429284e-33,-0.3644856259551056,0.58,0.969,1.7594328559126982e-29
Ery,PCMT1,1.4237538316559106e-33,-0.27237654840675496,0.507,0.884,2.245259792521371e-29
Ery,LSM3,1.8128720459906737e-33,-0.32406914773205897,0.535,0.943,2.8588992165272923e-29
Ery,EMP3,2.3330583853328583e-33,-0.28797149503050923,0.49,0.887,3.6792330736699173e-29
Ery,NOP10,2.6767724346185636e-33,-0.39687959045195687,0.504,0.959,4.221270129393475e-29
Ery,THRAP3,4.658929112241519e-33,-0.2925884721352707,0.537,0.939,7.347131210004876e-29
Ery,MRPL57,7.159078607237248e-33,-0.2964492250353119,0.511,0.915,1.128986696361314e-28
Ery,FABP5,9.096218727707708e-33,-0.26361678102912856,0.187,0.457,1.4344736933595056e-28
Ery,NASP,9.656106090055675e-33,-0.40870100932932063,0.563,0.977,1.52276793040178e-28
Ery,HSPA9,9.96165875019185e-33,-0.3209029839630708,0.51,0.935,1.5709535849052545e-28
Ery,CFL1,1.0392269242594271e-32,-0.3432725314027434,0.69,0.987,1.6388608595571167e-28
Ery,EIF5A,1.0718235155649109e-32,-0.34965169231353377,0.678,0.975,1.6902656840458644e-28
Ery,PFDN5,1.2056677636061779e-32,-0.30153100692796597,0.746,0.987,1.9013380632069426e-28
Ery,PSMB3,2.2415989284474283e-32,-0.3106307428722084,0.546,0.939,3.5350015101615945e-28
Ery,YWHAQ,2.8214278807420736e-32,-0.30526778275231603,0.55,0.936,4.44939176793025e-28
Ery,EIF4H,4.0572564112841694e-32,-0.2514247990428007,0.453,0.828,6.398293360595135e-28
Ery,PSIP1,4.529286600190447e-32,-0.30220696151182036,0.564,0.954,7.142684968500335e-28
Ery,MYL12B,6.278012033270702e-32,-0.2972580565684011,0.598,0.954,9.900424976467897e-28
Ery,DMTN,1.1740870568034472e-31,0.5306258620993576,0.532,0.334,1.851535288579036e-27
Ery,DRAP1,1.3534249426906846e-31,-0.3045294289966244,0.554,0.946,2.1343511346232095e-27
Ery,GSPT1,1.3562326802932816e-31,-0.31206462843619276,0.518,0.928,2.138778936822505e-27
Ery,TMEM14B,1.3739586598637231e-31,-0.31007493498834804,0.733,0.977,2.1667328066050913e-27
Ery,HMGB3,1.399902913745367e-31,-0.25767916720743633,0.471,0.869,2.2076468949764438e-27
Ery,TOP1,1.8801805271525357e-31,0.25475835881177966,0.805,0.939,2.965044691319549e-27
Ery,RPL31,3.711977109150469e-31,-0.4364083491432196,0.654,0.984,5.853787901130289e-27
Ery,UBE2L3,4.416899936942295e-31,-0.27640305425456757,0.492,0.903,6.965451200558e-27
Ery,RNASEH2C,5.102499908902459e-31,-0.2759852160741385,0.54,0.925,8.046642356339178e-27
Ery,NDUFS8,5.2230182776347475e-31,-0.28551935229182135,0.534,0.936,8.236699823829998e-27
Ery,FAU,5.982923216800788e-31,-0.2681761627712278,0.856,0.992,9.435069912894842e-27
Ery,RPL36,8.202463636220112e-31,-0.3269688945734426,0.87,0.989,1.2935285154319115e-26
Ery,DSTN,1.2951725369894582e-30,-0.26355056760565543,0.407,0.851,2.0424870908323757e-26
Ery,HMGA1,1.4830899827736693e-30,-0.394650339883199,0.527,0.959,2.3388329028340765e-26
Ery,ZFAS1,1.7951104618200833e-30,-0.28645744489132574,0.551,0.926,2.8308891982902714e-26
Ery,BANF1,1.908385087012825e-30,-0.3118452468639161,0.494,0.935,3.009523282219225e-26
Ery,NOP56,4.714012720906858e-30,-0.28951134577909343,0.463,0.913,7.433998060870115e-26
Ery,CSDE1,5.752088226796939e-30,-0.28964685148783664,0.578,0.943,9.071043133658773e-26
Ery,NAA38,1.0138800672471024e-29,-0.2871393810554098,0.48,0.907,1.5988888660486805e-25
Ery,SLBP,1.0180624474744947e-29,-0.27374551318929363,0.5,0.903,1.6054844796672782e-25
Ery,CHD4,2.4548840278670362e-29,-0.2521369885027027,0.469,0.89,3.871352111946316e-25
Ery,PSMD9,2.596712411580435e-29,-0.26401470843227315,0.565,0.908,4.0950154730623463e-25
Ery,ACTG1,5.303989186628234e-29,-0.27430145814118045,0.467,0.786,8.364390947312724e-25
Ery,PSMA1,7.527276884093596e-29,-0.275948366027969,0.5,0.905,1.18705156462156e-24
Ery,SLC2A1,1.0000122851307339e-28,0.5340140494912957,0.657,0.566,1.5770193736511673e-24
Ery,RBIS,1.1971141971803158e-28,-0.2892027346222089,0.478,0.915,1.887849088953358e-24
Ery,YY1,1.6281970021391088e-28,-0.2870709155053651,0.563,0.948,2.5676666723733746e-24
Ery,SUB1,2.0916396122133e-28,-0.30822018696340114,0.685,0.979,3.2985156684603737e-24
Ery,MRPS21,2.3904029895312284e-28,-0.27553128442629826,0.467,0.895,3.769665514490747e-24
Ery,LSM5,2.8211873359803527e-28,-0.3225832301801095,0.511,0.936,4.449012428841016e-24
Ery,RAC1,3.755611699422191e-28,-0.30528390443073694,0.626,0.972,5.9225996499887954e-24
Ery,WDR83OS,4.166651431275755e-28,-0.28494108889822056,0.524,0.917,6.570809307121865e-24
Ery,RSAD2,8.591522169843748e-28,0.35823758829257496,0.23,0.033,1.354883046184359e-23
Ery,RSRC2,1.1267720804837024e-27,0.3018748468223078,0.746,0.884,1.7769195709227986e-23
Ery,NUDT1,1.1356378525186217e-27,-0.256895607928055,0.543,0.926,1.7909008934218662e-23
Ery,ALYREF,1.2573595406044192e-27,-0.3035866709681294,0.549,0.943,1.9828559955331692e-23
Ery,PRDX6,1.936781826953839e-27,-0.2833337071776292,0.634,0.966,3.054304941106204e-23
Ery,SERBP1,2.5956909233400556e-27,-0.35266261821935974,0.688,0.982,4.0934045861072674e-23
Ery,PRC1,2.9637488988775633e-27,0.3397880329965879,0.799,0.872,4.6738320135299175e-23
Ery,SNCA,3.020539618324359e-27,0.34004601436778803,0.789,0.854,4.7633909780975146e-23
Ery,UQCC2,3.6140351533865326e-27,-0.2592286495183238,0.452,0.869,5.699333436890562e-23
Ery,ST13,4.255265392070742e-27,-0.35328983790248514,0.533,0.967,6.710553523295561e-23
Ery,SEPTIN7,4.766606216740765e-27,-0.29385764369289014,0.617,0.961,7.516938003800187e-23
Ery,MAP2K3,5.548858691321849e-27,0.4749946956772665,0.691,0.645,8.750550156214556e-23
Ery,EIF3A,5.7203866861588914e-27,-0.35939106756343064,0.66,0.982,9.021049804072571e-23
Ery,GNG5,6.196362086800673e-27,-0.29812145633856957,0.611,0.956,9.771663010884661e-23
Ery,PCLAF,7.191530815631739e-27,-0.32330445401518104,0.668,0.974,1.134104409625125e-22
Ery,NDUFB7,1.3864871492083426e-26,-0.28922014538802643,0.53,0.941,2.1864902343015563e-22
Ery,TRIR,1.800200390692696e-26,-0.2834954985708289,0.588,0.946,2.8389160161223816e-22
Ery,SRP9,2.7030452889500936e-26,-0.26795142377183556,0.544,0.91,4.262702420674298e-22
Ery,PRSS57,3.4995878504878837e-26,-0.2722430435296791,0.165,0.385,5.518850040219392e-22
Ery,NDUFS6,5.955967775081539e-26,-0.3135213753842484,0.54,0.959,9.392561181303586e-22
Ery,AP2M1,6.349620418322186e-26,-0.25986576962399166,0.597,0.949,1.0013351399694088e-21
Ery,NOP58,1.334812828356786e-25,-0.2829728573080722,0.467,0.923,2.1049998303186518e-21
Ery,ENY2,1.542668692586378e-25,-0.26720295444141806,0.574,0.946,2.432788528208718e-21
Ery,TSPO2,2.172870909342237e-25,0.46492264485588575,0.356,0.151,3.4266174240327075e-21
Ery,NDUFB2,2.7406468608812964e-25,-0.25927012392420257,0.483,0.91,4.322000099609804e-21
Ery,SEM1,2.8736723845729877e-25,-0.2728042051926429,0.476,0.897,4.531781350471601e-21
Ery,EEF1D,4.26363109013797e-25,-0.2594586045736018,0.77,0.987,6.723746229147579e-21
Ery,TLN1,6.160650585381008e-25,-0.26683854613094604,0.567,0.933,9.715345973145849e-21
Ery,BTG2,6.902637289184442e-25,0.4503113021066855,0.468,0.268,1.0885459005043864e-20
Ery,IFI6,6.909901628317171e-25,0.5031736547773957,0.315,0.123,1.0896914867856179e-20
Ery,SRSF5,1.1146839097287268e-24,-0.2714421455292799,0.657,0.964,1.7578565256422022e-20
Ery,FIS1,3.1230245883393555e-24,-0.26945095736129066,0.612,0.956,4.925009775811164e-20
Ery,PDIA3,5.2721721066188805e-24,-0.2517131619063322,0.52,0.9,8.314215412137974e-20
Ery,CAST,5.6808988548836145e-24,-0.32974345577758113,0.612,0.967,8.95877749415146e-20
Ery,SNRPF,1.0226977446965113e-23,-0.37453021157429,0.506,0.969,1.6127943433863984e-19
Ery,IGHA1,1.432047920665649e-23,0.34465332253211073,0.171,0.011,2.2583395708897284e-19
Ery,SLC7A5,4.456805760671706e-23,0.370500393867535,0.326,0.133,7.028382684579281e-19
Ery,RPL37A,7.306847436040409e-23,-0.27750200049617235,0.908,0.995,1.1522898406635724e-18
Ery,ACSL6,1.118928382268713e-22,0.3293578672951621,0.186,0.023,1.7645500588377607e-18
Ery,GYPE,2.5393933526387354e-22,0.34923493136449996,0.341,0.144,4.0046233171112854e-18
Ery,E2F2,4.111439594597156e-22,0.4412940314241969,0.307,0.121,6.483740240679715e-18
Ery,HBG1,7.135195634937636e-22,0.7549516255407713,0.316,0.124,1.1252203516296652e-17
Ery,POLE3,7.224557109775492e-22,-0.25034304496781024,0.467,0.91,1.1393126562115951e-17
Ery,TMSB10,1.056539371186222e-21,-0.27053437257089097,0.59,0.881,1.6661625883606723e-17
Ery,NEAT1,1.8129129348600887e-21,0.34691857719121444,0.832,0.9,2.85896369827436e-17
Ery,SUPT16H,1.977120825436574e-21,-0.28940162495164923,0.554,0.953,3.1179195417134774e-17
Ery,PFN1,1.9956961027439525e-21,-0.3092078058831751,0.663,0.98,3.147212754027213e-17
Ery,RPL34,4.162516283687216e-21,-0.26669913454087313,0.886,0.989,6.564288179374739e-17
Ery,TRMT112,4.63941641299916e-21,-0.28011691642430936,0.577,0.959,7.316359683299675e-17
Ery,NDUFA13,5.760679655729608e-21,-0.29351533056346923,0.674,0.979,9.084591817085591e-17
Ery,HBZ,6.063319600775877e-21,0.3014074882795391,0.181,0.026,9.561855010423557e-17
Ery,NUSAP1,6.120831016443692e-21,0.3399535368742549,0.75,0.787,9.652550512931702e-17
Ery,RHD,9.745797793267585e-21,0.33018977029563024,0.292,0.108,1.5369123119982982e-16
Ery,EPB41,1.8046152164597602e-20,0.3600561026853042,0.737,0.8,2.845878196357042e-16
Ery,IGLC2,2.5033617108032318e-20,0.26366282680907455,0.136,0.003,3.9478014179366967e-16
Ery,SNHG9,4.646825738961718e-20,0.4329826341998274,0.478,0.38,7.328044190342629e-16
Ery,SOD1,6.050758463764601e-20,-0.30432436195988743,0.672,0.979,9.542046097356775e-16
Ery,PPDPF,1.370263569696601e-19,-0.263120132643651,0.673,0.969,2.1609056494115396e-15
Ery,NDUFB4,1.8974219792797838e-19,-0.2629230795157379,0.547,0.933,2.992234461324219e-15
Ery,FUS,2.3663525900884044e-19,-0.25485525702438094,0.723,0.984,3.7317380345694134e-15
Ery,PCNA,3.2425662750287796e-19,-0.25381442744506133,0.585,0.956,5.113527015720385e-15
Ery,SNHG25,7.25028920749214e-19,0.3904328297846318,0.484,0.393,1.1433706080215105e-14
Ery,PSMA7,9.212282529327497e-19,-0.3097532718193614,0.686,0.99,1.4527769548749464e-14
Ery,FECH,9.324981126702783e-19,0.27679986853067484,0.74,0.838,1.470549523681029e-14
Ery,AQP1,1.7331966018020818e-18,0.4151128839419593,0.322,0.157,2.733251041041883e-14
Ery,HNRNPC,2.691847566991929e-18,-0.30648822168606427,0.677,0.987,4.245043613146272e-14
Ery,CCNL1,3.775838318975059e-18,0.3853421328298814,0.716,0.774,5.954497029023669e-14
Ery,ISG15,3.99066946094214e-18,0.40480895035286424,0.381,0.241,6.293285739905754e-14
Ery,RPL37,7.377161662878865e-18,-0.25192387625092927,0.898,0.989,1.163378394235997e-13
Ery,MTRNR2L8,2.32425217832551e-17,0.38145135561738625,0.355,0.203,3.6653456852193293e-13
Ery,COX5B,3.516912212108349e-17,-0.30032589212818506,0.633,0.972,5.546170558494866e-13
Ery,ABHD5,4.568152526614732e-17,0.3833128201051461,0.673,0.691,7.203976534471432e-13
Ery,TOMM7,1.6813298171699726e-16,-0.30187886111528217,0.6,0.972,2.6514571216770467e-12
Ery,RPL36A,1.6987827277402422e-16,-0.2616525529369145,0.873,0.99,2.678980361646362e-12
Ery,SRP14,2.233233130779079e-16,-0.29729010858724636,0.719,0.985,3.5218086472386077e-12
Ery,PPP1R15A,4.513813855184168e-16,0.28069245038772295,0.754,0.828,7.118284449625433e-12
Ery,PRPF4B,5.808868116969485e-16,0.26627290758712063,0.752,0.892,9.1605850204608785e-12
Ery,ABCB10,1.0720483786490114e-15,0.3259720514646375,0.676,0.722,1.690620293129491e-11
Ery,SNHG6,4.5882389634078964e-15,-0.2606561268596319,0.571,0.943,7.235652845294253e-11
Ery,HIST1H1E,8.955484491855881e-15,0.38405705621677977,0.724,0.845,1.4122799043656724e-10
Ery,YPEL4,1.0267395790226818e-14,0.3563794693567685,0.327,0.19,1.6191683161187693e-10
Ery,PIGQ,1.1894483786428558e-14,0.43334916211931745,0.561,0.535,1.8757600931197836e-10
Ery,PRKDC,1.606253450486942e-14,-0.2557629901693428,0.65,0.972,2.5330616914179073e-10
Ery,WSB1,2.835014685085317e-14,0.3440005120616242,0.675,0.764,4.470818158379545e-10
Ery,CPOX,3.0016813126118286e-14,0.3267328840107723,0.66,0.682,4.733651429988854e-10
Ery,CCDC144A,4.3666532328380585e-14,0.41323364287096004,0.465,0.363,6.886212148185618e-10
Ery,MT-ND3,4.533524566190024e-14,-0.3170086219285342,0.773,0.992,7.149368240881668e-10
Ery,ATP6V0A1,8.911480447491197e-14,0.41271441754728727,0.583,0.565,1.4053404665693617e-9
Ery,COX7C,1.890303547525987e-13,-0.2980017714669416,0.672,0.98,2.9810086944484814e-9
Ery,RPL36AL,2.4331968502994765e-13,-0.2605468391269863,0.721,0.984,3.837151432922274e-9
Ery,STOM,5.867229381196775e-13,0.35524519566123813,0.683,0.751,9.252620734147313e-9
Ery,AC002558.3,1.1752613031480425e-12,0.440871837155813,0.526,0.499,1.8533870750644632e-8
Ery,TLE4,2.659720334021038e-12,0.2966384605990914,0.299,0.173,4.194378966751177e-8
Ery,HBG2,1.0454888513729065e-11,0.7217063735298289,0.343,0.226,1.6487359186150736e-7
Ery,TRIM10,2.203750335374964e-11,0.3319984980428915,0.374,0.27,3.475314278886318e-7
Ery,PA2G4,2.5665837377456027e-11,-0.2850725878159628,0.675,0.984,4.0475025544248153e-7
Ery,PLCG2,5.35251603844409e-11,0.4331230039435435,0.378,0.282,8.44091779262633e-7
Ery,EZH2,7.527318159919889e-11,0.30618757681115805,0.651,0.755,1.1870580738193666e-6
Ery,SNRPD2,9.360393113355082e-11,-0.2668753356648985,0.589,0.964,1.4761339939760965e-6
Ery,TUBB2A,1.243167719191517e-10,0.29052111808417824,0.482,0.421,1.960475493165022e-6
Ery,TNS1,4.862590087977716e-10,0.3138675140506434,0.263,0.157,7.668304568740859e-6
Ery,JAZF1,6.375694601098497e-10,0.3390038615794745,0.361,0.273,1.0054470385932329e-5
