"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","datasets","source.ligand","target.receptor","ligand.pvalues","ligand.logFC","ligand.pct.1","ligand.pct.2","receptor.pvalues","receptor.logFC","receptor.pct.1","receptor.pct.2","direction_lig","direction_rec","direction_lig_rec","direction"
"9234","Gran","NK","TGFBR1","TGFBR2",9.61771479607298e-06,0,"TGFBR1_TGFBR2","TGFBR1 - TGFBR2","","healthy","Gran.TGFBR1","NK.TGFBR2",NA,NA,NA,NA,8.02165939650546e-34,-0.0914996832341784,17.3900802402515,20.7002481194124,NA,"down","NA_down","down"
"9235","HSPC","NK","TGFBR1","TGFBR2",1.64373825449574e-06,0.01,"TGFBR1_TGFBR2","TGFBR1 - TGFBR2","","healthy","HSPC.TGFBR1","NK.TGFBR2",NA,NA,NA,NA,8.02165939650546e-34,-0.0914996832341784,17.3900802402515,20.7002481194124,NA,"down","NA_down","down"
"9236","DC","T","TGFBR1","TGFBR2",4.36635526314594e-05,0,"TGFBR1_TGFBR2","TGFBR1 - TGFBR2","","healthy","DC.TGFBR1","T.TGFBR2",NA,NA,NA,NA,8.02165939650546e-34,-0.0914996832341784,17.3900802402515,20.7002481194124,NA,"down","NA_down","down"
"9237","Gran","T","TGFBR1","TGFBR2",9.32338865951829e-05,0,"TGFBR1_TGFBR2","TGFBR1 - TGFBR2","","healthy","Gran.TGFBR1","T.TGFBR2",NA,NA,NA,NA,8.02165939650546e-34,-0.0914996832341784,17.3900802402515,20.7002481194124,NA,"down","NA_down","down"
"9238","HSPC","T","TGFBR1","TGFBR2",1.59354622576361e-05,0,"TGFBR1_TGFBR2","TGFBR1 - TGFBR2","","healthy","HSPC.TGFBR1","T.TGFBR2",NA,NA,NA,NA,8.02165939650546e-34,-0.0914996832341784,17.3900802402515,20.7002481194124,NA,"down","NA_down","down"
"9239","DC","DC","APP","NCSTN",0.00040095516180588,0,"APP_NCSTN","APP - NCSTN","","healthy","DC.APP","DC.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9240","Gran","DC","APP","NCSTN",0.000169046350423102,0,"APP_NCSTN","APP - NCSTN","","healthy","Gran.APP","DC.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9241","HSPC","DC","APP","NCSTN",0.000135802474132094,0,"APP_NCSTN","APP - NCSTN","","healthy","HSPC.APP","DC.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9242","Mono","DC","APP","NCSTN",9.22618126113405e-05,0,"APP_NCSTN","APP - NCSTN","","healthy","Mono.APP","DC.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9243","DC","Ery","APP","NCSTN",0.00101047532095033,0,"APP_NCSTN","APP - NCSTN","","healthy","DC.APP","Ery.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9244","Gran","Ery","APP","NCSTN",0.000426175909239916,0,"APP_NCSTN","APP - NCSTN","","healthy","Gran.APP","Ery.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9245","HSPC","Ery","APP","NCSTN",0.000342383434650345,0,"APP_NCSTN","APP - NCSTN","","healthy","HSPC.APP","Ery.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9246","Mono","Ery","APP","NCSTN",0.00023262469375295,0,"APP_NCSTN","APP - NCSTN","","healthy","Mono.APP","Ery.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9247","DC","Gran","APP","NCSTN",0.000702002818198038,0,"APP_NCSTN","APP - NCSTN","","healthy","DC.APP","Gran.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9248","Gran","Gran","APP","NCSTN",0.000296022351072054,0,"APP_NCSTN","APP - NCSTN","","healthy","Gran.APP","Gran.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9249","HSPC","Gran","APP","NCSTN",0.000237813898951662,0,"APP_NCSTN","APP - NCSTN","","healthy","HSPC.APP","Gran.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9250","Mono","Gran","APP","NCSTN",0.000161571865785271,0,"APP_NCSTN","APP - NCSTN","","healthy","Mono.APP","Gran.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9251","DC","HSPC","APP","NCSTN",0.000597080953044426,0,"APP_NCSTN","APP - NCSTN","","healthy","DC.APP","HSPC.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9252","Gran","HSPC","APP","NCSTN",0.000251763342278098,0,"APP_NCSTN","APP - NCSTN","","healthy","Gran.APP","HSPC.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9253","HSPC","HSPC","APP","NCSTN",0.000202256014140161,0,"APP_NCSTN","APP - NCSTN","","healthy","HSPC.APP","HSPC.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9254","Mono","HSPC","APP","NCSTN",0.000137412107119856,0,"APP_NCSTN","APP - NCSTN","","healthy","Mono.APP","HSPC.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9255","DC","Mono","APP","NCSTN",2.38672163817511e-06,0,"APP_NCSTN","APP - NCSTN","","healthy","DC.APP","Mono.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9256","Gran","Mono","APP","NCSTN",1.00603158281221e-06,0,"APP_NCSTN","APP - NCSTN","","healthy","Gran.APP","Mono.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9257","HSPC","Mono","APP","NCSTN",8.08163336525616e-07,0,"APP_NCSTN","APP - NCSTN","","healthy","HSPC.APP","Mono.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9258","Mono","Mono","APP","NCSTN",5.49028191910691e-07,0,"APP_NCSTN","APP - NCSTN","","healthy","Mono.APP","Mono.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9259","T","NK","CD8B","LCK",0.006205059560992,0,"CD8B_LCK","CD8B - LCK","","healthy","T.CD8B","NK.LCK",NA,NA,NA,NA,1.83257139126165e-14,-0.0710719516857452,10.9004739336493,12.5595683509905,NA,"down","NA_down","down"
"9260","T","T","CD8B","LCK",0.00955919148862204,0,"CD8B_LCK","CD8B - LCK","","healthy","T.CD8B","T.LCK",NA,NA,NA,NA,1.83257139126165e-14,-0.0710719516857452,10.9004739336493,12.5595683509905,NA,"down","NA_down","down"
"9261","Ery","DC","CXADR","JAML",0.0053305167116859,0,"CXADR_JAML","CXADR - JAML","","healthy","Ery.CXADR","DC.JAML",NA,NA,NA,NA,1.41116979559045e-236,-0.224628353888701,14.8280230866689,25.4972234256233,NA,"down","NA_down","down"
"9262","Ery","Gran","CXADR","JAML",0.000436399373931767,0,"CXADR_JAML","CXADR - JAML","","healthy","Ery.CXADR","Gran.JAML",NA,NA,NA,NA,1.41116979559045e-236,-0.224628353888701,14.8280230866689,25.4972234256233,NA,"down","NA_down","down"
"9263","Ery","HSPC","CXADR","JAML",8.96214159799025e-05,0,"CXADR_JAML","CXADR - JAML","","healthy","Ery.CXADR","HSPC.JAML",NA,NA,NA,NA,1.41116979559045e-236,-0.224628353888701,14.8280230866689,25.4972234256233,NA,"down","NA_down","down"
"9264","Ery","Mono","CXADR","JAML",0.0039186524885225,0,"CXADR_JAML","CXADR - JAML","","healthy","Ery.CXADR","Mono.JAML",NA,NA,NA,NA,1.41116979559045e-236,-0.224628353888701,14.8280230866689,25.4972234256233,NA,"down","NA_down","down"
"9265","DC","B","IL13RA1","IL4R",0.00531945875486704,0,"IL13RA1_IL4R","IL13RA1 - IL4R","","healthy","DC.IL13RA1","B.IL4R",1.17121760032339e-20,-0.0544567721632189,10.8863966965417,13.2409121342208,NA,NA,NA,NA,"down",NA,"down_NA","down"
"9266","Gran","B","IL13RA1","IL4R",0.00270973508116933,0,"IL13RA1_IL4R","IL13RA1 - IL4R","","healthy","Gran.IL13RA1","B.IL4R",1.17121760032339e-20,-0.0544567721632189,10.8863966965417,13.2409121342208,NA,NA,NA,NA,"down",NA,"down_NA","down"
"9267","Mono","B","IL13RA1","IL4R",0.00220883535866903,0,"IL13RA1_IL4R","IL13RA1 - IL4R","","healthy","Mono.IL13RA1","B.IL4R",1.17121760032339e-20,-0.0544567721632189,10.8863966965417,13.2409121342208,NA,NA,NA,NA,"down",NA,"down_NA","down"
"9268","NK","B","IL2RB","IL2RG",0.0102700363851468,0,"IL2RB_IL2RG","IL2RB - IL2RG","","healthy","NK.IL2RB","B.IL2RG",NA,NA,NA,NA,0.0270848753136058,-0.0500789809216224,26.9297545868331,26.2730888897641,NA,"down","NA_down","down"
"9269","NK","DC","IL2RB","IL2RG",0.00627110094945737,0,"IL2RB_IL2RG","IL2RB - IL2RG","","healthy","NK.IL2RB","DC.IL2RG",NA,NA,NA,NA,0.0270848753136058,-0.0500789809216224,26.9297545868331,26.2730888897641,NA,"down","NA_down","down"
"9270","NK","Ery","IL2RB","IL2RG",0.000920137737421006,0,"IL2RB_IL2RG","IL2RB - IL2RG","","healthy","NK.IL2RB","Ery.IL2RG",NA,NA,NA,NA,0.0270848753136058,-0.0500789809216224,26.9297545868331,26.2730888897641,NA,"down","NA_down","down"
"9271","NK","Gran","IL2RB","IL2RG",5.28460303860791e-05,0,"IL2RB_IL2RG","IL2RB - IL2RG","","healthy","NK.IL2RB","Gran.IL2RG",NA,NA,NA,NA,0.0270848753136058,-0.0500789809216224,26.9297545868331,26.2730888897641,NA,"down","NA_down","down"
"9272","NK","HSPC","IL2RB","IL2RG",0.00370581303385774,0,"IL2RB_IL2RG","IL2RB - IL2RG","","healthy","NK.IL2RB","HSPC.IL2RG",NA,NA,NA,NA,0.0270848753136058,-0.0500789809216224,26.9297545868331,26.2730888897641,NA,"down","NA_down","down"
"9273","NK","NK","IL2RB","IL2RG",0.0227276093583211,0,"IL2RB_IL2RG","IL2RB - IL2RG","","healthy","NK.IL2RB","NK.IL2RG",NA,NA,NA,NA,0.0270848753136058,-0.0500789809216224,26.9297545868331,26.2730888897641,NA,"down","NA_down","down"
"9274","NK","T","IL2RB","IL2RG",0.0216845659242639,0,"IL2RB_IL2RG","IL2RB - IL2RG","","healthy","NK.IL2RB","T.IL2RG",NA,NA,NA,NA,0.0270848753136058,-0.0500789809216224,26.9297545868331,26.2730888897641,NA,"down","NA_down","down"
"9275","DC","DC","PSEN1","NCSTN",8.75152243582026e-05,0,"PSEN1_NCSTN","PSEN1 - NCSTN","","healthy","DC.PSEN1","DC.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9276","Ery","DC","PSEN1","NCSTN",3.41350026781821e-05,0,"PSEN1_NCSTN","PSEN1 - NCSTN","","healthy","Ery.PSEN1","DC.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9277","Gran","DC","PSEN1","NCSTN",0.000100456701788297,0,"PSEN1_NCSTN","PSEN1 - NCSTN","","healthy","Gran.PSEN1","DC.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9278","HSPC","DC","PSEN1","NCSTN",4.01471788294738e-05,0,"PSEN1_NCSTN","PSEN1 - NCSTN","","healthy","HSPC.PSEN1","DC.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9279","Mono","DC","PSEN1","NCSTN",0.000114445976424551,0,"PSEN1_NCSTN","PSEN1 - NCSTN","","healthy","Mono.PSEN1","DC.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9280","DC","Ery","PSEN1","NCSTN",0.000220658457870584,0,"PSEN1_NCSTN","PSEN1 - NCSTN","","healthy","DC.PSEN1","Ery.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9281","Ery","Ery","PSEN1","NCSTN",8.6074039184494e-05,0,"PSEN1_NCSTN","PSEN1 - NCSTN","","healthy","Ery.PSEN1","Ery.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9282","Gran","Ery","PSEN1","NCSTN",0.000253283752604835,0,"PSEN1_NCSTN","PSEN1 - NCSTN","","healthy","Gran.PSEN1","Ery.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9283","HSPC","Ery","PSEN1","NCSTN",0.000101233278445566,0,"PSEN1_NCSTN","PSEN1 - NCSTN","","healthy","HSPC.PSEN1","Ery.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9284","Mono","Ery","PSEN1","NCSTN",0.000288549085335605,0,"PSEN1_NCSTN","PSEN1 - NCSTN","","healthy","Mono.PSEN1","Ery.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9285","DC","Gran","PSEN1","NCSTN",0.000153260033691714,0,"PSEN1_NCSTN","PSEN1 - NCSTN","","healthy","DC.PSEN1","Gran.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9286","Ery","Gran","PSEN1","NCSTN",5.97809297386048e-05,0,"PSEN1_NCSTN","PSEN1 - NCSTN","","healthy","Ery.PSEN1","Gran.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9287","Gran","Gran","PSEN1","NCSTN",0.000175921937238957,0,"PSEN1_NCSTN","PSEN1 - NCSTN","","healthy","Gran.PSEN1","Gran.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9288","HSPC","Gran","PSEN1","NCSTN",7.03097889914055e-05,0,"PSEN1_NCSTN","PSEN1 - NCSTN","","healthy","HSPC.PSEN1","Gran.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9289","Mono","Gran","PSEN1","NCSTN",0.000200418149510425,0,"PSEN1_NCSTN","PSEN1 - NCSTN","","healthy","Mono.PSEN1","Gran.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9290","DC","HSPC","PSEN1","NCSTN",0.000130342977014216,0,"PSEN1_NCSTN","PSEN1 - NCSTN","","healthy","DC.PSEN1","HSPC.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9291","Ery","HSPC","PSEN1","NCSTN",5.08411438466476e-05,0,"PSEN1_NCSTN","PSEN1 - NCSTN","","healthy","Ery.PSEN1","HSPC.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9292","Gran","HSPC","PSEN1","NCSTN",0.00014961674080305,0,"PSEN1_NCSTN","PSEN1 - NCSTN","","healthy","Gran.PSEN1","HSPC.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9293","HSPC","HSPC","PSEN1","NCSTN",5.97955859872116e-05,0,"PSEN1_NCSTN","PSEN1 - NCSTN","","healthy","HSPC.PSEN1","HSPC.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9294","Mono","HSPC","PSEN1","NCSTN",0.000170450716108019,0,"PSEN1_NCSTN","PSEN1 - NCSTN","","healthy","Mono.PSEN1","HSPC.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9295","DC","Mono","PSEN1","NCSTN",5.20779912141413e-07,0,"PSEN1_NCSTN","PSEN1 - NCSTN","","healthy","DC.PSEN1","Mono.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9296","Ery","Mono","PSEN1","NCSTN",2.03117577651171e-07,0,"PSEN1_NCSTN","PSEN1 - NCSTN","","healthy","Ery.PSEN1","Mono.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9297","Gran","Mono","PSEN1","NCSTN",5.9779890639381e-07,0,"PSEN1_NCSTN","PSEN1 - NCSTN","","healthy","Gran.PSEN1","Mono.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9298","HSPC","Mono","PSEN1","NCSTN",2.38893974239692e-07,0,"PSEN1_NCSTN","PSEN1 - NCSTN","","healthy","HSPC.PSEN1","Mono.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9299","Mono","Mono","PSEN1","NCSTN",6.81055915921462e-07,0,"PSEN1_NCSTN","PSEN1 - NCSTN","","healthy","Mono.PSEN1","Mono.NCSTN",NA,NA,NA,NA,3.54005125127732e-137,0.0540758722544219,15.184646426728,7.60111850655744,NA,"up","NA_up","up"
"9300","DC","B","PECAM1","CD38",0.000313497593386987,0,"PECAM1_CD38","PECAM1 - CD38","","healthy","DC.PECAM1","B.CD38",NA,NA,NA,NA,7.40650038156051e-222,0.0725295265417426,16.2075923232134,6.64802489070931,NA,"up","NA_up","up"
"9301","Gran","B","PECAM1","CD38",0.000753151998169897,0,"PECAM1_CD38","PECAM1 - CD38","","healthy","Gran.PECAM1","B.CD38",NA,NA,NA,NA,7.40650038156051e-222,0.0725295265417426,16.2075923232134,6.64802489070931,NA,"up","NA_up","up"
"9302","HSPC","B","PECAM1","CD38",0.000229878037685275,0,"PECAM1_CD38","PECAM1 - CD38","","healthy","HSPC.PECAM1","B.CD38",NA,NA,NA,NA,7.40650038156051e-222,0.0725295265417426,16.2075923232134,6.64802489070931,NA,"up","NA_up","up"
"9303","Mono","B","PECAM1","CD38",0.00132470990599829,0,"PECAM1_CD38","PECAM1 - CD38","","healthy","Mono.PECAM1","B.CD38",NA,NA,NA,NA,7.40650038156051e-222,0.0725295265417426,16.2075923232134,6.64802489070931,NA,"up","NA_up","up"
"9304","DC","Ery","PECAM1","CD38",0.000106560459697078,0,"PECAM1_CD38","PECAM1 - CD38","","healthy","DC.PECAM1","Ery.CD38",NA,NA,NA,NA,7.40650038156051e-222,0.0725295265417426,16.2075923232134,6.64802489070931,NA,"up","NA_up","up"
"9305","Gran","Ery","PECAM1","CD38",0.000256077016997817,0,"PECAM1_CD38","PECAM1 - CD38","","healthy","Gran.PECAM1","Ery.CD38",NA,NA,NA,NA,7.40650038156051e-222,0.0725295265417426,16.2075923232134,6.64802489070931,NA,"up","NA_up","up"
"9306","HSPC","Ery","PECAM1","CD38",7.81331577888993e-05,0,"PECAM1_CD38","PECAM1 - CD38","","healthy","HSPC.PECAM1","Ery.CD38",NA,NA,NA,NA,7.40650038156051e-222,0.0725295265417426,16.2075923232134,6.64802489070931,NA,"up","NA_up","up"
"9307","Mono","Ery","PECAM1","CD38",0.000450580854412401,0,"PECAM1_CD38","PECAM1 - CD38","","healthy","Mono.PECAM1","Ery.CD38",NA,NA,NA,NA,7.40650038156051e-222,0.0725295265417426,16.2075923232134,6.64802489070931,NA,"up","NA_up","up"
"9308","DC","Gran","PECAM1","CD38",0.000172800860627735,0,"PECAM1_CD38","PECAM1 - CD38","","healthy","DC.PECAM1","Gran.CD38",NA,NA,NA,NA,7.40650038156051e-222,0.0725295265417426,16.2075923232134,6.64802489070931,NA,"up","NA_up","up"
"9309","Gran","Gran","PECAM1","CD38",0.000415221708321118,0,"PECAM1_CD38","PECAM1 - CD38","","healthy","Gran.PECAM1","Gran.CD38",NA,NA,NA,NA,7.40650038156051e-222,0.0725295265417426,16.2075923232134,6.64802489070931,NA,"up","NA_up","up"
"9310","HSPC","Gran","PECAM1","CD38",0.000126704741729411,0,"PECAM1_CD38","PECAM1 - CD38","","healthy","HSPC.PECAM1","Gran.CD38",NA,NA,NA,NA,7.40650038156051e-222,0.0725295265417426,16.2075923232134,6.64802489070931,NA,"up","NA_up","up"
"9311","Mono","Gran","PECAM1","CD38",0.000730515904678793,0,"PECAM1_CD38","PECAM1 - CD38","","healthy","Mono.PECAM1","Gran.CD38",NA,NA,NA,NA,7.40650038156051e-222,0.0725295265417426,16.2075923232134,6.64802489070931,NA,"up","NA_up","up"
"9312","DC","HSPC","PECAM1","CD38",0.000862883689959756,0,"PECAM1_CD38","PECAM1 - CD38","","healthy","DC.PECAM1","HSPC.CD38",NA,NA,NA,NA,7.40650038156051e-222,0.0725295265417426,16.2075923232134,6.64802489070931,NA,"up","NA_up","up"
"9313","Gran","HSPC","PECAM1","CD38",0.00207141012767139,0,"PECAM1_CD38","PECAM1 - CD38","","healthy","Gran.PECAM1","HSPC.CD38",NA,NA,NA,NA,7.40650038156051e-222,0.0725295265417426,16.2075923232134,6.64802489070931,NA,"up","NA_up","up"
"9314","HSPC","HSPC","PECAM1","CD38",0.000632818541569861,0,"PECAM1_CD38","PECAM1 - CD38","","healthy","HSPC.PECAM1","HSPC.CD38",NA,NA,NA,NA,7.40650038156051e-222,0.0725295265417426,16.2075923232134,6.64802489070931,NA,"up","NA_up","up"
"9315","Mono","HSPC","PECAM1","CD38",0.00363973415453077,0,"PECAM1_CD38","PECAM1 - CD38","","healthy","Mono.PECAM1","HSPC.CD38",NA,NA,NA,NA,7.40650038156051e-222,0.0725295265417426,16.2075923232134,6.64802489070931,NA,"up","NA_up","up"
"9316","DC","NK","PECAM1","CD38",0.000217839268437988,0,"PECAM1_CD38","PECAM1 - CD38","","healthy","DC.PECAM1","NK.CD38",NA,NA,NA,NA,7.40650038156051e-222,0.0725295265417426,16.2075923232134,6.64802489070931,NA,"up","NA_up","up"
"9317","Gran","NK","PECAM1","CD38",0.000523411035870889,0,"PECAM1_CD38","PECAM1 - CD38","","healthy","Gran.PECAM1","NK.CD38",NA,NA,NA,NA,7.40650038156051e-222,0.0725295265417426,16.2075923232134,6.64802489070931,NA,"up","NA_up","up"
"9318","HSPC","NK","PECAM1","CD38",0.000159730685479283,0,"PECAM1_CD38","PECAM1 - CD38","","healthy","HSPC.PECAM1","NK.CD38",NA,NA,NA,NA,7.40650038156051e-222,0.0725295265417426,16.2075923232134,6.64802489070931,NA,"up","NA_up","up"
"9319","Mono","NK","PECAM1","CD38",0.000920781973714173,0,"PECAM1_CD38","PECAM1 - CD38","","healthy","Mono.PECAM1","NK.CD38",NA,NA,NA,NA,7.40650038156051e-222,0.0725295265417426,16.2075923232134,6.64802489070931,NA,"up","NA_up","up"
"9320","B","HSPC","ADAM17","NOTCH1",2.78343346274994e-06,0,"ADAM17_NOTCH1","ADAM17 - NOTCH1","","healthy","B.ADAM17","HSPC.NOTCH1",0,0.192709851616683,36.2488855520623,18.014257020204,NA,NA,NA,NA,"up",NA,"up_NA","up"
"9321","DC","HSPC","ADAM17","NOTCH1",4.27248371950617e-05,0,"ADAM17_NOTCH1","ADAM17 - NOTCH1","","healthy","DC.ADAM17","HSPC.NOTCH1",0,0.192709851616683,36.2488855520623,18.014257020204,NA,NA,NA,NA,"up",NA,"up_NA","up"
"9322","Ery","HSPC","ADAM17","NOTCH1",3.26391983921223e-05,0,"ADAM17_NOTCH1","ADAM17 - NOTCH1","","healthy","Ery.ADAM17","HSPC.NOTCH1",0,0.192709851616683,36.2488855520623,18.014257020204,NA,NA,NA,NA,"up",NA,"up_NA","up"
"9323","Gran","HSPC","ADAM17","NOTCH1",5.252299489861e-05,0,"ADAM17_NOTCH1","ADAM17 - NOTCH1","","healthy","Gran.ADAM17","HSPC.NOTCH1",0,0.192709851616683,36.2488855520623,18.014257020204,NA,NA,NA,NA,"up",NA,"up_NA","up"
"9324","HSPC","HSPC","ADAM17","NOTCH1",4.59268037327435e-05,0,"ADAM17_NOTCH1","ADAM17 - NOTCH1","","healthy","HSPC.ADAM17","HSPC.NOTCH1",0,0.192709851616683,36.2488855520623,18.014257020204,NA,NA,NA,NA,"up",NA,"up_NA","up"
"9325","Mono","HSPC","ADAM17","NOTCH1",6.94049124933536e-05,0,"ADAM17_NOTCH1","ADAM17 - NOTCH1","","healthy","Mono.ADAM17","HSPC.NOTCH1",0,0.192709851616683,36.2488855520623,18.014257020204,NA,NA,NA,NA,"up",NA,"up_NA","up"
"9326","Mono","DC","CD55","ADGRE5",0.00567393661688075,0,"CD55_ADGRE5","CD55 - ADGRE5","","healthy","Mono.CD55","DC.ADGRE5",4.70920538442925e-119,0.16081067044493,49.5424897940031,37.8598716080501,0,0.33201409025904,52.2593965557693,27.7696821708479,"up","up","up_up","up"
"9327","B","Gran","CD55","ADGRE5",0.00555333004789712,0,"CD55_ADGRE5","CD55 - ADGRE5","","healthy","B.CD55","Gran.ADGRE5",4.70920538442925e-119,0.16081067044493,49.5424897940031,37.8598716080501,0,0.33201409025904,52.2593965557693,27.7696821708479,"up","up","up_up","up"
"9328","DC","Gran","CD55","ADGRE5",0.00550293427849747,0,"CD55_ADGRE5","CD55 - ADGRE5","","healthy","DC.CD55","Gran.ADGRE5",4.70920538442925e-119,0.16081067044493,49.5424897940031,37.8598716080501,0,0.33201409025904,52.2593965557693,27.7696821708479,"up","up","up_up","up"
"9329","Gran","Gran","CD55","ADGRE5",0.00803025553944887,0,"CD55_ADGRE5","CD55 - ADGRE5","","healthy","Gran.CD55","Gran.ADGRE5",4.70920538442925e-119,0.16081067044493,49.5424897940031,37.8598716080501,0,0.33201409025904,52.2593965557693,27.7696821708479,"up","up","up_up","up"
"9330","Mono","Gran","CD55","ADGRE5",0.0108485112629774,0,"CD55_ADGRE5","CD55 - ADGRE5","","healthy","Mono.CD55","Gran.ADGRE5",4.70920538442925e-119,0.16081067044493,49.5424897940031,37.8598716080501,0,0.33201409025904,52.2593965557693,27.7696821708479,"up","up","up_up","up"
